mol_id,mean_test_score,std_test_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score
30.0%_cluster3,0.6722972015368923,0.08830347310361517,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7702695874312667,0.5988144488720082,0.6889931955392404,0.6734120198754955,0.5275468052016341,0.6075497429806637,0.7188949084127673,0.5972523352404487,0.7326172168066405,0.807621755008759
30.0%_cluster4,0.6679195582876503,0.08481782741031348,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7187571336815991,0.5879258475049346,0.7326723727797756,0.6963865260373203,0.5231291775646787,0.5603406410924019,0.7242178331162645,0.7253060487299927,0.6382393098982744,0.7722206924712608
30.0%_cluster5,0.6552903868557335,0.0680355844246838,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7388253270970447,0.632512032243191,0.6464873723760627,0.6083984867119872,0.5515751985312441,0.6304613779478498,0.7043387028317178,0.5839182969686214,0.6936717132358307,0.7627153606137863
30.0%_cluster6,0.6436149261516084,0.06579557502036922,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7036171361855876,0.6276144728575693,0.6807813935146625,0.700647366911052,0.5702069991252152,0.5161482122634148,0.670415641156224,0.6344382977570593,0.6069052867264131,0.7253744550188873
30.0%_cluster7,0.6559980588410472,0.08754788967620807,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7119369498444443,0.6876544800595654,0.7439848614284954,0.6694908555939151,0.4588053643643689,0.5710368730355652,0.6675953838181905,0.6311522918369803,0.6621578054193386,0.7561657230096084
40.0%_cluster1,0.684994702940936,0.08100856061484375,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7842939634938885,0.5777079954154656,0.7621600744120441,0.6690788797651193,0.6039304952291314,0.6034265442994562,0.696809771238581,0.6640350239599776,0.6712578562419886,0.8172464253537082
40.0%_cluster2,0.6554239569847098,0.07555512168989217,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7194127670422932,0.6751164416364002,0.6489172344252239,0.6720516812327382,0.5259402485753312,0.5456287929942363,0.711369672523281,0.6426043476969194,0.6386914466172973,0.7745069371033764
40.0%_cluster3,0.6554161587383119,0.08641663680890081,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7418905288163444,0.626387074975356,0.695715394652513,0.6453527078735908,0.4789160127123082,0.5684042806712657,0.6996371507681138,0.6455612268725989,0.6696571543004862,0.7826400557405427
40.0%_cluster4,0.6641040214829013,0.06332408260166195,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7135600619244545,0.5883053635666564,0.7160538743769884,0.6409957249826892,0.5811920754257944,0.6471495132172795,0.6572966817975251,0.6489414727835399,0.6526863639346803,0.7948590828194048
40.0%_cluster5,0.6802561793994883,0.04841201024686109,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6903654897362497,0.6646026192181003,0.6696446225982485,0.7048645299220198,0.6299781218990028,0.6233614506550342,0.7417741079668942,0.6116879453621364,0.7427185247944033,0.7235643818427939
40.0%_cluster6,0.6651246749904681,0.08231904552740685,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7008621277586444,0.6007925822287559,0.7198989316465891,0.700478908781708,0.647256122866547,0.5204989999574494,0.7595225614814884,0.5611603835245444,0.6742447459530363,0.7665313857059188
50.0%_cluster1,0.6753245321094833,0.07525052203402034,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7562816719933867,0.5828895803396763,0.710083905372958,0.5920506489379316,0.5824330468507493,0.6445266007469783,0.7054015031973742,0.6855923783508786,0.6884156625524602,0.8055703227524404
50.0%_cluster2,0.6362177747201276,0.09372425542142113,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.674723904583185,0.5907743813829869,0.6752757519737511,0.7097533976274579,0.5132178072400757,0.4511417337923589,0.6954152384336527,0.6637129657243086,0.6299000646532947,0.758262501790205
50.0%_cluster3,0.6868313944096763,0.07285322731265564,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7336193799855886,0.6446433054158394,0.747635932237989,0.7210293506558763,0.609637898914482,0.6350575249865147,0.7432400431147623,0.5710552488191014,0.6613029036679976,0.8010923562986125
50.0%_cluster4,0.6710328883639578,0.0823902549070579,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.78008126875919,0.6969611390206063,0.6676925874620592,0.7183203211821081,0.541026739375166,0.5550405078087,0.7296620377900442,0.6031454258518033,0.6593646050519539,0.7590342513379471
