mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
258,8.886056647693163,45.896,18.182,1.294,0.702,0.145,0.567,0.025,0.394,0.237,0.126,0.2,0.009,0.242,0.329,0.226,10.0,0.1861304,7.691,4.897,1.059,0.682381,6.96635124,42.967346,128.159195,265.495728
259,8.397940008672037,140.48,5.037,1.386,0.956,0.144,0.379,0.352,0.339,0.232,0.187,0.232,0.339,0.202,0.357,0.299,6.0,0.2335078,8.422,5.492,1.07,0.605427,3.91259811,74.286911,150.949753,106.773933
260,8.537602002101044,11.321,6.659,1.791,0.573,0.146,0.534,0.503,0.459,0.392,0.125,0.22,0.397,0.259,0.499,0.306,3.0,0.3389567,6.504,5.038,1.049,0.417698,7.1398196,44.105003,108.598846,175.821014
262,8.481486060122112,35.308,2.383,1.98,0.89,0.143,0.503,0.474,0.486,0.338,0.19,0.309,0.258,0.253,0.488,0.449,8.0,0.2206124,8.012,5.065,1.039,0.683851,4.42103394,54.505985,147.923035,129.927444
263,7.958607314841775,316.197,4.486,1.116,0.983,0.139,0.473,0.444,0.391,0.4,0.106,0.188,0.443,0.21,0.436,0.34,6.0,0.3197212,8.972,5.132,1.048,0.631316,1.54694355,81.948166,170.339264,135.043671
264,8.602059991327963,339.693,84.472,8.394,0.785,0.144,0.499,0.106,0.412,0.026,0.378,0.419,0.056,0.441,0.339,0.295,6.0,0.1581162,8.257,5.426,1.043,0.683938,5.86199246,96.703247,174.249283,122.69928
265,7.958607314841775,267.758,14.995,3.738,0.935,0.142,0.921,0.598,0.415,0.392,0.21,0.263,0.435,0.37,0.645,0.517,6.0,0.5316641,6.669,4.816,1.034,0.424476,6.24406166,66.426399,145.85704,111.045326
266,8.356547323513812,50.256,3.264,0.725,0.926,0.146,0.614,0.475,0.369,0.238,0.106,0.157,0.4,0.189,0.486,0.318,9.0,0.1915345,8.195,5.058,1.035,0.724631,3.16372052,56.576454,128.940552,119.577446
267,8.568636235841012,272.491,15.481,1.716,0.941,0.145,0.933,0.266,0.299,0.104,0.258,0.227,0.138,0.236,0.499,0.432,9.0,0.2181476,8.217,5.499,1.063,0.642318,6.40078003,63.547958,169.757034,120.28167
268,9.236572006437065,28.912,3.952,1.506,0.841,0.147,0.58,0.443,0.435,0.284,0.154,0.237,0.453,0.299,0.486,0.377,6.0,0.1728121,7.196,5.292,1.048,0.593571,4.46646889,50.39872,133.866394,143.260361
269,8.795880017344075,25.794,4.378,0.805,0.833,0.144,0.49,0.509,0.374,0.307,0.164,0.19,0.414,0.338,0.458,0.383,8.0,0.2694526,7.313,5.132,1.044,0.583741,5.15568632,53.804298,121.970245,136.888107
270,6.661543506395395,106.539,25.259,6.356,0.771,0.146,0.246,0.05,0.27,0.041,0.008,0.062,0.034,0.134,0.188,0.104,7.0,0.2042784,7.781,5.995,1.06,0.604353,7.67703419,78.228226,159.311508,158.515442
271,8.67778070526608,41.632,4.982,2.941,0.84,0.141,0.605,0.426,0.362,0.263,0.131,0.2,0.333,0.245,0.464,0.322,7.0,0.1814299,8.869,6.052,1.074,0.680014,6.01628847,123.641724,211.17424,155.784103
272,8.356547323513812,127.419,14.875,3.485,0.874,0.139,0.247,0.406,0.299,0.488,0.113,0.157,0.417,0.184,0.318,0.253,7.0,0.2241746,9.024,5.791,1.062,0.692849,5.46067282,67.23259,165.262177,170.341049
273,8.468521082957745,178.78,11.767,1.976,0.929,0.143,0.359,0.455,0.388,0.363,0.106,0.181,0.342,0.256,0.4,0.279,7.0,0.4569756,7.181,5.37,1.087,0.430255,8.69016521,68.306496,176.85672,132.010162
274,7.744727494896693,52.766,22.266,2.719,0.679,0.141,0.113,0.056,0.358,0.001,0.132,0.212,0.014,0.233,0.176,0.15,9.0,0.224221,9.53,5.585,1.058,0.693484,6.83315869,69.526863,168.028748,127.173241
275,8.161150909262744,196.571,37.737,3.479,0.827,0.145,0.429,0.553,0.414,0.574,0.244,0.28,0.606,0.254,0.465,0.36,6.0,0.1837714,7.894,5.759,1.061,0.67342,5.10895717,66.300789,149.412933,122.306221
276,8.2839966563652,165.02,21.596,1.992,0.875,0.144,0.335,0.434,0.449,0.435,0.16,0.23,0.481,0.25,0.406,0.285,8.0,0.1644676,8.363,5.152,1.044,0.643191,4.97701426,83.118088,174.880905,129.524811
277,8.886056647693163,20.471,9.398,1.9,0.644,0.143,0.509,0.475,0.396,0.377,0.107,0.195,0.453,0.224,0.46,0.31,7.0,0.3199826,8.125,5.957,1.049,0.528555,7.50325987,88.261963,137.616287,160.285507
278,8.309803919971486,12.592,8.386,1.937,0.55,0.14,0.58,0.514,0.392,0.383,0.188,0.233,0.437,0.317,0.495,0.309,9.0,0.4491855,7.674,4.63,1.115,0.429202,10.832418,59.452698,170.015198,197.4534
279,8.481486060122112,194.811,5.812,3.032,0.957,0.142,0.422,0.519,0.483,0.538,0.184,0.261,0.551,0.316,0.475,0.368,7.0,0.4525139,6.942,4.508,1.042,0.411827,5.94403245,70.208313,134.067978,147.411102
280,8.647817481888637,364.997,9.953,4.215,0.963,0.14,0.338,0.432,0.494,0.458,0.424,0.389,0.582,0.545,0.421,0.417,4.0,0.2902667,8.329,4.931,1.024,0.599478,1.57684808,79.099823,198.245697,121.029663
281,8.387216143280265,31.189,5.015,2.944,0.797,0.143,0.584,0.486,0.263,0.264,0.121,0.155,0.391,0.199,0.444,0.334,10.0,0.2020957,8.357,5.565,1.068,0.613624,6.988541,70.845459,158.588684,332.278412
282,8.267606240177031,366.977,124.317,17.107,0.722,0.141,0.382,0.309,0.463,0.187,0.313,0.374,0.241,0.363,0.384,0.307,8.0,0.1978976,9.11,5.607,1.056,0.689844,7.85279236,67.549149,191.983353,103.209091
283,8.221848749616356,378.704,107.608,4.864,0.771,0.142,0.876,0.13,0.323,0.071,0.213,0.248,0.055,0.224,0.443,0.38,8.0,0.2043747,8.965,5.888,1.07,0.7235,5.12412563,65.479134,183.810501,129.901855
284,8.494850021680094,34.031,5.789,1.748,0.819,0.14,0.549,0.49,0.425,0.264,0.188,0.255,0.386,0.298,0.488,0.323,8.0,0.2182566,9.076,5.214,1.057,0.61889,7.3380181,73.67852,208.45192,115.930466
285,8.522878745280337,215.092,38.128,1.238,0.845,0.142,0.701,0.617,0.313,0.536,0.1,0.165,0.544,0.175,0.544,0.439,9.0,0.2534174,9.203,5.662,1.072,0.659149,3.42390048,55.603035,186.722366,140.442444
286,8.638272163982407,301.336,14.271,8.917,0.929,0.14,0.761,0.379,0.346,0.23,0.2,0.238,0.301,0.27,0.495,0.384,4.0,0.4147861,8.178,5.232,1.048,0.47685,9.1245404,64.306534,164.083084,111.044998
287,8.468521082957745,173.736,5.951,2.7,0.953,0.143,0.375,0.431,0.445,0.442,0.251,0.283,0.506,0.289,0.417,0.334,9.0,0.526443,7.346,5.536,1.077,0.415038,9.83651448,56.159683,151.196442,148.289246
288,8.698970004336019,106.584,15.785,1.21,0.862,0.141,0.261,0.425,0.35,0.327,0.099,0.175,0.369,0.213,0.345,0.23,8.0,0.3502999,8.633,5.321,1.06,0.590516,4.17367411,50.73917,148.949707,144.8647
289,8.920818753952375,41.548,12.913,2.984,0.723,0.145,0.133,0.285,0.473,0.011,0.022,0.179,0.067,0.296,0.297,0.059,7.0,0.2763953,8.298,5.388,1.052,0.565896,4.32690251,81.665878,153.342407,150.680984
290,8.522878745280337,265.462,151.396,5.429,0.629,0.145,0.721,0.346,0.361,0.348,0.306,0.289,0.293,0.301,0.476,0.473,9.0,0.534515,6.715,5.408,1.105,0.401459,10.2397783,91.819298,177.77832,154.337311
291,8.886056647693163,269.269,15.59,2.005,0.939,0.147,0.772,0.363,0.401,0.327,0.243,0.251,0.353,0.397,0.512,0.43,7.0,0.2329182,7.74,5.529,1.052,0.672116,7.28540437,75.286377,135.687057,120.641602
292,8.337242168318426,64.741,19.64,2.427,0.746,0.142,0.115,0.439,0.364,0.467,0.156,0.21,0.46,0.225,0.306,0.252,9.0,0.2558693,8.267,6.03,1.046,0.654928,3.87012574,53.960079,161.550613,148.844452
293,7.920818753952375,11.914,7.177,2.614,0.549,0.141,0.613,0.503,0.52,0.399,0.18,0.285,0.493,0.342,0.545,0.344,9.0,0.5554566,7.525,5.844,1.068,0.433036,10.8338867,52.109505,158.683502,156.566498
294,7.552841968657781,76.169,21.51,4.808,0.743,0.144,0.106,0.535,0.475,0.618,0.406,0.375,0.509,0.387,0.372,0.369,6.0,0.2309818,8.2,6.377,1.084,0.612954,4.17288404,49.648041,198.110794,143.605728
295,7.337242168318426,516.248,98.04,18.31,0.816,0.142,0.961,0.277,0.36,0.145,0.581,0.382,0.258,0.422,0.533,0.565,8.0,0.2441207,8.31,5.787,1.074,0.640812,3.68619609,76.619621,145.90094,147.566147
296,8.221848749616356,342.616,29.954,3.793,0.91,0.145,0.955,0.568,0.34,0.75,0.261,0.265,0.877,0.445,0.621,0.661,6.0,0.1423231,7.866,4.434,1.047,0.620125,6.63073803,62.911835,131.310333,154.769012
297,7.173925197299173,295.47,14.733,2.028,0.946,0.148,0.367,0.442,0.282,0.566,0.253,0.256,0.503,0.294,0.364,0.436,8.0,0.1810782,7.19,4.794,1.068,0.609687,5.6188349,90.265724,170.628143,211.785141
298,6.08196966321512,30.031,2.618,0.503,0.906,0.152,0.553,0.487,0.391,0.165,0.075,0.152,0.254,0.208,0.477,0.323,6.0,0.2011551,6.934,4.568,1.052,0.599599,3.38164393,50.558853,90.932846,123.445267
299,7.795880017344075,106.574,16.99,2.68,0.844,0.15,0.087,0.521,0.454,0.404,0.212,0.281,0.404,0.244,0.354,0.254,8.0,0.1892132,6.815,4.468,1.045,0.591589,3.3766477,66.029472,90.528297,112.404022
300,8.09151498112135,8.491,5.342,1.662,0.548,0.148,0.49,0.485,0.457,0.448,0.168,0.255,0.416,0.332,0.477,0.331,7.0,0.4454426,5.582,3.96,1.059,0.367639,8.14659261,47.320259,124.058197,123.912964
301,8.67778070526608,18.383,5.319,1.372,0.733,0.145,0.497,0.514,0.378,0.441,0.112,0.196,0.469,0.203,0.463,0.356,5.0,0.3115173,7.049,4.434,1.048,0.493158,7.2427542,71.236877,135.370941,90.869354
302,6.543633966870957,385.183,244.807,33.672,0.58,0.149,0.608,0.661,0.094,0.828,0.036,0.047,0.77,0.05,0.454,0.48,8.0,0.1552842,7.009,4.173,1.055,0.567639,4.37955546,39.587738,102.422997,102.347
303,7.397940008672037,419.648,96.918,2.982,0.808,0.149,0.939,0.23,0.329,0.176,0.19,0.207,0.204,0.285,0.499,0.437,4.0,0.1783709,6.965,4.508,1.058,0.602455,6.33897572,37.263405,130.375885,123.050903
304,7.619788758288394,565.799,121.738,90.919,0.727,0.151,0.807,0.629,0.296,0.728,0.417,0.496,0.672,0.346,0.578,0.664,7.0,0.1311958,6.543,4.24,1.056,0.594505,0.945369599,54.612225,116.321945,114.369453
305,8.096910013008056,236.219,9.089,1.589,0.957,0.149,0.951,0.234,0.519,0.065,0.225,0.285,0.127,0.429,0.568,0.415,5.0,0.3081619,6.974,3.951,1.054,0.45588,6.79238086,57.479496,130.744537,113.817993
307,8.207608310501746,448.696,65.624,8.388,0.858,0.145,0.822,0.144,0.544,0.343,0.44,0.502,0.305,0.517,0.503,0.589,6.0,0.2450998,7.527,4.441,1.062,0.512135,9.44871762,38.771809,128.580551,104.614655
308,7.721246399047171,38.001,8.319,0.722,0.808,0.151,0.273,0.057,0.427,0.002,0.137,0.199,0.016,0.259,0.252,0.157,9.0,0.2084148,6.789,4.239,1.044,0.597791,3.25536128,47.382175,140.898987,98.305664
309,7.173925197299173,243.25,5.994,4.228,0.96,0.149,0.818,0.448,0.354,0.369,0.143,0.177,0.344,0.234,0.54,0.447,6.0,0.2538232,7.016,4.307,1.075,0.439939,6.00018638,22.367823,41.806984,99.159355
310,7.744727494896693,27.17,3.59,1.982,0.83,0.146,0.577,0.517,0.251,0.276,0.102,0.154,0.353,0.153,0.448,0.336,6.0,0.2064052,7.286,4.307,1.05,0.568804,6.39231727,68.218231,105.663544,142.656769
311,7.5376020021010435,167.978,11.851,4.074,0.913,0.144,0.302,0.422,0.517,0.345,0.278,0.349,0.384,0.412,0.414,0.339,5.0,0.2823972,7.497,4.509,1.047,0.548619,6.74584041,54.834602,155.336624,99.096107
312,6.2839966563652006,193.805,16.538,2.336,0.911,0.151,0.276,0.515,0.446,0.593,0.29,0.346,0.541,0.359,0.412,0.427,4.0,0.1616361,7.578,2.612,1.021,0.584772,3.49102552,42.522987,89.908623,121.731598
313,7.769551078621726,7.826,6.406,2.87,0.458,0.151,0.608,0.495,0.482,0.518,0.318,0.424,0.462,0.405,0.528,0.701,3.0,0.2896864,7.722,3.256,1.015,0.464954,3.37469795,55.264698,76.733391,114.60611
314,7.275724130399211,12.351,3.403,1.599,0.712,0.153,0.435,0.433,0.356,0.791,0.306,0.277,0.34,0.372,0.408,0.616,2.0,0.4334276,6.933,3.162,1.03,0.46556,5.29458542,62.785255,97.456787,108.778656
315,5.638272163982407,277.867,4.521,2.128,0.977,0.153,0.857,0.402,0.423,1.177,0.301,0.301,0.451,0.471,0.56,0.732,3.0,0.3516368,7.689,2.612,1.039,0.523542,4.58605077,59.408298,95.838791,107.947136
316,6.080921907623926,148.573,4.533,2.194,0.957,0.153,0.234,0.312,0.343,1.671,0.226,0.207,0.342,0.184,0.297,0.675,3.0,0.1324986,7.381,2.411,1.024,0.541547,4.83355272,46.162804,76.359711,114.934387
317,5.958607314841775,18.723,4.822,1.279,0.754,0.153,0.527,0.343,0.406,1.067,0.134,0.219,0.342,0.257,0.425,0.667,3.0,0.0667991,7.607,2.545,1.024,0.556778,4.62266298,64.365631,53.779484,126.550621
318,5.229147988357856,135.897,35.301,2.018,0.785,0.151,0.223,0.025,0.451,0.634,0.14,0.265,0.047,0.4,0.233,0.745,3.0,0.2218581,7.656,2.411,1.023,0.54424,5.39916126,49.471214,68.305252,109.843178
319,5.704432900037521,15.155,4.249,2.93,0.679,0.143,0.42,0.524,0.372,0.322,0.2,0.265,0.417,0.294,0.439,0.309,6.0,0.3986603,7.343,3.727,1.018,0.451406,2.38654133,95.24498,118.080482,114.103867
320,6.199970640755866,348.094,5.811,4.109,0.972,0.144,0.901,0.493,0.384,0.427,0.263,0.348,0.481,0.365,0.593,0.511,7.0,0.0993232,7.038,3.727,1.038,0.444757,5.72075396,89.70549,97.85965,104.883415
321,8.292429823902063,22.596,6.376,1.416,0.744,0.143,0.53,0.5,0.408,0.176,0.403,0.293,0.202,0.531,0.48,0.431,7.0,0.2973547,7.683,3.696,1.047,0.552995,5.38871745,72.413559,145.786591,107.284676
322,6.657577319177793,81.497,8.786,2.163,0.882,0.146,0.134,0.319,0.443,0.514,0.192,0.267,0.788,0.235,0.299,0.297,2.0,0.2626353,6.954,3.391,1.052,0.480124,5.74487128,56.795399,177.254181,55.302998
323,7.397940008672037,20.632,5.018,1.966,0.747,0.148,0.523,0.345,0.444,0.184,0.202,0.282,0.223,0.278,0.437,0.366,4.0,0.2790905,7.527,3.527,1.048,0.527074,3.93390449,29.791332,97.696724,75.546944
324,6.154901959985743,78.638,5.858,3.694,0.892,0.146,0.121,0.352,0.277,0.381,0.29,0.274,0.606,0.332,0.25,0.319,6.0,0.2250849,7.169,3.426,1.052,0.539408,7.00523611,50.018219,85.623123,66.492287
325,6.920818753952375,23.254,5.02,1.633,0.778,0.149,0.515,0.328,0.444,0.133,0.294,0.3,0.174,0.264,0.429,0.369,6.0,0.1050868,7.271,3.728,1.07,0.545392,8.30246956,55.357014,103.05864,53.755665
326,6.6777807052660805,112.2,4.527,1.868,0.946,0.152,0.233,0.385,0.27,0.197,0.15,0.198,0.198,0.195,0.296,0.285,5.0,0.244516,6.867,3.627,1.076,0.520651,8.01951391,51.066628,97.748138,57.097153
327,5.522878745280337,445.814,27.902,8.212,0.925,0.154,0.944,0.067,0.237,0.185,0.44,0.201,0.44,0.36,0.416,0.536,5.0,0.2552693,6.229,3.459,1.066,0.493297,4.67153937,42.422997,85.321152,75.262566
328,8.769551078621726,13.828,8.278,1.686,0.581,0.146,0.407,0.444,0.5,0.271,0.248,0.308,0.28,0.289,0.45,0.397,6.0,0.258592,7.1,3.594,1.045,0.49241,4.37335624,50.417206,111.202438,82.658134
329,6.958607314841775,65.788,13.644,1.872,0.809,0.144,0.081,0.39,0.458,0.607,0.195,0.254,0.905,0.259,0.31,0.31,6.0,0.2846196,7.91,3.593,1.062,0.562578,8.38560497,59.80035,84.342133,80.403976
330,7.346787486224656,19.825,13.095,0.904,0.586,0.142,0.481,0.442,0.361,0.224,0.258,0.22,0.236,0.251,0.428,0.365,7.0,0.225247,8.385,3.56,1.055,0.561748,8.49334247,61.659622,144.370422,94.277847
331,8.318758762624412,336.317,12.992,4.147,0.952,0.145,0.755,0.371,0.413,0.669,0.144,0.247,0.948,0.195,0.513,0.543,8.0,0.2128427,7.375,3.695,1.07,0.509513,3.83502676,40.40892,98.920929,81.537231
332,8.167491087293763,16.075,10.548,1.406,0.574,0.146,0.467,0.374,0.373,0.142,0.281,0.265,0.182,0.274,0.405,0.393,6.0,0.2591499,7.506,3.963,1.062,0.52845,7.09861438,52.075211,98.058304,49.703957
333,7.823908740944319,12.826,8.439,1.753,0.557,0.148,0.511,0.418,0.358,0.162,0.347,0.278,0.193,0.331,0.429,0.409,7.0,0.247814,7.094,3.628,1.073,0.473212,4.96247518,61.495651,107.901192,47.60289
335,7.221848749616356,19.211,10.764,1.323,0.614,0.145,0.438,0.381,0.293,0.273,0.175,0.18,0.345,0.158,0.371,0.377,6.0,0.2195116,8.657,4.481,1.017,0.58182,3.33090697,72.680664,137.794296,84.919952
336,7.614393726401688,393.63,10.191,3.368,0.967,0.149,0.738,0.425,0.314,0.434,0.262,0.205,0.517,0.179,0.492,0.488,3.0,0.2883099,7.329,4.051,1.026,0.516526,2.8379505,54.142227,126.190231,67.752243
337,7.818156412055227,23.616,4.349,1.561,0.8,0.147,0.537,0.412,0.383,0.337,0.295,0.311,0.262,0.26,0.444,0.448,3.0,0.2496195,7.65,4.408,1.04,0.571859,3.02142778,62.149807,121.743294,105.213577
338,8.161150909262744,10.719,5.509,2.368,0.576,0.147,0.491,0.49,0.497,0.449,0.138,0.257,0.462,0.28,0.493,0.42,6.0,0.3308633,6.617,3.751,1.022,0.417448,1.98333918,49.638756,98.753387,74.324554
339,10.221848749616356,361.984,5.271,2.582,0.979,0.149,0.647,0.485,0.368,0.298,0.138,0.209,0.352,0.251,0.5,0.324,4.0,0.3994534,5.853,3.684,1.028,0.394726,2.75811359,55.484619,120.237892,81.657867
340,8.130768280269024,355.3,45.249,4.523,0.877,0.151,0.365,0.121,0.37,0.377,0.45,0.308,0.958,0.543,0.285,0.389,3.0,0.2295115,7.151,4.005,1.025,0.563466,4.46634714,57.680607,79.824234,60.084679
341,7.769551078621726,21.81,3.929,2.154,0.782,0.143,0.451,0.491,0.45,0.436,0.154,0.228,0.369,0.264,0.464,0.421,2.0,0.4083323,7.255,4.374,1.022,0.563483,4.15558672,63.336025,123.816391,114.630058
342,8.337242168318426,304.538,12.536,3.065,0.951,0.147,0.384,0.288,0.378,0.245,0.235,0.283,0.375,0.223,0.35,0.343,4.0,0.2470965,7.478,4.447,1.026,0.5313,3.48935414,41.071083,151.849808,87.77951
343,7.621602099051862,37.031,10.198,1.725,0.756,0.141,0.255,0.056,0.326,0.286,0.346,0.264,0.368,0.451,0.212,0.293,5.0,0.411397,8.44,5.244,1.029,0.5718,5.95974222,61.244408,140.328003,133.494995
344,7.20690839982342,117.52,12.845,1.614,0.89,0.144,0.145,0.427,0.373,0.457,0.147,0.195,0.652,0.198,0.315,0.24,7.0,0.4792851,7.81,5.07,1.026,0.520143,5.51107576,72.175117,138.902863,154.761475
345,6.899629454882437,173.731,7.42,4.443,0.936,0.149,0.18,0.558,0.552,0.392,0.59,0.563,0.637,0.444,0.43,0.369,7.0,0.3196662,6.418,4.842,1.033,0.392951,4.1478646,72.170868,107.425568,107.459366
346,8.4089353929735,10.805,4.714,2.198,0.61,0.151,0.412,0.391,0.413,0.6,0.2,0.272,0.714,0.266,0.405,0.403,5.0,0.4356506,6.222,4.38,1.022,0.41593,4.36149854,66.983582,105.227921,141.827133
347,8.154901959985743,17.649,3.284,3.026,0.737,0.146,0.473,0.411,0.454,0.747,0.189,0.269,0.609,0.302,0.446,0.439,6.0,0.4691128,7.164,4.133,1.025,0.454252,4.69757594,67.015022,144.529846,75.432175
349,7.72584215073632,223.48,5.699,1.49,0.969,0.151,0.827,0.495,0.399,0.484,0.159,0.24,0.624,0.271,0.574,0.503,3.0,0.4526032,5.955,4.133,1.031,0.400197,4.60698318,61.112061,89.324112,83.292519
350,8.0,163.474,22.46,6.124,0.851,0.155,0.331,0.04,0.427,0.154,0.507,0.385,0.482,0.722,0.266,0.394,3.0,0.2591122,6.465,4.541,1.038,0.467209,6.24460002,80.992149,115.597794,77.896286
352,8.522878745280337,242.556,129.556,2.881,0.647,0.151,0.334,0.194,0.233,0.076,0.101,0.145,0.159,0.137,0.253,0.245,3.0,0.2200636,7.296,4.11,1.023,0.618773,4.09992165,49.352875,155.652466,64.61969
353,7.236572006437063,185.679,106.327,4.105,0.627,0.15,0.417,0.237,0.402,0.691,0.224,0.276,0.589,0.187,0.352,0.441,6.0,0.1497551,7.471,5.488,1.035,0.580757,2.95341231,63.90815,172.585449,123.054871
354,7.585026652029182,19.7,4.45,2.445,0.741,0.151,0.555,0.42,0.453,0.408,0.167,0.237,0.315,0.199,0.476,0.41,3.0,0.2802865,6.882,4.31,1.049,0.519144,5.66596037,57.528687,124.458519,133.520584
355,7.031517051446065,14.492,6.935,1.137,0.642,0.145,0.546,0.43,0.42,0.554,0.126,0.21,0.409,0.289,0.465,0.331,4.0,0.3409425,6.856,4.2,1.011,0.431356,2.99375995,72.459641,152.629227,77.41346
356,7.744727494896693,6.477,5.552,2.144,0.457,0.153,0.47,0.59,0.459,0.655,0.162,0.238,0.593,0.316,0.506,0.533,4.0,0.3334191,5.876,4.334,1.016,0.382878,2.42186758,59.652451,140.625427,116.466019
357,8.522878745280337,246.314,7.759,4.342,0.953,0.15,0.55,0.473,0.554,0.388,0.304,0.504,0.368,0.311,0.526,0.401,5.0,0.363257,6.563,5.255,1.015,0.412778,1.99942183,52.715004,180.387253,106.879372
358,8.221848749616356,291.21,141.879,6.408,0.663,0.151,0.797,0.242,0.493,0.111,0.307,0.33,0.119,0.38,0.51,0.414,3.0,0.2589582,6.554,4.472,1.029,0.434709,4.20659287,85.5504,141.496597,115.913208
359,7.886056647693163,410.459,7.244,2.135,0.978,0.146,0.942,0.463,0.412,0.52,0.399,0.278,0.525,0.26,0.606,0.615,5.0,0.3882247,6.856,4.488,1.04,0.441346,5.85502286,70.445541,126.155838,71.12529
360,5.583359492661719,285.055,8.163,5.927,0.953,0.146,0.978,0.394,0.446,0.389,0.3,0.311,0.413,0.47,0.606,0.544,6.0,0.3371908,7.315,3.798,1.042,0.465785,3.07683626,80.794449,118.259315,182.027191
361,6.638272163982407,10.673,4.811,2.145,0.605,0.146,0.498,0.587,0.453,0.409,0.264,0.286,0.403,0.285,0.513,0.437,2.0,0.4214331,6.339,3.805,1.064,0.417421,8.70884733,61.706551,85.406929,184.084885
362,7.154901959985743,123.895,4.589,2.488,0.946,0.146,0.233,0.419,0.364,0.559,0.277,0.304,0.898,0.31,0.339,0.35,4.0,0.3059046,6.559,3.764,1.035,0.430345,4.21670424,62.901684,75.883636,157.955505
363,5.764471553092451,24.712,4.371,2.614,0.78,0.147,0.049,0.444,0.476,0.461,0.461,0.417,0.519,0.666,0.323,0.311,3.0,0.418609,6.492,4.193,1.034,0.41343,5.52606808,61.771172,120.292305,189.085022
364,4.866461091629782,7.082,5.484,2.537,0.469,0.148,0.481,0.448,0.417,0.344,0.263,0.277,0.391,0.24,0.449,0.371,3.0,0.5062116,6.386,4.126,1.029,0.377991,2.63372056,52.354671,126.360359,176.863342
365,6.232844133917819,98.818,15.646,1.934,0.849,0.148,0.148,0.497,0.406,0.552,0.37,0.351,0.613,0.456,0.35,0.391,4.0,0.294266,7.686,4.186,1.046,0.505925,3.81266326,63.392296,105.647919,181.566528
366,5.655607726314889,81.861,11.912,2.916,0.847,0.148,0.128,0.462,0.424,0.366,0.184,0.218,0.47,0.396,0.338,0.215,4.0,0.2596578,6.984,4.3,1.035,0.461478,4.5558764,49.037445,126.665771,141.162231
367,6.573488738635425,13.325,5.999,2.33,0.615,0.143,0.514,0.534,0.439,0.438,0.326,0.332,0.49,0.355,0.496,0.403,4.0,0.4741952,7.267,4.233,1.023,0.443573,4.5915789,78.717903,149.048645,148.211456
368,5.705533773838407,25.899,4.15,2.097,0.806,0.146,0.488,0.423,0.363,0.439,0.159,0.217,0.447,0.233,0.425,0.346,5.0,0.2070015,7.451,5.305,1.024,0.546937,2.88911903,74.362289,136.639526,197.880096
369,6.0301183562535,56.985,11.369,2.727,0.802,0.148,0.075,0.494,0.411,0.505,0.271,0.291,0.436,0.258,0.327,0.274,4.0,0.3473136,7.045,4.193,1.032,0.4783,4.48763738,57.960579,92.219261,150.474106
370,6.600326278518962,245.546,18.563,3.024,0.919,0.147,0.981,0.507,0.338,0.372,0.292,0.25,0.431,0.294,0.609,0.566,3.0,0.2742698,7.737,4.267,1.034,0.593436,2.38971689,78.617188,106.300789,181.288879
372,6.42712839779952,9.085,7.173,1.519,0.511,0.149,0.521,0.549,0.427,0.28,0.474,0.326,0.299,0.429,0.499,0.393,4.0,0.3871022,6.379,4.227,1.033,0.385352,1.29458044,59.681068,99.520714,114.503716
373,6.598599459218455,16.408,6.169,2.137,0.664,0.149,0.529,0.449,0.363,0.346,0.145,0.196,0.32,0.188,0.447,0.419,3.0,0.300187,7.086,4.434,1.035,0.518683,3.27407731,58.769917,126.498886,103.304535
374,6.275724130399211,13.117,6.631,1.34,0.622,0.146,0.443,0.403,0.386,0.636,0.153,0.207,0.86,0.219,0.411,0.413,4.0,0.5187336,6.945,5.506,1.025,0.462541,3.99539633,90.622536,149.994095,193.609314
375,7.832682665251823,253.144,16.889,1.925,0.931,0.153,0.976,0.427,0.411,0.45,0.111,0.194,0.378,0.238,0.604,0.499,6.0,0.2091124,7.038,4.349,1.104,0.540536,8.45055585,57.733589,94.299934,105.856911
376,8.397940008672037,76.815,8.329,2.807,0.873,0.16,0.145,0.517,0.461,0.504,0.177,0.287,0.921,0.202,0.374,0.283,3.0,0.2087543,5.893,4.382,1.035,0.411914,6.81394456,52.098679,68.791473,73.96891
378,6.5951662833800615,79.948,6.008,2.887,0.9,0.149,0.079,0.313,0.364,0.532,0.171,0.256,0.825,0.221,0.252,0.268,7.0,0.1127926,7.829,4.201,1.028,0.593819,5.29260986,59.276398,76.931702,84.048698
379,5.511449283499556,13.932,6.529,2.153,0.616,0.149,0.477,0.554,0.45,0.407,0.232,0.3,0.354,0.322,0.494,0.427,7.0,0.2103446,6.84,3.698,1.058,0.484346,9.48460293,52.069183,81.090981,109.559601
380,5.856985199745905,32.86,2.641,0.418,0.915,0.154,0.595,0.473,0.181,0.277,0.106,0.081,0.358,0.221,0.416,0.371,7.0,0.2197595,6.667,3.841,1.091,0.61819,9.84882358,47.355251,142.567581,81.689072
381,6.651695136951839,111.881,5.525,1.154,0.944,0.16,0.259,0.347,0.381,0.714,0.187,0.215,0.935,0.205,0.329,0.354,6.0,0.1016984,5.779,4.0,1.043,0.503651,5.6858795,35.100452,118.111984,76.500549
382,5.46344155742847,55.918,11.124,1.405,0.817,0.149,0.218,0.143,0.385,0.133,0.254,0.25,0.427,0.294,0.248,0.216,6.0,0.2257276,7.302,4.453,1.057,0.699915,6.39242452,52.768753,123.671867,106.302811
