mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
129,7.522878745280337,23.669,11.826,1.208,0.645,0.145,0.539,0.374,0.37,0.554,0.22,0.362,0.21,0.741,0.277,0.427,0.443,5.0,0.1303642,8.821,4.045,1.06,0.630907,5.71082623,96.28196,120.691887,133.186035
130,7.397940008672037,88.96,17.855,8.618,0.771,0.144,0.112,0.576,0.338,0.591,0.372,0.526,0.354,0.635,0.272,0.342,0.392,7.0,0.2522981,8.832,6.254,1.034,0.655387,6.33757895,77.524384,145.622803,149.213287
131,6.6777807052660805,170.495,23.925,7.0,0.846,0.144,0.243,0.489,0.506,0.478,0.319,0.451,0.372,0.46,0.41,0.413,0.303,9.0,0.188141,9.178,6.356,1.037,0.602182,6.40500666,114.111031,125.232368,121.715897
132,7.397940008672037,367.354,218.225,2.319,0.625,0.145,0.693,0.393,0.405,0.443,0.378,0.416,0.301,0.462,0.402,0.497,0.539,4.0,0.241616,8.128,3.976,1.012,0.57048,4.59568928,109.747223,127.434494,94.755539
134,6.958607314841775,17.822,12.099,2.715,0.546,0.144,0.443,0.323,0.342,0.213,0.227,0.242,0.229,0.236,0.301,0.369,0.284,12.0,0.2128111,8.308,6.087,1.027,0.536781,8.22216799,90.356613,149.270493,120.602478
135,7.221848749616356,305.96,14.762,3.175,0.945,0.141,0.38,0.418,0.359,0.566,0.304,0.383,0.267,0.73,0.296,0.386,0.397,4.0,0.314834,8.851,2.947,1.021,0.583217,2.51926909,112.313965,126.257896,114.276321
136,7.154901959985743,233.3,12.254,2.01,0.942,0.144,0.276,0.375,0.261,0.49,0.159,0.319,0.162,0.765,0.243,0.304,0.339,5.0,0.2564745,8.467,3.047,1.029,0.517002,2.63394714,73.744064,131.667542,84.097382
137,7.154901959985743,21.391,9.885,1.433,0.654,0.143,0.452,0.334,0.398,0.268,0.191,0.261,0.236,0.291,0.241,0.395,0.364,5.0,0.2279761,8.163,3.984,1.02,0.588475,6.72674781,82.334633,121.97921,117.982758
139,6.251811972993799,192.363,110.028,19.15,0.598,0.144,0.477,0.077,0.466,0.081,0.57,0.04,0.465,0.212,0.605,0.34,0.382,3.0,0.2504398,9.314,3.147,1.035,0.618268,3.5916638,126.302155,143.925781,107.0532
140,7.522878745280337,19.592,7.816,1.664,0.674,0.143,0.415,0.338,0.319,0.493,0.086,0.314,0.152,0.688,0.129,0.357,0.396,4.0,0.3621246,8.13,4.989,1.014,0.578027,2.82568675,63.521626,139.971848,130.575806
142,6.309803919971486,338.513,43.451,4.451,0.876,0.139,0.437,0.104,0.361,0.01,0.235,0.027,0.261,0.043,0.272,0.301,0.204,4.0,0.2903515,8.733,5.067,1.011,0.529343,2.35912633,89.243744,142.688263,87.119682
143,6.455931955649724,219.465,22.85,7.708,0.878,0.143,0.694,0.463,0.384,0.309,0.256,0.339,0.29,0.348,0.313,0.514,0.439,4.0,0.2250204,8.842,5.123,1.019,0.597918,2.9352044,95.277908,159.082306,110.424515
144,6.795880017344075,108.741,12.32,5.779,0.857,0.146,0.084,0.386,0.467,0.571,0.753,0.367,0.473,0.948,0.726,0.312,0.476,2.0,0.3397425,7.683,2.76,1.03,0.527793,2.04194585,81.884018,83.145447,120.169853
145,6.267606240177032,22.891,11.795,1.071,0.64,0.147,0.445,0.364,0.42,0.504,0.216,0.346,0.218,0.706,0.289,0.41,0.406,2.0,0.1956155,8.348,2.612,1.033,0.623988,5.92528679,90.343102,85.704704,101.379089
146,7.522878745280337,321.932,108.13,10.107,0.731,0.144,0.37,0.189,0.473,0.33,0.39,0.147,0.358,0.764,0.492,0.344,0.36,4.0,0.3687979,7.928,3.229,1.025,0.535238,6.9083944,124.391304,135.719025,120.896622
147,7.154901959985743,136.701,9.918,3.083,0.913,0.144,0.257,0.25,0.381,0.375,0.26,0.215,0.254,0.615,0.254,0.296,0.353,5.0,0.2559931,8.971,2.947,1.024,0.561749,6.43080499,95.801666,115.3778,100.644485
148,8.0,24.089,10.845,1.414,0.663,0.144,0.542,0.342,0.311,0.556,0.138,0.35,0.161,0.748,0.16,0.398,0.424,5.0,0.1493461,8.169,2.947,1.023,0.632976,3.9032537,108.333984,108.397156,89.126625
149,6.251811972993799,118.201,6.302,3.002,0.927,0.147,0.162,0.351,0.246,0.223,0.254,0.269,0.173,0.333,0.288,0.253,0.203,4.0,0.3260243,8.098,3.013,1.014,0.483742,4.4903353,71.444,105.066795,83.758362
150,7.301029995663981,338.784,12.036,6.219,0.949,0.142,0.798,0.36,0.551,0.562,0.456,0.341,0.493,0.832,0.501,0.57,0.644,5.0,0.1809114,9.477,2.947,1.017,0.6562,5.26023141,77.480171,133.780182,144.683716
151,6.958607314841775,231.933,19.508,2.992,0.912,0.145,0.935,0.473,0.334,0.548,0.413,0.422,0.3,0.62,0.471,0.581,0.604,4.0,0.182553,8.671,2.947,1.027,0.639209,7.96832894,77.668953,103.178658,110.339447
155,6.585026652029182,12.18,7.337,1.419,0.582,0.148,0.443,0.474,0.447,0.411,0.238,0.391,0.278,0.492,0.276,0.455,0.427,6.0,0.3022014,7.291,4.474,1.059,0.464713,3.37707702,69.296951,115.60817,137.520813
156,6.508638306165727,140.551,39.156,7.745,0.75,0.152,0.183,0.049,0.407,0.002,0.013,0.007,0.367,0.009,0.366,0.213,0.141,5.0,0.4423232,6.802,4.337,1.052,0.394342,6.38566669,57.505131,108.262573,80.082733
158,7.045757490560675,409.329,164.989,9.087,0.702,0.149,0.866,0.38,0.466,0.178,0.344,0.307,0.314,0.325,0.406,0.571,0.489,3.0,0.2705249,7.417,4.236,1.043,0.449472,4.89962923,57.11327,96.542305,98.771782
159,5.586700235918748,41.66,5.965,1.562,0.847,0.146,0.076,0.554,0.385,0.514,0.44,0.513,0.289,0.518,0.36,0.339,0.341,2.0,0.391142,7.572,4.339,1.043,0.431842,4.55151727,81.929077,179.480148,116.836052
160,7.522878745280337,308.646,130.735,2.677,0.698,0.149,0.583,0.222,0.399,0.091,0.578,0.157,0.365,0.099,0.474,0.401,0.384,7.0,0.2546964,7.081,4.271,1.037,0.409968,2.95833875,89.92794,990.976379,112.260269
162,7.096910013008056,24.846,19.736,2.321,0.53,0.147,0.493,0.024,0.522,0.494,0.326,0.469,0.383,0.529,0.438,0.346,0.355,4.0,0.3933557,8.216,4.607,1.047,0.545096,3.57929028,66.101501,189.740479,105.000237
163,5.43533393574791,16.46,4.879,1.665,0.716,0.147,0.453,0.503,0.389,0.333,0.354,0.351,0.254,0.425,0.325,0.448,0.362,5.0,0.332565,7.939,4.238,1.055,0.457311,5.83256278,62.755173,181.114212,180.797302
164,6.721246399047171,14.889,4.133,2.617,0.688,0.147,0.447,0.52,0.493,0.481,0.317,0.457,0.332,0.472,0.414,0.487,0.388,7.0,0.2515148,7.752,4.03,1.075,0.440686,5.45037441,87.333786,194.972092,136.737198
165,7.522878745280337,56.841,42.521,13.711,0.503,0.147,0.045,0.051,0.434,0.002,0.003,0.01,0.388,0.016,0.422,0.177,0.071,3.0,0.3958412,7.386,4.063,1.058,0.441088,6.63341324,63.598892,207.068527,97.01387
166,5.619788758288394,247.787,5.696,3.12,0.966,0.145,0.911,0.48,0.418,0.475,0.251,0.468,0.276,0.442,0.375,0.603,0.575,6.0,0.3754157,6.708,4.115,1.059,0.399107,4.49774629,73.158401,96.856926,49.439339
167,5.187086643357144,21.015,5.1,2.139,0.744,0.146,0.629,0.47,0.501,0.245,0.156,0.333,0.262,0.35,0.269,0.533,0.309,5.0,0.2624369,7.614,3.878,1.027,0.489831,2.44162119,90.473785,107.707886,101.930611
168,5.337242168318426,206.74,15.247,1.645,0.924,0.148,0.501,0.477,0.381,0.225,0.132,0.279,0.197,0.286,0.282,0.453,0.316,4.0,0.355352,7.135,4.046,1.034,0.453754,2.73024036,56.343147,107.775696,97.025887
169,5.619788758288394,205.433,75.817,5.595,0.716,0.148,0.866,0.05,0.453,0.001,0.427,0.008,0.398,0.014,0.426,0.456,0.477,5.0,0.303111,7.521,3.945,1.021,0.51268,4.87623103,61.018116,87.991982,87.869385
170,5.769551078621726,311.763,79.252,5.454,0.786,0.146,0.503,0.152,0.431,0.255,0.433,0.205,0.319,0.176,0.742,0.362,0.337,2.0,0.238912,7.604,4.214,1.082,0.548188,6.09929683,47.773521,118.89489,92.536804
171,5.6020599913279625,28.161,4.917,2.475,0.792,0.145,0.54,0.512,0.356,0.274,0.191,0.348,0.236,0.345,0.284,0.47,0.281,4.0,0.2638533,7.693,3.978,1.031,0.536511,5.09887349,56.741501,92.345467,100.370613
172,5.6020599913279625,348.332,7.512,2.92,0.971,0.143,0.57,0.375,0.339,0.24,0.221,0.253,0.247,0.275,0.389,0.428,0.311,3.0,0.2047423,8.061,3.944,1.011,0.480205,1.90147844,38.680275,98.714569,93.875954
173,5.6020599913279625,25.873,5.082,1.927,0.787,0.145,0.573,0.416,0.339,0.192,0.137,0.269,0.187,0.278,0.226,0.443,0.26,3.0,0.2447739,7.586,4.249,1.019,0.524985,1.63452722,37.208103,128.727783,78.820427
174,5.853871964321762,189.322,6.316,1.752,0.959,0.148,0.801,0.462,0.385,0.332,0.095,0.346,0.169,0.389,0.216,0.549,0.416,5.0,0.2178401,7.741,4.013,1.03,0.602481,1.65910591,61.69669,92.920448,100.4916
175,5.619788758288394,239.147,7.516,4.195,0.953,0.144,0.763,0.469,0.372,0.389,0.223,0.424,0.28,0.422,0.311,0.535,0.461,8.0,0.23071,7.749,5.921,1.026,0.487103,4.98494001,44.271309,95.86216,107.519836
176,5.619788758288394,147.001,27.188,1.73,0.836,0.146,0.229,0.551,0.412,0.499,0.218,0.473,0.258,0.588,0.314,0.397,0.269,3.0,0.2065308,7.071,4.113,1.036,0.55135,4.69634784,59.271107,96.698784,102.604515
178,5.657577319177793,22.768,7.054,1.61,0.724,0.145,0.588,0.403,0.325,0.393,0.128,0.394,0.172,0.422,0.229,0.439,0.371,5.0,0.3315047,7.652,4.012,1.054,0.541791,6.25886113,54.649315,93.357613,108.42144
179,5.221848749616356,33.44,24.905,5.799,0.521,0.145,0.04,0.511,0.491,0.001,0.092,0.007,0.366,0.009,0.406,0.347,0.258,5.0,0.2548383,8.328,4.148,1.046,0.587341,7.60501216,66.908142,86.395065,94.51181
180,5.075720713938118,139.784,54.592,7.192,0.693,0.148,0.107,0.093,0.542,0.03,0.256,0.052,0.398,0.04,0.441,0.247,0.114,4.0,0.2162652,7.46,4.047,1.049,0.470206,7.44469634,40.374393,67.12117,129.4198
181,7.823908740944319,15.49,5.289,2.892,0.654,0.148,0.507,0.577,0.294,0.524,0.098,0.407,0.201,0.444,0.136,0.459,0.436,8.0,0.3314135,7.548,4.303,1.031,0.492002,3.95743153,52.905449,135.227539,38.403183
182,8.154901959985743,22.939,3.74,0.852,0.833,0.147,0.484,0.5,0.328,0.201,0.223,0.305,0.196,0.257,0.262,0.437,0.405,4.0,0.262783,7.133,3.851,1.017,0.566848,3.85481642,39.70747,131.267288,57.871517
183,7.795880017344075,25.166,3.919,1.422,0.825,0.146,0.532,0.384,0.495,0.132,0.263,0.22,0.311,0.183,0.35,0.471,0.369,1.0,0.2054462,7.678,3.884,1.025,0.569487,5.37184236,46.430508,101.744705,101.161026
184,7.008773924307505,289.829,22.856,2.519,0.919,0.147,0.849,0.578,0.418,0.755,0.325,0.593,0.308,0.879,0.351,0.615,0.678,4.0,0.1735078,7.21,3.65,1.022,0.559722,5.99110191,33.641281,117.311584,55.925312
185,7.086186147616283,156.924,37.649,4.596,0.788,0.146,0.112,0.05,0.41,0.004,0.35,0.014,0.351,0.021,0.348,0.191,0.147,7.0,0.3900129,6.729,4.9,1.056,0.398374,6.05911041,39.791451,143.206177,53.589619
186,5.0,257.309,27.466,1.265,0.9,0.153,0.927,0.584,0.354,0.682,0.311,0.536,0.257,0.644,0.268,0.622,0.642,6.0,0.2404209,6.721,5.257,1.053,0.576254,8.56873614,55.72591,99.604492,69.806519
187,5.980468315468745,31.607,2.727,1.455,0.883,0.149,0.568,0.358,0.394,0.145,0.16,0.225,0.233,0.234,0.291,0.44,0.272,6.0,0.1739851,7.312,3.884,1.029,0.565748,3.19648405,48.340988,111.172905,57.616505
188,6.34008379993015,395.159,73.953,7.732,0.829,0.146,0.491,0.21,0.378,0.154,0.386,0.139,0.401,0.209,0.422,0.36,0.368,7.0,0.1716122,7.748,5.257,1.045,0.656607,6.58504353,58.49609,166.957031,90.55645
189,7.327902142064283,28.298,2.695,1.719,0.865,0.143,0.506,0.503,0.379,0.256,0.188,0.343,0.236,0.371,0.355,0.463,0.275,7.0,0.3177081,7.431,4.386,1.036,0.52647,3.95970675,58.577511,184.529724,134.725128
190,8.221848749616356,158.735,5.552,3.516,0.946,0.144,0.376,0.363,0.44,0.243,0.275,0.239,0.353,0.318,0.369,0.393,0.355,6.0,0.3737996,7.64,3.717,1.014,0.474771,4.02327775,52.688328,131.40416,102.388496
191,7.468521082957745,9.455,4.863,2.701,0.556,0.148,0.425,0.434,0.542,0.34,0.412,0.352,0.586,0.354,0.607,0.467,0.376,6.0,0.3846779,6.71,3.817,1.018,0.387535,3.56031221,67.004791,128.339417,88.602814
193,9.0,11.997,6.207,3.867,0.544,0.144,0.462,0.389,0.323,0.423,0.223,0.297,0.303,0.69,0.258,0.391,0.36,5.0,0.3010182,7.78,3.717,1.013,0.448157,2.40339403,48.296661,104.70401,109.265198
194,8.698970004336019,11.878,5.319,3.568,0.572,0.143,0.57,0.449,0.407,0.369,0.177,0.358,0.276,0.375,0.232,0.475,0.388,5.0,0.408232,7.14,4.487,1.015,0.438013,5.45871155,77.859932,129.412384,114.754723
195,8.096910013008056,30.337,3.258,1.39,0.867,0.145,0.572,0.403,0.367,0.467,0.133,0.336,0.218,0.397,0.227,0.447,0.388,5.0,0.2349985,7.858,3.884,1.013,0.583153,4.89886658,44.698555,101.867805,107.355904
196,8.301029995663981,203.216,57.443,32.824,0.692,0.142,0.825,0.04,0.044,0.062,0.003,0.025,0.011,0.014,0.017,0.303,0.309,8.0,0.2065346,8.273,3.951,1.026,0.550199,5.33612016,68.995972,137.607346,154.350006
197,7.154901959985743,58.137,26.132,2.918,0.667,0.142,0.083,0.558,0.432,0.303,0.173,0.477,0.257,0.51,0.291,0.358,0.174,5.0,0.2866306,8.678,3.482,1.014,0.575277,3.46692381,44.119907,175.660645,65.524384
198,7.2839966563652,269.07,7.305,2.057,0.966,0.139,0.8,0.437,0.334,0.333,0.162,0.367,0.183,0.346,0.256,0.523,0.427,6.0,0.2612379,8.153,4.152,1.041,0.500236,4.00702101,57.401726,186.830948,120.11615
199,7.602059991327962,324.972,39.671,5.722,0.877,0.141,0.461,0.044,0.4,0.064,0.191,0.03,0.273,0.02,0.3,0.302,0.218,7.0,0.3963279,8.223,3.75,1.038,0.47783,7.56406757,99.843468,126.324135,107.887634
201,5.334419008982047,302.807,219.95,4.941,0.574,0.138,0.315,0.317,0.402,0.263,0.386,0.32,0.367,0.309,0.453,0.345,0.349,6.0,0.2796748,9.066,4.84,1.081,0.664526,6.30313708,98.918785,151.418701,122.752762
202,5.366531544420414,45.929,3.302,2.192,0.893,0.138,0.52,0.299,0.439,0.146,0.208,0.18,0.266,0.23,0.279,0.419,0.296,5.0,0.2279662,9.776,4.638,1.065,0.70786,5.88891459,75.722992,135.593109,126.580002
203,5.156144577376839,322.783,254.828,12.442,0.547,0.14,0.409,0.541,0.42,0.695,0.462,0.598,0.411,0.434,0.442,0.457,0.53,6.0,0.2752836,8.672,4.806,1.059,0.616675,9.38160177,77.618462,221.954239,97.207108
204,5.87942606879415,13.079,6.836,2.492,0.584,0.143,0.419,0.487,0.388,0.328,0.194,0.378,0.249,0.404,0.244,0.431,0.378,5.0,0.2272558,7.948,3.66,1.068,0.47866,5.78493643,99.552727,121.831215,119.879944
206,7.301029995663981,20.441,3.055,2.402,0.789,0.146,0.507,0.468,0.423,0.311,0.248,0.286,0.314,0.357,0.374,0.466,0.385,5.0,0.3417604,7.908,4.101,1.039,0.511472,2.5238737,74.684532,185.062729,120.163376
207,7.045757490560675,23.172,2.96,1.723,0.832,0.149,0.53,0.419,0.342,0.45,0.119,0.353,0.176,0.458,0.274,0.43,0.391,8.0,0.2325076,7.603,4.537,1.056,0.532569,5.20569247,91.28701,102.154106,134.136383
208,5.97061622231479,14.563,6.456,1.193,0.656,0.148,0.469,0.351,0.359,0.266,0.142,0.263,0.202,0.351,0.238,0.393,0.283,6.0,0.3523865,7.016,4.27,1.031,0.448243,5.90377417,77.483177,114.895561,98.652725
210,6.013228265733755,448.152,7.088,3.052,0.978,0.146,0.979,0.41,0.47,0.643,0.514,0.378,0.502,0.469,0.541,0.62,0.723,2.0,0.3542101,7.651,3.868,1.027,0.482498,3.65272634,95.266068,206.646042,116.357376
211,7.154901959985743,15.172,3.416,2.818,0.709,0.147,0.434,0.442,0.419,0.322,0.254,0.313,0.306,0.377,0.411,0.432,0.329,7.0,0.2859035,7.16,4.102,1.037,0.443766,3.17171894,70.373428,204.547729,106.538475
212,6.698970004336019,15.225,7.484,2.517,0.604,0.146,0.412,0.418,0.38,0.486,0.257,0.402,0.268,0.447,0.316,0.403,0.366,6.0,0.2762823,8.161,4.842,1.034,0.483334,6.74415489,47.792847,181.431656,113.481415
214,5.561141340579438,191.711,28.991,5.448,0.848,0.137,0.35,0.444,0.414,0.396,0.192,0.441,0.264,0.508,0.255,0.402,0.322,8.0,0.1851562,9.226,5.147,1.042,0.597809,6.24554176,102.548325,156.914093,168.512466
216,7.698970004336019,21.017,4.188,1.815,0.778,0.149,0.513,0.41,0.433,0.248,0.192,0.284,0.249,0.213,0.315,0.452,0.376,3.0,0.2718511,7.0,3.8,1.021,0.528006,4.03345237,68.088173,142.657791,54.703453
217,8.397940008672037,13.826,6.137,2.953,0.603,0.151,0.503,0.498,0.434,0.348,0.102,0.356,0.199,0.332,0.194,0.478,0.401,5.0,0.3311598,6.859,3.564,1.024,0.484369,1.73044369,67.077881,151.261337,79.152527
218,5.084072788302884,284.42,15.043,1.25,0.946,0.148,0.335,0.371,0.359,0.474,0.153,0.388,0.183,0.628,0.275,0.355,0.397,5.0,0.2115395,7.575,4.559,1.03,0.603495,3.23195334,80.016327,129.16893,111.059418
219,6.180456064458132,19.54,3.532,0.911,0.815,0.156,0.621,0.424,0.418,0.184,0.105,0.261,0.191,0.281,0.301,0.488,0.326,5.0,0.2171442,6.276,4.587,1.067,0.479523,6.27308716,50.280704,133.988251,93.770187
220,6.092588639225414,23.618,5.49,2.045,0.758,0.148,0.673,0.505,0.426,0.283,0.239,0.363,0.259,0.274,0.419,0.535,0.378,5.0,0.2676667,7.929,4.464,1.032,0.525659,2.01189909,54.469906,128.154633,86.24472
221,5.267606240177032,27.316,26.212,1.903,0.493,0.15,0.275,0.052,0.43,0.003,0.003,0.007,0.083,0.011,0.174,0.252,0.233,4.0,0.1712335,7.34,4.384,1.028,0.580092,1.73919357,48.887745,112.756989,69.301338
222,5.337242168318426,167.554,21.499,1.005,0.882,0.147,0.359,0.559,0.334,0.66,0.277,0.542,0.216,0.963,0.348,0.418,0.419,6.0,0.2332416,7.678,5.597,1.021,0.55614,2.7220063,74.207458,133.868423,115.270966
223,5.20342566678957,236.271,24.207,4.921,0.89,0.148,0.504,0.559,0.548,0.394,0.26,0.449,0.438,0.554,0.29,0.537,0.366,8.0,0.2104182,7.417,4.524,1.037,0.595382,1.88708887,79.849579,124.570488,99.427368
224,5.392544976785332,221.545,9.716,3.591,0.943,0.147,0.648,0.557,0.413,0.316,0.259,0.375,0.249,0.267,0.267,0.539,0.471,4.0,0.4542032,7.051,4.11,1.039,0.434657,3.25519346,50.690083,147.147583,102.724976
225,8.657577319177793,308.556,31.082,3.404,0.899,0.147,0.95,0.532,0.31,0.311,0.102,0.354,0.159,0.313,0.186,0.597,0.45,7.0,0.1489075,7.496,3.884,1.056,0.5903,4.97998184,51.924736,104.711021,115.587631
226,7.853871964321762,102.8,22.013,1.264,0.815,0.15,0.101,0.541,0.369,0.473,0.139,0.565,0.197,0.558,0.217,0.337,0.218,9.0,0.230268,6.862,4.71,1.051,0.566364,4.06084028,63.776073,103.332237,91.334427
227,8.568636235841012,33.55,3.201,1.163,0.885,0.147,0.596,0.52,0.385,0.234,0.098,0.321,0.172,0.333,0.244,0.5,0.294,6.0,0.2307985,7.188,3.951,1.046,0.588566,4.17134629,45.458603,107.831085,110.877464
228,8.1249387366083,23.901,3.735,1.472,0.821,0.149,0.567,0.495,0.398,0.257,0.183,0.319,0.243,0.351,0.267,0.486,0.33,6.0,0.2499079,7.106,3.884,1.049,0.521408,3.26393538,46.411907,106.359413,143.370529
229,8.721246399047171,40.295,6.302,1.214,0.843,0.142,0.608,0.369,0.413,0.205,0.124,0.255,0.203,0.311,0.232,0.464,0.333,6.0,0.2483667,8.34,4.554,1.039,0.690202,5.78022327,81.69928,125.724663,159.295105
230,7.602059991327962,367.313,59.211,3.999,0.853,0.147,0.937,0.071,0.486,0.041,0.245,0.034,0.322,0.029,0.491,0.498,0.399,6.0,0.2597732,7.408,4.509,1.055,0.541643,5.26378297,39.103935,147.092941,104.011993
231,8.795880017344075,43.798,5.608,2.771,0.839,0.146,0.045,0.454,0.458,0.049,0.059,0.121,0.321,0.202,0.323,0.319,0.042,5.0,0.2755618,7.315,3.147,1.04,0.526886,4.25708515,49.799126,137.393768,96.287033
233,8.337242168318426,124.621,22.361,3.051,0.831,0.149,0.252,0.028,0.311,0.003,0.027,0.007,0.208,0.012,0.36,0.197,0.088,5.0,0.2315474,6.591,3.214,1.038,0.473732,5.88760505,60.121094,107.162674,124.281029
234,6.931814138253839,17.681,5.208,1.646,0.721,0.151,0.638,0.411,0.419,0.259,0.133,0.289,0.226,0.309,0.267,0.489,0.338,8.0,0.1564328,6.724,4.018,1.047,0.476165,1.78460684,32.365482,123.020737,90.86142
235,7.173925197299173,28.25,3.168,0.685,0.88,0.149,0.58,0.55,0.429,0.207,0.132,0.312,0.19,0.34,0.305,0.52,0.308,5.0,0.2397224,6.809,3.415,1.035,0.551632,5.11370381,29.541748,111.053017,89.436508
236,7.251811972993799,25.196,2.36,1.715,0.861,0.152,0.594,0.526,0.354,0.178,0.137,0.28,0.206,0.326,0.251,0.491,0.303,5.0,0.1365365,6.661,3.214,1.031,0.523635,3.31188936,38.154118,99.357964,90.742882
237,7.366531544420414,75.634,25.98,1.782,0.731,0.147,0.055,0.481,0.494,0.448,0.163,0.293,0.256,0.098,0.32,0.343,0.228,7.0,0.2022102,7.466,3.348,1.034,0.629554,4.40458286,65.120674,85.589287,110.41523
238,8.136677139879543,138.824,104.258,3.351,0.563,0.153,0.264,0.24,0.358,0.334,0.146,0.365,0.22,0.247,0.191,0.287,0.274,6.0,0.1078417,6.868,4.509,1.044,0.567941,3.94969396,60.878052,137.51059,106.22377
239,8.18045606445813,39.495,1.889,0.548,0.942,0.149,0.566,0.434,0.31,0.164,0.095,0.245,0.134,0.297,0.143,0.436,0.259,7.0,0.1964939,6.95,4.286,1.041,0.624741,4.90170599,39.598904,129.348465,98.059036
240,8.173925197299173,443.537,115.797,7.764,0.782,0.151,0.87,0.208,0.341,0.283,0.209,0.202,0.206,0.215,0.235,0.473,0.483,7.0,0.2262298,6.58,4.353,1.046,0.546053,5.18918314,48.500145,145.251373,156.792618
241,7.886056647693163,220.788,131.538,1.87,0.623,0.151,0.775,0.624,0.299,0.608,0.156,0.632,0.217,0.505,0.234,0.566,0.511,4.0,0.1847385,7.126,4.286,1.04,0.657013,4.75029526,74.096863,132.327393,121.457001
242,8.3767507096021,26.785,2.395,1.826,0.864,0.151,0.62,0.387,0.426,0.407,0.129,0.287,0.224,0.496,0.23,0.478,0.469,3.0,0.2125427,6.663,3.348,1.043,0.588818,6.00006808,52.076607,101.235153,131.9245
243,8.050609993355087,31.723,2.722,1.501,0.883,0.149,0.612,0.536,0.374,0.461,0.164,0.407,0.227,0.544,0.215,0.508,0.39,4.0,0.2233892,7.052,3.415,1.039,0.57505,6.77034968,35.29924,129.636261,132.735535
244,9.022276394711152,43.468,1.909,1.442,0.928,0.146,0.566,0.448,0.42,0.361,0.136,0.321,0.206,0.341,0.242,0.478,0.436,6.0,0.1797504,7.409,4.509,1.041,0.728668,7.68287545,50.142769,105.884361,174.357819
245,8.657577319177793,38.819,4.058,0.809,0.889,0.146,0.611,0.478,0.278,0.274,0.131,0.308,0.153,0.37,0.274,0.456,0.329,9.0,0.140316,7.399,4.375,1.05,0.644488,4.5753776,50.417591,99.442543,121.971344
246,8.2518119729938,35.606,18.781,1.85,0.633,0.144,0.483,0.038,0.394,0.003,0.035,0.009,0.179,0.011,0.193,0.305,0.217,4.0,0.1940767,7.954,5.273,1.039,0.634344,5.8888197,68.86306,155.136047,132.436127
247,7.958607314841775,211.179,8.716,0.784,0.957,0.148,0.599,0.358,0.406,0.373,0.088,0.342,0.18,0.52,0.192,0.455,0.343,7.0,0.1920652,7.321,4.919,1.061,0.540697,2.99647342,83.613159,132.887772,124.842934
248,7.366531544420414,201.077,25.556,1.967,0.88,0.145,0.442,0.309,0.475,0.308,0.221,0.256,0.291,0.493,0.337,0.409,0.318,8.0,0.2079233,7.666,5.31,1.036,0.6169,7.82816749,55.85606,114.283585,108.024529
249,8.638272163982407,30.125,4.586,0.932,0.845,0.147,0.541,0.564,0.321,0.453,0.122,0.41,0.181,0.474,0.15,0.475,0.379,6.0,0.1833918,7.301,4.576,1.043,0.595428,1.71232485,62.535957,107.421181,113.885178
250,8.823908740944319,175.599,14.652,2.345,0.912,0.145,0.167,0.526,0.45,0.54,0.257,0.489,0.286,0.508,0.446,0.381,0.327,7.0,0.2110193,7.729,4.375,1.048,0.599291,6.07675729,63.114105,97.88913,134.551697
251,8.42021640338319,9.744,7.53,1.51,0.519,0.149,0.664,0.444,0.469,0.437,0.197,0.387,0.256,0.52,0.285,0.526,0.409,9.0,0.3442809,6.373,4.286,1.028,0.413892,11.0718525,57.450676,172.523361,126.762154
252,8.229147988357855,185.695,17.067,1.247,0.91,0.149,0.523,0.425,0.442,0.501,0.126,0.462,0.215,0.464,0.286,0.463,0.372,5.0,0.1429396,6.992,4.769,1.037,0.688404,6.66855466,42.100132,182.865814,136.908813
253,8.468521082957745,10.822,4.499,2.222,0.617,0.146,0.435,0.485,0.456,0.373,0.224,0.425,0.295,0.325,0.321,0.459,0.419,5.0,0.4335496,6.587,4.619,1.037,0.419972,4.67074851,98.054047,133.405075,167.32666
254,5.651695136951839,292.318,181.543,145.327,0.472,0.149,0.513,0.539,0.48,0.472,0.163,0.313,0.334,0.702,0.597,0.511,0.435,10.0,0.2448253,7.338,4.788,1.087,0.588136,8.2110961,73.465752,109.441788,116.604126
255,6.43533393574791,542.313,155.68,10.051,0.766,0.145,0.745,0.634,0.565,0.572,0.497,0.59,0.462,0.56,0.508,0.648,0.637,12.0,0.38974,7.901,5.464,1.127,0.459975,6.64744595,30.125065,142.692261,163.101974
256,7.958607314841775,199.358,5.033,3.15,0.961,0.149,0.696,0.527,0.418,0.699,0.202,0.557,0.285,0.701,0.4,0.547,0.526,8.0,0.4288591,5.824,4.82,1.047,0.379197,4.63166305,73.978653,113.822197,118.733749
257,8.455931955649724,39.263,2.649,2.075,0.893,0.141,0.525,0.377,0.446,0.268,0.114,0.203,0.304,0.213,0.296,0.449,0.307,8.0,0.1884325,8.61,4.924,1.06,0.655187,4.73017402,58.888737,236.69429,273.707672
258,8.886056647693163,45.605,4.048,1.09,0.899,0.145,0.612,0.474,0.381,0.301,0.125,0.331,0.184,0.435,0.284,0.489,0.343,7.0,0.1079395,7.808,5.098,1.06,0.698689,5.66567865,69.826851,127.182983,278.440796
