mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
125,6.301029995663981,14.983,4.833,2.899,0.66,0.141,0.415,0.4,0.47,0.387,0.153,0.32,0.267,0.399,0.281,0.428,0.288,0.35,7.0,0.4884199,7.591,4.669,1.035,0.444503,2.13311913,88.984283,134.375275,132.507294
126,5.309803919971486,502.075,73.794,5.433,0.864,0.14,0.685,0.145,0.44,0.219,0.319,0.179,0.329,0.158,0.396,0.424,0.374,0.414,6.0,0.5033441,7.249,4.334,1.041,0.445651,8.70070319,70.849052,135.889954,123.44194
127,5.651695136951839,40.198,3.154,0.909,0.908,0.146,0.587,0.431,0.422,0.256,0.194,0.299,0.226,0.396,0.226,0.48,0.334,0.436,7.0,0.2195218,8.343,4.621,1.018,0.645672,4.63348592,63.091614,112.211334,107.933517
128,6.013228265733755,13.81,7.855,3.098,0.558,0.149,0.598,0.382,0.436,0.244,0.274,0.308,0.265,0.339,0.388,0.472,0.372,0.444,6.0,0.2683202,7.052,2.813,1.014,0.473853,3.83244835,77.885078,119.886856,104.444481
129,7.522878745280337,124.458,17.601,2.471,0.861,0.145,0.112,0.421,0.346,0.508,0.293,0.398,0.251,0.602,0.304,0.293,0.29,0.34,3.0,0.2763309,8.512,4.112,1.055,0.566601,6.57050278,87.206688,137.174271,124.378891
130,7.397940008672037,31.408,21.211,8.419,0.515,0.144,0.034,0.337,0.404,0.538,0.669,0.263,0.33,0.586,0.781,0.258,0.43,0.514,7.0,0.2002048,9.377,6.187,1.035,0.639496,3.37234544,116.93866,166.560226,195.596924
131,6.6777807052660805,26.445,11.438,1.038,0.679,0.144,0.538,0.38,0.383,0.249,0.091,0.285,0.168,0.284,0.183,0.434,0.266,0.308,6.0,0.2246982,8.661,6.322,1.04,0.587145,3.45509329,52.268654,137.180313,93.89238
132,7.397940008672037,366.545,39.855,5.258,0.89,0.145,0.273,0.078,0.388,0.035,0.232,0.051,0.289,0.05,0.306,0.246,0.206,0.269,5.0,0.2899324,8.073,3.774,1.011,0.575744,2.53603736,88.33596,112.941582,107.794678
134,6.958607314841775,21.903,13.988,1.673,0.583,0.144,0.512,0.388,0.391,0.257,0.205,0.289,0.235,0.305,0.285,0.43,0.31,0.358,9.0,0.2365214,8.99,6.088,1.026,0.576472,1.76838197,98.79789,187.992996,84.987625
135,7.221848749616356,274.391,188.38,9.806,0.581,0.141,0.268,0.31,0.423,0.414,0.436,0.358,0.413,0.356,0.374,0.334,0.408,0.416,3.0,0.1682628,9.537,3.047,1.021,0.659519,5.39086935,100.503448,81.480843,143.930115
136,7.154901959985743,17.425,11.722,2.213,0.556,0.144,0.596,0.422,0.321,0.309,0.224,0.358,0.223,0.305,0.229,0.446,0.382,0.435,5.0,0.3450834,8.625,3.08,1.029,0.552958,1.84386331,82.472183,113.610313,79.313034
137,7.154901959985743,206.63,12.803,8.077,0.908,0.143,0.169,0.403,0.502,0.544,0.288,0.347,0.458,0.834,0.291,0.358,0.348,0.429,1.0,0.2731748,8.525,4.085,1.02,0.538558,2.54843869,95.913429,112.274979,120.735985
139,6.251811972993799,386.522,268.774,58.936,0.541,0.144,0.67,0.588,0.133,0.465,0.215,0.594,0.131,0.438,0.138,0.464,0.458,0.419,6.0,0.2431366,8.535,2.947,1.04,0.632847,4.16796498,84.037399,156.573959,101.291458
140,7.522878745280337,251.015,23.752,1.788,0.908,0.143,0.386,0.455,0.372,0.57,0.166,0.429,0.208,0.635,0.242,0.405,0.39,0.454,4.0,0.2375994,8.911,5.156,1.013,0.677631,1.58610192,105.388168,136.036942,142.036469
142,6.309803919971486,414.265,16.994,4.399,0.951,0.139,0.878,0.42,0.259,0.231,0.276,0.291,0.205,0.287,0.304,0.519,0.48,0.504,5.0,0.2329924,9.059,5.033,1.011,0.571536,2.73721452,76.769005,133.165955,158.7686
143,6.455931955649724,503.266,251.909,5.867,0.661,0.143,0.615,0.359,0.422,0.321,0.285,0.315,0.276,0.33,0.325,0.465,0.432,0.438,7.0,0.2284476,8.245,4.989,1.019,0.553134,3.75609885,63.456413,91.615547,100.201675
144,6.795880017344075,288.564,7.435,4.586,0.96,0.146,0.404,0.441,0.358,0.612,0.214,0.414,0.257,0.693,0.243,0.401,0.404,0.475,2.0,0.3162201,8.019,2.827,1.039,0.54087,3.06337472,82.154022,99.192039,110.815582
145,6.267606240177032,33.74,13.058,8.976,0.605,0.146,0.041,0.228,0.375,0.345,0.001,0.069,0.013,0.117,0.008,0.215,0.193,0.099,2.0,0.2020659,8.894,2.612,1.036,0.595235,3.10372379,118.508591,120.131378,108.779022
146,7.522878745280337,404.489,6.952,5.322,0.971,0.144,0.919,0.576,0.554,0.682,0.578,0.518,0.516,0.534,0.694,0.683,0.719,0.698,2.0,0.4413416,7.481,3.088,1.027,0.494063,4.66232418,90.416855,114.930237,103.700554
147,7.154901959985743,425.383,316.388,66.114,0.527,0.144,0.449,0.358,0.148,0.333,0.066,0.277,0.115,0.28,0.076,0.318,0.27,0.259,4.0,0.2075694,8.45,3.08,1.023,0.63324,6.21342611,69.715302,108.931198,97.994949
148,8.0,25.698,8.942,1.369,0.714,0.144,0.481,0.334,0.427,0.532,0.135,0.322,0.199,0.759,0.242,0.414,0.414,0.544,3.0,0.2132565,8.974,2.98,1.023,0.633305,5.32095469,89.74276,105.23317,124.673004
149,6.251811972993799,281.334,9.603,3.3,0.956,0.147,0.579,0.637,0.455,0.505,0.228,0.542,0.261,0.556,0.367,0.557,0.425,0.493,4.0,0.1925777,7.944,3.047,1.011,0.473231,3.76268591,66.626755,82.133263,100.622513
150,7.301029995663981,228.545,20.557,2.58,0.908,0.142,0.255,0.377,0.362,0.352,0.425,0.328,0.317,0.403,0.521,0.331,0.316,0.365,2.0,0.2092142,8.384,3.013,1.018,0.634379,3.1404299,83.910141,151.686661,159.071274
151,6.958607314841775,23.957,10.864,1.148,0.666,0.145,0.47,0.361,0.355,0.612,0.133,0.364,0.181,0.868,0.215,0.395,0.421,0.548,5.0,0.1908195,8.256,2.947,1.021,0.633229,6.1835687,67.445602,103.227188,134.553421
155,6.585026652029182,22.497,12.187,1.704,0.618,0.148,0.03,0.433,0.349,0.002,0.441,0.026,0.26,0.011,0.577,0.271,0.284,0.256,6.0,0.2429298,6.913,4.272,1.06,0.420823,6.1391756,71.243141,133.361755,123.137772
156,6.508638306165727,11.873,4.354,1.246,0.679,0.152,0.465,0.529,0.31,0.434,0.356,0.396,0.254,0.452,0.347,0.435,0.419,0.423,4.0,0.437538,7.265,4.474,1.052,0.415966,5.80610874,53.798779,76.970116,78.720078
158,7.045757490560675,14.961,3.688,1.944,0.726,0.148,0.507,0.467,0.392,0.465,0.231,0.389,0.297,0.499,0.343,0.455,0.359,0.427,5.0,0.2714785,7.183,4.371,1.045,0.420632,6.80477228,86.00016,137.056351,97.079742
159,5.586700235918748,472.577,7.497,4.117,0.976,0.146,0.933,0.353,0.512,0.394,0.256,0.286,0.404,0.307,0.435,0.599,0.533,0.565,4.0,0.3771639,7.544,4.002,1.041,0.438622,6.13346686,83.576012,162.861176,124.8311
160,7.522878745280337,15.635,5.487,1.312,0.697,0.149,0.472,0.584,0.363,0.326,0.323,0.426,0.266,0.493,0.346,0.473,0.372,0.426,5.0,0.165359,7.572,4.338,1.039,0.45578,2.91033459,78.248146,977.042664,119.793518
162,7.096910013008056,16.461,5.662,1.151,0.707,0.147,0.467,0.556,0.357,0.456,0.247,0.456,0.254,0.47,0.311,0.46,0.372,0.423,7.0,0.2967827,7.574,4.339,1.047,0.460958,4.42243417,58.48698,168.757721,109.96666
163,5.43533393574791,28.401,15.502,5.663,0.573,0.146,0.021,0.494,0.452,0.002,0.002,0.004,0.332,0.009,0.429,0.322,0.172,0.187,7.0,0.2855502,7.974,4.306,1.061,0.482314,5.44982383,84.67495,195.654465,121.753242
164,6.721246399047171,42.786,13.051,1.277,0.749,0.147,0.072,0.491,0.46,0.679,0.388,0.316,0.333,0.095,0.463,0.341,0.374,0.201,7.0,0.3705283,8.1,4.231,1.068,0.535277,7.30991838,50.860603,193.512695,86.854347
165,7.522878745280337,253.698,12.791,4.81,0.935,0.147,0.525,0.406,0.552,0.209,0.508,0.289,0.455,0.353,0.544,0.494,0.525,0.544,4.0,0.3966837,7.717,4.23,1.062,0.452752,5.67335074,82.734222,193.936172,123.793442
166,5.619788758288394,27.243,4.394,1.707,0.817,0.145,0.517,0.488,0.386,0.289,0.143,0.364,0.215,0.39,0.254,0.464,0.291,0.377,5.0,0.2234783,7.918,4.32,1.053,0.543038,7.16984729,60.980469,87.408348,72.106781
167,5.187086643357144,180.647,17.318,2.129,0.903,0.146,0.466,0.355,0.469,0.23,0.197,0.272,0.266,0.305,0.308,0.43,0.287,0.337,3.0,0.1565106,7.382,4.08,1.036,0.526247,1.5087007,58.815224,97.283699,81.923813
168,5.337242168318426,24.0,5.106,1.043,0.796,0.148,0.545,0.428,0.314,0.294,0.112,0.337,0.146,0.375,0.191,0.429,0.264,0.342,5.0,0.2798102,7.097,4.046,1.041,0.496939,4.57299731,59.497021,91.615814,91.859207
169,5.619788758288394,507.819,148.806,3.457,0.769,0.148,0.71,0.319,0.416,0.223,0.488,0.289,0.364,0.33,0.372,0.482,0.472,0.451,5.0,0.1917754,7.353,4.014,1.014,0.565954,3.26814303,75.366592,103.48661,92.552231
170,5.769551078621726,19.633,7.71,1.365,0.684,0.146,0.57,0.523,0.452,0.313,0.153,0.421,0.232,0.283,0.261,0.515,0.367,0.473,7.0,0.2771096,7.279,4.013,1.085,0.521431,7.94660409,32.977844,106.194328,96.653816
171,5.6020599913279625,320.281,201.743,59.643,0.551,0.145,0.288,0.582,0.324,0.611,0.279,0.486,0.255,0.585,0.268,0.398,0.356,0.35,1.0,0.3149135,7.844,3.876,1.025,0.519915,6.8779144,45.837074,143.577682,112.811577
172,5.6020599913279625,34.251,20.556,7.414,0.55,0.143,0.026,0.434,0.491,0.004,0.002,0.007,0.152,0.019,0.291,0.317,0.128,0.119,5.0,0.1733275,8.187,4.147,1.009,0.518441,2.70615267,71.60849,105.483261,87.720566
173,5.6020599913279625,28.296,6.201,1.207,0.793,0.145,0.554,0.467,0.397,0.227,0.133,0.309,0.194,0.32,0.274,0.473,0.261,0.348,4.0,0.2350653,7.878,4.08,1.023,0.544026,4.15026645,61.680168,96.404816,84.309082
174,5.853871964321762,216.569,5.227,4.582,0.957,0.148,0.76,0.483,0.447,0.293,0.205,0.324,0.284,0.38,0.28,0.563,0.489,0.52,4.0,0.2782412,7.82,3.878,1.034,0.549876,3.18145195,61.773918,81.742111,75.91349
175,5.619788758288394,37.124,3.315,1.49,0.885,0.144,0.558,0.458,0.332,0.229,0.128,0.292,0.201,0.337,0.219,0.449,0.267,0.345,7.0,0.2344944,7.955,5.754,1.027,0.602183,3.68824116,34.562851,127.921326,110.183159
176,5.619788758288394,20.934,7.104,1.455,0.71,0.146,0.558,0.467,0.31,0.334,0.177,0.366,0.184,0.428,0.253,0.445,0.332,0.419,2.0,0.3198364,7.512,4.046,1.034,0.509955,4.7440073,45.678238,87.727486,110.021225
178,5.657577319177793,190.809,10.293,6.239,0.92,0.145,0.564,0.425,0.341,0.276,0.188,0.314,0.23,0.263,0.245,0.443,0.424,0.467,3.0,0.390115,7.615,4.011,1.045,0.516732,9.64232773,65.199654,70.994713,109.450783
179,5.221848749616356,230.956,10.176,1.575,0.952,0.145,0.91,0.402,0.453,0.512,0.197,0.377,0.272,0.638,0.252,0.588,0.545,0.6,3.0,0.3318945,7.825,4.215,1.03,0.535031,3.66960702,51.974075,95.484459,83.303925
180,5.075720713938118,15.702,6.962,1.797,0.642,0.148,0.546,0.482,0.461,0.361,0.162,0.446,0.244,0.483,0.264,0.496,0.315,0.402,5.0,0.2048443,7.111,4.114,1.043,0.451489,6.92136497,67.04216,125.004929,111.208099
181,7.823908740944319,193.09,9.691,2.607,0.94,0.148,0.508,0.411,0.401,0.664,0.098,0.513,0.199,0.797,0.147,0.44,0.418,0.459,4.0,0.1748183,7.303,4.438,1.032,0.637389,4.3787992,67.978928,157.664642,70.273575
182,8.154901959985743,10.281,6.334,1.713,0.561,0.147,0.477,0.454,0.456,0.554,0.21,0.382,0.268,0.381,0.294,0.462,0.355,0.476,7.0,0.3972427,6.295,3.75,1.018,0.398617,1.28164814,70.279243,127.213226,100.158516
183,7.795880017344075,20.012,4.739,1.69,0.757,0.146,0.442,0.457,0.392,0.328,0.123,0.356,0.199,0.329,0.224,0.43,0.364,0.451,6.0,0.3122196,7.341,3.616,1.027,0.530709,3.63644894,43.720169,141.046127,66.18084
184,7.008773924307505,9.81,4.918,2.526,0.569,0.147,0.419,0.459,0.453,0.594,0.142,0.414,0.259,0.305,0.233,0.444,0.367,0.393,4.0,0.3989924,6.354,3.583,1.022,0.385113,3.25031722,61.251259,129.780823,67.93354
185,7.086186147616283,390.243,86.762,4.755,0.81,0.146,0.369,0.236,0.304,0.103,0.161,0.138,0.212,0.153,0.212,0.303,0.203,0.221,6.0,0.2574767,7.678,5.269,1.048,0.57891,4.59162111,50.097244,109.557693,53.772243
186,5.0,139.139,67.835,22.481,0.606,0.153,0.212,0.091,0.57,0.061,0.524,0.05,0.468,0.042,0.341,0.291,0.223,0.179,8.0,0.2224666,6.745,5.022,1.054,0.574966,3.55186692,56.695042,135.114639,50.530338
187,5.980468315468745,11.941,5.384,1.192,0.645,0.149,0.487,0.542,0.391,0.299,0.135,0.379,0.211,0.36,0.263,0.473,0.319,0.379,5.0,0.3637751,6.083,3.449,1.033,0.412068,3.47795455,30.24918,97.025208,38.049095
188,6.34008379993015,217.051,8.624,4.332,0.944,0.146,0.16,0.431,0.381,0.35,0.224,0.349,0.281,0.339,0.246,0.324,0.219,0.246,6.0,0.4409502,6.592,4.554,1.044,0.380098,1.49267714,58.394947,135.959869,93.130386
189,7.327902142064283,254.499,116.151,9.66,0.669,0.143,0.644,0.246,0.254,0.255,0.097,0.301,0.142,0.328,0.171,0.381,0.393,0.429,6.0,0.2492009,8.302,4.353,1.034,0.605295,5.59106604,64.334656,114.12384,125.595978
190,8.221848749616356,12.15,4.901,2.336,0.627,0.144,0.571,0.525,0.484,0.298,0.387,0.363,0.411,0.383,0.521,0.527,0.378,0.462,5.0,0.407672,6.633,3.549,1.013,0.408872,2.00645788,85.795975,110.79483,80.740883
191,7.468521082957745,217.953,27.042,5.415,0.87,0.147,0.628,0.042,0.48,0.006,0.361,0.013,0.448,0.017,0.469,0.383,0.37,0.375,5.0,0.3948086,7.144,3.717,1.018,0.411532,4.27976529,67.325592,127.088516,88.67128
192,7.136677139879544,9.728,6.148,2.55,0.528,0.145,0.38,0.334,0.426,0.274,0.471,0.294,0.363,0.336,0.371,0.38,0.376,0.459,,,,,,,,,,
193,9.0,121.122,8.106,4.831,0.904,0.144,0.128,0.491,0.447,0.642,0.33,0.519,0.359,0.777,0.233,0.355,0.336,0.372,6.0,0.3104167,7.124,3.616,1.013,0.441091,2.40290335,57.219643,114.967842,91.77829
194,8.698970004336019,97.462,13.754,3.941,0.846,0.143,0.12,0.406,0.399,0.355,0.437,0.351,0.308,0.31,0.658,0.308,0.292,0.358,4.0,0.3373772,7.414,4.52,1.015,0.470642,3.53515936,83.037109,145.961014,89.248848
195,8.096910013008056,10.121,5.786,2.514,0.549,0.146,0.399,0.31,0.421,0.203,0.368,0.272,0.346,0.311,0.368,0.377,0.293,0.332,5.0,0.4309555,6.772,3.851,1.012,0.397643,1.8960218,40.41293,101.628273,89.921127
196,8.301029995663981,127.075,118.495,4.225,0.509,0.142,0.287,0.477,0.337,0.068,0.158,0.105,0.218,0.09,0.202,0.367,0.161,0.173,6.0,0.4281723,7.414,3.683,1.024,0.409861,4.50584015,38.825283,101.851707,69.787971
197,7.154901959985743,92.677,10.079,5.507,0.856,0.142,0.116,0.482,0.422,0.352,0.2,0.424,0.284,0.37,0.292,0.34,0.234,0.273,7.0,0.3910164,7.403,3.214,1.013,0.422669,2.98425933,62.771317,151.925659,72.469467
198,7.2839966563652,251.723,184.694,145.406,0.433,0.139,0.526,0.296,0.403,0.186,0.231,0.213,0.202,0.325,0.417,0.409,0.357,0.433,7.0,0.2633272,8.347,4.085,1.045,0.494201,3.18347096,54.992851,135.763107,103.832596
199,7.602059991327962,420.264,6.338,2.039,0.98,0.141,0.907,0.461,0.364,0.318,0.138,0.345,0.203,0.384,0.248,0.577,0.441,0.508,6.0,0.3649423,7.107,4.152,1.041,0.450886,3.09448741,77.294128,138.49791,158.990967
201,5.334419008982047,488.9,9.441,6.434,0.969,0.138,0.965,0.425,0.293,0.404,0.114,0.423,0.161,0.435,0.182,0.561,0.5,0.537,3.0,0.3890791,7.761,4.571,1.085,0.456063,6.59139561,86.813057,143.178833,138.914932
202,5.366531544420414,183.547,9.095,0.877,0.948,0.138,0.645,0.461,0.4,0.315,0.139,0.371,0.194,0.453,0.236,0.502,0.38,0.448,7.0,0.277792,8.644,4.604,1.063,0.658122,10.581288,112.429039,148.259918,154.038574
203,5.156144577376839,426.915,7.533,1.649,0.979,0.14,0.841,0.411,0.429,0.294,0.261,0.295,0.293,0.374,0.36,0.56,0.468,0.522,5.0,0.2185877,8.036,4.571,1.05,0.591776,2.310116,75.397842,130.291702,103.571495
204,5.87942606879415,14.612,6.721,2.185,0.621,0.143,0.482,0.364,0.425,0.571,0.212,0.336,0.244,0.829,0.259,0.424,0.38,0.493,6.0,0.3995733,7.364,3.593,1.067,0.469256,7.6837935,95.991776,99.230629,112.785889
206,7.301029995663981,79.696,8.249,2.723,0.879,0.146,0.118,0.427,0.41,0.246,0.646,0.336,0.446,0.344,0.469,0.318,0.315,0.299,5.0,0.3371174,6.789,3.766,1.038,0.407016,4.97790165,81.68071,156.642212,139.153564
207,7.045757490560675,13.539,7.498,1.042,0.613,0.15,0.399,0.462,0.406,0.256,0.395,0.296,0.346,0.381,0.395,0.422,0.362,0.407,8.0,0.3377161,7.658,4.47,1.044,0.458527,2.8637469,74.147171,110.621658,86.289345
208,5.97061622231479,10.131,6.264,3.013,0.522,0.148,0.525,0.414,0.447,0.334,0.252,0.323,0.332,0.4,0.383,0.462,0.386,0.428,6.0,0.300923,7.625,4.069,1.028,0.422783,1.48435843,64.022934,103.501991,77.534256
210,6.013228265733755,178.549,52.892,5.985,0.752,0.146,0.196,0.074,0.415,0.027,0.401,0.046,0.408,0.055,0.452,0.228,0.191,0.222,5.0,0.2636218,8.311,4.439,1.024,0.493778,6.005083,56.888927,188.981064,102.051514
211,7.154901959985743,162.117,6.888,1.522,0.951,0.147,0.403,0.436,0.331,0.354,0.246,0.34,0.243,0.404,0.273,0.39,0.313,0.347,7.0,0.1264813,7.122,4.134,1.04,0.469053,6.30149461,76.300285,163.701385,89.353714
212,6.698970004336019,24.203,8.534,4.66,0.647,0.145,0.074,0.095,0.467,0.435,0.001,0.007,0.374,0.013,0.403,0.212,0.189,0.172,9.0,0.1546914,7.667,4.943,1.033,0.479012,4.88005734,79.955391,201.333679,112.934494
214,5.561141340579438,53.85,16.156,6.243,0.706,0.137,0.033,0.479,0.489,0.003,0.017,0.207,0.319,0.411,0.436,0.334,0.025,0.287,7.0,0.3364113,9.004,4.84,1.042,0.499303,4.94361328,53.38269,132.11763,171.776688
216,7.698970004336019,19.754,4.483,1.368,0.771,0.149,0.47,0.432,0.354,0.207,0.172,0.277,0.216,0.212,0.252,0.419,0.366,0.495,3.0,0.2945741,6.452,3.591,1.02,0.527072,2.80458751,54.512836,100.691238,89.656723
217,8.397940008672037,253.207,175.101,4.355,0.585,0.151,0.524,0.414,0.519,0.435,0.44,0.382,0.414,0.361,0.422,0.486,0.419,0.392,4.0,0.1861022,7.146,3.591,1.021,0.627043,1.22457531,59.493992,108.325195,81.063713
218,5.084072788302884,500.857,119.157,59.654,0.737,0.148,0.94,0.184,0.18,0.433,0.346,0.224,0.199,0.584,0.581,0.435,0.555,0.677,7.0,0.247787,7.702,4.386,1.031,0.604789,5.51679698,70.664413,124.735504,95.84314
219,6.180456064458132,291.411,7.648,1.847,0.968,0.155,0.496,0.324,0.476,0.274,0.16,0.269,0.248,0.303,0.369,0.432,0.291,0.385,6.0,0.2268727,6.261,4.554,1.07,0.475363,5.9145183,41.704464,102.811607,84.525826
220,6.092588639225414,22.776,6.214,2.016,0.735,0.148,0.664,0.542,0.4,0.294,0.26,0.387,0.269,0.298,0.372,0.535,0.381,0.464,8.0,0.2866646,7.29,4.356,1.032,0.523169,2.56257422,67.397903,152.004501,88.638519
221,5.267606240177032,320.597,6.255,1.406,0.977,0.15,0.605,0.36,0.435,0.534,0.092,0.376,0.191,0.422,0.237,0.467,0.369,0.399,6.0,0.1809922,7.746,4.559,1.023,0.596546,6.12291681,54.024834,111.429214,85.14032
222,5.337242168318426,424.415,7.082,5.095,0.972,0.147,0.943,0.23,0.427,0.478,0.224,0.141,0.368,0.363,0.387,0.533,0.522,0.508,6.0,0.1816762,7.878,5.671,1.022,0.58101,3.96821581,87.879059,177.922913,96.807327
223,5.20342566678957,328.077,131.862,3.052,0.709,0.148,0.695,0.504,0.231,0.397,0.078,0.483,0.133,0.389,0.128,0.477,0.429,0.405,7.0,0.1864614,7.635,4.386,1.036,0.586002,5.1584283,72.875526,158.749939,66.210938
224,5.392544976785332,18.94,7.174,1.351,0.69,0.147,0.556,0.53,0.539,0.396,0.192,0.406,0.271,0.392,0.33,0.541,0.407,0.562,4.0,0.3268783,7.609,4.144,1.038,0.517769,6.52315765,84.715706,134.358185,114.093994
225,8.657577319177793,35.408,3.195,0.857,0.897,0.147,0.628,0.431,0.36,0.193,0.089,0.267,0.166,0.298,0.21,0.473,0.3,0.383,6.0,0.2286252,7.382,4.018,1.049,0.611736,7.01443374,50.401344,100.901123,134.702347
226,7.853871964321762,340.354,6.834,1.667,0.976,0.15,0.974,0.452,0.379,0.445,0.118,0.403,0.202,0.423,0.263,0.602,0.519,0.561,8.0,0.2217983,6.836,4.844,1.057,0.593879,4.05218708,70.898331,109.323776,98.495155
227,8.568636235841012,325.231,13.125,1.359,0.957,0.147,0.526,0.407,0.37,0.429,0.111,0.395,0.192,0.493,0.193,0.434,0.336,0.394,6.0,0.2474542,7.288,4.018,1.052,0.623887,2.30802545,56.910271,113.708939,132.26181
228,8.1249387366083,111.907,19.099,1.393,0.845,0.149,0.219,0.515,0.4,0.573,0.127,0.534,0.215,0.582,0.204,0.378,0.267,0.311,7.0,0.2564773,7.334,3.817,1.05,0.541349,1.18607054,36.107304,102.730988,120.493217
229,8.721246399047171,26.22,6.85,1.927,0.749,0.142,0.6,0.428,0.491,0.272,0.331,0.326,0.341,0.349,0.446,0.506,0.397,0.475,5.0,0.2640121,8.512,4.487,1.037,0.573415,8.80423589,81.226746,133.811646,171.010559
230,7.602059991327962,30.9,3.092,1.303,0.875,0.147,0.593,0.355,0.397,0.156,0.127,0.215,0.192,0.249,0.286,0.448,0.338,0.381,5.0,0.2348192,7.178,4.509,1.047,0.608914,5.7820259,60.425434,116.024521,110.864265
231,8.795880017344075,50.606,23.083,4.066,0.651,0.146,0.081,0.035,0.367,0.014,0.003,0.016,0.035,0.015,0.076,0.161,0.027,0.078,5.0,0.3231325,6.918,3.147,1.044,0.483509,2.43071086,53.163437,93.447121,128.984467
233,8.337242168318426,385.067,10.561,1.632,0.969,0.149,0.586,0.438,0.363,0.426,0.115,0.347,0.185,0.424,0.248,0.462,0.369,0.422,6.0,0.2210158,7.111,3.281,1.039,0.536318,3.84382748,62.845787,128.787933,91.445946
234,6.931814138253839,294.802,281.726,34.682,0.482,0.151,0.392,0.503,0.063,0.275,0.232,0.327,0.077,0.287,0.03,0.319,0.392,0.297,7.0,0.2467109,6.736,4.085,1.049,0.526467,2.7671935,36.319023,119.466469,114.568481
235,7.173925197299173,33.209,1.719,1.519,0.911,0.149,0.601,0.438,0.402,0.213,0.116,0.261,0.204,0.346,0.25,0.48,0.304,0.4,4.0,0.2596627,7.205,3.348,1.036,0.58678,3.62417078,49.255341,107.701302,83.467155
236,7.251811972993799,271.413,110.905,3.435,0.704,0.151,0.668,0.47,0.405,0.367,0.307,0.394,0.315,0.391,0.393,0.514,0.496,0.528,7.0,0.1683048,6.678,3.348,1.03,0.571441,3.55902292,35.455723,119.188339,110.67244
237,7.366531544420414,167.235,59.927,2.703,0.728,0.148,0.515,0.127,0.384,0.266,0.21,0.134,0.282,0.139,0.354,0.342,0.332,0.298,5.0,0.2206654,7.533,3.415,1.031,0.642401,5.97531975,68.104248,101.883537,111.443108
238,8.136677139879543,24.166,2.563,0.916,0.874,0.153,0.549,0.483,0.347,0.267,0.133,0.32,0.187,0.312,0.192,0.459,0.356,0.355,7.0,0.1314668,6.485,4.174,1.046,0.53991,4.54701417,76.682312,113.565422,113.761444
239,8.18045606445813,39.669,34.442,1.804,0.523,0.149,0.057,0.546,0.282,0.002,0.228,0.01,0.201,0.017,0.389,0.295,0.246,0.311,9.0,0.1269565,6.918,4.353,1.038,0.599019,4.13674029,32.268433,104.030899,124.618774
240,8.173925197299173,7.179,6.379,1.882,0.465,0.151,0.467,0.632,0.44,0.468,0.203,0.413,0.262,0.481,0.275,0.513,0.326,0.378,4.0,0.3912603,5.584,4.219,1.044,0.358145,6.75437096,35.324303,121.351639,115.282501
241,7.886056647693163,236.02,25.483,0.941,0.899,0.151,0.795,0.391,0.343,0.816,0.11,0.434,0.166,1.053,0.203,0.51,0.562,0.672,6.0,0.185407,6.91,4.487,1.041,0.620137,5.17251608,76.701569,123.708847,128.478577
242,8.3767507096021,140.106,9.266,2.588,0.922,0.151,0.377,0.517,0.438,0.407,0.246,0.438,0.318,0.335,0.357,0.444,0.403,0.485,7.0,0.1611813,6.993,3.281,1.046,0.592254,3.35405614,50.210175,148.428955,121.57608
243,8.050609993355087,9.914,5.807,1.612,0.572,0.149,0.618,0.51,0.368,0.311,0.22,0.373,0.213,0.398,0.349,0.499,0.363,0.448,7.0,0.287159,6.161,3.281,1.042,0.387959,7.27375772,51.852501,140.557129,109.373451
244,9.022276394711152,251.007,134.973,2.647,0.646,0.146,0.19,0.587,0.39,0.032,0.294,0.141,0.287,0.102,0.323,0.389,0.3,0.209,6.0,0.2049242,8.3,4.375,1.04,0.717427,4.59490139,90.077057,108.7239,147.610687
245,8.657577319177793,36.407,4.222,1.99,0.854,0.146,0.633,0.434,0.269,0.235,0.178,0.276,0.172,0.324,0.27,0.445,0.338,0.409,6.0,0.1944276,7.704,4.375,1.052,0.63203,5.11258248,56.025673,147.957214,127.56926
246,8.2518119729938,254.474,12.174,3.136,0.943,0.144,0.801,0.39,0.422,0.239,0.319,0.27,0.294,0.285,0.449,0.538,0.456,0.498,8.0,0.1903078,8.468,5.308,1.037,0.65155,5.22380506,70.300224,124.335602,136.318359
247,7.958607314841775,395.585,128.925,5.925,0.746,0.148,0.478,0.412,0.403,0.409,0.308,0.387,0.326,0.456,0.41,0.431,0.389,0.443,7.0,0.3238319,7.186,4.853,1.051,0.618367,6.06996744,71.217178,92.819099,115.584557
248,7.366531544420414,32.647,4.784,0.823,0.853,0.145,0.568,0.486,0.438,0.334,0.158,0.36,0.222,0.442,0.323,0.497,0.351,0.449,7.0,0.1721727,7.882,5.142,1.035,0.607753,4.66298031,75.575653,135.661636,142.698181
249,8.638272163982407,195.524,16.079,1.432,0.918,0.147,0.494,0.403,0.377,0.341,0.136,0.374,0.199,0.457,0.238,0.425,0.33,0.368,8.0,0.2240173,7.034,4.509,1.038,0.6282,3.77049012,45.717731,132.920135,129.722427
