mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
129,7.522878745280337,21.223,9.883,1.6,0.649,0.145,0.44,0.365,0.391,0.526,0.218,0.348,0.232,0.664,0.254,0.399,0.419,4.0,0.2518359,8.615,4.146,1.047,0.59766,7.23304459,104.651672,110.103226,121.97744
130,7.397940008672037,302.098,11.865,4.05,0.95,0.144,0.657,0.522,0.353,0.533,0.271,0.452,0.269,0.667,0.249,0.511,0.469,7.0,0.3380697,8.389,6.053,1.031,0.551459,6.92068696,108.833817,135.331146,154.713058
131,6.6777807052660805,271.884,9.627,5.44,0.947,0.144,0.538,0.346,0.409,0.19,0.419,0.184,0.371,0.205,0.317,0.431,0.364,10.0,0.3467743,7.766,5.886,1.037,0.471671,5.32840912,76.158936,140.600647,130.505066
132,7.397940008672037,356.59,68.924,50.766,0.749,0.145,0.695,0.106,0.051,0.363,0.002,0.112,0.008,0.732,0.008,0.284,0.334,9.0,0.2286024,8.705,3.977,1.01,0.601539,2.41186368,110.85598,88.186584,131.67897
134,6.958607314841775,18.982,7.946,1.887,0.659,0.144,0.427,0.407,0.383,0.284,0.184,0.313,0.226,0.315,0.288,0.406,0.266,12.0,0.3280911,7.831,5.817,1.025,0.495046,3.00714468,95.37207,143.337646,133.893295
135,7.221848749616356,228.209,134.214,15.193,0.604,0.141,0.378,0.549,0.433,0.358,0.313,0.335,0.355,0.165,0.368,0.453,0.354,5.0,0.2013424,9.383,3.08,1.022,0.674185,4.36272089,117.762627,102.293846,129.186722
136,7.154901959985743,18.654,7.987,3.441,0.62,0.147,0.452,0.297,0.369,0.541,0.243,0.298,0.242,0.935,0.314,0.373,0.359,3.0,0.2489277,8.738,3.013,1.031,0.527424,6.17123165,73.459656,90.309723,105.425308
137,7.154901959985743,189.525,15.364,8.47,0.888,0.143,0.146,0.422,0.286,0.606,0.168,0.407,0.203,0.779,0.185,0.284,0.266,4.0,0.2896041,8.652,4.051,1.02,0.552431,2.75624911,105.367386,130.30986,116.129128
139,6.251811972993799,21.257,9.472,1.627,0.657,0.144,0.508,0.412,0.269,0.553,0.197,0.383,0.17,0.788,0.18,0.396,0.457,4.0,0.2766588,8.729,2.947,1.038,0.595289,5.89343902,97.368927,108.700844,87.55423
140,7.522878745280337,16.344,13.904,2.038,0.506,0.145,0.465,0.362,0.325,0.536,0.163,0.374,0.206,0.548,0.164,0.384,0.465,5.0,0.2618419,8.495,5.123,1.012,0.616449,2.6802006,112.667442,168.006836,155.766983
142,6.309803919971486,75.364,16.651,5.447,0.773,0.139,0.166,0.419,0.396,0.236,0.247,0.293,0.288,0.286,0.3,0.327,0.237,7.0,0.1261393,9.481,5.201,1.011,0.614565,1.8531571,98.053291,131.945923,101.767159
143,6.455931955649724,264.285,12.734,2.116,0.947,0.143,0.332,0.425,0.374,0.304,0.192,0.328,0.228,0.343,0.265,0.377,0.268,7.0,0.3097862,8.522,5.089,1.019,0.512632,3.50367506,80.30069,120.565117,121.879868
144,6.795880017344075,199.69,7.03,2.122,0.956,0.146,0.686,0.382,0.387,0.649,0.405,0.377,0.292,0.547,0.506,0.485,0.555,3.0,0.2823589,7.73,2.76,1.042,0.540083,6.77775624,75.511551,69.862038,108.349655
145,6.267606240177032,113.659,18.469,1.027,0.854,0.146,0.234,0.46,0.266,0.408,0.198,0.389,0.176,0.457,0.227,0.32,0.297,5.0,0.190339,8.351,2.478,1.034,0.62019,5.85256665,80.004395,77.17318,97.262062
146,7.522878745280337,419.067,267.509,5.871,0.605,0.144,0.629,0.472,0.326,0.474,0.389,0.433,0.287,0.892,0.43,0.476,0.502,3.0,0.3565286,8.695,3.262,1.031,0.541253,1.72765228,91.526398,70.052353,111.939056
147,7.154901959985743,368.516,107.803,2.62,0.769,0.144,0.622,0.449,0.366,0.379,0.191,0.388,0.233,0.262,0.273,0.479,0.393,5.0,0.1460618,8.488,3.047,1.021,0.626388,5.04086175,102.505363,128.050659,111.226501
148,8.0,210.58,54.123,11.718,0.762,0.144,0.272,0.065,0.292,0.129,0.419,0.042,0.24,0.294,0.705,0.21,0.282,4.0,0.2833759,8.46,2.88,1.023,0.568026,5.38671853,72.395912,115.170525,83.06662
149,6.251811972993799,23.518,8.092,1.405,0.712,0.147,0.596,0.372,0.401,0.249,0.113,0.308,0.186,0.351,0.204,0.456,0.311,5.0,0.2543074,7.845,2.88,1.012,0.551747,4.08359097,91.839638,67.599602,109.000458
150,7.301029995663981,62.885,21.496,2.652,0.723,0.143,0.058,0.43,0.359,0.015,0.004,0.145,0.086,0.618,0.062,0.282,0.036,6.0,0.1983263,9.057,2.88,1.019,0.661945,4.0521238,121.633041,137.669449,124.821526
151,6.958607314841775,120.196,13.713,1.384,0.888,0.145,0.121,0.413,0.258,0.531,0.187,0.408,0.186,0.63,0.161,0.264,0.279,5.0,0.2228355,8.091,2.98,1.022,0.595154,2.57742246,87.228973,90.827011,74.547348
155,6.585026652029182,14.21,4.373,1.822,0.696,0.148,0.426,0.495,0.363,0.275,0.291,0.345,0.254,0.301,0.355,0.428,0.358,3.0,0.3157729,6.677,3.969,1.064,0.449339,5.59290493,101.391945,127.689636,112.951103
156,6.508638306165727,22.473,9.18,2.072,0.666,0.152,0.035,0.433,0.388,0.004,0.596,0.118,0.367,0.259,0.458,0.285,0.239,8.0,0.4510383,6.565,4.439,1.049,0.393081,7.08314339,87.098488,112.093475,78.552002
158,7.045757490560675,380.474,189.647,1.906,0.665,0.148,0.853,0.461,0.341,0.329,0.363,0.42,0.236,0.476,0.311,0.552,0.535,6.0,0.2799717,7.6,4.339,1.044,0.422008,6.10862321,98.435318,125.419395,122.813583
159,5.586700235918748,249.156,13.559,1.538,0.943,0.146,0.763,0.446,0.405,0.318,0.532,0.322,0.318,0.426,0.417,0.538,0.513,7.0,0.4182469,7.131,4.404,1.038,0.425627,4.81913152,85.061584,128.099731,94.057961
160,7.522878745280337,249.143,14.544,1.977,0.938,0.149,0.383,0.488,0.36,0.427,0.4,0.419,0.305,0.386,0.341,0.41,0.456,4.0,0.2456964,7.359,4.438,1.039,0.434253,3.40750876,83.117981,1009.55719,104.737625
162,7.096910013008056,362.487,8.705,1.221,0.973,0.147,0.951,0.417,0.307,0.307,0.432,0.325,0.235,0.339,0.304,0.558,0.557,7.0,0.2621517,7.819,4.574,1.047,0.483032,7.17424903,76.57473,163.227356,106.66951
163,5.43533393574791,396.704,14.576,1.666,0.961,0.146,0.915,0.453,0.341,0.601,0.123,0.497,0.174,0.584,0.197,0.57,0.553,8.0,0.228307,7.994,4.408,1.056,0.4945,5.97949082,85.011742,186.272369,162.271927
164,6.721246399047171,231.74,6.008,3.013,0.963,0.147,0.723,0.479,0.454,0.593,0.472,0.456,0.358,0.531,0.444,0.552,0.605,3.0,0.1892963,7.596,4.23,1.062,0.454463,10.2215714,59.811867,156.608276,118.217194
165,7.522878745280337,16.076,4.17,1.699,0.733,0.147,0.479,0.507,0.352,0.402,0.384,0.371,0.281,0.46,0.355,0.446,0.389,7.0,0.3984187,7.615,4.129,1.064,0.438462,9.51929887,77.824516,159.065002,124.097015
166,5.619788758288394,26.73,3.967,3.371,0.785,0.145,0.569,0.451,0.408,0.316,0.166,0.369,0.244,0.385,0.26,0.476,0.341,4.0,0.2452967,7.922,4.424,1.043,0.559343,8.33665608,40.687836,100.715141,74.300529
167,5.187086643357144,18.118,6.94,1.403,0.685,0.149,0.57,0.481,0.328,0.288,0.18,0.379,0.192,0.387,0.256,0.459,0.302,4.0,0.3135974,7.418,3.911,1.04,0.469294,5.48095904,49.549286,127.98893,120.554375
168,5.337242168318426,193.2,4.797,1.296,0.969,0.148,0.685,0.392,0.365,0.257,0.261,0.286,0.24,0.332,0.283,0.481,0.38,7.0,0.2875867,7.577,4.014,1.039,0.498674,4.52737608,48.654388,98.34137,85.557228
169,5.619788758288394,378.043,3.792,1.348,0.987,0.149,0.866,0.352,0.354,0.236,0.262,0.303,0.225,0.297,0.371,0.524,0.433,5.0,0.2183802,7.794,3.979,1.015,0.579576,2.3938342,60.202091,91.382385,86.647469
170,5.769551078621726,409.426,93.843,6.758,0.803,0.146,0.535,0.267,0.381,0.153,0.524,0.183,0.372,0.15,0.791,0.395,0.376,5.0,0.2920415,7.737,4.181,1.088,0.550006,7.25015765,70.081848,72.724792,97.664215
171,5.6020599913279625,491.396,137.608,16.538,0.761,0.145,0.567,0.385,0.49,0.26,0.386,0.335,0.401,0.309,0.443,0.481,0.379,4.0,0.2804295,8.148,3.979,1.019,0.54157,3.75184665,69.134903,119.449654,99.41246
172,5.6020599913279625,293.613,3.052,1.434,0.985,0.143,0.608,0.372,0.335,0.184,0.172,0.239,0.189,0.245,0.317,0.438,0.31,6.0,0.1608158,7.945,4.081,1.009,0.555697,2.10516993,52.336838,99.797775,81.996185
173,5.6020599913279625,239.923,232.413,3.098,0.505,0.145,0.233,0.53,0.417,0.218,0.208,0.207,0.248,0.282,0.241,0.393,0.321,3.0,0.3462158,7.402,4.215,1.026,0.475544,1.9298904,62.749733,121.100006,84.574982
174,5.853871964321762,22.1,6.673,1.283,0.735,0.148,0.562,0.465,0.281,0.34,0.18,0.43,0.161,0.436,0.29,0.436,0.402,6.0,0.3324665,8.384,4.217,1.025,0.539741,4.04781151,31.963728,84.159035,69.600044
175,5.619788758288394,434.083,155.961,7.955,0.726,0.144,0.815,0.394,0.516,0.397,0.363,0.355,0.417,0.355,0.433,0.575,0.512,7.0,0.2578198,7.823,5.855,1.028,0.595764,2.45317874,73.271103,128.441284,92.3097
176,5.619788758288394,131.99,65.534,7.671,0.643,0.146,0.231,0.099,0.468,0.033,0.175,0.054,0.325,0.046,0.345,0.266,0.151,4.0,0.3548049,7.627,3.976,1.033,0.487889,5.086141,47.91626,100.590485,98.783569
178,5.657577319177793,263.117,15.637,5.619,0.925,0.145,0.887,0.311,0.433,0.162,0.23,0.21,0.298,0.198,0.269,0.544,0.449,5.0,0.2427379,8.124,3.979,1.039,0.59853,3.77096486,49.634548,79.658485,104.617958
179,5.221848749616356,18.567,6.778,2.865,0.658,0.145,0.5,0.566,0.468,0.346,0.152,0.409,0.253,0.361,0.236,0.511,0.387,3.0,0.3359644,8.291,3.979,1.03,0.529034,4.23186271,65.809021,83.994019,83.574036
180,5.075720713938118,18.237,6.075,2.091,0.691,0.148,0.571,0.523,0.447,0.342,0.153,0.422,0.239,0.418,0.28,0.514,0.308,4.0,0.1961677,6.854,4.047,1.04,0.466513,7.09972163,54.616379,88.08876,96.686279
181,7.823908740944319,20.762,4.148,1.706,0.78,0.148,0.552,0.439,0.36,0.222,0.259,0.261,0.273,0.255,0.321,0.45,0.407,6.0,0.2467103,6.97,4.371,1.033,0.533158,7.02175112,68.371902,113.716614,96.639549
182,8.154901959985743,180.282,35.794,3.525,0.821,0.147,0.399,0.03,0.492,0.003,0.607,0.009,0.494,0.011,0.743,0.307,0.28,3.0,0.425582,6.176,3.616,1.019,0.367618,2.30340572,46.242512,109.781967,63.402473
183,7.795880017344075,98.095,17.028,2.736,0.832,0.146,0.073,0.567,0.312,0.006,0.067,0.178,0.17,0.211,0.163,0.318,0.031,5.0,0.2580797,7.536,3.616,1.03,0.577299,3.39016473,56.496365,142.675629,88.339867
184,7.008773924307505,17.054,4.674,2.307,0.71,0.148,0.553,0.566,0.485,0.287,0.172,0.371,0.297,0.281,0.245,0.535,0.439,2.0,0.2343413,7.17,3.616,1.026,0.509201,2.44052299,39.563118,132.127731,104.933243
185,7.086186147616283,265.42,120.481,12.865,0.666,0.146,0.678,0.244,0.541,0.134,0.607,0.165,0.531,0.163,0.539,0.488,0.489,5.0,0.3046757,6.734,5.303,1.043,0.456309,3.60411222,53.779945,115.744682,60.333702
186,5.0,212.471,4.865,0.987,0.973,0.153,0.895,0.465,0.391,0.397,0.144,0.341,0.205,0.472,0.263,0.584,0.475,9.0,0.187499,6.645,5.29,1.05,0.514047,7.92310306,87.264908,116.850525,63.380196
187,5.980468315468745,106.592,8.092,3.868,0.899,0.149,0.155,0.522,0.517,0.483,0.223,0.444,0.339,0.455,0.353,0.398,0.249,5.0,0.3740618,5.984,3.65,1.034,0.369821,7.20932435,50.11591,117.858589,51.049564
188,6.34008379993015,19.883,5.111,1.096,0.762,0.149,0.498,0.562,0.339,0.428,0.122,0.428,0.182,0.45,0.197,0.467,0.352,8.0,0.3435419,7.261,5.19,1.048,0.501587,5.95038742,90.606705,126.881958,87.492279
189,7.327902142064283,103.21,6.351,4.613,0.904,0.143,0.172,0.345,0.385,0.227,0.282,0.281,0.274,0.331,0.332,0.301,0.199,9.0,0.3518496,8.384,4.185,1.033,0.496628,6.19529081,76.634819,169.050552,104.662666
190,8.221848749616356,229.494,55.671,4.826,0.791,0.144,0.603,0.135,0.472,0.324,0.271,0.15,0.338,0.254,0.352,0.403,0.416,7.0,0.4025398,7.176,3.884,1.013,0.448355,3.45404617,79.392479,112.045647,112.080681
191,7.468521082957745,35.56,14.823,1.855,0.681,0.148,0.027,0.483,0.33,0.001,0.119,0.013,0.212,0.038,0.243,0.28,0.151,7.0,0.3745755,6.796,3.951,1.017,0.479777,1.77302068,69.237617,112.569153,67.321289
192,7.136677139879544,67.315,5.152,3.968,0.881,0.145,0.097,0.342,0.38,0.674,0.176,0.281,0.439,0.792,0.23,0.273,0.292,,,,,,,,,,
193,9.0,15.573,5.731,1.72,0.676,0.144,0.453,0.446,0.545,0.395,0.26,0.323,0.361,0.57,0.324,0.481,0.354,6.0,0.3102504,7.4,3.75,1.013,0.460117,3.842518,66.857437,110.422958,109.293877
194,8.698970004336019,297.297,22.54,4.831,0.916,0.143,0.574,0.026,0.413,0.007,0.008,0.007,0.338,0.014,0.148,0.338,0.171,5.0,0.3307095,8.047,4.42,1.016,0.553991,1.98470577,66.061035,128.118057,107.901466
195,8.096910013008056,14.994,4.023,2.011,0.713,0.146,0.522,0.486,0.357,0.294,0.13,0.383,0.18,0.388,0.269,0.455,0.343,6.0,0.3721052,6.634,3.616,1.011,0.454038,4.28699672,49.410648,99.809387,108.100166
196,8.301029995663981,104.203,25.879,4.764,0.773,0.142,0.114,0.478,0.349,0.381,0.214,0.448,0.289,0.316,0.329,0.314,0.212,8.0,0.1634306,8.348,3.884,1.024,0.578783,4.30606154,78.575439,123.761101,76.014084
197,7.154901959985743,419.316,6.05,5.218,0.974,0.142,0.731,0.391,0.354,0.281,0.182,0.317,0.231,0.409,0.234,0.492,0.4,7.0,0.3226227,8.209,3.214,1.012,0.507651,5.00410089,54.357109,171.477127,70.538391
198,7.2839966563652,364.841,159.06,6.312,0.688,0.139,0.552,0.298,0.406,0.245,0.291,0.254,0.338,0.27,0.403,0.419,0.387,6.0,0.3632739,8.423,4.219,1.049,0.545246,4.55029528,74.932693,166.348343,145.041153
199,7.602059991327962,319.255,12.982,3.724,0.95,0.141,0.893,0.496,0.366,0.361,0.148,0.407,0.205,0.471,0.293,0.585,0.465,6.0,0.2813056,8.283,4.152,1.041,0.473489,4.71068878,59.781006,155.37854,106.586906
201,5.334419008982047,98.865,14.649,2.916,0.849,0.138,0.066,0.336,0.28,0.327,0.111,0.359,0.161,0.383,0.167,0.227,0.171,6.0,0.3667265,7.684,4.738,1.085,0.502204,7.25666087,124.340179,132.355911,117.754044
202,5.366531544420414,41.164,3.639,1.401,0.891,0.138,0.492,0.422,0.304,0.162,0.202,0.24,0.193,0.261,0.254,0.406,0.288,6.0,0.2292669,8.718,4.705,1.059,0.668831,8.94549068,118.300507,167.39238,85.358047
203,5.156144577376839,381.583,47.262,3.987,0.882,0.14,0.714,0.056,0.383,0.034,0.214,0.024,0.276,0.102,0.309,0.384,0.341,7.0,0.191561,9.215,4.807,1.043,0.624243,6.31867141,82.825531,144.76889,87.470093
204,5.87942606879415,258.972,8.167,4.332,0.954,0.143,0.32,0.424,0.437,0.398,0.267,0.368,0.305,0.383,0.376,0.394,0.392,5.0,0.1666645,7.541,3.66,1.067,0.506764,5.28665716,88.138321,87.195839,133.150513
206,7.301029995663981,17.4,3.506,2.333,0.749,0.146,0.522,0.502,0.411,0.358,0.176,0.386,0.224,0.548,0.23,0.478,0.377,5.0,0.3383441,8.042,4.372,1.037,0.483935,6.39469643,70.20784,180.571854,111.748932
207,7.045757490560675,100.589,33.57,5.513,0.72,0.149,0.12,0.048,0.434,0.028,0.241,0.094,0.396,0.091,0.398,0.201,0.198,6.0,0.3964801,7.255,4.27,1.049,0.439823,5.62630849,83.728027,159.474579,156.291473
208,5.97061622231479,14.064,3.128,2.608,0.71,0.148,0.481,0.459,0.404,0.317,0.24,0.405,0.354,0.359,0.331,0.448,0.33,5.0,0.35569,7.165,3.901,1.031,0.419691,2.23703099,61.611973,143.396622,113.41407
210,6.013228265733755,335.774,12.526,3.301,0.955,0.146,0.407,0.446,0.559,0.35,0.28,0.384,0.382,0.427,0.483,0.471,0.397,5.0,0.2950722,7.677,4.204,1.026,0.464942,2.66767966,69.016014,186.992599,116.600212
211,7.154901959985743,21.465,2.821,1.978,0.817,0.147,0.502,0.489,0.339,0.334,0.338,0.395,0.277,0.465,0.31,0.443,0.394,5.0,0.3369252,7.435,4.068,1.042,0.504735,5.10132875,68.115524,176.459015,107.433853
212,6.698970004336019,78.951,11.584,4.033,0.835,0.145,0.113,0.403,0.4,0.423,0.245,0.41,0.298,0.45,0.321,0.305,0.261,5.0,0.2306795,7.36,4.774,1.032,0.47061,4.25381128,82.186722,213.672867,91.823479
214,5.561141340579438,294.488,198.014,5.971,0.591,0.137,0.87,0.663,0.32,0.449,0.135,0.421,0.195,0.503,0.229,0.618,0.482,5.0,0.146717,9.202,5.044,1.044,0.598512,5.16622055,85.445892,143.874207,141.247467
216,7.698970004336019,79.165,5.806,2.546,0.905,0.149,0.196,0.48,0.365,0.448,0.127,0.463,0.197,0.439,0.203,0.347,0.325,4.0,0.1346443,7.377,3.652,1.022,0.622838,1.68731364,44.277115,120.220924,99.748444
217,8.397940008672037,30.663,3.398,0.62,0.884,0.151,0.55,0.465,0.292,0.19,0.149,0.244,0.146,0.346,0.182,0.436,0.369,4.0,0.182378,7.379,3.685,1.021,0.615033,3.62073497,67.708191,146.895248,66.878304
218,5.084072788302884,35.317,4.14,1.191,0.869,0.148,0.595,0.39,0.368,0.538,0.266,0.338,0.239,0.861,0.246,0.451,0.458,4.0,0.2394912,8.12,4.276,1.034,0.622741,5.42707956,73.499512,117.230713,125.719604
219,6.180456064458132,349.026,13.208,1.864,0.959,0.155,0.753,0.473,0.501,0.257,0.128,0.335,0.236,0.378,0.276,0.576,0.347,4.0,0.2033321,5.901,4.534,1.072,0.429125,6.52002032,47.083889,106.847733,81.314125
220,6.092588639225414,20.275,6.675,1.691,0.708,0.148,0.689,0.563,0.421,0.296,0.277,0.397,0.264,0.335,0.45,0.558,0.399,1.0,0.2928835,7.681,4.349,1.031,0.500823,1.89162554,63.103218,147.815704,119.05619
221,5.267606240177032,22.533,5.177,1.886,0.761,0.15,0.579,0.539,0.396,0.4,0.117,0.42,0.195,0.51,0.203,0.504,0.411,8.0,0.2037248,7.6,4.514,1.021,0.550419,1.21878462,50.867569,111.27346,89.002701
222,5.337242168318426,35.106,5.417,1.06,0.844,0.147,0.619,0.415,0.423,0.292,0.119,0.316,0.187,0.342,0.236,0.485,0.364,4.0,0.212523,8.071,5.387,1.021,0.63957,5.03716624,77.311806,153.519196,79.191933
223,5.20342566678957,60.235,22.197,3.528,0.701,0.148,0.056,0.57,0.41,0.53,0.224,0.489,0.284,0.584,0.352,0.345,0.317,8.0,0.1648357,7.245,4.645,1.037,0.59951,3.37831175,51.949104,128.704041,103.035408
224,5.392544976785332,109.05,6.822,2.464,0.922,0.147,0.243,0.465,0.39,0.251,0.155,0.328,0.229,0.232,0.221,0.366,0.27,5.0,0.4263214,6.819,3.792,1.036,0.433306,3.25250351,59.93866,135.868652,100.27269
225,8.657577319177793,247.135,13.973,3.217,0.935,0.147,0.779,0.473,0.425,0.334,0.232,0.336,0.292,0.413,0.285,0.559,0.473,7.0,0.285762,7.301,3.75,1.046,0.502437,2.23067176,39.224285,107.525787,92.859589
226,7.853871964321762,285.651,49.932,5.291,0.838,0.15,0.553,0.058,0.397,0.079,0.297,0.034,0.359,0.333,0.358,0.336,0.305,5.0,0.1701955,6.717,4.643,1.062,0.53146,5.16583894,60.478119,81.587692,117.017014
227,8.568636235841012,28.879,2.988,1.471,0.866,0.148,0.57,0.46,0.374,0.233,0.146,0.28,0.216,0.384,0.211,0.468,0.298,5.0,0.2643714,7.015,3.951,1.056,0.550728,3.63804431,52.226406,121.567604,138.826035
228,8.1249387366083,108.869,16.49,2.835,0.849,0.149,0.185,0.55,0.451,0.396,0.146,0.49,0.234,0.444,0.3,0.396,0.262,7.0,0.2531018,7.062,3.75,1.05,0.525781,2.36358391,58.735321,87.451027,117.361298
229,8.721246399047171,31.385,6.618,1.562,0.793,0.143,0.611,0.392,0.469,0.247,0.144,0.306,0.237,0.355,0.262,0.491,0.358,6.0,0.2491716,8.197,4.286,1.036,0.626634,6.16751228,53.447762,161.745575,129.639313
230,7.602059991327962,82.515,9.432,5.157,0.85,0.147,0.112,0.471,0.422,0.537,0.427,0.484,0.38,0.55,0.373,0.335,0.332,5.0,0.3781125,6.351,4.241,1.047,0.418929,2.92219422,60.301643,104.37915,158.203461
231,8.795880017344075,218.586,9.267,3.073,0.947,0.146,0.834,0.319,0.426,0.279,0.166,0.245,0.264,0.42,0.227,0.527,0.432,8.0,0.184581,7.672,3.348,1.043,0.614839,5.40655131,74.552834,176.201706,143.498215
233,8.337242168318426,156.657,4.466,0.719,0.968,0.149,0.63,0.49,0.386,0.294,0.091,0.333,0.161,0.383,0.239,0.502,0.319,4.0,0.1860478,7.357,3.281,1.039,0.568987,8.72006853,49.171524,95.375671,111.090637
234,6.931814138253839,46.284,24.192,4.209,0.62,0.151,0.046,0.606,0.474,0.002,0.18,0.01,0.297,0.663,0.31,0.375,0.258,7.0,0.1718875,6.752,4.018,1.047,0.527113,8.43165408,65.931602,122.363602,94.730583
235,7.173925197299173,274.366,5.42,2.289,0.973,0.149,0.536,0.453,0.469,0.36,0.172,0.345,0.261,0.417,0.326,0.486,0.341,6.0,0.2637849,6.692,3.281,1.036,0.545621,3.57889063,53.347805,116.233917,105.848946
236,7.251811972993799,433.907,127.349,1.298,0.771,0.151,0.758,0.429,0.39,0.433,0.175,0.385,0.24,0.28,0.315,0.526,0.472,4.0,0.1865783,6.619,3.348,1.031,0.558847,1.57297341,26.859718,99.376045,111.877518
237,7.366531544420414,28.792,4.613,1.548,0.824,0.147,0.571,0.436,0.362,0.359,0.173,0.323,0.218,0.4,0.299,0.456,0.359,4.0,0.2412375,7.295,3.281,1.03,0.57616,2.88836891,93.102661,111.292252,134.213943
238,8.136677139879543,41.218,16.036,1.982,0.696,0.153,0.039,0.375,0.432,0.001,0.1,0.013,0.304,0.045,0.272,0.282,0.1,7.0,0.1748577,6.657,4.308,1.052,0.519288,6.22943535,62.57412,91.099144,91.307564
239,8.18045606445813,24.814,5.055,1.077,0.802,0.149,0.56,0.446,0.402,0.35,0.157,0.327,0.232,0.416,0.27,0.469,0.322,7.0,0.187117,6.844,4.152,1.035,0.520543,3.68510744,38.380859,90.427574,132.443787
240,8.173925197299173,255.254,8.577,0.968,0.964,0.151,0.363,0.553,0.247,0.427,0.183,0.447,0.167,0.39,0.274,0.388,0.332,7.0,0.2383137,6.793,4.42,1.043,0.546834,1.1014438,64.602821,135.694427,109.109238
241,7.886056647693163,30.58,2.42,0.908,0.902,0.154,0.579,0.493,0.463,0.307,0.253,0.332,0.272,0.448,0.37,0.512,0.479,2.0,0.1748035,6.964,4.353,1.042,0.626994,7.18525486,30.857832,135.057953,106.991753
242,8.3767507096021,27.263,21.579,0.99,0.547,0.151,0.565,0.028,0.377,0.002,0.091,0.007,0.181,0.008,0.243,0.324,0.311,7.0,0.1861876,6.701,3.281,1.043,0.599279,4.7555432,36.229435,104.170654,96.596352
243,8.050609993355087,30.045,2.725,1.604,0.874,0.149,0.59,0.448,0.435,0.194,0.272,0.27,0.285,0.272,0.328,0.491,0.323,3.0,0.220204,6.725,3.348,1.038,0.552455,5.52664047,44.29097,108.079071,122.66198
244,9.022276394711152,472.929,103.71,2.121,0.817,0.146,0.599,0.262,0.48,0.143,0.346,0.17,0.349,0.177,0.498,0.447,0.321,6.0,0.4963047,6.854,4.305,1.042,0.465371,3.47592469,39.590706,90.891075,147.363434
245,8.657577319177793,27.869,6.226,1.171,0.79,0.146,0.559,0.485,0.293,0.376,0.12,0.365,0.153,0.406,0.204,0.446,0.319,7.0,0.2306684,7.803,4.509,1.046,0.560644,10.0211407,76.335403,100.773079,118.870392
246,8.2518119729938,196.793,5.48,1.956,0.964,0.144,0.872,0.375,0.348,0.266,0.118,0.269,0.178,0.291,0.204,0.532,0.411,8.0,0.207201,7.96,5.712,1.039,0.64469,5.42521992,58.015144,131.37413,126.995514
247,7.958607314841775,29.691,3.609,1.278,0.859,0.149,0.586,0.523,0.378,0.433,0.208,0.394,0.226,0.513,0.249,0.496,0.415,7.0,0.2747288,7.354,4.852,1.048,0.585291,6.1063495,73.755508,91.930817,89.800697
248,7.366531544420414,139.61,30.227,1.153,0.816,0.145,0.263,0.484,0.285,0.588,0.114,0.489,0.142,0.592,0.195,0.344,0.293,9.0,0.1828367,8.39,5.04,1.037,0.674031,2.55631174,72.95018,120.81086,109.51403
249,8.638272163982407,37.666,3.71,0.725,0.895,0.147,0.589,0.521,0.361,0.376,0.109,0.367,0.165,0.38,0.252,0.49,0.366,7.0,0.1363664,7.379,4.509,1.039,0.647303,3.9131666,88.429863,86.736595,141.42218
250,8.823908740944319,159.603,21.743,3.136,0.865,0.145,0.35,0.408,0.413,0.458,0.251,0.384,0.269,0.459,0.352,0.39,0.369,8.0,0.149384,7.653,4.509,1.046,0.688469,7.65814621,62.959656,91.716881,122.720528
251,8.42021640338319,21.216,5.094,1.666,0.758,0.149,0.521,0.403,0.431,0.371,0.146,0.302,0.229,0.409,0.291,0.452,0.37,7.0,0.1882581,6.876,4.487,1.025,0.531389,3.50843082,58.809479,156.153336,111.320541
252,8.229147988357855,188.096,4.663,2.381,0.964,0.149,0.842,0.282,0.496,0.274,0.233,0.23,0.287,0.238,0.316,0.54,0.452,5.0,0.2906197,7.597,4.434,1.04,0.562055,4.40257338,56.840172,189.392044,104.225441
253,8.468521082957745,276.42,9.178,5.814,0.949,0.146,0.805,0.351,0.342,0.465,0.122,0.251,0.214,0.575,0.146,0.499,0.558,6.0,0.2710108,7.812,5.334,1.04,0.593083,6.04803039,82.947311,170.51088,155.61055
254,5.651695136951839,197.46,12.924,1.329,0.933,0.149,0.477,0.42,0.369,0.424,0.129,0.384,0.193,0.41,0.206,0.422,0.426,5.0,0.2092197,7.326,4.754,1.069,0.574996,7.8444021,38.211216,120.657028,138.684464
255,6.43533393574791,153.775,5.771,3.565,0.943,0.145,0.495,0.358,0.313,0.291,0.145,0.306,0.189,0.467,0.196,0.388,0.302,11.0,0.2570033,7.54,5.528,1.116,0.604854,11.4651291,67.071335,144.105652,145.034576
256,7.958607314841775,163.259,3.599,3.372,0.959,0.149,0.803,0.505,0.347,0.31,0.292,0.297,0.242,0.526,0.411,0.552,0.471,7.0,0.2215728,7.114,4.989,1.049,0.597143,3.9356662,49.79425,103.474289,123.817841
257,8.455931955649724,138.371,25.289,1.485,0.838,0.141,0.292,0.505,0.372,0.469,0.233,0.466,0.287,0.508,0.285,0.389,0.377,6.0,0.2587734,8.829,5.092,1.052,0.670407,5.88827568,76.956772,193.259644,282.055664
