mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
256,7.958607314841775,138.042,107.786,2.192,0.557,0.149,0.22,0.122,0.448,0.064,0.127,0.06,0.222,0.039,0.233,0.264,0.149,6.0,0.1975984,7.429,4.821,1.045,0.587311,3.86471964,44.420963,112.5821,105.138123
257,8.455931955649724,12.318,10.079,1.307,0.52,0.141,0.607,0.555,0.512,0.358,0.193,0.448,0.273,0.418,0.398,0.558,0.333,9.0,0.5092657,7.875,4.824,1.059,0.441477,9.27124231,84.304092,192.807358,276.123322
258,8.886056647693163,39.572,4.47,1.074,0.877,0.145,0.597,0.493,0.41,0.339,0.128,0.357,0.21,0.442,0.255,0.5,0.343,8.0,0.1422582,8.209,5.031,1.061,0.651239,3.82686673,68.283569,151.265472,300.166718
259,8.397940008672037,432.846,81.33,5.328,0.833,0.144,0.915,0.115,0.306,0.027,0.264,0.053,0.271,0.059,0.283,0.445,0.394,9.0,0.2562974,8.468,5.212,1.07,0.659139,5.39276281,50.100319,153.914108,109.031914
260,8.537602002101044,216.91,132.242,7.985,0.607,0.146,0.4,0.123,0.425,0.171,0.649,0.109,0.5,0.176,0.394,0.316,0.381,6.0,0.2994231,8.137,5.098,1.048,0.719598,8.21627818,57.893497,166.273499,137.523376
262,8.481486060122112,25.771,4.814,1.517,0.803,0.143,0.498,0.469,0.386,0.429,0.136,0.364,0.206,0.467,0.197,0.451,0.454,6.0,0.2595289,8.229,4.83,1.038,0.607133,4.8893066,61.329521,128.763519,119.96357
263,7.958607314841775,31.711,5.802,2.696,0.789,0.14,0.526,0.471,0.42,0.23,0.238,0.324,0.277,0.307,0.286,0.473,0.32,7.0,0.1893818,8.753,5.266,1.05,0.603568,5.36227166,79.04953,152.572037,128.989792
264,8.602059991327963,219.096,26.336,1.25,0.888,0.144,0.753,0.264,0.388,0.125,0.203,0.181,0.227,0.187,0.342,0.469,0.337,7.0,0.1729443,8.478,5.468,1.04,0.650403,3.45823739,62.946602,202.276855,137.775848
265,7.958607314841775,11.62,5.166,3.35,0.577,0.142,0.496,0.461,0.446,0.614,0.216,0.481,0.304,0.45,0.327,0.468,0.4,7.0,0.5073012,7.037,4.824,1.031,0.415902,6.40468077,75.923233,151.015137,124.713127
266,8.356547323513812,35.55,4.987,1.356,0.849,0.146,0.568,0.505,0.33,0.271,0.134,0.331,0.191,0.423,0.217,0.468,0.32,6.0,0.2287029,7.404,4.763,1.038,0.628216,4.88834502,61.189762,146.103821,104.527771
267,8.568636235841012,11.043,5.588,2.359,0.582,0.145,0.524,0.589,0.374,0.524,0.154,0.546,0.221,0.524,0.247,0.496,0.367,8.0,0.4355032,6.35,5.163,1.068,0.407895,8.9016657,72.412926,133.95372,114.210434
268,9.236572006437065,244.291,108.896,5.45,0.681,0.147,0.909,0.146,0.356,0.042,0.21,0.052,0.255,0.15,0.243,0.47,0.364,7.0,0.198359,7.7,5.406,1.05,0.601518,4.12402849,79.072517,108.947464,130.445786
269,8.795880017344075,212.238,17.381,2.105,0.916,0.144,0.721,0.402,0.333,0.287,0.132,0.307,0.182,0.309,0.198,0.485,0.382,7.0,0.1773681,7.635,5.132,1.045,0.685439,3.58764582,59.13575,115.508057,123.411713
270,6.661543506395395,45.923,5.236,1.32,0.875,0.146,0.271,0.475,0.396,0.348,0.146,0.345,0.216,0.485,0.243,0.381,0.248,8.0,0.2351122,8.148,5.813,1.058,0.679501,6.27651504,58.724007,114.146515,139.723083
271,8.67778070526608,135.742,9.7,3.177,0.913,0.141,0.413,0.447,0.398,0.46,0.172,0.428,0.241,0.449,0.278,0.419,0.339,9.0,0.3011623,8.525,6.065,1.078,0.647049,10.5725051,88.121216,208.33609,158.213806
272,8.356547323513812,232.092,14.419,3.056,0.93,0.139,0.634,0.607,0.438,0.436,0.363,0.462,0.371,0.491,0.403,0.56,0.473,4.0,0.4798197,7.645,5.179,1.063,0.449628,6.9099024,59.263504,197.278442,164.284058
273,8.468521082957745,417.244,80.398,6.666,0.827,0.143,0.926,0.112,0.345,0.074,0.143,0.071,0.212,0.058,0.205,0.461,0.372,6.0,0.1971627,8.537,5.934,1.094,0.691779,6.6108604,67.830383,122.784126,149.005707
274,7.744727494896693,37.527,4.707,1.915,0.85,0.141,0.546,0.355,0.356,0.233,0.123,0.241,0.198,0.315,0.221,0.419,0.307,10.0,0.2004294,8.581,5.666,1.06,0.654261,2.09568558,57.828735,196.293564,138.052475
275,8.161150909262744,43.334,4.53,1.072,0.886,0.145,0.609,0.437,0.309,0.234,0.089,0.293,0.138,0.279,0.21,0.452,0.316,7.0,0.2268394,8.21,5.713,1.064,0.689894,11.3864872,56.913521,169.005798,157.226273
276,8.2839966563652,32.159,5.952,1.877,0.804,0.144,0.532,0.462,0.292,0.387,0.085,0.348,0.135,0.384,0.165,0.428,0.319,7.0,0.229059,8.438,5.231,1.038,0.606393,3.12204291,69.992798,137.957489,162.625046
277,8.886056647693163,141.97,5.96,0.963,0.954,0.143,0.732,0.392,0.417,0.202,0.159,0.259,0.203,0.236,0.262,0.514,0.343,9.0,0.226485,8.641,5.587,1.049,0.721612,4.62314391,111.943344,198.746109,165.492828
278,8.309803919971486,55.804,7.192,3.327,0.841,0.14,0.101,0.425,0.085,0.215,0.002,0.262,0.012,0.284,0.024,0.204,0.093,8.0,0.1507442,8.701,5.355,1.111,0.654741,8.80075895,57.018631,196.954208,197.038879
279,8.481486060122112,327.423,32.181,1.233,0.907,0.142,0.376,0.567,0.317,0.491,0.088,0.507,0.157,0.484,0.195,0.42,0.324,9.0,0.2026474,8.578,5.245,1.036,0.635981,4.1474564,76.71315,185.301483,165.566559
280,8.647817481888637,14.616,4.324,3.255,0.659,0.141,0.495,0.525,0.451,0.501,0.174,0.468,0.259,0.48,0.286,0.49,0.332,6.0,0.5584086,7.311,4.346,1.024,0.425045,4.4699281,72.337067,139.370361,182.896362
281,8.387216143280265,89.183,42.787,3.001,0.661,0.143,0.055,0.541,0.466,0.493,0.213,0.535,0.266,0.493,0.368,0.354,0.247,12.0,0.2749701,8.115,5.554,1.069,0.695372,3.85848067,77.366005,181.24585,277.591797
282,8.267606240177031,50.932,3.735,1.911,0.9,0.141,0.607,0.458,0.262,0.299,0.096,0.322,0.135,0.395,0.19,0.442,0.302,7.0,0.2682681,8.653,5.922,1.057,0.714169,4.43931453,65.644989,157.931976,113.546181
283,8.221848749616356,159.717,6.371,2.651,0.947,0.142,0.7,0.419,0.412,0.301,0.152,0.313,0.229,0.356,0.248,0.51,0.41,8.0,0.2531966,8.92,5.615,1.072,0.63402,3.82427523,54.291092,196.939545,141.523224
284,8.494850021680094,159.157,13.281,2.592,0.909,0.14,0.604,0.411,0.414,0.47,0.23,0.413,0.268,0.355,0.258,0.476,0.419,8.0,0.2702021,9.45,5.281,1.054,0.699691,6.02866702,86.950806,175.950226,114.879822
285,8.522878745280337,62.221,9.812,1.832,0.842,0.142,0.23,0.356,0.387,0.141,0.152,0.215,0.232,0.244,0.287,0.324,0.154,8.0,0.2368101,8.396,5.648,1.075,0.651965,3.86993599,61.585793,172.936203,117.679337
286,8.638272163982407,239.083,103.411,8.955,0.68,0.14,0.404,0.149,0.375,0.075,0.339,0.069,0.23,0.071,0.187,0.309,0.25,7.0,0.2856461,8.606,5.421,1.046,0.674632,5.17017044,44.046379,106.397842,134.462036
287,8.468521082957745,253.843,9.461,2.075,0.957,0.143,0.867,0.439,0.344,0.335,0.139,0.366,0.181,0.355,0.267,0.55,0.474,5.0,0.4678418,6.807,5.386,1.072,0.416045,8.25317116,59.035519,112.346909,112.263016
288,8.698970004336019,366.652,11.767,2.6,0.962,0.141,0.796,0.39,0.423,0.295,0.197,0.321,0.261,0.357,0.304,0.536,0.424,8.0,0.4965849,7.219,5.146,1.052,0.433746,8.54714878,83.686996,192.393219,161.045639
289,8.920818753952375,50.878,3.135,0.855,0.927,0.145,0.552,0.426,0.374,0.329,0.153,0.294,0.214,0.377,0.224,0.451,0.313,8.0,0.2570117,8.115,5.36,1.053,0.70244,5.99285089,94.677818,158.355591,134.549713
290,8.522878745280337,29.509,4.85,3.018,0.789,0.145,0.538,0.436,0.343,0.291,0.175,0.31,0.212,0.358,0.259,0.439,0.34,10.0,0.2765453,7.723,5.802,1.115,0.597871,4.83830135,70.622726,153.271637,114.270432
291,8.886056647693163,253.202,10.66,2.804,0.95,0.147,0.965,0.401,0.403,0.229,0.244,0.266,0.248,0.288,0.336,0.589,0.504,6.0,0.1638142,7.675,5.046,1.052,0.63538,6.04412343,31.459473,122.8564,119.537422
292,8.337242168318426,36.268,3.77,0.839,0.887,0.142,0.503,0.49,0.333,0.356,0.195,0.35,0.177,0.387,0.248,0.442,0.384,8.0,0.2343194,7.788,5.749,1.051,0.656244,2.40437739,71.64621,183.641968,158.240067
293,7.920818753952375,423.785,6.563,2.166,0.98,0.141,0.806,0.403,0.353,0.352,0.23,0.317,0.244,0.435,0.368,0.521,0.428,8.0,0.1891083,8.329,6.153,1.064,0.675775,5.58789581,86.636383,162.788391,167.016647
294,7.552841968657781,17.914,7.159,1.704,0.669,0.144,0.443,0.47,0.459,0.304,0.329,0.349,0.329,0.321,0.401,0.457,0.376,8.0,0.3174596,7.812,5.919,1.076,0.506083,6.7561416,75.39344,135.477203,184.704483
295,7.337242168318426,39.458,2.949,2.103,0.886,0.142,0.514,0.389,0.422,0.229,0.158,0.218,0.295,0.303,0.405,0.442,0.348,8.0,0.1762559,8.142,5.753,1.066,0.689964,9.0876705,71.895325,186.950104,137.312668
296,8.221848749616356,404.796,6.782,1.315,0.98,0.145,0.752,0.442,0.432,0.438,0.292,0.406,0.308,0.482,0.419,0.542,0.538,5.0,0.2086954,7.836,4.367,1.045,0.590972,4.64199147,63.851738,102.439064,137.22963
297,7.173925197299173,161.587,2.193,1.421,0.978,0.148,0.807,0.428,0.489,0.422,0.151,0.332,0.268,0.424,0.317,0.575,0.404,10.0,0.186368,7.041,4.997,1.071,0.630798,6.84134603,41.87944,193.118927,201.85614
298,6.08196966321512,23.396,10.06,4.65,0.614,0.152,0.04,0.368,0.402,0.148,0.001,0.012,0.29,0.018,0.516,0.27,0.131,5.0,0.2988347,6.155,4.434,1.053,0.449625,8.29312351,54.15226,109.727554,101.936523
299,7.795880017344075,364.549,133.241,1.77,0.73,0.15,0.408,0.637,0.388,0.6,0.137,0.637,0.216,0.598,0.2,0.477,0.378,4.0,0.2169934,6.916,4.534,1.044,0.589105,5.15387453,41.249866,141.917328,141.634369
300,8.09151498112135,26.017,4.284,1.077,0.829,0.148,0.597,0.521,0.312,0.465,0.087,0.405,0.147,0.5,0.174,0.477,0.379,5.0,0.2124487,6.839,4.568,1.06,0.549889,4.29855945,56.812786,100.383263,121.556374
301,8.67778070526608,34.617,3.354,1.623,0.874,0.145,0.621,0.342,0.404,0.14,0.095,0.21,0.192,0.217,0.204,0.456,0.303,6.0,0.1682352,7.986,4.769,1.043,0.624753,3.75609363,50.414879,161.401962,107.443878
302,6.543633966870957,23.463,4.43,1.101,0.809,0.149,0.568,0.491,0.318,0.335,0.101,0.372,0.155,0.418,0.196,0.459,0.35,6.0,0.1795406,6.912,4.307,1.057,0.535552,5.2123728,63.754086,102.146629,104.790779
303,7.397940008672037,409.386,8.402,4.36,0.97,0.149,0.681,0.358,0.371,0.284,0.238,0.305,0.2,0.341,0.22,0.47,0.402,8.0,0.283378,6.76,4.24,1.056,0.484094,4.81047577,36.550087,78.990364,89.928604
304,7.619788758288394,154.777,19.07,2.346,0.878,0.151,0.096,0.49,0.421,0.523,0.168,0.508,0.235,0.405,0.247,0.336,0.247,9.0,0.2215664,6.481,4.374,1.056,0.509325,5.47196334,35.780426,78.150841,147.472458
305,8.096910013008056,145.514,86.774,4.293,0.615,0.149,0.442,0.129,0.264,0.032,0.299,0.06,0.285,0.066,0.31,0.278,0.242,5.0,0.2178125,7.066,4.152,1.053,0.536162,7.41588307,46.23571,112.475098,114.182327
307,8.207608310501746,36.62,26.652,0.979,0.57,0.145,0.098,0.278,0.423,0.602,0.145,0.067,0.218,0.023,0.282,0.267,0.273,7.0,0.1922811,7.065,4.307,1.059,0.601816,3.93407788,54.948612,97.897415,99.485779
308,7.721246399047171,140.451,3.62,1.862,0.962,0.151,0.434,0.474,0.288,0.328,0.158,0.336,0.202,0.331,0.279,0.399,0.315,7.0,0.2069943,6.818,4.038,1.044,0.545703,5.05441221,42.581783,109.071747,94.071594
309,7.173925197299173,80.411,17.942,2.544,0.797,0.149,0.14,0.648,0.427,0.26,0.184,0.515,0.254,0.598,0.307,0.405,0.17,5.0,0.2370306,7.196,4.442,1.077,0.576836,4.76964192,42.757381,120.286942,117.939285
310,7.744727494896693,71.911,16.726,1.128,0.801,0.146,0.095,0.528,0.302,0.49,0.134,0.546,0.176,0.489,0.168,0.309,0.251,7.0,0.2523784,7.029,4.307,1.05,0.524204,3.90060348,60.195724,96.618187,174.624924
311,7.5376020021010435,244.818,6.671,3.116,0.962,0.144,0.945,0.485,0.457,0.279,0.227,0.327,0.274,0.384,0.387,0.629,0.478,6.0,0.2145333,7.404,4.106,1.049,0.493459,6.15298784,53.603428,115.448799,124.882774
312,6.2839966563652006,21.406,4.657,1.26,0.783,0.151,0.608,0.336,0.268,1.421,0.106,0.407,0.147,0.361,0.316,0.404,0.789,4.0,0.1323718,7.608,2.478,1.02,0.572324,5.12848783,68.112724,90.661644,139.60321
313,7.769551078621726,9.704,6.084,2.579,0.528,0.151,0.596,0.476,0.443,0.56,0.3,0.429,0.377,0.52,0.363,0.505,0.583,4.0,0.2679034,7.322,3.229,1.015,0.479785,1.44720411,63.88998,115.969872,123.532196
314,7.275724130399211,9.102,4.396,2.986,0.552,0.153,0.504,0.501,0.465,0.521,0.234,0.351,0.405,0.406,0.304,0.49,0.641,4.0,0.3500577,7.074,3.229,1.027,0.461717,4.57533472,51.708744,69.021812,100.441338
315,5.638272163982407,373.875,169.69,2.428,0.685,0.153,0.426,0.274,0.376,0.188,0.524,0.284,0.384,0.306,0.354,0.359,0.434,2.0,0.1936144,7.765,2.478,1.038,0.567063,5.8381426,58.054676,55.255688,101.848183
316,6.080921907623926,8.287,4.994,2.708,0.518,0.154,0.446,0.341,0.479,0.627,0.164,0.411,0.272,0.347,0.411,0.422,0.763,4.0,0.2358304,6.953,2.411,1.025,0.464466,2.91630237,41.941956,57.825195,116.932419
317,5.958607314841775,14.774,4.247,1.849,0.708,0.153,0.454,0.322,0.415,0.968,0.128,0.353,0.238,0.318,0.296,0.397,0.628,2.0,0.1339198,6.88,2.478,1.022,0.517332,1.64089512,67.043182,83.314034,124.72876
318,5.229147988357856,323.127,158.749,2.851,0.667,0.151,0.968,0.134,0.364,0.261,0.14,0.107,0.238,0.111,0.313,0.488,0.485,4.0,0.1970476,7.583,2.478,1.021,0.550333,4.46505243,63.464264,77.748222,119.056389
319,5.704432900037521,13.064,6.082,3.534,0.576,0.143,0.432,0.434,0.415,0.32,0.245,0.334,0.286,0.395,0.323,0.427,0.313,5.0,0.3942406,8.139,3.727,1.018,0.445822,4.39634218,85.29348,85.753586,102.052795
320,6.199970640755866,92.389,46.244,26.401,0.56,0.144,0.115,0.046,0.03,0.03,0.002,0.063,0.01,0.14,0.015,0.064,0.129,6.0,0.3615443,6.953,3.861,1.036,0.422536,6.39035959,91.189629,81.953773,115.297249
321,8.292429823902063,441.789,121.651,2.771,0.78,0.143,0.874,0.281,0.404,0.337,0.209,0.315,0.265,0.415,0.208,0.52,0.532,4.0,0.2576174,7.809,3.495,1.049,0.511813,5.19839174,48.286339,116.301537,91.913086
322,6.657577319177793,22.958,8.482,6.027,0.613,0.146,0.046,0.487,0.288,0.603,0.321,0.352,0.241,0.853,0.297,0.273,0.361,6.0,0.3180363,7.4,3.663,1.049,0.483943,3.65799865,58.753937,133.620514,105.97345
323,7.397940008672037,139.576,13.022,2.21,0.902,0.148,0.184,0.432,0.467,0.642,0.224,0.461,0.28,0.908,0.249,0.361,0.31,5.0,0.3021598,7.169,3.424,1.048,0.518054,6.65700242,57.703945,129.799835,73.985291
324,6.154901959985743,151.061,99.532,5.04,0.591,0.146,0.23,0.185,0.333,0.199,0.127,0.174,0.201,0.164,0.191,0.249,0.269,5.0,0.2684042,7.361,3.661,1.051,0.54596,5.76465038,57.649925,125.94194,86.753716
325,6.920818753952375,19.426,5.557,1.69,0.728,0.148,0.513,0.358,0.297,0.255,0.198,0.266,0.192,0.244,0.259,0.389,0.376,4.0,0.191836,7.508,3.462,1.066,0.518266,6.4370529,59.324039,88.993423,45.583549
326,6.6777807052660805,16.227,4.59,2.224,0.704,0.152,0.503,0.329,0.492,0.141,0.296,0.198,0.338,0.173,0.268,0.441,0.386,4.0,0.227774,6.639,3.594,1.073,0.486847,7.88966924,67.671707,108.813179,57.426025
327,5.522878745280337,196.648,12.401,2.808,0.928,0.154,0.479,0.513,0.539,0.737,0.3,0.535,0.375,1.112,0.361,0.51,0.522,7.0,0.1944521,6.642,3.527,1.065,0.468814,5.43558031,40.119392,82.525604,54.415546
328,8.769551078621726,60.534,12.199,3.479,0.794,0.146,0.092,0.509,0.436,0.389,0.248,0.439,0.309,0.369,0.207,0.346,0.335,4.0,0.2884216,7.364,3.694,1.045,0.494916,5.85723329,59.432144,65.942764,77.649666
329,6.958607314841775,17.878,5.598,2.291,0.694,0.145,0.541,0.457,0.403,0.387,0.319,0.421,0.303,0.437,0.235,0.467,0.406,5.0,0.3379613,7.449,3.491,1.059,0.48605,7.2123538,64.879097,142.76149,99.60733
330,7.346787486224656,381.239,20.439,3.456,0.941,0.142,0.577,0.573,0.39,0.642,0.302,0.506,0.336,0.883,0.339,0.513,0.558,7.0,0.3027627,7.583,3.83,1.053,0.523109,6.0325796,51.069672,114.25296,95.065872
331,8.318758762624412,15.663,11.04,1.946,0.547,0.145,0.447,0.41,0.478,0.156,0.279,0.253,0.311,0.182,0.301,0.445,0.385,5.0,0.2199474,7.8,3.661,1.07,0.52976,8.68822873,45.392738,106.936096,52.987862
332,8.167491087293763,195.209,3.824,1.816,0.972,0.146,0.744,0.46,0.394,0.248,0.163,0.335,0.231,0.262,0.303,0.533,0.345,3.0,0.2498784,7.546,3.324,1.062,0.520509,6.23035484,58.763084,127.361572,82.397583
333,7.823908740944319,239.41,9.069,1.726,0.957,0.148,0.787,0.453,0.321,0.174,0.152,0.244,0.175,0.223,0.267,0.52,0.4,5.0,0.1725825,6.579,3.29,1.078,0.461069,6.81845689,45.811169,72.469284,94.761246
335,7.221848749616356,276.718,249.377,135.586,0.418,0.145,0.295,0.312,0.31,0.433,0.259,0.342,0.287,0.275,0.185,0.306,0.351,4.0,0.4018486,6.758,4.28,1.018,0.425146,2.91492644,67.278572,130.164597,89.546089
336,7.614393726401688,21.952,7.73,0.555,0.726,0.149,0.58,0.446,0.362,0.261,0.166,0.301,0.169,0.293,0.262,0.462,0.402,7.0,0.2003489,7.862,4.219,1.025,0.566627,2.98337057,69.122681,109.96022,57.916492
337,7.818156412055227,104.18,38.825,2.469,0.716,0.147,0.116,0.043,0.399,0.002,0.056,0.009,0.244,0.011,0.214,0.186,0.081,5.0,0.3331964,7.222,3.932,1.03,0.537762,2.82030486,57.605206,112.70491,84.217712
338,8.161150909262744,177.071,33.038,4.622,0.825,0.147,0.4,0.069,0.213,0.191,0.614,0.071,0.182,0.504,0.919,0.227,0.385,4.0,0.2233697,7.548,3.791,1.02,0.539403,1.9951491,61.974667,97.799347,79.375015
339,10.221848749616356,9.813,3.938,2.916,0.589,0.149,0.524,0.513,0.424,0.578,0.132,0.645,0.233,0.44,0.224,0.487,0.445,5.0,0.3429577,6.347,3.831,1.025,0.399227,5.47637042,41.393631,94.057037,74.946564
340,8.130768280269024,259.932,98.613,1.296,0.722,0.151,0.244,0.202,0.381,0.102,0.309,0.119,0.245,0.125,0.506,0.276,0.203,1.0,0.4461066,6.004,4.039,1.024,0.387274,3.19654061,58.103455,113.609848,69.283325
341,7.769551078621726,8.266,6.088,3.525,0.462,0.143,0.464,0.457,0.422,0.39,0.587,0.392,0.426,0.358,0.687,0.448,0.497,4.0,0.383413,7.22,4.28,1.022,0.421953,3.32592352,59.027542,106.285378,136.245712
342,8.337242168318426,11.579,4.677,2.684,0.611,0.147,0.493,0.377,0.418,0.257,0.289,0.325,0.322,0.292,0.308,0.429,0.352,3.0,0.4127297,6.832,4.521,1.026,0.410199,3.60626337,59.966148,109.868027,85.237251
343,7.621602099051862,255.168,46.866,5.627,0.829,0.141,0.888,0.061,0.395,0.064,0.209,0.042,0.252,0.021,0.293,0.448,0.42,7.0,0.3924515,8.355,5.331,1.027,0.573715,3.34939818,66.717789,159.515442,102.776451
344,7.20690839982342,21.074,5.218,1.653,0.754,0.144,0.421,0.339,0.382,0.643,0.122,0.37,0.205,0.866,0.223,0.381,0.369,8.0,0.4413477,8.427,5.197,1.024,0.514218,6.36249867,73.91996,140.725937,118.699883
345,6.899629454882437,360.64,12.647,1.898,0.961,0.149,0.884,0.494,0.334,0.476,0.12,0.41,0.181,0.534,0.176,0.571,0.491,5.0,0.2905937,6.706,5.03,1.033,0.435293,6.20832586,51.1721,111.596115,102.441338
346,8.4089353929735,17.628,3.45,2.323,0.753,0.148,0.519,0.495,0.439,0.264,0.304,0.316,0.299,0.396,0.336,0.484,0.419,5.0,0.2937639,6.926,4.287,1.024,0.495095,3.17417729,45.603149,107.677109,93.167862
347,8.154901959985743,14.703,4.081,3.066,0.673,0.145,0.481,0.339,0.412,0.418,0.24,0.313,0.374,0.458,0.275,0.411,0.361,4.0,0.4619866,6.836,4.374,1.023,0.438451,3.10491401,40.831131,115.223709,92.986916
349,7.72584215073632,154.547,10.395,3.823,0.916,0.151,0.266,0.453,0.473,0.547,0.631,0.38,0.511,0.722,0.571,0.398,0.459,5.0,0.4125892,6.369,4.139,1.031,0.398443,5.73375496,43.291939,119.934822,74.15593
350,8.0,22.227,4.301,0.857,0.812,0.156,0.572,0.459,0.364,0.273,0.59,0.293,0.342,0.295,0.379,0.465,0.484,5.0,0.254474,6.694,4.319,1.043,0.514246,2.41209896,77.013199,130.308823,63.535526
352,8.522878745280337,51.423,17.751,1.845,0.724,0.151,0.151,0.205,0.385,0.002,0.139,0.015,0.283,0.016,0.351,0.247,0.15,4.0,0.1800197,7.37,4.306,1.023,0.628296,4.31445413,79.057823,113.711166,99.030022
353,7.236572006437063,273.391,151.059,4.44,0.637,0.15,0.257,0.473,0.415,0.598,0.265,0.477,0.322,0.706,0.248,0.382,0.357,7.0,0.1783786,7.015,5.596,1.034,0.524913,2.43155646,80.068176,147.98735,169.617813
354,7.585026652029182,223.023,14.361,2.496,0.93,0.151,0.74,0.514,0.45,0.435,0.498,0.407,0.395,0.579,0.426,0.568,0.531,3.0,0.3116205,6.788,4.274,1.051,0.472609,6.54696642,64.70665,121.099205,109.760277
355,7.031517051446065,12.0,7.015,1.373,0.589,0.146,0.543,0.438,0.379,0.486,0.158,0.452,0.211,0.49,0.239,0.453,0.378,7.0,0.3424658,6.98,4.346,1.012,0.424395,3.07316969,54.414169,161.736496,122.246155
356,7.744727494896693,37.145,9.512,6.205,0.703,0.153,0.025,0.559,0.505,0.044,0.001,0.355,0.34,0.506,0.502,0.363,0.056,5.0,0.2829078,6.528,4.229,1.017,0.415392,3.62593072,54.16507,115.870903,65.229523
357,8.522878745280337,441.282,134.87,6.373,0.758,0.151,0.895,0.26,0.411,0.097,0.638,0.176,0.469,0.118,0.45,0.522,0.558,4.0,0.2854154,6.571,5.458,1.014,0.458173,3.20245869,97.330345,165.425201,112.788437
358,8.221848749616356,383.617,6.854,2.243,0.977,0.151,0.982,0.589,0.489,0.55,0.119,0.545,0.218,0.475,0.22,0.687,0.539,3.0,0.3069435,6.213,4.089,1.029,0.400639,3.55015374,52.084793,149.837265,103.041557
359,7.886056647693163,134.826,6.73,3.126,0.932,0.146,0.112,0.429,0.456,0.658,0.233,0.453,0.284,0.775,0.218,0.332,0.319,6.0,0.3676311,6.374,4.621,1.04,0.404582,2.08798722,73.093323,114.896942,135.540771
360,5.583359492661719,155.494,12.23,1.888,0.917,0.146,0.265,0.467,0.401,0.263,0.214,0.339,0.279,0.283,0.37,0.378,0.273,5.0,0.2071813,7.66,3.858,1.032,0.50537,3.85771442,51.73175,108.61795,176.727615
361,6.638272163982407,10.92,5.116,2.159,0.6,0.146,0.508,0.62,0.461,0.544,0.289,0.544,0.299,0.524,0.245,0.53,0.471,6.0,0.4208218,6.927,3.939,1.06,0.421363,7.64629844,63.798733,91.93914,147.554749
362,7.154901959985743,409.55,8.398,2.38,0.974,0.146,0.876,0.368,0.397,0.53,0.113,0.345,0.199,0.598,0.184,0.547,0.479,3.0,0.2826586,7.207,3.851,1.035,0.490581,2.92471314,56.495415,99.860489,179.700928
363,5.764471553092451,254.838,6.842,2.766,0.964,0.146,0.192,0.483,0.569,0.566,0.457,0.485,0.504,0.575,0.452,0.415,0.39,5.0,0.4841287,6.242,4.233,1.035,0.391161,6.38179032,52.804127,103.528183,199.125061
364,4.866461091629782,49.797,32.23,3.462,0.582,0.148,0.094,0.067,0.415,0.013,0.221,0.031,0.326,0.037,0.313,0.192,0.122,4.0,0.2740698,7.414,4.294,1.034,0.539638,4.78018069,63.230675,117.570358,165.331558
365,6.232844133917819,222.191,37.177,3.279,0.846,0.148,0.61,0.034,0.438,0.087,0.146,0.036,0.238,0.016,0.24,0.361,0.297,5.0,0.2712784,7.686,4.16,1.047,0.496069,8.55175523,65.777718,92.2817,156.013565
366,5.655607726314889,432.817,8.365,1.862,0.977,0.148,0.98,0.487,0.438,0.433,0.232,0.424,0.29,0.389,0.4,0.635,0.56,4.0,0.4359884,5.913,4.16,1.035,0.375196,7.39225431,63.092396,108.711807,167.615829
367,6.573488738635425,9.841,6.252,2.806,0.521,0.142,0.46,0.362,0.424,0.451,0.221,0.36,0.264,0.458,0.353,0.415,0.353,6.0,0.5541441,6.986,4.334,1.023,0.416338,5.17215496,56.534248,123.859421,167.887909
368,5.705533773838407,23.127,5.531,2.457,0.743,0.146,0.605,0.496,0.407,0.364,0.172,0.364,0.243,0.38,0.23,0.503,0.375,9.0,0.1710658,8.084,5.405,1.026,0.537285,3.4114983,54.343872,138.4086,191.936356
369,6.0301183562535,232.788,19.007,2.419,0.916,0.148,0.143,0.529,0.372,0.552,0.508,0.504,0.344,0.496,0.333,0.348,0.39,4.0,0.390424,7.202,4.367,1.031,0.521933,6.76207069,79.67907,119.069916,173.632156
370,6.600326278518962,534.289,7.249,3.385,0.98,0.146,0.96,0.386,0.459,0.361,0.216,0.336,0.288,0.35,0.273,0.601,0.51,3.0,0.5564914,6.581,4.3,1.035,0.408926,5.57047669,70.987595,123.619789,165.068039
372,6.42712839779952,307.163,3.662,2.676,0.98,0.149,0.618,0.309,0.479,0.172,0.316,0.21,0.32,0.214,0.308,0.469,0.349,4.0,0.2645497,7.837,4.334,1.035,0.54382,2.87755186,62.484631,112.573303,82.797295
373,6.598599459218455,37.008,17.478,4.463,0.628,0.149,0.05,0.529,0.443,0.004,0.018,0.026,0.345,0.021,0.358,0.341,0.264,4.0,0.2759634,7.195,4.334,1.04,0.536512,1.84750698,52.823112,100.998505,79.539238
374,6.275724130399211,204.877,14.738,2.558,0.922,0.146,0.497,0.433,0.49,0.409,0.317,0.385,0.358,0.433,0.341,0.473,0.406,6.0,0.306534,7.908,5.372,1.028,0.540078,3.10832558,53.783268,121.162964,185.087006
375,7.832682665251823,20.169,4.993,1.667,0.752,0.153,0.537,0.433,0.455,0.284,0.118,0.289,0.201,0.313,0.209,0.475,0.372,6.0,0.2617725,6.84,4.609,1.102,0.533709,7.62337694,58.005123,127.667526,74.966721
