mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
113,8.698970004336019,305.97,4.711,1.301,0.981,0.159,0.88,0.297,0.318,1.001,0.184,0.07,0.173,0.136,0.22,0.157,0.498,0.418,8.0,0.1371563,5.875,4.32,1.05,0.435004,5.08135306,72.99028,111.474564,72.952408
114,8.045757490560675,128.161,5.213,1.572,0.95,0.152,0.354,0.456,0.416,0.327,0.231,0.141,0.304,0.225,0.341,0.233,0.409,0.233,8.0,0.2676023,6.67,4.491,1.106,0.467655,8.1378332,75.207466,107.002365,44.438618
115,8.698970004336019,18.885,3.008,1.658,0.802,0.159,0.564,0.334,0.431,0.342,0.329,0.133,0.277,0.227,0.293,0.263,0.443,0.268,7.0,0.1644641,6.038,5.326,1.03,0.428919,4.17213075,66.083061,115.043144,93.329575
116,7.4089353929735005,166.98,7.551,0.87,0.952,0.162,0.507,0.501,0.381,0.426,0.377,0.117,0.456,0.187,0.491,0.221,0.463,0.307,8.0,0.1154931,5.333,4.363,1.026,0.400947,1.56954545,55.69799,88.530396,48.722652
117,8.096910013008056,34.31,15.95,1.52,0.663,0.162,0.036,0.514,0.473,0.536,0.001,0.017,0.015,0.257,0.233,0.327,0.341,0.185,7.0,0.142726,6.273,3.351,1.035,0.446766,2.46533274,56.696022,100.216782,56.923527
118,8.045757490560675,12.455,6.218,0.275,0.657,0.162,0.578,0.452,0.323,0.622,0.273,0.151,0.299,0.172,0.288,0.227,0.451,0.349,6.0,0.0435587,5.909,3.455,1.039,0.425455,5.16003075,44.38158,77.063133,40.424206
119,8.301029995663981,100.621,90.227,6.431,0.51,0.158,0.177,0.17,0.431,0.203,0.043,0.272,0.074,0.34,0.064,0.347,0.259,0.173,10.0,0.2194993,5.656,3.419,1.036,0.403085,5.43134046,43.782253,109.491287,65.708023
120,8.397940008672037,13.133,4.319,1.641,0.688,0.161,0.544,0.414,0.513,0.521,0.317,0.143,0.265,0.269,0.303,0.267,0.49,0.327,7.0,0.1904713,5.658,4.288,1.08,0.419554,6.33653835,34.747055,109.468475,64.692642
121,8.096910013008056,249.587,13.397,0.937,0.946,0.163,0.951,0.612,0.412,0.903,0.376,0.209,0.452,0.235,0.478,0.299,0.658,0.496,7.0,0.1829219,5.576,4.309,1.021,0.388764,4.96985812,43.085201,125.792854,82.663399
122,7.522878745280337,181.471,8.17,2.652,0.944,0.163,0.202,0.408,0.441,0.212,0.345,0.316,0.361,0.298,0.446,0.239,0.35,0.291,9.0,0.1982701,5.667,3.626,1.056,0.391043,5.60857861,33.642479,100.341652,63.165657
123,7.638272163982407,10.061,4.33,2.192,0.607,0.163,0.644,0.42,0.472,0.495,0.385,0.113,0.312,0.223,0.31,0.231,0.512,0.331,8.0,0.1729405,5.807,3.9,1.044,0.375458,6.15763188,106.855698,131.269531,83.460907
124,8.187086643357144,15.778,5.648,0.884,0.707,0.159,0.576,0.396,0.273,0.476,0.262,0.084,0.262,0.122,0.24,0.19,0.415,0.274,11.0,0.1828244,6.054,4.001,1.031,0.443769,5.33642319,50.905994,125.607788,58.887932
125,8.045757490560675,237.553,20.733,2.074,0.912,0.155,0.979,0.553,0.476,1.001,0.347,0.221,0.414,0.294,0.426,0.296,0.669,0.523,9.0,0.1261367,5.825,4.823,1.027,0.468562,2.14487726,47.217842,98.809586,70.173019
126,7.229147988357855,306.553,13.551,1.589,0.953,0.152,0.962,0.474,0.43,1.011,0.491,0.247,0.417,0.298,0.353,0.353,0.622,0.583,8.0,0.2223917,6.623,4.207,1.032,0.447946,4.3396889,62.711414,114.487473,82.518494
127,8.721246399047171,15.104,3.711,1.293,0.751,0.162,0.568,0.372,0.368,0.569,0.249,0.19,0.256,0.214,0.277,0.266,0.436,0.336,8.0,0.2187748,6.183,4.874,1.041,0.430376,4.48090185,53.840076,133.27037,92.40699
128,8.698970004336019,346.765,5.073,1.312,0.982,0.162,0.814,0.314,0.389,0.718,0.152,0.088,0.157,0.193,0.222,0.219,0.505,0.319,6.0,0.1203309,5.961,3.453,1.043,0.43143,4.24965114,38.979858,105.547485,44.35429
129,9.096910013008056,17.263,5.614,1.019,0.722,0.158,0.619,0.42,0.254,0.422,0.327,0.08,0.293,0.133,0.28,0.157,0.431,0.276,13.0,0.1712634,5.388,3.589,1.042,0.442648,4.68620447,39.572987,113.538223,48.97765
130,8.698970004336019,14.001,5.217,0.734,0.702,0.163,0.616,0.452,0.343,0.468,0.336,0.076,0.312,0.151,0.286,0.177,0.47,0.293,7.0,0.1132839,5.615,4.322,1.065,0.410459,4.52758449,37.841274,128.922119,74.140457
131,7.853871964321762,12.751,4.613,1.118,0.69,0.163,0.569,0.406,0.379,0.374,0.428,0.078,0.337,0.164,0.314,0.187,0.451,0.293,12.0,0.115108,5.791,4.103,1.054,0.392171,6.56428116,52.852261,90.525703,72.075348
132,6.958607314841775,17.854,5.385,1.388,0.725,0.155,0.639,0.421,0.43,0.414,0.394,0.102,0.331,0.194,0.327,0.237,0.496,0.304,5.0,0.1405503,5.854,4.272,1.03,0.444828,2.66320496,69.58239,93.986961,27.46907
133,7.795880017344075,185.987,7.456,2.315,0.95,0.151,0.78,0.468,0.467,0.891,0.483,0.244,0.417,0.295,0.384,0.335,0.572,0.539,12.0,0.1771749,7.236,4.547,1.03,0.481398,2.1715345,75.140396,122.208183,66.562042
134,8.096910013008056,229.614,5.925,1.381,0.969,0.152,0.946,0.368,0.456,1.014,0.347,0.089,0.297,0.195,0.307,0.222,0.59,0.483,9.0,0.1551069,6.966,4.445,1.038,0.486439,5.84614427,61.859306,143.184616,114.637932
135,9.397940008672036,14.072,5.123,0.202,0.726,0.158,0.47,0.414,0.177,0.552,0.298,0.025,0.303,0.053,0.326,0.07,0.354,0.292,8.0,0.2778558,5.857,5.078,1.061,0.435383,5.51384109,71.9412,121.334656,71.556198
136,9.397940008672036,22.029,4.086,1.141,0.808,0.155,0.58,0.451,0.387,0.388,0.263,0.102,0.284,0.181,0.292,0.2,0.473,0.251,10.0,0.2096861,6.47,4.057,1.063,0.465971,3.74254241,58.546757,115.938019,55.26939
137,7.060480747381382,99.628,18.385,4.162,0.815,0.152,0.074,0.519,0.393,0.031,0.339,0.355,0.403,0.309,0.4,0.327,0.329,0.241,11.0,0.121194,6.624,4.69,1.049,0.469156,3.26859586,43.74926,120.1549,86.162025
138,8.698970004336019,24.024,5.361,1.373,0.781,0.148,0.624,0.379,0.439,0.423,0.352,0.119,0.305,0.218,0.316,0.258,0.481,0.298,9.0,0.2065734,7.063,4.845,1.053,0.499138,5.10235849,67.772804,147.818237,113.951393
139,8.522878745280337,234.207,110.149,4.809,0.671,0.149,0.527,0.385,0.299,0.656,1.035,0.071,0.707,0.131,0.969,0.174,0.404,0.587,13.0,0.1624058,7.015,4.776,1.064,0.485413,2.13080091,77.977814,145.766891,78.487
140,8.346787486224656,383.971,166.508,1.487,0.696,0.163,0.74,0.422,0.495,0.777,0.605,0.161,0.41,0.241,0.441,0.286,0.553,0.515,8.0,0.1141864,5.74,5.41,1.021,0.386376,4.08261841,85.890038,158.848557,151.966293
141,8.522878745280337,162.674,6.782,2.038,0.949,0.163,0.607,0.441,0.451,0.517,0.76,0.186,0.501,0.266,0.52,0.307,0.5,0.488,10.0,0.1031957,5.402,3.292,1.03,0.429929,4.80313718,50.747086,95.478165,50.422401
142,6.568636235841013,13.501,4.16,1.83,0.693,0.16,0.648,0.445,0.35,0.431,0.261,0.164,0.272,0.227,0.272,0.303,0.481,0.285,11.0,0.2728736,6.132,3.393,1.019,0.390209,1.90599535,47.137722,109.818954,83.118034
143,8.431798275933005,16.42,3.26,1.652,0.77,0.159,0.55,0.385,0.384,0.368,0.277,0.105,0.265,0.179,0.255,0.183,0.44,0.25,7.0,0.1838037,5.956,3.822,1.028,0.41162,1.92965953,36.789268,109.360634,57.739426
144,8.080921907623926,13.581,3.402,1.949,0.717,0.162,0.528,0.433,0.468,0.509,0.275,0.111,0.272,0.192,0.267,0.233,0.476,0.298,9.0,0.1934264,5.714,4.331,1.068,0.415122,5.33205367,61.80162,126.522858,73.552238
145,7.638272163982407,236.483,123.841,1.846,0.653,0.164,0.397,0.217,0.41,0.274,0.173,0.296,0.195,0.308,0.221,0.215,0.341,0.248,7.0,0.1741974,5.524,4.623,1.056,0.374765,2.91156593,52.39146,98.656723,98.318115
146,7.795880017344075,309.426,112.251,2.765,0.729,0.164,0.795,0.384,0.364,0.731,0.312,0.124,0.36,0.186,0.556,0.205,0.514,0.389,9.0,0.2018467,5.189,3.939,1.049,0.359887,2.79255854,57.20174,107.306976,66.200142
147,8.113509274827518,13.838,3.878,2.31,0.691,0.16,0.613,0.459,0.45,0.526,0.387,0.127,0.345,0.209,0.296,0.241,0.508,0.347,9.0,0.2128887,5.776,4.25,1.036,0.423223,2.96761267,32.475124,76.842018,74.232819
148,7.301029995663981,217.386,4.587,2.346,0.969,0.152,0.716,0.383,0.318,0.635,0.269,0.264,0.323,0.238,0.419,0.242,0.472,0.389,10.0,0.1564726,6.551,5.002,1.026,0.467908,3.32539877,47.430744,135.08609,70.029831
149,7.619788758288394,213.646,5.316,2.267,0.966,0.163,0.446,0.499,0.421,0.478,0.265,0.33,0.349,0.301,0.393,0.233,0.455,0.358,8.0,0.2217896,5.567,5.048,1.046,0.349351,2.13927842,65.282959,122.653915,79.618568
150,5.826813731587726,126.659,6.983,0.53,0.944,0.183,0.187,0.502,0.34,0.194,0.306,0.083,0.428,0.156,0.565,0.146,0.343,0.194,4.0,0.0277792,4.576,4.276,1.013,0.320088,2.75635404,49.206024,170.283813,85.708824
151,6.337242168318426,10.373,1.775,1.146,0.78,0.177,0.65,0.373,0.263,0.448,0.612,0.145,0.278,0.277,0.37,0.182,0.428,0.402,7.0,0.1139552,4.737,2.28,1.015,0.329951,4.44538822,19.561176,50.477917,39.940979
152,6.142667503568731,193.682,5.405,0.691,0.969,0.167,0.842,0.382,0.486,0.79,0.239,0.219,0.265,0.251,0.242,0.281,0.57,0.416,5.0,0.226334,5.485,2.416,1.014,0.362171,2.05686505,38.557499,72.084702,30.865387
153,6.187086643357144,11.718,4.025,1.291,0.688,0.168,0.643,0.414,0.332,0.414,0.266,0.312,0.281,0.234,0.248,0.294,0.463,0.331,6.0,0.1103112,5.536,2.177,1.012,0.370448,2.89721893,66.342438,81.995041,23.591665
154,5.136677139879544,88.609,2.911,0.371,0.964,0.177,0.107,0.51,0.382,0.007,0.139,0.369,0.224,0.342,0.254,0.56,0.333,0.171,8.0,0.0632537,4.09,2.655,1.059,0.296836,4.17243079,59.96645,97.115944,49.466068
155,6.154901959985743,273.321,5.456,0.991,0.977,0.172,0.629,0.469,0.346,0.583,0.291,0.097,0.316,0.18,0.424,0.149,0.481,0.324,3.0,0.0437913,4.231,2.726,1.061,0.303667,4.52006995,36.189827,38.52232,24.819975
156,5.823908740944319,6.811,4.296,0.803,0.572,0.168,0.452,0.54,0.303,0.498,0.214,0.063,0.32,0.124,0.331,0.136,0.432,0.258,7.0,0.0388985,4.655,2.625,1.062,0.3122,5.55914066,35.56152,59.861088,31.145847
157,6.42021640338319,6.838,4.018,0.832,0.585,0.167,0.482,0.544,0.359,0.469,0.23,0.159,0.347,0.187,0.304,0.333,0.462,0.286,4.0,0.0961792,4.886,2.657,1.069,0.311174,5.50393997,29.232506,55.149059,38.439495
158,6.6777807052660805,7.422,3.397,1.185,0.618,0.163,0.465,0.596,0.386,0.364,0.397,0.119,0.457,0.169,0.504,0.252,0.482,0.293,5.0,0.0864042,4.69,2.659,1.078,0.312171,5.86895063,40.772194,238.251053,111.130135
159,6.619788758288394,6.421,5.438,1.233,0.49,0.16,0.498,0.381,0.388,0.475,0.275,0.13,0.35,0.191,0.358,0.25,0.422,0.293,6.0,0.1497985,5.211,2.557,1.058,0.33212,6.20462091,30.118248,76.357155,81.692795
160,6.537602002101044,6.553,5.724,0.52,0.512,0.167,0.449,0.496,0.415,0.479,0.245,0.061,0.345,0.138,0.307,0.177,0.453,0.262,3.0,0.0926902,5.066,2.659,1.056,0.324123,5.47148202,61.73835,116.436607,54.729237
161,6.161150909262744,257.072,6.053,2.889,0.966,0.163,0.525,0.449,0.342,0.352,0.434,0.097,0.394,0.155,0.6,0.192,0.439,0.295,4.0,0.1340919,4.903,2.692,1.059,0.328192,5.48847163,40.715096,956.923157,56.226955
162,6.4089353929735005,6.27,5.874,0.576,0.493,0.164,0.442,0.481,0.465,0.517,0.231,0.091,0.342,0.176,0.329,0.232,0.462,0.279,2.0,0.0908063,5.045,2.728,1.058,0.321367,6.52738682,31.733549,233.482422,142.77417
163,6.2076083105017466,150.472,6.374,0.839,0.954,0.167,0.365,0.456,0.371,0.454,0.272,0.071,0.309,0.146,0.372,0.156,0.397,0.265,3.0,0.0375584,4.779,2.625,1.059,0.328741,3.21696377,44.465454,100.169403,48.151012
164,6.0,7.851,5.901,0.791,0.54,0.165,0.43,0.404,0.242,0.38,0.335,0.046,0.292,0.096,0.288,0.109,0.359,0.254,8.0,0.0533216,5.26,2.692,1.069,0.359011,6.21631941,39.68222,46.983192,100.906197
165,5.958607314841775,7.056,4.518,0.871,0.567,0.165,0.477,0.578,0.346,0.582,0.248,0.164,0.34,0.201,0.36,0.274,0.467,0.331,5.0,0.1282324,4.816,3.786,1.075,0.332866,3.26964148,32.531559,62.604412,91.271118
166,5.6777807052660805,131.744,4.412,3.697,0.942,0.164,0.153,0.449,0.5,0.053,0.603,0.241,0.571,0.345,0.642,0.287,0.367,0.299,8.0,0.1541911,4.842,3.494,1.06,0.324047,4.68494362,55.779694,226.658295,172.519394
167,6.337242168318426,300.481,262.151,1.307,0.533,0.162,0.509,0.452,0.244,0.677,0.333,0.095,0.418,0.108,0.369,0.218,0.402,0.368,7.0,0.0390481,5.008,3.48,1.044,0.351253,3.26035299,37.43457,222.152176,125.440025
168,5.494850021680094,34.992,7.267,1.451,0.801,0.163,0.04,0.469,0.421,0.005,0.016,0.124,0.354,0.198,0.638,0.296,0.31,0.048,5.0,0.1613423,4.766,3.63,1.056,0.330519,4.88005897,24.702459,256.509216,148.186325
169,6.161150909262744,5.03,4.4,1.166,0.475,0.168,0.383,0.476,0.482,0.55,0.204,0.218,0.451,0.272,0.285,0.419,0.447,0.324,5.0,0.1772657,4.529,2.726,1.072,0.285153,5.24245408,49.736664,216.508636,148.802063
170,5.693360558975739,12.945,1.642,0.755,0.844,0.169,0.616,0.451,0.297,0.481,0.213,0.059,0.259,0.127,0.409,0.108,0.455,0.251,3.0,0.1143362,4.339,2.727,1.179,0.351168,9.62589376,23.299252,85.505188,27.87001
171,5.2826624172761365,15.787,1.889,0.264,0.88,0.168,0.599,0.495,0.195,0.515,0.308,0.012,0.314,0.043,0.509,0.063,0.43,0.278,11.0,0.1555602,4.779,2.973,1.176,0.39777,9.44745071,26.577248,40.034309,28.484612
172,5.460171441622101,198.635,5.823,0.367,0.97,0.172,0.627,0.413,0.299,0.745,0.21,0.046,0.3,0.108,0.266,0.1,0.446,0.334,5.0,0.0508803,4.406,3.84,1.177,0.356196,9.4466493,51.998444,65.737961,48.984741
173,5.88672530753565,14.059,1.919,0.646,0.846,0.164,0.595,0.479,0.246,0.518,0.299,0.041,0.306,0.096,0.546,0.083,0.44,0.286,10.0,0.1444179,4.624,2.802,1.251,0.376477,12.2298112,41.468475,919.110718,41.375557
174,6.050122295963125,19.357,1.736,1.116,0.872,0.158,0.592,0.51,0.461,0.562,0.167,0.158,0.264,0.256,0.365,0.21,0.521,0.296,4.0,0.0264758,5.438,2.973,1.163,0.44094,9.67150638,34.90979,135.998962,87.179115
175,6.266000713461613,112.157,3.183,1.658,0.959,0.164,0.226,0.337,0.532,0.249,0.224,0.15,0.275,0.246,0.278,0.293,0.365,0.208,7.0,0.1650437,5.007,2.802,1.157,0.405289,9.1082898,27.061321,66.463181,51.154083
176,6.350665141287858,437.244,84.113,1.115,0.837,0.161,0.82,0.186,0.398,0.782,0.209,0.149,0.188,0.2,0.205,0.284,0.468,0.38,6.0,0.2341679,5.49,2.871,1.158,0.47449,7.85868363,44.341568,52.686234,48.661949
177,6.277366077466188,217.936,42.327,1.759,0.832,0.158,0.906,0.033,0.349,1.02,0.002,0.024,0.007,0.239,0.01,0.378,0.429,0.349,2.0,0.2075661,5.955,3.007,1.159,0.469882,7.86650932,32.871475,76.21727,41.473625
178,6.348721986001856,7.986,2.004,0.006,0.799,0.185,0.548,0.477,0.333,0.512,0.148,0.087,0.233,0.128,0.289,0.178,0.453,0.249,10.0,0.0301978,3.622,2.734,1.198,0.296688,9.65969078,55.148811,71.696175,49.095757
179,6.576754126063192,17.055,3.248,0.573,0.817,0.162,0.638,0.457,0.271,0.541,0.236,0.064,0.26,0.119,0.387,0.117,0.455,0.28,9.0,0.1897732,5.538,2.836,1.098,0.426029,5.52842139,14.973147,81.090279,8.6099
180,7.346787486224656,228.511,133.427,2.319,0.627,0.164,0.52,0.936,0.391,0.668,0.807,0.312,0.863,0.35,0.984,0.312,0.616,0.596,6.0,0.1009096,5.602,3.349,1.126,0.419181,11.4214688,41.784538,124.637711,50.994648
181,7.638272163982407,255.992,4.746,1.83,0.975,0.164,0.96,0.175,0.49,1.054,0.8,0.102,0.248,0.212,0.386,0.232,0.542,0.652,10.0,0.2184737,5.933,2.973,1.114,0.420335,8.17669973,34.12336,114.614906,49.557823
182,6.705533773838407,160.439,6.694,2.624,0.945,0.164,0.327,0.428,0.44,0.351,0.723,0.108,0.475,0.204,0.446,0.215,0.398,0.394,8.0,0.1320079,5.628,3.042,1.134,0.456661,6.18329617,25.283415,106.462425,46.92189
183,7.040958607678906,16.145,2.206,0.959,0.836,0.164,0.607,0.521,0.321,0.513,0.251,0.12,0.284,0.166,0.431,0.19,0.483,0.295,9.0,0.2126892,5.568,2.802,1.099,0.411177,8.12544895,49.93528,108.898438,46.379627
184,7.585026652029182,15.273,2.084,1.253,0.821,0.164,0.594,0.486,0.415,0.649,0.422,0.102,0.372,0.194,0.592,0.193,0.498,0.391,6.0,0.1894748,5.424,2.905,1.148,0.429533,6.85551497,35.406784,95.057228,36.980904
185,7.154901959985743,28.545,15.927,1.822,0.617,0.164,0.036,0.619,0.507,0.612,0.001,0.065,0.008,0.34,0.011,0.562,0.387,0.226,5.0,0.0796268,5.356,2.768,1.106,0.44271,6.71691761,58.294167,109.953812,57.095345
186,7.154901959985743,401.202,137.704,1.941,0.742,0.161,0.713,0.341,0.52,0.732,0.313,0.162,0.286,0.265,0.348,0.283,0.525,0.402,4.0,0.0421786,5.005,2.802,1.09,0.420791,6.72413782,42.665947,113.89682,56.027695
187,7.318758762624412,15.643,2.113,1.46,0.814,0.164,0.609,0.477,0.413,0.796,0.234,0.188,0.308,0.24,0.428,0.242,0.5,0.406,6.0,0.1163049,6.032,2.905,1.151,0.444251,9.60568376,52.828598,127.132629,67.280029
188,7.795880017344075,241.532,82.435,4.77,0.735,0.164,0.549,0.078,0.296,0.731,0.046,0.577,0.042,0.317,0.129,0.443,0.308,0.451,7.0,0.2127483,5.738,2.871,1.086,0.440036,6.38150023,39.375225,105.381882,40.013695
189,7.552841968657781,16.121,2.203,1.117,0.829,0.164,0.607,0.463,0.335,0.78,0.584,0.206,0.346,0.221,0.497,0.224,0.468,0.523,8.0,0.2641567,5.911,2.802,1.131,0.457753,10.16402,62.356201,135.63916,33.281033
190,5.596879478824182,125.867,2.51,1.616,0.968,0.169,0.33,0.433,0.257,0.461,0.224,0.064,0.28,0.114,0.317,0.129,0.34,0.25,7.0,0.0917284,4.735,2.973,1.055,0.365479,4.77951834,63.416702,120.722458,45.123768
191,5.3693687559795,14.886,1.997,0.306,0.866,0.172,0.592,0.447,0.42,0.465,0.233,0.153,0.287,0.217,0.409,0.293,0.486,0.284,6.0,0.1585486,4.739,2.72,1.233,0.380666,9.19070393,45.091953,104.242134,27.616587
192,5.419075024324381,266.317,94.364,2.541,0.733,0.159,0.696,0.489,0.407,0.77,0.803,0.151,0.695,0.24,0.745,0.258,0.531,0.575,5.0,0.1734041,5.161,3.53,1.054,0.425965,4.22338413,51.57711,98.445412,40.181194
193,8.0,10.204,4.938,0.93,0.635,0.161,0.469,0.432,0.311,0.39,0.268,0.081,0.316,0.143,0.37,0.168,0.404,0.246,3.0,0.1424567,5.465,3.131,1.045,0.369944,4.56819846,36.334267,137.193283,84.401138
194,5.543482142194737,239.262,8.401,1.24,0.961,0.179,0.327,0.549,0.307,0.171,0.612,0.114,0.498,0.17,0.574,0.158,0.394,0.299,3.0,0.0587672,4.104,3.178,1.006,0.324482,1.70325371,68.52227,144.942535,57.98587
195,5.349498205121633,9.627,1.999,0.149,0.818,0.181,0.546,0.5,0.342,0.573,0.168,0.066,0.246,0.145,0.244,0.156,0.462,0.269,7.0,0.0627021,3.958,3.01,1.021,0.328675,1.93850455,28.77969,132.098984,25.921909
196,5.4061603389187285,254.767,10.216,0.842,0.958,0.171,0.951,0.435,0.477,0.879,0.544,0.165,0.468,0.269,0.627,0.36,0.621,0.529,3.0,0.1723553,4.392,3.299,1.024,0.357721,4.44053226,46.708714,139.165466,46.541702
197,5.46826569072345,283.083,10.082,3.296,0.955,0.153,0.769,0.483,0.42,0.742,0.319,0.287,0.392,0.361,0.45,0.359,0.557,0.449,3.0,0.158425,6.285,3.442,1.016,0.430085,2.81056212,37.500027,138.764175,44.918957
198,5.583193128177055,221.993,8.787,2.439,0.952,0.153,0.578,0.409,0.304,0.342,0.392,0.105,0.379,0.162,0.537,0.147,0.43,0.28,6.0,0.1258167,5.656,3.327,1.027,0.386734,3.23343645,52.805183,192.140259,121.155525
199,7.758827213229953,9.809,7.154,0.738,0.554,0.157,0.524,0.473,0.41,0.45,0.271,0.113,0.348,0.196,0.336,0.252,0.469,0.278,7.0,0.1424367,5.687,3.383,1.087,0.388411,6.44653827,58.397896,156.847214,100.298599
200,6.91721462968355,9.982,6.562,0.586,0.583,0.159,0.453,0.443,0.316,0.484,0.45,0.097,0.441,0.146,0.477,0.179,0.404,0.344,10.0,0.1911122,5.99,3.52,1.045,0.407232,3.06120143,28.229595,150.646606,75.361298
201,6.192464971931146,13.106,3.584,1.095,0.737,0.156,0.511,0.33,0.381,0.407,0.556,0.076,0.352,0.164,0.359,0.179,0.407,0.346,4.0,0.1482902,5.75,3.588,1.083,0.397877,8.33789992,73.854668,127.973724,86.975487
202,7.599980364934842,272.684,9.938,4.605,0.949,0.158,0.989,0.521,0.33,1.054,0.376,0.207,0.394,0.211,0.504,0.293,0.613,0.545,8.0,0.1447018,5.416,3.79,1.074,0.373669,6.24886805,80.777298,289.23407,74.240967
204,5.700000503883016,194.624,3.81,1.635,0.973,0.156,0.926,0.329,0.397,0.908,0.177,0.362,0.176,0.282,0.246,0.416,0.551,0.482,6.0,0.182601,6.394,3.644,1.091,0.558777,8.27437151,71.779915,123.673523,56.209747
205,6.799998134593398,12.776,2.777,1.147,0.765,0.163,0.565,0.437,0.437,0.454,0.234,0.229,0.267,0.227,0.27,0.411,0.48,0.306,5.0,0.0767223,5.07,4.287,1.06,0.380025,5.2870576,46.202988,98.035225,91.041832
206,5.300000202445418,234.247,4.332,0.533,0.98,0.175,0.482,0.459,0.3,0.579,0.513,0.261,0.355,0.234,0.542,0.165,0.414,0.451,2.0,0.0747276,4.775,3.062,1.119,0.313022,7.50291385,61.72504,51.571266,81.52018
207,6.299997602857746,70.721,13.989,2.362,0.812,0.156,0.098,0.562,0.416,0.058,0.423,0.179,0.454,0.231,0.504,0.281,0.359,0.22,6.0,0.1245945,5.779,2.979,1.116,0.459145,9.52696304,33.490105,132.715485,59.407623
208,6.699991797446187,197.357,7.383,1.696,0.956,0.156,0.45,0.273,0.344,0.589,0.18,0.115,0.235,0.175,0.242,0.208,0.356,0.295,7.0,0.1607009,5.264,3.349,1.046,0.402928,5.78720922,49.023201,116.057709,71.249931
209,6.199998172182031,180.129,16.374,3.176,0.902,0.154,0.309,0.467,0.245,0.114,0.476,0.148,0.424,0.175,0.581,0.157,0.34,0.246,6.0,0.0699812,6.009,3.657,1.091,0.451366,7.66989288,49.598499,160.556305,85.426506
210,5.200000237109354,16.748,4.794,2.227,0.705,0.151,0.507,0.491,0.419,0.469,0.33,0.257,0.38,0.285,0.416,0.341,0.472,0.352,9.0,0.3398776,6.692,3.439,1.017,0.46559,1.99819788,34.015373,113.546394,91.437973
211,5.40000018605658,123.077,8.473,0.703,0.931,0.153,0.475,0.387,0.401,0.518,0.305,0.17,0.291,0.202,0.322,0.229,0.421,0.331,7.0,0.1660487,7.015,3.803,1.075,0.601401,6.37554462,64.100403,92.976326,81.783859
212,7.299988937677887,19.928,2.222,0.857,0.866,0.156,0.59,0.434,0.33,0.439,0.562,0.137,0.304,0.257,0.373,0.271,0.451,0.379,9.0,0.1901069,6.139,4.661,1.032,0.444088,4.96462417,54.983978,107.286476,118.979904
213,7.0,219.855,8.973,2.278,0.951,0.159,0.589,0.57,0.394,0.482,0.495,0.178,0.494,0.251,0.392,0.311,0.518,0.385,7.0,0.1916388,5.171,4.25,1.08,0.359172,5.43903001,42.94426,138.857864,109.153236
215,6.0999990348465305,48.814,20.246,1.608,0.691,0.151,0.042,0.338,0.322,0.13,0.002,0.116,0.012,0.171,0.022,0.189,0.234,0.083,4.0,0.169442,7.114,4.286,1.026,0.558122,2.73941183,87.859863,86.633957,39.588406
216,5.59999938302362,7.698,3.434,0.675,0.652,0.169,0.53,0.359,0.408,0.371,0.279,0.158,0.273,0.234,0.306,0.206,0.432,0.269,6.0,0.12824,4.487,4.347,1.072,0.310302,6.6959475,57.1171,93.766647,95.760841
217,5.800000874803203,531.463,80.46,2.524,0.865,0.151,0.649,0.136,0.322,0.862,0.093,0.721,0.118,0.381,0.159,0.585,0.369,0.559,9.0,0.2113591,6.91,3.655,1.072,0.504888,6.21873021,33.398903,53.624054,41.638332
218,8.299988937677888,233.896,5.516,0.116,0.976,0.168,0.631,0.351,0.28,0.643,0.225,0.141,0.211,0.162,0.219,0.135,0.42,0.336,6.0,0.0409515,4.805,4.703,1.066,0.408138,5.60780934,49.115868,159.645996,99.789436
219,8.299988937677888,222.859,29.107,3.805,0.871,0.149,0.534,0.617,0.391,0.445,0.426,0.246,0.509,0.294,0.517,0.332,0.514,0.372,9.0,0.3246115,7.059,3.306,1.132,0.532982,8.06636947,64.784706,41.537628,101.659828
220,5.899998417198648,68.654,5.979,4.602,0.866,0.156,0.091,0.511,0.353,0.006,0.276,0.18,0.375,0.273,0.465,0.353,0.318,0.154,5.0,0.1514544,5.64,3.8,1.01,0.340062,2.27705979,76.5597,159.600952,101.594589
221,6.0,49.947,3.252,2.48,0.897,0.165,0.059,0.28,0.439,0.013,0.129,0.002,0.033,0.208,0.041,0.25,0.259,0.048,8.0,0.0567752,4.991,3.144,1.028,0.425837,4.85284844,21.569828,61.618156,95.160431
222,7.0,293.415,14.533,2.118,0.946,0.157,0.965,0.416,0.317,1.003,0.217,0.089,0.288,0.143,0.335,0.156,0.566,0.436,7.0,0.2324553,6.022,3.433,1.249,0.452439,14.032979,25.397511,31.685135,56.924206
223,6.0,13.695,2.243,1.247,0.797,0.167,0.594,0.385,0.354,0.833,0.286,0.068,0.311,0.158,0.272,0.168,0.445,0.396,8.0,0.0948603,5.677,3.995,1.033,0.405482,5.66255279,45.010468,75.3601,73.625183
224,5.300000202445418,254.877,6.613,1.051,0.971,0.175,0.813,0.568,0.414,0.899,0.349,0.258,0.414,0.255,0.477,0.195,0.598,0.502,5.0,0.0162264,4.042,3.111,1.182,0.278057,9.13989952,24.630558,57.191772,35.119476
