mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
113,8.698970004336019,16.561,6.061,0.588,0.714,0.158,0.613,0.457,0.301,0.453,0.332,0.074,0.313,0.125,0.3,0.164,0.457,0.287,6.0,0.138575,6.081,4.492,1.048,0.440188,2.85380956,51.5462,117.092003,73.681801
114,8.045757490560675,19.506,5.435,1.036,0.751,0.152,0.539,0.462,0.356,0.393,0.366,0.079,0.347,0.15,0.352,0.176,0.453,0.279,14.0,0.2813262,6.791,4.321,1.103,0.464025,6.27293467,43.000854,139.286972,59.018993
115,8.698970004336019,59.196,8.371,0.528,0.869,0.159,0.095,0.522,0.26,0.019,0.019,0.077,0.137,0.123,0.209,0.144,0.292,0.038,10.0,0.1252296,6.187,5.46,1.03,0.438297,5.877752,69.398689,123.704376,103.054573
116,7.4089353929735005,152.755,97.559,2.887,0.603,0.162,0.198,0.336,0.357,0.337,0.171,0.21,0.185,0.286,0.219,0.27,0.297,0.239,7.0,0.0632167,5.627,4.431,1.024,0.411966,3.05064619,51.354122,105.731529,61.379921
117,8.096910013008056,12.598,3.981,1.209,0.708,0.162,0.546,0.382,0.356,0.464,0.352,0.212,0.3,0.233,0.287,0.301,0.428,0.343,3.0,0.1229555,5.643,3.317,1.036,0.401831,4.38759496,27.290272,99.69809,39.784542
118,8.045757490560675,72.324,8.398,5.312,0.841,0.162,0.066,0.681,0.438,0.257,0.489,0.286,0.64,0.292,0.591,0.279,0.395,0.344,5.0,0.1005386,6.076,3.215,1.039,0.419032,4.59306074,29.54661,93.438362,64.835312
119,8.301029995663981,18.637,2.838,2.508,0.777,0.158,0.567,0.327,0.363,0.38,0.319,0.107,0.253,0.172,0.239,0.184,0.419,0.268,8.0,0.1414735,5.888,3.215,1.037,0.439275,4.45894566,34.615147,102.523697,41.824455
120,8.397940008672037,17.467,3.409,0.91,0.802,0.161,0.515,0.362,0.401,0.445,0.33,0.088,0.278,0.174,0.271,0.225,0.426,0.288,10.0,0.1182907,5.932,4.187,1.08,0.444502,6.23680419,73.220444,116.746323,49.462589
121,8.096910013008056,264.479,13.364,1.949,0.945,0.163,0.848,0.559,0.312,0.713,0.381,0.223,0.463,0.213,0.496,0.219,0.573,0.439,7.0,0.1268237,5.484,4.377,1.019,0.396321,2.1127979,61.108875,118.499321,70.390999
122,7.522878745280337,7.721,5.377,0.835,0.554,0.163,0.531,0.49,0.484,0.417,0.473,0.145,0.382,0.237,0.333,0.286,0.502,0.345,10.0,0.204706,5.033,3.932,1.054,0.352263,5.09578735,62.913624,101.850227,35.876438
123,7.638272163982407,48.597,5.589,2.023,0.865,0.163,0.047,0.473,0.507,0.005,0.13,0.028,0.311,0.186,0.295,0.235,0.342,0.054,7.0,0.1172254,5.775,4.035,1.046,0.382656,2.93551665,55.795979,96.058449,46.416489
124,8.187086643357144,253.788,5.236,2.694,0.97,0.159,0.912,0.353,0.48,0.939,0.293,0.338,0.262,0.32,0.244,0.361,0.582,0.523,7.0,0.1776526,6.275,4.206,1.03,0.432563,4.87098622,48.31625,99.58139,48.919617
125,8.045757490560675,163.042,4.58,1.081,0.966,0.155,0.625,0.423,0.44,0.534,0.241,0.107,0.303,0.209,0.344,0.227,0.496,0.294,7.0,0.131224,6.267,4.756,1.028,0.45654,2.8070201,40.748558,124.716408,94.415985
126,7.229147988357855,21.507,5.206,1.697,0.757,0.151,0.656,0.395,0.472,0.54,0.319,0.133,0.306,0.234,0.312,0.285,0.508,0.331,11.0,0.1411508,6.804,4.275,1.03,0.497577,3.20339125,84.780243,102.12101,65.518402
127,8.721246399047171,11.822,5.918,0.94,0.633,0.162,0.602,0.44,0.396,0.563,0.376,0.087,0.354,0.179,0.349,0.207,0.479,0.342,4.0,0.143645,6.138,4.739,1.042,0.413072,3.6409111,54.977974,131.698456,115.084435
128,8.698970004336019,12.974,5.436,1.163,0.663,0.162,0.619,0.426,0.416,0.714,0.329,0.07,0.324,0.168,0.313,0.193,0.487,0.371,9.0,0.1158901,6.281,3.453,1.043,0.435496,3.72056677,35.616386,95.586555,69.630692
129,9.096910013008056,337.34,14.057,1.392,0.956,0.158,0.782,0.558,0.525,0.889,0.413,0.144,0.433,0.262,0.486,0.283,0.622,0.482,6.0,0.1342617,6.194,3.283,1.04,0.435606,7.96131332,47.997437,114.715286,40.108681
130,8.698970004336019,204.79,3.476,2.89,0.97,0.163,0.532,0.353,0.363,0.471,0.24,0.235,0.335,0.274,0.383,0.282,0.416,0.315,8.0,0.1285503,5.696,4.355,1.064,0.396088,6.18689161,48.414047,103.452682,48.267612
131,7.853871964321762,15.301,3.668,1.273,0.756,0.163,0.568,0.364,0.41,0.378,0.385,0.076,0.304,0.169,0.304,0.19,0.447,0.28,10.0,0.1121886,5.683,4.136,1.051,0.40788,6.84251996,41.355633,91.42614,44.529007
132,6.958607314841775,23.343,3.815,1.254,0.822,0.155,0.587,0.364,0.369,0.349,0.368,0.084,0.29,0.163,0.301,0.193,0.44,0.267,7.0,0.1358708,6.056,4.239,1.03,0.469926,3.18696949,52.14151,95.054085,55.897438
133,7.795880017344075,212.002,14.763,1.368,0.929,0.151,0.792,0.632,0.393,0.933,0.392,0.093,0.498,0.18,0.481,0.205,0.606,0.473,5.0,0.2216541,6.905,4.513,1.029,0.435013,5.72745114,76.844437,128.455841,93.042709
134,8.096910013008056,18.872,5.7,1.741,0.717,0.151,0.669,0.39,0.473,0.561,0.342,0.127,0.31,0.229,0.319,0.298,0.511,0.344,12.0,0.1607856,6.54,4.41,1.037,0.481844,5.11386639,35.919518,150.326157,84.566544
135,9.397940008672036,10.07,6.77,0.423,0.583,0.158,0.445,0.389,0.348,0.264,0.416,0.077,0.324,0.138,0.316,0.175,0.394,0.252,5.0,0.1167062,5.988,5.008,1.058,0.387605,3.27001732,49.455093,145.278091,96.160484
136,9.397940008672036,8.341,6.717,1.842,0.494,0.156,0.516,0.436,0.306,0.475,0.443,0.078,0.351,0.139,0.338,0.15,0.42,0.332,12.0,0.1901424,5.839,3.988,1.062,0.385033,4.37966182,55.133057,96.857117,65.821648
137,7.060480747381382,261.592,14.16,1.56,0.943,0.152,0.658,0.374,0.388,0.905,0.178,0.232,0.251,0.254,0.246,0.256,0.473,0.438,11.0,0.236081,6.956,4.891,1.048,0.491218,5.55067975,36.802181,95.370964,108.537613
138,8.698970004336019,65.415,18.154,3.681,0.75,0.149,0.095,0.683,0.468,0.19,0.514,0.34,0.577,0.365,0.581,0.445,0.415,0.348,9.0,0.1808497,7.205,5.015,1.055,0.479024,4.66597872,65.869713,137.005737,92.359985
139,8.522878745280337,32.139,10.492,1.966,0.721,0.149,0.097,0.218,0.392,0.075,0.028,0.005,0.049,0.064,0.076,0.111,0.236,0.036,9.0,0.1510636,7.24,4.879,1.064,0.497922,5.14638798,60.666569,180.057907,81.47097
140,8.346787486224656,42.026,7.404,2.488,0.809,0.163,0.043,0.473,0.511,0.005,0.015,0.171,0.169,0.257,0.23,0.282,0.343,0.064,10.0,0.1181814,5.312,5.577,1.022,0.36673,2.62450441,83.071152,147.555679,116.183502
141,8.522878745280337,14.727,3.031,1.868,0.75,0.163,0.577,0.342,0.439,0.654,0.274,0.121,0.262,0.213,0.278,0.255,0.453,0.35,7.0,0.1585739,5.866,3.293,1.029,0.436179,4.65362396,54.714348,102.329872,75.130455
142,6.568636235841013,176.907,8.523,3.418,0.937,0.159,0.217,0.545,0.475,0.048,0.447,0.282,0.552,0.293,0.625,0.276,0.412,0.259,7.0,0.1794162,5.675,3.294,1.019,0.367936,4.5741456,43.300743,83.796005,37.540817
143,8.431798275933005,9.321,5.316,1.611,0.574,0.16,0.651,0.564,0.488,0.591,0.396,0.157,0.385,0.267,0.336,0.335,0.568,0.382,8.0,0.2273879,5.563,3.995,1.024,0.374347,4.54561562,44.569153,112.765221,67.152184
144,8.080921907623926,12.572,3.476,2.309,0.685,0.162,0.61,0.414,0.458,0.515,0.357,0.156,0.327,0.238,0.253,0.305,0.494,0.342,9.0,0.1924253,5.659,4.399,1.066,0.403569,5.9850707,55.605579,107.775749,60.423553
145,7.638272163982407,13.582,3.033,1.401,0.754,0.164,0.557,0.345,0.456,0.343,0.308,0.169,0.271,0.241,0.271,0.295,0.453,0.273,7.0,0.2389446,5.042,4.587,1.057,0.37605,7.12960067,38.602806,90.496902,79.961098
146,7.795880017344075,8.572,3.913,1.618,0.608,0.164,0.563,0.456,0.469,0.473,0.326,0.118,0.315,0.203,0.264,0.22,0.496,0.306,10.0,0.1645889,5.172,4.01,1.052,0.346153,2.24323469,39.684486,95.57692,75.063797
147,8.113509274827518,84.136,11.428,2.149,0.861,0.16,0.103,0.465,0.388,0.011,0.03,0.285,0.346,0.3,0.419,0.326,0.318,0.109,10.0,0.1171868,6.13,4.214,1.037,0.428974,1.24717735,61.092278,91.448341,50.963062
148,7.301029995663981,77.135,11.444,3.053,0.842,0.152,0.122,0.583,0.351,0.051,0.273,0.316,0.463,0.289,0.428,0.288,0.352,0.214,8.0,0.1381484,6.662,4.867,1.026,0.466803,3.23041917,44.642403,125.242889,66.665993
149,7.619788758288394,9.155,3.752,1.503,0.635,0.163,0.496,0.425,0.306,0.585,0.289,0.217,0.296,0.187,0.328,0.154,0.409,0.363,6.0,0.1286608,5.243,5.084,1.051,0.374969,3.43295472,68.116875,145.098785,94.100983
150,5.826813731587726,8.916,1.732,0.524,0.798,0.183,0.572,0.414,0.29,0.451,0.542,0.244,0.344,0.215,0.373,0.117,0.425,0.412,8.0,0.1585922,4.081,4.24,1.013,0.315732,3.89092634,39.755306,217.852173,90.634552
151,6.337242168318426,9.619,2.019,0.951,0.764,0.177,0.642,0.468,0.353,0.362,0.503,0.142,0.312,0.224,0.314,0.224,0.488,0.336,4.0,0.1029846,4.407,2.279,1.015,0.307885,1.87881474,22.809166,60.202274,24.510035
152,6.142667503568731,10.291,4.01,1.485,0.652,0.167,0.639,0.413,0.434,0.399,0.328,0.248,0.302,0.243,0.287,0.295,0.495,0.325,7.0,0.2053383,5.541,2.45,1.014,0.352642,1.83610711,31.203213,52.168945,35.644917
153,6.187086643357144,12.687,3.809,0.97,0.726,0.17,0.598,0.393,0.219,0.334,0.261,0.276,0.266,0.163,0.242,0.191,0.403,0.29,6.0,0.1030327,5.349,2.314,1.01,0.366101,2.36209563,57.432945,88.238083,34.045418
154,5.136677139879544,303.791,196.156,4.924,0.602,0.177,0.677,0.452,0.517,0.675,0.421,0.359,0.398,0.387,0.414,0.362,0.549,0.485,4.0,0.1192171,3.992,2.724,1.059,0.297009,5.30878908,32.069073,99.7229,25.376881
155,6.154901959985743,86.76,6.627,2.623,0.904,0.172,0.084,0.475,0.519,0.266,0.332,0.16,0.382,0.278,0.466,0.248,0.359,0.253,6.0,0.082226,4.091,2.625,1.062,0.303927,6.94619354,36.852234,64.476242,32.218693
156,5.823908740944319,278.447,3.903,2.977,0.976,0.168,0.726,0.424,0.361,0.67,0.488,0.131,0.408,0.218,0.614,0.19,0.503,0.43,4.0,0.1540314,4.285,2.795,1.064,0.306547,7.35375137,32.416073,52.113392,35.006443
157,6.42021640338319,137.376,6.559,1.904,0.942,0.167,0.166,0.509,0.373,0.318,0.354,0.134,0.398,0.184,0.553,0.239,0.349,0.268,3.0,0.1225854,4.673,2.658,1.071,0.301954,6.18514713,23.881187,74.847076,42.333099
158,6.6777807052660805,7.243,3.864,1.141,0.591,0.163,0.468,0.518,0.437,0.397,0.376,0.133,0.409,0.196,0.465,0.285,0.474,0.302,5.0,0.1457748,4.903,2.66,1.078,0.317158,6.66411158,29.825605,245.643951,125.83107
159,6.619788758288394,7.37,5.328,0.988,0.538,0.16,0.553,0.397,0.329,0.414,0.27,0.104,0.374,0.16,0.354,0.18,0.426,0.263,4.0,0.0966535,4.97,2.795,1.058,0.33634,5.02679568,52.574585,100.082062,73.221222
160,6.537602002101044,282.079,141.607,5.055,0.658,0.167,0.394,0.277,0.507,0.562,0.208,0.112,0.199,0.183,0.301,0.298,0.393,0.294,6.0,0.0602656,4.938,2.591,1.057,0.322865,4.25703505,32.00547,94.891724,55.822956
161,6.161150909262744,155.325,5.538,3.685,0.944,0.163,0.198,0.448,0.501,0.053,0.449,0.336,0.4,0.422,0.616,0.302,0.382,0.279,5.0,0.1078404,4.934,2.966,1.058,0.33114,6.68543341,41.446861,954.347351,39.66188
162,6.4089353929735005,174.002,5.44,1.397,0.962,0.164,0.473,0.474,0.436,0.399,0.514,0.144,0.396,0.214,0.637,0.279,0.461,0.352,5.0,0.113021,4.656,2.728,1.057,0.313949,5.81187836,36.827694,212.556671,130.779724
163,6.2076083105017466,285.664,5.833,3.191,0.969,0.167,0.784,0.509,0.442,0.824,0.311,0.183,0.36,0.268,0.43,0.271,0.578,0.439,5.0,0.0609471,5.097,2.591,1.056,0.325107,5.46578312,26.968794,62.605145,27.738703
164,6.0,7.893,6.331,0.628,0.531,0.165,0.426,0.428,0.237,0.376,0.34,0.044,0.305,0.093,0.251,0.105,0.364,0.253,8.0,0.0353323,5.268,2.727,1.064,0.36277,6.16554134,41.421669,33.315399,84.432442
165,5.958607314841775,227.177,5.303,1.342,0.972,0.165,0.411,0.413,0.534,0.598,0.253,0.183,0.288,0.269,0.356,0.394,0.453,0.345,9.0,0.1201849,4.739,3.957,1.075,0.329858,6.85122017,37.137569,45.550732,108.048492
166,5.6777807052660805,8.068,3.191,1.362,0.639,0.164,0.482,0.55,0.424,0.475,0.284,0.116,0.388,0.177,0.369,0.229,0.486,0.292,13.0,0.1396669,4.686,3.357,1.063,0.328202,6.35390589,71.767731,238.583221,143.904388
167,6.337242168318426,10.561,4.272,0.634,0.683,0.162,0.471,0.481,0.344,0.384,0.239,0.166,0.31,0.188,0.314,0.332,0.432,0.263,7.0,0.0518302,4.861,3.548,1.043,0.354158,4.01627234,51.8797,252.819305,133.029099
168,5.494850021680094,8.974,3.839,0.909,0.654,0.163,0.506,0.548,0.34,0.414,0.229,0.168,0.35,0.191,0.305,0.333,0.465,0.27,4.0,0.1618587,4.868,3.392,1.054,0.328942,4.6222062,25.773046,229.203461,141.051392
169,6.161150909262744,6.175,4.198,1.008,0.543,0.168,0.532,0.437,0.398,0.476,0.188,0.139,0.394,0.21,0.258,0.26,0.456,0.268,4.0,0.1288087,4.456,2.659,1.073,0.291129,4.94305924,35.130291,211.830048,141.072067
170,5.693360558975739,315.848,130.659,1.113,0.706,0.169,0.518,0.655,0.504,0.53,0.778,0.148,0.75,0.245,0.771,0.297,0.559,0.485,6.0,0.0983152,4.79,2.522,1.173,0.36742,9.67576779,23.530617,69.833076,44.426826
171,5.2826624172761365,119.674,8.742,0.867,0.926,0.168,0.24,0.483,0.455,0.07,0.542,0.373,0.441,0.293,0.666,0.665,0.392,0.328,6.0,0.1645736,4.893,2.836,1.17,0.397627,10.5617258,25.543577,40.006714,27.094296
172,5.460171441622101,178.794,3.022,0.422,0.981,0.172,0.815,0.469,0.305,0.933,0.236,0.083,0.321,0.134,0.353,0.17,0.529,0.418,6.0,0.1026778,4.814,3.671,1.17,0.351212,8.1691297,23.700388,43.080574,41.45903
173,5.88672530753565,14.765,1.866,0.634,0.855,0.164,0.616,0.444,0.251,0.516,0.183,0.042,0.248,0.098,0.361,0.085,0.437,0.247,6.0,0.1342123,4.786,2.939,1.253,0.379656,9.24364459,52.055355,933.797241,48.07827
174,6.050122295963125,16.73,1.697,1.588,0.836,0.159,0.588,0.497,0.466,0.56,0.314,0.142,0.337,0.248,0.497,0.223,0.517,0.339,6.0,0.0384683,5.358,2.905,1.161,0.418515,9.28375879,44.710094,138.694229,89.080536
175,6.266000713461613,17.629,1.985,0.923,0.858,0.164,0.613,0.502,0.322,0.541,0.156,0.122,0.238,0.181,0.32,0.181,0.479,0.273,6.0,0.1848054,5.446,2.836,1.152,0.424161,9.60380772,37.611496,73.369942,44.581173
176,6.350665141287858,78.498,5.47,2.723,0.905,0.161,0.113,0.464,0.46,0.068,0.508,0.265,0.5,0.295,0.402,0.447,0.346,0.28,5.0,0.1605955,5.3,2.905,1.154,0.401668,9.84887739,42.688404,35.752853,50.95433
177,6.277366077466188,63.677,4.274,0.974,0.924,0.158,0.131,0.466,0.267,0.185,0.285,0.067,0.316,0.123,0.306,0.136,0.288,0.179,7.0,0.1537192,5.649,2.939,1.156,0.445853,10.1103818,64.551308,72.140808,40.093983
178,6.348721986001856,151.502,117.459,2.772,0.558,0.185,0.427,0.366,0.49,0.441,0.45,0.146,0.564,0.253,0.736,0.196,0.428,0.346,8.0,0.0770857,3.835,2.905,1.192,0.292733,9.59213221,46.311531,54.847694,55.717365
179,6.576754126063192,234.443,100.982,1.721,0.695,0.162,0.457,0.272,0.343,0.376,0.281,0.059,0.256,0.119,0.404,0.144,0.357,0.239,12.0,0.20248,5.356,2.802,1.103,0.415118,6.42191483,56.832771,109.588608,24.076225
180,7.346787486224656,255.467,2.831,2.181,0.981,0.164,0.63,0.371,0.501,0.595,0.262,0.287,0.281,0.324,0.326,0.361,0.501,0.381,7.0,0.1393183,5.362,3.383,1.093,0.415775,11.2719478,48.947502,123.215866,56.632164
181,7.638272163982407,197.286,87.608,2.322,0.687,0.164,0.19,0.153,0.417,0.186,0.249,0.271,0.114,0.366,0.195,0.285,0.253,0.235,7.0,0.139991,5.335,2.939,1.096,0.437881,10.7381406,39.25732,103.272354,36.571663
182,6.705533773838407,16.635,2.52,0.673,0.839,0.164,0.597,0.49,0.334,0.724,0.438,0.125,0.362,0.189,0.545,0.187,0.473,0.429,6.0,0.1681253,5.578,2.836,1.153,0.456887,6.25220038,33.511711,99.748146,42.885239
183,7.040958607678906,76.81,2.629,1.446,0.95,0.164,0.146,0.411,0.292,0.079,0.191,0.125,0.212,0.179,0.327,0.179,0.283,0.131,8.0,0.2030994,4.98,3.007,1.083,0.417051,8.47839305,44.408951,125.011444,37.94521
184,7.585026652029182,15.699,2.053,1.305,0.824,0.164,0.616,0.488,0.363,0.585,0.256,0.243,0.255,0.24,0.477,0.323,0.489,0.361,8.0,0.0365107,5.165,2.871,1.167,0.420317,11.7806938,61.355148,130.376678,56.315605
185,7.154901959985743,15.677,1.988,1.589,0.814,0.164,0.625,0.48,0.466,0.641,0.473,0.12,0.33,0.223,0.688,0.212,0.523,0.411,7.0,0.0553392,5.325,2.871,1.108,0.432357,6.61086259,53.864708,99.879379,57.915672
186,7.154901959985743,14.209,2.917,1.658,0.756,0.161,0.621,0.46,0.493,0.565,0.253,0.13,0.284,0.231,0.373,0.236,0.525,0.316,8.0,0.1494529,5.545,2.836,1.089,0.406273,7.68441649,40.893112,115.182564,52.545624
187,7.318758762624412,17.292,2.269,1.113,0.836,0.164,0.607,0.481,0.407,0.765,0.233,0.148,0.312,0.213,0.443,0.211,0.498,0.382,5.0,0.1246304,5.898,3.007,1.151,0.458466,9.77498341,61.141876,139.274536,54.005253
188,7.795880017344075,244.374,13.763,2.548,0.937,0.164,0.723,0.428,0.541,0.677,0.522,0.277,0.384,0.329,0.442,0.44,0.564,0.492,6.0,0.0631676,5.745,2.734,1.082,0.434121,6.9279363,30.753235,96.930771,40.978218
189,7.552841968657781,208.397,2.36,0.98,0.984,0.164,0.851,0.464,0.227,0.923,0.406,0.178,0.281,0.188,0.318,0.195,0.514,0.502,9.0,0.2695374,6.097,2.939,1.123,0.467292,8.90178267,35.584072,106.624374,48.62117
190,5.596879478824182,145.515,109.311,3.439,0.563,0.169,0.257,0.269,0.474,0.342,0.027,0.363,0.075,0.437,0.097,0.397,0.333,0.244,5.0,0.0390785,4.554,2.768,1.055,0.374575,5.11835127,55.923431,107.969269,74.608627
191,5.3693687559795,119.163,7.24,1.938,0.928,0.172,0.201,0.398,0.424,0.164,0.323,0.216,0.302,0.274,0.402,0.353,0.341,0.235,8.0,0.1379641,4.723,2.72,1.243,0.37893,9.67040102,21.211779,105.247169,26.996071
192,5.419075024324381,16.898,2.211,0.721,0.852,0.159,0.597,0.468,0.315,0.537,0.307,0.049,0.326,0.116,0.48,0.123,0.46,0.298,8.0,0.1273853,5.132,3.496,1.06,0.416387,6.69024899,28.12133,115.955116,39.285572
193,8.0,155.631,9.102,1.322,0.937,0.161,0.187,0.504,0.391,0.095,0.415,0.12,0.407,0.196,0.474,0.223,0.361,0.21,8.0,0.1447312,5.417,3.404,1.047,0.373177,3.98287857,37.999924,115.801285,93.003448
194,5.543482142194737,110.978,9.637,0.886,0.913,0.179,0.101,0.568,0.373,0.004,0.446,0.095,0.436,0.193,0.478,0.249,0.347,0.181,4.0,0.0985665,4.154,3.11,1.007,0.3197,1.69099271,58.957989,151.698761,77.969421
195,5.349498205121633,9.324,1.828,0.532,0.798,0.181,0.541,0.456,0.344,0.577,0.168,0.106,0.232,0.156,0.232,0.205,0.447,0.284,4.0,0.0287762,4.333,3.118,1.022,0.326885,1.71757926,36.171886,138.772491,31.728687
196,5.4061603389187285,13.174,2.273,0.481,0.827,0.171,0.621,0.411,0.35,0.463,0.218,0.087,0.279,0.16,0.314,0.158,0.461,0.256,2.0,0.1571309,4.25,3.373,1.024,0.359248,3.96774527,52.477669,144.282028,33.87587
197,5.46826569072345,10.199,7.82,1.963,0.51,0.153,0.607,0.436,0.413,0.377,0.27,0.223,0.355,0.258,0.411,0.3,0.485,0.29,4.0,0.2326371,5.955,3.339,1.016,0.407875,3.21108801,33.699371,156.852951,45.573921
198,5.583193128177055,57.462,8.118,5.233,0.811,0.153,0.052,0.485,0.403,0.005,0.091,0.018,0.383,0.425,0.493,0.444,0.314,0.038,3.0,0.1403555,6.099,3.578,1.022,0.391307,5.28112318,88.684189,164.43483,116.424072
199,7.758827213229953,240.529,5.518,1.142,0.973,0.157,0.681,0.504,0.464,0.789,0.325,0.188,0.394,0.26,0.445,0.27,0.55,0.434,4.0,0.1259425,5.558,3.349,1.082,0.378239,5.88044443,41.634865,147.439651,93.422272
200,6.91721462968355,105.617,5.57,1.083,0.941,0.159,0.187,0.43,0.374,0.163,0.607,0.147,0.451,0.204,0.423,0.24,0.33,0.305,8.0,0.1938659,5.892,3.623,1.038,0.403681,4.41405338,53.016376,192.788513,59.877003
201,6.192464971931146,12.463,3.918,0.829,0.724,0.156,0.523,0.39,0.31,0.399,0.652,0.062,0.437,0.133,0.467,0.147,0.408,0.371,3.0,0.089013,5.637,3.52,1.08,0.391947,5.28364928,44.63607,137.991302,66.835373
202,7.599980364934842,155.147,9.259,2.632,0.929,0.158,0.31,0.512,0.464,0.256,0.427,0.232,0.405,0.299,0.525,0.302,0.429,0.305,5.0,0.1584134,5.648,3.812,1.076,0.376652,6.96492342,65.273933,307.416077,76.398682
204,5.700000503883016,330.39,6.077,1.407,0.978,0.156,0.512,0.423,0.361,0.58,0.293,0.293,0.312,0.265,0.335,0.409,0.432,0.389,5.0,0.1401687,6.506,3.508,1.092,0.552074,8.99824901,53.267475,115.518875,62.500298
205,6.799998134593398,12.667,2.762,1.186,0.762,0.163,0.564,0.423,0.434,0.463,0.237,0.217,0.267,0.219,0.271,0.396,0.474,0.306,3.0,0.0813826,5.317,4.183,1.061,0.380582,5.35485384,43.184135,86.860237,92.977676
206,5.300000202445418,161.286,4.606,1.067,0.966,0.175,0.221,0.41,0.319,0.045,0.682,0.284,0.414,0.288,0.589,0.195,0.316,0.337,5.0,0.078772,4.689,3.3,1.114,0.311389,7.91995355,59.962688,61.812897,89.236298
207,6.299997602857746,48.767,18.12,0.696,0.722,0.156,0.071,0.516,0.285,0.08,0.005,0.05,0.067,0.131,0.176,0.165,0.291,0.045,6.0,0.2086765,6.357,2.939,1.106,0.475891,9.44426666,54.553436,118.526428,74.803627
208,6.699991797446187,144.772,14.132,0.93,0.906,0.156,0.235,0.449,0.333,0.18,0.482,0.111,0.461,0.169,0.527,0.17,0.339,0.258,6.0,0.1922332,5.453,3.725,1.046,0.415497,6.58641667,55.386707,120.518105,89.232918
209,6.199998172182031,17.485,4.462,0.924,0.764,0.154,0.44,0.431,0.328,0.436,0.189,0.1,0.27,0.173,0.282,0.202,0.4,0.242,6.0,0.1416754,6.165,3.452,1.09,0.452063,6.41285417,34.317001,158.782364,99.53775
210,5.200000237109354,359.305,180.947,3.191,0.661,0.151,0.504,0.403,0.379,0.569,0.191,0.303,0.244,0.308,0.247,0.364,0.429,0.354,9.0,0.3354762,6.604,3.302,1.017,0.454894,3.53295927,43.608269,85.979767,102.608231
211,5.40000018605658,337.212,6.855,1.231,0.977,0.153,0.471,0.334,0.461,0.543,0.277,0.241,0.238,0.273,0.388,0.443,0.422,0.354,3.0,0.1727796,6.881,3.868,1.074,0.586432,5.43510568,90.706787,94.775444,95.008919
212,7.299988937677887,282.024,9.098,0.835,0.966,0.156,0.458,0.424,0.276,0.48,0.418,0.609,0.395,0.292,0.444,0.397,0.386,0.502,9.0,0.1157302,5.909,4.49,1.034,0.432314,1.9868062,56.408241,77.939316,95.015961
213,7.0,224.458,3.718,2.428,0.973,0.159,0.792,0.388,0.441,0.802,0.207,0.284,0.293,0.271,0.375,0.264,0.54,0.431,7.0,0.2349654,5.842,3.84,1.079,0.397126,4.97017476,48.647041,147.264709,104.129463
215,6.0999990348465305,547.197,134.729,84.763,0.714,0.151,0.962,0.406,0.237,0.993,0.373,0.109,0.379,0.119,0.373,0.243,0.535,0.492,8.0,0.1606159,6.922,4.041,1.026,0.534201,3.96120262,68.099831,67.781288,51.631351
216,5.59999938302362,7.4,3.683,0.376,0.646,0.169,0.536,0.446,0.272,0.415,0.286,0.097,0.32,0.146,0.341,0.122,0.418,0.266,6.0,0.1046588,4.295,4.549,1.072,0.306227,7.1561572,68.182037,91.911171,78.511391
217,5.800000874803203,22.535,2.885,0.775,0.86,0.152,0.561,0.405,0.337,0.581,0.509,0.131,0.335,0.191,0.458,0.162,0.434,0.407,9.0,0.2331824,6.786,3.323,1.067,0.513044,7.82522935,20.615534,58.812943,45.537163
218,8.299988937677888,294.839,9.656,0.178,0.968,0.168,0.45,0.486,0.365,0.449,0.439,0.146,0.469,0.206,0.531,0.158,0.434,0.345,5.0,0.0398898,4.722,4.737,1.065,0.409533,5.98384907,61.765831,149.549194,78.189552
219,8.299988937677888,210.667,7.028,2.783,0.956,0.149,0.781,0.43,0.282,0.739,0.324,0.212,0.38,0.21,0.398,0.315,0.497,0.425,8.0,0.2565285,7.0,3.374,1.134,0.542934,8.28540312,47.838852,60.449139,99.204903
220,5.899998417198648,7.368,5.274,2.209,0.496,0.158,0.395,0.441,0.466,0.258,0.255,0.178,0.329,0.247,0.362,0.309,0.434,0.231,6.0,0.1570669,5.473,3.801,1.009,0.340185,1.79519843,71.77993,156.416168,79.608131
221,6.0,36.634,2.024,1.026,0.923,0.165,0.084,0.387,0.266,0.023,0.156,0.075,0.233,0.133,0.282,0.209,0.246,0.085,6.0,0.1024702,5.08,3.212,1.028,0.410498,4.58108323,62.883511,70.600266,88.713753
222,7.0,16.771,4.757,0.951,0.746,0.157,0.669,0.484,0.308,0.732,0.223,0.147,0.326,0.173,0.395,0.142,0.487,0.367,6.0,0.1147551,6.282,3.161,1.249,0.459151,11.9816167,57.528255,44.004238,54.352547
223,6.0,17.071,2.333,0.458,0.859,0.168,0.582,0.324,0.25,0.667,0.305,0.05,0.337,0.102,0.279,0.111,0.385,0.341,6.0,0.0659198,5.75,3.866,1.033,0.42176,3.55123732,60.054306,90.210457,102.029137
224,5.300000202445418,6.953,2.779,0.414,0.685,0.178,0.558,0.554,0.462,0.339,0.308,0.261,0.323,0.272,0.376,0.318,0.525,0.303,3.0,0.025192,3.724,3.142,1.179,0.278108,8.81393028,34.666351,70.822983,45.833397
