mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101
121,5.769551078621726,151.415,9.023,1.075,0.937,0.174,0.277,0.499,0.328,0.385,0.093,0.149,0.529,0.146,0.368,0.206
122,5.769551078621726,10.718,1.548,0.856,0.817,0.177,0.602,0.483,0.494,0.625,0.074,0.177,0.501,0.139,0.526,0.356
123,5.823908740944319,17.298,3.497,1.168,0.788,0.159,0.58,0.358,0.302,0.245,0.53,0.308,0.325,0.432,0.413,0.384
124,5.958607314841775,225.121,3.108,0.621,0.984,0.171,0.865,0.462,0.451,0.334,0.217,0.311,0.377,0.324,0.593,0.455
125,6.0,266.427,5.591,1.002,0.976,0.163,0.387,0.393,0.303,0.389,0.1,0.159,0.381,0.195,0.361,0.319
126,6.0,73.796,10.754,1.621,0.856,0.162,0.124,0.525,0.384,0.356,0.36,0.258,0.463,0.312,0.344,0.253
127,6.309803919971486,30.203,17.073,1.977,0.613,0.163,0.045,0.466,0.38,0.001,0.149,0.233,0.011,0.26,0.297,0.181
128,6.366531544420414,146.271,20.206,1.991,0.868,0.161,0.231,0.514,0.326,0.28,0.121,0.201,0.363,0.275,0.357,0.198
129,6.443697499232712,36.796,8.237,1.196,0.796,0.158,0.127,0.127,0.392,0.003,0.192,0.267,0.026,0.296,0.215,0.093
130,6.698970004336019,176.399,145.704,1.168,0.546,0.163,0.53,0.243,0.18,0.217,0.402,0.226,0.641,0.251,0.318,0.435
131,7.0,10.864,1.397,1.228,0.805,0.175,0.601,0.389,0.294,0.768,0.076,0.122,0.334,0.197,0.428,0.403
132,5.455931955649724,175.128,32.178,3.521,0.831,0.164,0.203,0.044,0.424,0.01,0.009,0.141,0.023,0.286,0.224,0.027
133,5.494850021680094,91.437,28.863,4.921,0.73,0.158,0.097,0.032,0.498,0.004,0.008,0.187,0.015,0.274,0.209,0.006
134,5.552841968657781,196.624,7.518,1.104,0.958,0.169,0.569,0.585,0.483,0.541,0.13,0.234,0.476,0.269,0.546,0.379
135,5.920818753952375,170.214,9.877,1.285,0.938,0.163,0.311,0.446,0.279,0.554,0.153,0.163,0.372,0.297,0.345,0.283
136,6.049148541111453,171.498,5.951,1.074,0.961,0.167,0.431,0.41,0.397,0.326,0.285,0.298,0.401,0.596,0.412,0.42
137,6.142667503568731,10.049,1.951,1.518,0.743,0.168,0.541,0.374,0.494,0.173,0.161,0.256,0.331,0.231,0.47,0.281
138,6.1487416512809245,10.29,2.374,0.706,0.77,0.165,0.575,0.36,0.232,0.208,0.035,0.09,0.428,0.102,0.389,0.287
139,6.179798540514359,29.969,4.669,1.916,0.82,0.167,0.053,0.438,0.415,0.349,0.225,0.283,0.186,0.285,0.302,0.25
140,6.191114132640188,112.979,5.63,0.473,0.949,0.164,0.27,0.436,0.32,0.446,0.042,0.11,0.55,0.149,0.342,0.313
141,6.214670164989233,409.969,10.33,1.159,0.973,0.172,0.996,0.519,0.409,0.69,0.129,0.212,0.491,0.305,0.641,0.622
142,6.343901797987168,182.382,119.557,2.771,0.599,0.167,0.51,0.116,0.336,0.006,0.22,0.273,0.038,0.319,0.32,0.34
144,6.38933983691012,9.717,2.201,0.937,0.756,0.163,0.52,0.417,0.261,0.215,0.104,0.134,0.455,0.22,0.399,0.281
145,6.400116927926312,11.026,1.954,1.129,0.781,0.161,0.53,0.38,0.373,0.192,0.085,0.173,0.431,0.156,0.428,0.287
147,6.504455662453552,11.243,2.293,0.695,0.79,0.165,0.562,0.353,0.273,0.184,0.046,0.109,0.429,0.112,0.396,0.283
148,6.552841968657781,9.924,5.427,1.642,0.584,0.155,0.574,0.357,0.319,0.31,0.186,0.229,0.334,0.2,0.417,0.297
149,6.628932137728263,8.21,2.532,1.05,0.696,0.164,0.555,0.385,0.328,0.208,0.099,0.171,0.437,0.166,0.423,0.313
150,6.82102305270683,16.997,2.145,0.638,0.859,0.158,0.585,0.363,0.353,0.191,0.053,0.133,0.426,0.151,0.434,0.313
151,6.920818753952375,8.397,2.533,0.533,0.733,0.172,0.587,0.352,0.285,0.194,0.047,0.111,0.421,0.108,0.408,0.262
152,7.008773924307505,7.912,2.446,0.727,0.714,0.169,0.561,0.386,0.245,0.203,0.035,0.093,0.421,0.102,0.397,0.267
153,7.1249387366083,357.969,213.28,1.29,0.625,0.168,0.63,0.361,0.398,0.169,0.152,0.198,0.256,0.303,0.463,0.377
155,8.337242168318426,8.952,4.684,1.021,0.611,0.162,0.551,0.354,0.184,0.137,0.187,0.166,0.283,0.074,0.363,0.274
156,8.522878745280337,309.991,5.424,1.368,0.979,0.16,0.943,0.408,0.425,0.179,0.287,0.306,0.298,0.283,0.592,0.488
158,8.130768280269024,214.476,6.482,1.868,0.963,0.156,0.878,0.517,0.446,0.318,0.151,0.248,0.403,0.272,0.614,0.458
159,6.110698297493689,8.247,5.509,0.555,0.576,0.163,0.598,0.543,0.207,0.238,0.197,0.162,0.38,0.148,0.449,0.377
160,6.958607314841775,11.758,5.365,0.863,0.654,0.161,0.522,0.446,0.341,0.163,0.58,0.321,0.282,0.367,0.436,0.394
161,7.33161408331,17.895,5.368,1.288,0.729,0.15,0.6,0.43,0.378,0.426,0.1,0.187,0.526,0.208,0.469,0.33
162,8.537602002101044,97.347,7.141,2.241,0.912,0.153,0.129,0.379,0.348,0.256,0.09,0.151,0.342,0.204,0.285,0.129
163,8.318758762624412,13.057,3.905,1.751,0.698,0.159,0.498,0.367,0.383,0.282,0.244,0.295,0.299,0.134,0.416,0.29
164,8.823908740944319,14.627,6.031,1.695,0.654,0.15,0.501,0.447,0.311,0.473,0.189,0.191,0.376,0.224,0.42,0.387
165,7.066006836168758,11.338,8.391,1.602,0.532,0.147,0.436,0.517,0.439,0.274,0.193,0.269,0.357,0.314,0.464,0.304
166,7.335358024443875,226.397,79.759,6.098,0.725,0.157,0.735,0.107,0.521,0.239,0.129,0.288,0.102,0.276,0.454,0.417
167,9.30102999566398,218.655,5.663,1.67,0.968,0.146,0.738,0.445,0.352,0.408,0.234,0.249,0.398,0.243,0.512,0.506
168,7.542118103266008,22.161,2.964,2.06,0.815,0.148,0.678,0.401,0.374,0.282,0.165,0.239,0.435,0.262,0.484,0.31
169,7.394694953858891,114.368,9.403,1.618,0.912,0.156,0.161,0.435,0.342,0.268,0.326,0.3,0.386,0.166,0.313,0.225
170,7.52432881167557,117.838,25.009,9.189,0.775,0.156,0.155,0.029,0.448,0.253,0.001,0.362,0.009,0.407,0.211,0.112
171,6.882728704344236,10.073,5.165,0.831,0.627,0.16,0.439,0.448,0.181,0.229,0.261,0.159,0.347,0.134,0.356,0.317
172,8.67778070526608,264.435,31.974,5.849,0.875,0.152,0.726,0.049,0.434,0.011,0.008,0.082,0.022,0.131,0.403,0.248
173,9.154901959985745,303.156,10.434,2.355,0.96,0.157,0.927,0.563,0.264,0.374,0.079,0.118,0.57,0.129,0.585,0.446
174,7.920818753952375,302.77,8.515,2.893,0.964,0.148,0.663,0.45,0.371,0.518,0.16,0.204,0.699,0.18,0.495,0.459
175,5.920818753952375,122.87,6.456,1.806,0.937,0.163,0.154,0.436,0.532,0.359,0.814,0.642,0.378,0.52,0.374,0.422
176,6.815308569182402,292.497,239.582,1.174,0.549,0.161,0.541,0.465,0.185,0.402,0.132,0.09,0.325,0.287,0.397,0.384
177,8.638272163982407,14.426,6.15,1.791,0.645,0.146,0.482,0.356,0.413,0.331,0.18,0.243,0.536,0.221,0.417,0.303
178,8.795880017344075,14.564,5.984,1.726,0.654,0.15,0.529,0.44,0.48,0.397,0.282,0.306,0.456,0.28,0.483,0.351
179,7.546681659952962,181.505,7.808,0.529,0.956,0.162,0.435,0.472,0.373,0.396,0.365,0.288,0.426,0.412,0.427,0.477
180,8.356547323513812,150.106,17.142,3.152,0.881,0.153,0.213,0.501,0.391,0.321,0.192,0.239,0.451,0.333,0.368,0.263
181,7.75448733218585,11.363,3.751,1.767,0.673,0.161,0.579,0.42,0.37,0.31,0.29,0.34,0.353,0.44,0.456,0.362
182,7.07727454200674,7.772,5.089,0.977,0.562,0.163,0.509,0.522,0.289,0.278,0.219,0.195,0.347,0.235,0.44,0.307
183,8.42021640338319,338.795,11.129,3.143,0.96,0.145,0.676,0.619,0.429,0.463,0.138,0.249,0.481,0.228,0.575,0.46
184,8.55284196865778,167.833,9.125,0.768,0.944,0.161,0.292,0.524,0.385,0.421,0.316,0.369,0.423,0.366,0.4,0.396
185,7.443697499232712,155.756,16.44,1.46,0.897,0.156,0.245,0.458,0.424,0.38,0.208,0.264,0.473,0.313,0.376,0.296
186,9.154901959985745,364.091,12.202,2.519,0.961,0.145,0.856,0.384,0.402,0.351,0.258,0.323,0.444,0.375,0.547,0.484
187,8.3767507096021,12.329,7.872,2.148,0.552,0.149,0.463,0.423,0.362,0.425,0.133,0.191,0.367,0.19,0.416,0.314
188,7.454692883534176,197.653,10.287,0.73,0.947,0.16,0.402,0.461,0.202,0.243,0.566,0.227,0.357,0.288,0.355,0.382
190,7.818156412055227,12.428,5.441,1.077,0.656,0.156,0.49,0.482,0.227,0.312,0.056,0.1,0.399,0.095,0.4,0.237
191,9.0,186.146,17.913,6.854,0.883,0.146,0.222,0.46,0.355,0.318,0.148,0.211,0.43,0.273,0.346,0.219
192,6.764471553092451,65.56,4.193,1.344,0.922,0.145,0.128,0.41,0.388,0.416,0.149,0.211,0.408,0.247,0.309,0.21
194,9.142667503568733,246.927,5.934,5.02,0.958,0.147,0.575,0.465,0.333,0.328,0.209,0.204,0.511,0.206,0.458,0.4
195,9.102372908709558,24.816,19.659,1.908,0.535,0.142,0.553,0.043,0.433,0.398,0.34,0.298,0.499,0.694,0.343,0.347
196,9.18045606445813,362.387,6.757,2.519,0.975,0.144,0.721,0.359,0.42,0.343,0.326,0.305,0.369,0.469,0.5,0.415
197,9.075720713938118,39.366,16.122,5.503,0.645,0.141,0.039,0.437,0.458,0.002,0.086,0.4,0.204,0.512,0.311,0.165
198,9.148741651280924,374.883,19.135,2.536,0.945,0.139,0.921,0.021,0.41,0.002,0.32,0.287,0.008,0.563,0.451,0.42
199,8.958607314841775,219.707,16.659,3.404,0.916,0.142,0.345,0.468,0.375,0.338,0.351,0.332,0.448,0.482,0.396,0.395
200,7.016193358021584,28.288,6.344,2.386,0.764,0.141,0.542,0.344,0.397,0.363,0.392,0.29,0.42,0.632,0.428,0.352
201,9.148741651280924,285.76,98.051,6.201,0.733,0.142,0.494,0.557,0.451,1.05,0.425,0.393,1.014,0.398,0.501,0.717
202,9.187086643357144,79.559,8.932,1.962,0.88,0.143,0.085,0.505,0.294,0.324,0.344,0.215,0.436,0.694,0.295,0.236
203,8.978810700930062,10.336,7.358,3.944,0.478,0.14,0.467,0.363,0.497,0.422,0.39,0.362,0.35,0.514,0.442,0.433
204,8.886056647693163,447.473,195.193,130.156,0.579,0.14,0.613,0.246,0.259,0.341,0.324,0.348,0.447,0.286,0.373,0.493
205,9.136677139879543,132.87,26.241,4.428,0.812,0.137,0.182,0.556,0.454,0.483,0.525,0.432,0.505,0.571,0.397,0.366
206,8.943095148663527,454.685,287.756,6.519,0.607,0.139,0.502,0.536,0.453,0.458,0.263,0.331,0.431,0.323,0.497,0.364
207,9.275724130399212,24.222,7.139,1.653,0.734,0.14,0.532,0.591,0.379,0.392,0.395,0.3,0.412,0.674,0.501,0.415
208,9.148741651280924,65.991,25.423,1.855,0.708,0.132,0.206,0.191,0.453,0.223,0.252,0.323,0.168,0.334,0.283,0.245
209,9.2518119729938,42.067,5.167,2.903,0.839,0.136,0.53,0.27,0.39,0.367,0.328,0.296,0.342,0.441,0.397,0.387
210,9.142667503568733,47.881,5.15,1.981,0.87,0.135,0.584,0.368,0.324,0.506,0.401,0.245,0.634,0.501,0.425,0.474
211,9.292429823902063,20.95,9.33,1.407,0.661,0.142,0.629,0.393,0.237,0.339,0.456,0.201,0.557,0.539,0.42,0.434
212,9.327902142064282,209.212,8.979,5.083,0.937,0.142,0.347,0.404,0.503,0.366,0.475,0.432,0.534,0.401,0.418,0.347
213,9.0268721464003,13.332,6.179,3.845,0.571,0.135,0.48,0.437,0.398,0.494,0.483,0.394,0.709,0.371,0.438,0.454
214,9.154901959985745,181.628,13.529,3.739,0.913,0.134,0.469,0.401,0.44,0.291,0.283,0.33,0.282,0.408,0.437,0.303
215,9.18045606445813,15.624,5.664,2.555,0.655,0.143,0.479,0.387,0.312,0.481,0.145,0.2,0.531,0.162,0.393,0.346
216,9.113509274827518,227.559,213.167,28.575,0.485,0.136,0.516,0.511,0.018,0.335,0.001,0.004,0.283,0.006,0.348,0.302
217,9.337242168318426,455.301,47.449,5.219,0.896,0.138,0.531,0.079,0.396,0.043,0.202,0.193,0.033,0.28,0.335,0.278
218,9.086186147616283,258.537,7.113,1.457,0.968,0.139,0.266,0.461,0.359,0.252,0.413,0.281,0.278,0.554,0.362,0.334
219,9.431798275933003,19.617,11.727,6.028,0.525,0.139,0.045,0.38,0.356,0.297,0.234,0.311,0.388,0.345,0.26,0.27
