mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,13,20,21,31,32,75,76,100,101,107,108
333,8.910094888560602,5.33,246.41,105.775,4.754,0.69,0.137,0.365,0.219,0.424,6.176,0.159,0.702,0.215,0.439,0.176,0.428,0.336,0.485,151999.368,232075.157
334,9.229147988357855,5.45,72.709,10.597,2.078,0.852,0.141,0.101,0.519,0.323,2.256,0.361,0.335,0.37,0.242,0.217,0.642,0.314,0.263,2630.144,2321.888
335,9.161150909262744,2.79,25.723,5.056,1.446,0.798,0.139,0.512,0.448,0.359,1.615,0.433,0.433,0.386,0.282,0.445,0.537,0.44,0.43,394.88,382.414
336,9.356547323513812,8.74,313.073,14.095,4.45,0.944,0.137,0.938,0.521,0.386,4.231,0.544,0.395,0.477,0.307,0.778,0.53,0.615,0.642,25837.475,26424.459
337,9.42021640338319,0.32,22.782,5.983,1.395,0.755,0.142,0.474,0.38,0.322,1.493,0.372,0.384,0.333,0.231,0.51,0.586,0.392,0.384,396.806,375.382
338,9.040958607678906,6.66,196.287,11.984,6.503,0.914,0.134,0.44,0.516,0.295,6.368,0.362,0.275,0.422,0.234,0.435,0.267,0.417,0.332,19219.472,14883.439
339,9.275724130399212,4.6,27.79,5.304,3.644,0.756,0.136,0.562,0.415,0.398,3.072,0.388,0.279,0.392,0.288,0.419,0.381,0.458,0.404,841.864,703.55
340,8.832682665251824,4.96,401.141,70.619,6.884,0.838,0.14,0.294,0.104,0.425,6.222,0.038,0.272,0.051,0.327,0.03,0.479,0.274,0.161,227059.988,103234.534
341,8.935542010773082,7.55,31.466,5.215,1.927,0.815,0.137,0.498,0.465,0.459,1.779,0.415,0.323,0.402,0.312,0.394,0.604,0.474,0.402,589.686,515.564
342,8.777283528852417,7.5,244.69,86.885,9.864,0.717,0.142,0.399,0.189,0.374,8.774,0.145,0.281,0.154,0.335,0.11,0.431,0.321,0.274,234587.064,187235.852
343,9.142667503568733,5.58,71.569,15.285,7.075,0.762,0.145,0.084,0.54,0.345,7.536,0.328,0.396,0.428,0.354,0.391,0.32,0.323,0.296,9541.589,11240.038
344,9.05551732784983,1.99,121.054,14.743,6.755,0.849,0.144,0.121,0.44,0.377,7.337,0.305,0.463,0.356,0.357,0.391,0.561,0.313,0.271,14899.964,8243.952
345,9.236572006437065,9.56,241.052,45.981,6.05,0.822,0.137,0.939,0.059,0.321,6.016,0.191,0.296,0.08,0.299,0.066,0.556,0.44,0.491,80175.545,137624.078
346,9.173925197299171,5.97,22.016,20.898,6.921,0.442,0.141,0.078,0.067,0.351,6.207,0.346,0.275,0.426,0.335,0.01,0.094,0.165,0.303,3991.459,11073.007
347,9.10790539730952,5.49,178.347,80.419,10.335,0.663,0.139,0.353,0.178,0.383,11.237,0.38,0.485,0.176,0.409,0.524,0.328,0.305,0.443,165516.331,255395.434
348,9.167491087293763,6.2,284.692,169.305,10.055,0.613,0.143,0.481,0.513,0.387,8.955,0.507,0.262,0.587,0.281,0.408,0.16,0.46,0.446,537868.784,529013.381
349,9.346787486224656,9.43,402.464,8.633,5.003,0.967,0.14,0.826,0.463,0.363,5.271,0.331,0.362,0.367,0.334,0.517,0.391,0.551,0.486,23331.872,20331.696
350,8.910094888560602,2.54,119.628,20.468,2.857,0.837,0.141,0.155,0.473,0.379,2.685,0.359,0.347,0.439,0.281,0.491,0.608,0.336,0.305,9988.546,9770.969
351,8.517126416391246,7.33,431.666,9.745,5.292,0.966,0.137,0.587,0.42,0.348,5.509,0.266,0.381,0.293,0.328,0.312,0.353,0.452,0.348,29248.666,19945.559
353,8.701146923590294,9.25,18.065,5.682,3.323,0.667,0.135,0.478,0.484,0.342,3.427,0.405,0.377,0.387,0.305,0.371,0.671,0.435,0.392,549.757,474.736
354,9.119186407719209,6.39,28.45,10.507,4.852,0.649,0.145,0.061,0.23,0.339,5.493,0.355,0.458,0.253,0.312,0.065,0.123,0.21,0.31,1982.314,3349.48
355,8.1518108830086,0.72,48.729,7.162,1.711,0.846,0.134,0.659,0.468,0.272,2.125,0.445,0.411,0.433,0.217,0.55,0.417,0.466,0.495,1099.398,1199.553
356,8.899629454882437,1.43,82.204,10.913,3.118,0.854,0.144,0.098,0.389,0.316,3.476,0.089,0.239,0.308,0.281,0.37,0.359,0.268,0.112,4080.487,928.322
357,8.586700235918748,7.67,87.825,15.566,3.381,0.823,0.142,0.121,0.477,0.393,3.277,0.502,0.368,0.471,0.307,0.41,0.649,0.331,0.333,6445.089,6596.962
358,8.570247719997592,3.94,115.768,22.496,9.022,0.786,0.143,0.183,0.036,0.232,8.119,0.097,0.287,0.031,0.241,0.03,0.031,0.151,0.156,27495.167,28585.486
359,8.53313237964589,7.3,19.583,8.829,2.613,0.631,0.142,0.598,0.391,0.361,3.09,0.309,0.506,0.375,0.316,0.45,0.451,0.45,0.417,730.012,668.169
360,8.301029995663981,4.07,17.058,8.538,4.197,0.573,0.141,0.643,0.487,0.409,3.99,0.321,0.33,0.404,0.34,0.426,0.352,0.513,0.392,894.19,742.014
361,8.65169513695184,10.0,192.968,22.529,5.051,0.875,0.14,0.37,0.548,0.412,4.594,0.448,0.321,0.461,0.377,0.59,0.469,0.443,0.359,27616.065,21170.709
362,8.642065152999546,7.27,401.358,85.951,7.925,0.81,0.144,0.64,0.164,0.377,6.684,0.162,0.251,0.122,0.344,0.092,0.355,0.394,0.307,312251.806,236852.652
363,8.866461091629782,7.47,93.02,13.138,5.518,0.833,0.144,0.112,0.481,0.329,6.021,0.28,0.297,0.385,0.336,0.458,0.3,0.307,0.22,8663.111,6243.102
364,8.7594507517174,5.48,371.798,7.423,1.759,0.976,0.144,0.842,0.337,0.321,1.913,0.308,0.362,0.321,0.235,0.318,0.563,0.5,0.459,8660.592,8246.727
365,9.050609993355089,3.99,23.247,8.353,2.192,0.688,0.137,0.619,0.399,0.378,2.07,0.355,0.311,0.385,0.275,0.445,0.397,0.465,0.412,722.855,648.328
366,8.5654310959658,9.68,392.751,247.9,18.055,0.596,0.143,0.505,0.438,0.023,55.496,0.492,0.282,0.391,0.055,0.843,0.006,0.322,0.426,1867425.733,5924524.617
367,8.913640169325252,2.84,74.849,20.012,5.908,0.743,0.14,0.094,0.583,0.407,5.861,0.477,0.361,0.51,0.367,0.504,0.374,0.361,0.294,11008.625,6760.772
368,8.906578314837764,6.66,88.885,38.936,5.337,0.668,0.139,0.118,0.064,0.426,3.913,0.017,0.014,0.025,0.102,0.029,0.35,0.202,0.057,22745.998,8306.369
369,8.296708621881338,1.02,64.43,45.364,13.799,0.521,0.14,0.085,0.077,0.378,7.333,0.089,0.004,0.046,0.045,0.041,0.171,0.18,0.096,44891.334,17479.177
370,8.958607314841775,4.67,294.597,85.941,12.04,0.75,0.136,0.196,0.139,0.441,14.26,0.074,0.632,0.096,0.474,0.051,0.67,0.258,0.292,335127.114,299027.527
371,8.26121944151563,8.37,232.977,6.487,2.303,0.964,0.137,0.744,0.34,0.382,2.285,0.359,0.366,0.347,0.273,0.502,0.486,0.489,0.596,5784.823,7261.04
372,8.698970004336019,4.24,261.679,23.985,5.449,0.899,0.132,0.671,0.383,0.275,5.573,0.317,0.244,0.333,0.245,0.473,0.254,0.443,0.491,42324.178,46110.462
373,9.096910013008056,5.32,14.136,8.944,1.75,0.569,0.147,0.5,0.465,0.244,2.393,0.403,0.42,0.405,0.217,0.421,0.554,0.403,0.369,412.945,367.676
374,7.852632892206214,6.68,163.461,12.39,7.604,0.891,0.141,0.216,0.395,0.381,7.759,0.289,0.397,0.337,0.37,0.428,0.23,0.331,0.269,18946.338,12943.507
375,8.995678626217357,9.11,28.017,10.755,6.008,0.626,0.144,0.105,0.126,0.253,3.442,0.318,0.002,0.089,0.013,0.088,0.047,0.161,0.145,2389.195,666.043
376,8.860120913598763,9.4,312.419,107.912,5.962,0.733,0.146,0.857,0.266,0.29,6.068,0.147,0.337,0.235,0.225,0.132,0.536,0.471,0.428,237659.044,197600.164
379,8.958607314841775,3.78,23.416,4.618,2.244,0.773,0.143,0.554,0.342,0.411,2.162,0.488,0.377,0.369,0.314,0.483,0.473,0.436,0.408,443.939,410.474
380,9.040958607678906,0.76,207.862,8.445,4.204,0.943,0.141,0.658,0.358,0.368,4.87,0.33,0.508,0.297,0.379,0.504,0.392,0.461,0.578,10265.172,13030.656
381,8.826813731587725,0.74,280.318,18.777,3.447,0.927,0.139,0.703,0.596,0.415,3.2,0.472,0.336,0.524,0.291,0.489,0.302,0.571,0.492,24738.421,20416.409
382,8.931814138253838,5.91,80.664,11.859,4.145,0.834,0.144,0.11,0.386,0.422,3.927,0.294,0.384,0.35,0.342,0.38,0.486,0.306,0.244,5401.5,3200.271
383,8.876148359032914,7.92,21.537,6.188,1.96,0.726,0.14,0.532,0.348,0.382,1.744,0.358,0.303,0.318,0.271,0.452,0.4,0.421,0.353,478.515,391.737
384,8.94692155651658,8.76,333.473,7.102,3.266,0.97,0.141,0.877,0.371,0.452,3.5,0.403,0.519,0.36,0.35,0.667,0.409,0.567,0.663,11558.928,13983.033
385,8.97061622231479,3.56,20.955,4.729,2.644,0.74,0.142,0.487,0.372,0.431,2.472,0.419,0.357,0.349,0.314,0.447,0.459,0.43,0.377,457.339,389.081
386,8.995678626217357,5.35,23.824,4.841,2.711,0.759,0.142,0.589,0.372,0.401,3.222,0.4,0.545,0.364,0.329,0.573,0.422,0.454,0.452,537.146,528.769
387,9.2518119729938,1.89,24.796,5.084,1.703,0.785,0.144,0.532,0.375,0.246,2.007,0.408,0.275,0.358,0.173,0.411,0.588,0.384,0.343,423.121,397.812
388,8.913640169325252,2.73,24.821,5.375,1.803,0.776,0.144,0.516,0.405,0.289,2.286,0.481,0.428,0.389,0.244,0.527,0.495,0.403,0.412,460.394,466.502
389,9.036212172654444,7.71,424.42,7.666,5.314,0.97,0.142,0.975,0.363,0.394,5.284,0.31,0.391,0.333,0.328,0.492,0.36,0.577,0.558,23276.877,22244.921
390,9.267606240177033,3.79,290.086,13.12,2.639,0.948,0.14,0.9,0.22,0.418,2.955,0.164,0.467,0.203,0.35,0.111,0.62,0.513,0.475,14956.206,13210.364
391,9.356547323513812,9.49,22.374,7.645,2.097,0.697,0.141,0.61,0.342,0.377,2.737,0.318,0.669,0.339,0.355,0.424,0.502,0.443,0.486,624.8,659.939
392,9.2518119729938,7.36,22.556,7.146,2.711,0.696,0.14,0.56,0.344,0.433,3.057,0.373,0.499,0.346,0.352,0.489,0.551,0.446,0.427,711.015,703.911
393,9.4089353929735,1.72,33.042,12.279,2.78,0.687,0.137,0.022,0.549,0.427,2.728,0.461,0.409,0.497,0.355,0.583,0.455,0.333,0.32,1707.617,3092.665
394,9.387216143280265,1.33,54.06,8.457,4.301,0.809,0.13,0.583,0.527,0.348,4.879,0.389,0.459,0.449,0.348,0.472,0.464,0.486,0.487,2759.637,2735.403
395,9.259637310505756,4.03,17.506,5.533,2.967,0.673,0.144,0.602,0.461,0.476,3.314,0.503,0.506,0.451,0.398,0.621,0.533,0.513,0.46,478.559,445.921
396,9.327902142064282,2.19,260.334,11.405,4.042,0.944,0.142,0.959,0.233,0.445,3.651,0.177,0.365,0.21,0.332,0.162,0.497,0.546,0.481,16345.417,12624.429
397,9.42021640338319,6.17,17.064,6.089,4.324,0.621,0.141,0.593,0.375,0.383,3.562,0.379,0.244,0.377,0.261,0.431,0.294,0.451,0.385,680.816,541.587
399,9.267606240177033,3.89,448.366,4.9,4.172,0.98,0.139,0.949,0.412,0.346,4.224,0.432,0.346,0.395,0.261,0.564,0.308,0.569,0.581,13711.011,14540.654
400,9.130768280269024,5.79,288.101,194.205,22.863,0.57,0.14,0.727,0.126,0.526,21.467,0.137,0.408,0.087,0.467,0.281,0.34,0.46,0.4,1346706.459,1279771.856
401,9.10790539730952,2.0,189.971,6.924,3.346,0.949,0.143,0.719,0.319,0.387,2.611,0.304,0.188,0.308,0.244,0.362,0.284,0.475,0.359,6575.786,4918.689
402,9.387216143280265,9.83,25.101,5.085,3.04,0.755,0.141,0.532,0.446,0.438,3.556,0.432,0.574,0.385,0.377,0.614,0.375,0.472,0.471,640.582,619.78
403,9.494850021680094,2.39,22.272,6.879,3.976,0.672,0.141,0.605,0.429,0.363,4.425,0.378,0.488,0.377,0.369,0.49,0.284,0.465,0.46,911.273,879.53
404,9.346787486224656,6.65,24.216,5.921,3.85,0.713,0.139,0.506,0.473,0.368,4.345,0.404,0.433,0.415,0.345,0.628,0.323,0.449,0.442,845.38,907.338
405,8.809668301829708,8.24,14.893,7.495,2.857,0.59,0.143,0.531,0.427,0.393,3.444,0.457,0.534,0.406,0.335,0.677,0.446,0.45,0.448,519.709,508.633
406,9.0,7.55,163.423,13.28,2.885,0.91,0.141,0.325,0.439,0.469,2.753,0.399,0.422,0.374,0.363,0.394,0.566,0.411,0.414,9119.97,9710.535
407,9.060480747381382,7.73,21.958,7.388,2.185,0.696,0.143,0.562,0.359,0.319,2.308,0.368,0.34,0.357,0.24,0.44,0.51,0.413,0.378,612.343,572.062
408,9.022276394711152,6.77,133.104,33.835,3.755,0.78,0.142,0.135,0.042,0.412,3.621,0.03,0.381,0.043,0.327,0.013,0.618,0.196,0.191,22210.735,17388.071
409,9.309803919971486,5.49,213.196,5.264,2.115,0.967,0.143,0.659,0.345,0.356,2.288,0.374,0.381,0.31,0.276,0.353,0.494,0.453,0.419,4178.48,3936.528
410,9.309803919971486,3.46,16.86,5.445,3.497,0.653,0.142,0.576,0.343,0.389,3.175,0.362,0.34,0.327,0.304,0.375,0.438,0.436,0.382,516.639,430.406
411,9.455931955649724,9.78,410.235,9.479,4.369,0.967,0.14,0.645,0.29,0.366,4.758,0.366,0.429,0.263,0.342,0.18,0.42,0.434,0.419,23136.666,22041.852
412,8.96657624451305,7.53,19.381,7.552,2.344,0.662,0.142,0.57,0.364,0.366,2.874,0.366,0.495,0.366,0.302,0.488,0.616,0.433,0.41,581.896,558.41
413,9.259637310505756,1.87,318.169,182.382,13.014,0.62,0.142,0.616,0.335,0.299,8.083,0.195,0.112,0.29,0.169,0.175,0.177,0.416,0.323,820254.77,399834.864
414,9.207608310501746,5.82,107.565,23.652,4.912,0.79,0.14,0.127,0.465,0.39,4.984,0.393,0.385,0.434,0.344,0.321,0.584,0.327,0.303,15822.658,14361.622
415,9.136677139879543,4.89,39.326,27.99,6.145,0.535,0.145,0.065,0.054,0.431,4.159,0.011,0.028,0.019,0.093,0.025,0.235,0.183,0.065,8351.921,4789.063
416,9.080921907623926,3.96,34.581,7.475,2.295,0.78,0.142,0.078,0.388,0.352,2.722,0.136,0.449,0.225,0.288,0.308,0.61,0.273,0.203,992.561,523.912
417,9.2518119729938,4.03,344.81,122.824,7.485,0.726,0.139,0.305,0.266,0.246,9.333,0.285,0.45,0.25,0.299,0.296,0.227,0.273,0.373,363326.68,508671.689
418,8.787812395596042,5.94,12.937,8.711,1.63,0.556,0.153,0.475,0.482,0.225,2.036,0.354,0.319,0.394,0.17,0.433,0.589,0.394,0.33,354.976,303.352
419,9.2518119729938,5.95,28.758,6.227,1.959,0.778,0.145,0.537,0.4,0.308,2.338,0.455,0.378,0.38,0.223,0.503,0.648,0.415,0.369,635.424,555.777
420,8.882728704344236,6.19,226.516,6.688,4.223,0.954,0.145,0.663,0.434,0.499,4.262,0.367,0.405,0.365,0.461,0.368,0.293,0.532,0.432,9135.681,7875.369
421,8.53313237964589,8.96,197.223,9.491,1.944,0.945,0.145,0.518,0.364,0.345,1.864,0.313,0.3,0.358,0.237,0.316,0.526,0.409,0.329,6120.77,4664.485
422,8.931814138253838,3.04,30.39,7.521,1.316,0.775,0.142,0.617,0.353,0.216,1.686,0.337,0.342,0.326,0.17,0.385,0.571,0.395,0.36,618.553,579.158
423,9.031517051446064,4.64,162.39,6.24,2.217,0.951,0.142,0.176,0.348,0.373,2.196,0.39,0.278,0.32,0.231,0.368,0.588,0.299,0.25,3804.423,2731.275
424,8.111259039317108,8.37,254.407,9.156,4.501,0.949,0.143,0.876,0.429,0.451,4.462,0.324,0.32,0.307,0.431,0.418,0.535,0.586,0.48,14268.163,11708.491
425,7.747146969020107,7.17,24.636,7.393,2.265,0.718,0.144,0.505,0.357,0.286,2.721,0.343,0.378,0.332,0.205,0.456,0.572,0.383,0.357,701.414,669.851
426,8.233587152887601,8.24,15.586,8.362,3.032,0.578,0.144,0.639,0.425,0.428,3.233,0.406,0.48,0.401,0.334,0.596,0.442,0.497,0.431,625.034,528.53
427,8.823908740944319,1.58,20.411,5.022,1.872,0.748,0.147,0.493,0.369,0.294,2.24,0.452,0.368,0.356,0.222,0.451,0.702,0.385,0.356,369.36,337.404
428,8.570247719997592,4.71,200.749,7.168,3.033,0.952,0.144,0.426,0.446,0.478,2.819,0.424,0.387,0.391,0.337,0.376,0.483,0.45,0.44,6644.28,6695.582
429,8.440093374963887,9.37,262.904,11.901,2.025,0.95,0.143,0.293,0.553,0.367,1.943,0.458,0.292,0.463,0.263,0.444,0.328,0.404,0.368,10297.579,10084.312
430,9.619788758288394,0.82,220.95,9.174,4.279,0.943,0.142,0.422,0.394,0.436,4.312,0.327,0.447,0.348,0.383,0.445,0.469,0.417,0.334,11919.288,8057.758
431,9.18045606445813,7.5,55.945,10.858,4.106,0.789,0.143,0.08,0.533,0.415,4.339,0.162,0.496,0.325,0.412,0.125,0.424,0.343,0.233,3447.1,2010.838
432,9.309803919971486,7.33,66.732,6.391,2.955,0.877,0.145,0.125,0.406,0.281,2.644,0.372,0.228,0.394,0.182,0.39,0.501,0.271,0.212,1978.761,950.285
433,9.481486060122112,7.68,179.789,12.07,1.931,0.928,0.145,0.203,0.382,0.281,2.498,0.257,0.462,0.321,0.261,0.377,0.339,0.289,0.355,6923.859,8975.508
434,9.481486060122112,0.89,183.405,6.549,3.51,0.948,0.143,0.268,0.426,0.311,3.919,0.467,0.439,0.389,0.32,0.541,0.233,0.335,0.39,6277.228,6912.566
435,9.309803919971486,3.17,280.101,11.418,3.407,0.95,0.143,0.793,0.336,0.343,3.162,0.218,0.278,0.281,0.256,0.195,0.211,0.491,0.405,15381.34,11384.487
436,9.468521082957745,0.48,20.935,6.066,2.345,0.713,0.143,0.54,0.409,0.344,3.23,0.47,0.653,0.4,0.331,0.656,0.361,0.431,0.489,517.521,559.94
437,9.508638306165729,8.97,20.113,5.603,2.79,0.706,0.142,0.557,0.368,0.352,2.435,0.407,0.28,0.377,0.249,0.434,0.352,0.426,0.369,527.34,433.566
438,9.638272163982409,4.22,274.766,7.281,5.486,0.956,0.141,0.814,0.243,0.423,5.624,0.206,0.434,0.213,0.387,0.732,0.276,0.493,0.454,14809.218,13471.064
439,9.292429823902063,2.38,433.625,142.252,14.84,0.734,0.144,0.866,0.236,0.534,13.127,0.197,0.41,0.23,0.436,0.24,0.489,0.545,0.463,986194.884,792547.722
440,9.619788758288394,3.12,129.132,49.437,6.008,0.7,0.145,0.116,0.072,0.399,5.683,0.028,0.35,0.048,0.328,0.025,0.48,0.195,0.145,45992.498,19538.433
441,9.4089353929735,7.17,263.838,9.624,2.978,0.954,0.138,0.698,0.355,0.382,2.813,0.225,0.231,0.254,0.242,0.236,0.275,0.478,0.347,11191.321,7836.964
442,9.4089353929735,2.0,102.091,15.392,4.52,0.837,0.144,0.087,0.568,0.326,4.884,0.471,0.369,0.489,0.326,0.575,0.356,0.327,0.287,9327.754,4541.401
444,9.769551078621726,3.67,17.807,7.007,1.814,0.669,0.146,0.489,0.413,0.286,2.027,0.372,0.314,0.371,0.221,0.315,0.511,0.396,0.35,422.787,380.171
446,9.82390874094432,1.16,43.513,12.609,2.058,0.748,0.146,0.06,0.539,0.502,1.87,0.014,0.132,0.161,0.341,0.337,0.574,0.367,0.056,1851.695,482.267
447,9.214670164989233,3.88,260.979,9.139,2.763,0.956,0.139,0.308,0.346,0.414,3.004,0.309,0.471,0.323,0.308,0.367,0.475,0.356,0.326,9993.357,8125.789
448,9.267606240177033,2.75,372.778,110.459,7.043,0.76,0.139,0.719,0.245,0.472,6.344,0.14,0.373,0.157,0.359,0.115,0.485,0.478,0.409,335087.651,225147.643
449,9.455931955649724,1.89,15.979,7.219,2.073,0.632,0.147,0.499,0.425,0.365,2.469,0.381,0.514,0.38,0.291,0.456,0.548,0.43,0.445,427.822,439.89
450,9.236572006437065,9.11,29.437,16.555,2.477,0.607,0.147,0.027,0.538,0.363,2.964,0.003,0.196,0.198,0.324,0.375,0.553,0.31,0.185,1856.556,573.462
451,9.522878745280336,8.74,313.638,12.709,4.353,0.948,0.14,0.28,0.486,0.391,4.54,0.365,0.421,0.414,0.353,0.491,0.291,0.386,0.379,23087.417,23516.748
452,9.619788758288394,8.93,82.474,80.171,6.925,0.486,0.145,0.088,0.135,0.446,5.702,0.036,0.297,0.074,0.345,0.032,0.344,0.223,0.145,53692.885,24660.608
453,9.267606240177033,1.74,23.254,7.164,2.297,0.711,0.145,0.541,0.411,0.362,2.818,0.426,0.519,0.418,0.297,0.572,0.615,0.438,0.426,651.773,611.651
454,9.4089353929735,7.35,25.495,13.547,6.028,0.566,0.148,0.025,0.495,0.406,4.139,0.016,0.002,0.024,0.083,0.154,0.455,0.309,0.081,2707.928,598.306
455,9.537602002101044,7.87,187.679,7.768,4.85,0.937,0.145,0.326,0.315,0.331,5.083,0.226,0.367,0.245,0.28,0.211,0.327,0.324,0.259,9677.221,6597.092
456,9.050609993355089,7.14,21.177,6.876,2.36,0.696,0.146,0.522,0.464,0.336,3.02,0.492,0.531,0.439,0.323,0.531,0.491,0.441,0.444,585.835,570.036
457,9.309803919971486,4.82,13.502,6.286,1.151,0.645,0.152,0.461,0.409,0.24,1.427,0.381,0.365,0.399,0.188,0.39,0.669,0.37,0.373,226.249,192.476
458,9.585026652029182,2.69,59.722,11.114,4.049,0.798,0.144,0.071,0.537,0.446,3.835,0.32,0.399,0.405,0.381,0.307,0.613,0.351,0.251,3713.025,1996.686
459,9.494850021680094,4.64,262.524,8.304,1.412,0.964,0.149,0.677,0.437,0.298,1.946,0.436,0.571,0.385,0.278,0.637,0.586,0.471,0.531,5912.112,6717.009
460,9.2839966563652,6.28,14.08,5.868,1.962,0.643,0.147,0.518,0.414,0.313,2.255,0.465,0.356,0.365,0.247,0.451,0.505,0.415,0.374,305.772,265.972
461,9.42021640338319,7.04,289.496,183.965,7.637,0.602,0.142,0.886,0.329,0.471,6.039,0.29,0.279,0.299,0.365,0.181,0.411,0.562,0.449,464057.188,362763.364
462,9.55284196865778,8.45,137.066,10.22,2.022,0.918,0.143,0.106,0.409,0.303,2.713,0.337,0.541,0.384,0.28,0.413,0.678,0.272,0.299,4680.986,2206.079
463,9.481486060122112,2.83,26.713,19.244,2.416,0.552,0.143,0.034,0.538,0.328,2.122,0.005,0.056,0.012,0.135,0.015,0.363,0.3,0.12,1915.609,606.721
464,9.221848749616356,4.99,51.793,34.071,2.553,0.586,0.139,0.047,0.542,0.392,2.451,0.456,0.34,0.486,0.256,0.019,0.478,0.327,0.312,6577.398,10443.506
465,8.721246399047171,9.05,568.261,144.942,24.529,0.77,0.138,0.608,0.272,0.438,24.448,0.448,0.44,0.346,0.448,0.315,0.55,0.44,0.516,2120895.161,2744702.722
466,9.10790539730952,3.42,17.279,5.651,1.968,0.694,0.151,0.426,0.45,0.25,2.822,0.444,0.457,0.394,0.237,0.568,0.413,0.375,0.387,359.832,358.64
467,9.214670164989233,0.45,17.174,5.911,1.784,0.691,0.149,0.457,0.437,0.21,2.641,0.444,0.403,0.399,0.188,0.504,0.51,0.368,0.378,348.609,366.168
468,8.939302159646388,8.88,237.403,6.283,2.175,0.966,0.145,0.689,0.44,0.44,2.05,0.468,0.389,0.437,0.359,0.535,0.529,0.523,0.46,5511.527,4781.662
469,8.838631997765026,7.3,19.142,4.982,2.505,0.719,0.142,0.548,0.496,0.372,2.469,0.483,0.34,0.415,0.283,0.442,0.464,0.472,0.416,421.25,362.95
471,8.872895201635192,7.69,50.437,11.06,5.69,0.751,0.145,0.073,0.407,0.34,6.589,0.27,0.415,0.308,0.349,0.312,0.359,0.273,0.253,4149.083,3779.572
472,9.2839966563652,0.05,28.642,5.023,1.448,0.816,0.143,0.517,0.393,0.236,1.868,0.456,0.363,0.402,0.191,0.502,0.54,0.382,0.411,436.115,492.748
473,8.903089986991944,4.28,166.459,6.085,2.178,0.953,0.141,0.387,0.391,0.385,2.392,0.443,0.436,0.377,0.301,0.396,0.625,0.388,0.442,3769.169,4482.541
474,9.397940008672036,6.81,18.026,9.241,1.774,0.621,0.146,0.489,0.432,0.247,2.566,0.386,0.501,0.427,0.228,0.553,0.551,0.389,0.406,539.462,585.624
475,9.67778070526608,9.73,258.233,181.552,9.055,0.575,0.145,0.475,0.414,0.409,8.222,0.406,0.336,0.426,0.307,0.351,0.291,0.433,0.438,475857.792,479122.73
476,9.207608310501746,2.64,290.497,11.686,3.744,0.95,0.145,0.398,0.399,0.4,3.227,0.347,0.276,0.341,0.274,0.327,0.222,0.399,0.332,17543.214,13934.107
477,9.142667503568733,4.95,22.175,6.17,1.672,0.739,0.145,0.489,0.408,0.317,1.983,0.457,0.411,0.386,0.227,0.542,0.516,0.405,0.414,443.002,455.362
478,9.318758762624412,7.08,418.032,112.664,7.045,0.777,0.139,0.349,0.152,0.296,6.725,0.112,0.28,0.098,0.288,0.041,0.35,0.265,0.221,383170.491,290279.357
479,9.193820026016112,1.96,34.31,5.128,1.168,0.845,0.14,0.601,0.344,0.284,1.297,0.518,0.344,0.384,0.207,0.433,0.682,0.409,0.417,468.154,482.141
480,9.2518119729938,2.19,135.081,7.224,3.017,0.93,0.139,0.364,0.375,0.255,3.652,0.34,0.356,0.346,0.245,0.434,0.308,0.331,0.298,4494.81,3677.24
481,9.30102999566398,0.89,151.646,12.508,3.132,0.907,0.142,0.141,0.414,0.384,2.515,0.35,0.229,0.388,0.234,0.425,0.404,0.313,0.207,8518.308,3700.268
482,9.508638306165729,2.86,34.172,5.026,2.023,0.829,0.14,0.58,0.419,0.319,2.407,0.492,0.479,0.407,0.273,0.582,0.37,0.439,0.469,639.638,682.838
483,9.397940008672036,6.3,38.575,4.179,2.234,0.857,0.138,0.599,0.382,0.401,2.542,0.431,0.501,0.382,0.309,0.625,0.541,0.461,0.478,661.74,694.883
484,9.508638306165729,2.28,23.568,4.883,2.764,0.755,0.142,0.565,0.397,0.439,3.321,0.439,0.632,0.376,0.405,0.75,0.405,0.467,0.496,543.09,560.428
485,9.167491087293763,1.66,256.585,6.83,1.935,0.967,0.149,0.385,0.486,0.368,2.056,0.535,0.311,0.442,0.262,0.417,0.635,0.413,0.402,5919.678,6126.989
486,9.022276394711152,8.85,281.457,9.292,2.33,0.96,0.146,0.867,0.387,0.331,2.621,0.352,0.419,0.362,0.262,0.431,0.568,0.528,0.521,9679.358,9676.253
487,9.387216143280265,7.34,215.372,23.441,6.881,0.877,0.14,0.37,0.588,0.328,6.517,0.401,0.277,0.489,0.314,0.383,0.353,0.429,0.379,41676.862,36772.375
488,9.67778070526608,2.23,23.174,5.564,1.94,0.755,0.145,0.57,0.408,0.351,2.131,0.481,0.433,0.399,0.266,0.452,0.497,0.443,0.439,465.568,458.033
489,9.602059991327964,9.68,33.962,9.073,7.036,0.678,0.144,0.022,0.46,0.467,5.922,0.497,0.002,0.098,0.46,0.491,0.255,0.316,0.17,2829.016,566.745
490,9.67778070526608,1.98,107.231,5.567,3.325,0.923,0.144,0.142,0.428,0.442,3.593,0.483,0.518,0.393,0.398,0.524,0.766,0.337,0.366,3073.199,2802.386
491,9.522878745280336,4.29,490.484,29.278,2.254,0.94,0.14,0.909,0.584,0.343,2.568,0.474,0.441,0.517,0.266,0.508,0.771,0.612,0.594,48421.668,47474.303
