mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
258,9.142667503568733,3.76,578.072,132.235,8.682,0.804,0.137,0.922,0.204,0.44,0.196,0.325,0.365,0.166,0.417,0.522,0.509,3,0.4763709,7.847,5.675,1.086,0.458056,9.22870303,91.136139,260.379944,221.559525
260,8.76447155309245,9.44,100.35,7.84,3.815,0.896,0.136,0.118,0.454,0.42,0.475,0.45,0.378,0.645,0.392,0.331,0.323,12,0.5673329,8.224,5.463,1.097,0.449088,5.14307752,89.929062,286.426849,210.27774
261,9.05551732784983,1.18,138.577,7.094,4.366,0.924,0.138,0.284,0.483,0.407,0.411,0.511,0.389,0.363,0.664,0.391,0.371,8,0.2304663,9.63,5.498,1.065,0.619525,6.15225327,96.894714,237.236694,185.740906
262,9.022276394711152,3.75,12.299,8.185,3.248,0.518,0.136,0.508,0.477,0.434,0.492,0.42,0.362,0.492,0.39,0.473,0.448,7,0.499709,8.477,5.891,1.058,0.472085,8.72490378,83.134041,220.941589,203.555222
263,9.1249387366083,6.22,66.028,36.04,20.053,0.541,0.137,0.153,0.04,0.047,0.019,0.002,0.01,0.02,0.019,0.08,0.058,10,0.1555344,10.28,5.96,1.083,0.685215,7.87632743,102.197098,270.671875,222.421799
264,9.036212172654444,3.05,18.643,8.055,5.24,0.584,0.138,0.457,0.325,0.441,0.257,0.436,0.387,0.409,0.361,0.408,0.438,6,0.293972,10.527,5.432,1.064,0.587762,4.90072433,88.306015,230.465866,190.235123
265,8.892790030352131,5.85,171.777,140.825,10.155,0.532,0.137,0.142,0.406,0.432,0.269,0.324,0.37,0.089,0.258,0.327,0.284,4,0.2207205,10.334,5.227,1.06,0.728321,7.05097713,99.580215,260.264496,198.346024
266,8.920818753952375,5.36,237.264,7.84,4.559,0.95,0.137,0.956,0.467,0.374,0.462,0.413,0.341,0.494,0.405,0.599,0.63,6,0.4982145,9.265,5.159,1.081,0.485181,9.427797,86.344238,290.057831,228.947403
267,9.096910013008056,0.26,35.225,4.635,3.419,0.814,0.135,0.477,0.427,0.428,0.48,0.298,0.332,0.543,0.301,0.444,0.409,10,0.2902488,10.136,6.57,1.024,0.63844,2.90082253,71.222191,283.338745,266.914581
268,9.200659450546418,3.1,20.272,6.68,3.742,0.66,0.137,0.596,0.525,0.459,0.542,0.267,0.336,0.795,0.25,0.527,0.454,8,0.3428293,9.025,6.266,1.068,0.533224,5.99569979,93.586662,364.717346,301.635559
269,8.935542010773082,8.83,246.403,137.119,91.687,0.519,0.136,0.512,0.09,0.232,0.122,0.225,0.298,0.128,0.126,0.278,0.315,7,0.2864296,10.421,5.262,1.063,0.748045,4.09234463,80.575058,264.519653,245.004944
270,9.102372908709558,3.18,220.438,30.041,2.956,0.87,0.138,0.365,0.518,0.426,0.44,0.39,0.335,0.527,0.437,0.436,0.414,7,0.2738059,9.756,5.265,1.092,0.61294,10.8944275,90.299805,239.308929,247.653107
271,9.397940008672036,5.34,207.718,7.764,2.774,0.952,0.14,0.873,0.505,0.208,0.537,0.273,0.171,0.573,0.453,0.529,0.609,9,0.40555,9.015,5.325,1.081,0.516212,7.9483105,77.581596,246.283096,224.829346
272,9.075720713938118,3.33,13.239,6.242,3.784,0.569,0.138,0.507,0.437,0.476,0.458,0.363,0.371,0.43,0.342,0.473,0.406,8,0.5297344,8.44,5.759,1.101,0.460855,8.81369178,87.213997,268.255402,225.95755
273,9.173925197299171,7.97,11.171,6.701,3.798,0.515,0.138,0.512,0.466,0.346,0.476,0.535,0.384,0.551,0.396,0.441,0.462,7,0.5662459,8.612,5.26,1.119,0.449174,9.19038241,87.616089,293.354309,283.208038
274,9.207608310501746,5.41,72.976,13.371,3.81,0.809,0.137,0.165,0.333,0.369,0.345,0.426,0.365,0.202,0.494,0.289,0.299,8,0.2279643,10.069,5.26,1.116,0.637491,8.99930055,109.230103,303.857025,206.391388
275,8.400116927926312,3.64,35.325,17.37,6.367,0.598,0.136,0.03,0.397,0.348,0.413,0.425,0.335,0.097,0.087,0.258,0.306,9,0.4031003,10.479,5.532,1.055,0.590285,6.77563488,110.851875,278.044128,265.947418
276,9.031517051446064,0.02,43.289,4.52,1.588,0.876,0.136,0.47,0.331,0.458,0.336,0.356,0.319,0.585,0.404,0.419,0.503,10,0.1253096,10.501,5.888,1.018,0.793197,5.91322766,84.36264,258.678192,246.235413
277,8.838631997765026,3.74,24.063,16.324,8.464,0.493,0.136,0.439,0.021,0.423,0.264,0.26,0.363,0.008,0.258,0.294,0.238,9,0.3693019,10.111,6.134,1.056,0.635969,8.39819283,75.134407,271.05722,224.223358
278,8.962573502059376,5.49,72.686,7.127,2.229,0.886,0.138,0.189,0.404,0.405,0.615,0.31,0.283,0.532,0.432,0.332,0.357,7,0.2471708,10.799,5.824,1.101,0.679654,9.90349958,107.182228,255.035263,172.265778
279,9.013228265733757,7.0,11.243,6.077,4.154,0.524,0.136,0.507,0.422,0.416,0.385,0.339,0.362,0.481,0.362,0.448,0.448,8,0.4993106,8.859,5.724,1.097,0.466029,10.7055492,103.318039,323.765656,203.096054
280,8.607303046740334,3.25,41.923,5.887,4.326,0.804,0.133,0.562,0.396,0.356,0.467,0.208,0.343,0.56,0.276,0.438,0.416,8,0.2310129,11.163,6.198,1.076,0.699564,8.37364344,106.156761,252.95433,273.580139
281,8.492144128304169,1.13,19.322,6.718,5.092,0.621,0.134,0.388,0.404,0.362,0.362,0.36,0.326,0.525,0.3,0.385,0.357,5,0.4290544,10.386,6.234,1.034,0.536953,6.05373057,87.345627,253.652603,263.868988
282,8.98296666070122,1.66,321.249,11.147,6.758,0.947,0.135,0.932,0.4,0.398,0.293,0.416,0.342,0.32,0.646,0.576,0.532,9,0.5009701,8.737,5.891,1.049,0.452908,7.21449695,93.968063,276.525085,223.483261
283,8.508638306165727,8.57,443.086,24.281,1.885,0.944,0.134,0.725,0.5,0.316,0.409,0.39,0.273,0.566,0.3,0.513,0.48,6,0.3807075,10.738,5.368,1.08,0.641467,8.62247281,82.540894,267.273071,224.672775
284,9.346787486224656,2.02,354.775,119.687,23.059,0.713,0.137,0.284,0.269,0.047,0.19,0.011,0.021,0.187,0.023,0.2,0.153,5,0.1870631,10.292,6.463,1.04,0.700513,6.47689513,82.217018,239.348251,328.382996
285,8.924453038607469,2.27,16.447,5.443,4.399,0.626,0.134,0.505,0.506,0.414,0.584,0.42,0.364,0.641,0.39,0.475,0.499,8,0.5403503,9.368,6.397,1.082,0.500554,9.72727655,90.533325,254.004684,248.477783
286,9.2839966563652,3.68,265.568,5.996,5.558,0.958,0.135,0.875,0.49,0.299,0.409,0.177,0.19,0.463,0.182,0.555,0.472,14,0.374232,9.751,6.018,1.093,0.551003,6.35893039,81.489746,318.091919,247.395874
287,8.892790030352131,9.38,127.829,6.001,5.783,0.916,0.137,0.083,0.417,0.364,0.501,0.401,0.391,0.705,0.399,0.288,0.313,5,0.5267909,8.41,5.295,1.095,0.454596,4.01663007,92.517151,237.631668,245.673828
288,8.424812155072338,5.91,12.466,7.797,5.14,0.491,0.138,0.452,0.406,0.438,0.404,0.422,0.381,0.463,0.326,0.432,0.394,6,0.4407786,9.155,5.326,1.102,0.48766,10.531021,148.321838,243.570602,241.638397
289,9.292429823902063,6.4,30.656,5.397,2.324,0.799,0.135,0.557,0.48,0.441,0.45,0.335,0.357,0.503,0.348,0.493,0.469,9,0.3149512,9.749,6.436,1.067,0.625237,9.18711113,98.975555,394.359589,285.168945
290,8.590066876668706,7.11,271.932,10.76,3.852,0.949,0.136,0.608,0.552,0.404,0.389,0.216,0.266,0.361,0.245,0.521,0.38,6,0.436114,9.036,5.265,1.095,0.512705,6.67873944,95.117172,302.313385,239.807693
291,8.91721462968355,4.33,310.05,13.006,6.653,0.94,0.138,0.2,0.522,0.483,0.467,0.302,0.435,0.479,0.332,0.402,0.368,6,0.3429008,9.74,5.189,1.089,0.597545,6.62296312,90.827484,234.947342,224.80658
292,9.522878745280336,0.78,11.98,8.38,3.912,0.494,0.134,0.496,0.43,0.432,0.391,0.499,0.401,0.488,0.36,0.453,0.43,6,0.5040591,8.719,5.261,1.069,0.466996,9.87799517,74.856903,302.259583,271.921936
293,9.619788758288394,1.46,20.685,7.293,4.927,0.629,0.14,0.601,0.398,0.429,0.275,0.428,0.385,0.459,0.36,0.476,0.502,9,0.4119361,10.318,5.295,1.109,0.591558,10.0834623,119.325417,276.750427,237.804703
294,9.568636235841012,7.13,11.117,7.122,2.805,0.528,0.138,0.465,0.469,0.479,0.346,0.595,0.424,0.418,0.42,0.471,0.439,7,0.6391744,7.719,5.191,1.08,0.429441,8.12892747,112.918655,240.200439,240.223251
295,8.65169513695184,3.35,175.747,16.628,4.696,0.892,0.136,0.129,0.447,0.279,0.468,0.327,0.283,0.638,0.43,0.285,0.325,7,0.3276422,9.921,5.429,1.091,0.582413,7.63434469,68.994476,295.848541,230.354919
297,9.214670164989233,5.86,31.514,9.451,3.816,0.704,0.135,0.604,0.437,0.359,0.315,0.426,0.355,0.404,0.323,0.467,0.44,7,0.4139053,10.419,6.267,1.084,0.638072,5.32748032,86.058067,264.1474,185.826004
298,9.200659450546418,2.76,153.039,9.988,3.838,0.917,0.138,0.25,0.469,0.369,0.427,0.357,0.288,0.466,0.47,0.363,0.37,6,0.5677559,7.961,5.258,1.074,0.45023,9.65638325,116.166962,212.749756,200.249146
299,9.10790539730952,10.0,531.752,205.797,129.881,0.613,0.133,0.441,0.47,0.199,0.263,0.168,0.183,0.262,0.098,0.37,0.266,7,0.5386039,10.224,6.199,1.083,0.54892,4.96406835,89.389191,237.884384,221.95488
300,8.950781977329818,7.99,244.92,13.725,6.317,0.924,0.137,0.598,0.473,0.429,0.185,0.356,0.406,0.199,0.389,0.5,0.358,9,0.2021413,10.561,5.298,1.058,0.730225,3.70158742,147.642319,237.279984,227.32753
301,8.943095148663527,4.15,394.751,14.682,3.52,0.956,0.136,0.409,0.476,0.381,0.477,0.472,0.343,0.418,0.316,0.422,0.504,6,0.4100912,10.203,5.433,1.067,0.572642,5.52555659,135.653778,290.514038,233.893677
302,8.958607314841775,3.28,14.315,5.349,3.698,0.613,0.137,0.475,0.377,0.464,0.417,0.346,0.404,0.462,0.305,0.439,0.376,6,0.5353156,8.104,5.325,1.062,0.458798,7.69339502,91.067368,202.323822,223.029892
303,8.97061622231479,3.96,265.943,23.697,4.772,0.903,0.138,0.712,0.306,0.364,0.102,0.467,0.396,0.087,0.36,0.461,0.446,9,0.2428349,10.648,5.4,1.09,0.745798,9.64017122,88.221245,259.866821,240.90892
304,9.244125144327509,6.36,420.04,21.938,2.193,0.946,0.138,0.953,0.033,0.316,0.006,0.161,0.144,0.012,0.419,0.434,0.385,8,0.2576925,9.639,5.498,1.075,0.662922,4.84053355,90.156311,250.674133,241.164154
305,8.186419011431807,8.7,289.261,12.179,2.312,0.952,0.136,0.609,0.428,0.404,0.432,0.437,0.303,0.349,0.646,0.481,0.486,5,0.3966391,9.106,5.431,1.086,0.487089,9.83068669,82.116089,292.549622,267.607086
306,9.481486060122112,0.96,24.46,7.372,2.534,0.712,0.14,0.596,0.457,0.399,0.451,0.44,0.349,0.483,0.364,0.484,0.457,7,0.2353773,9.306,5.296,1.059,0.561591,10.7436464,71.862389,277.493988,226.320557
307,9.2839966563652,2.28,443.026,18.402,5.281,0.949,0.138,0.373,0.464,0.389,0.6,0.305,0.341,0.47,0.332,0.408,0.403,6,0.3412701,9.98,4.953,1.056,0.569769,7.38338895,104.344597,233.970734,216.109589
308,9.193820026016112,1.36,20.722,5.056,1.767,0.752,0.143,0.52,0.48,0.232,0.421,0.393,0.192,0.489,0.615,0.411,0.389,8,0.1885557,8.334,5.193,1.052,0.484333,5.41434896,57.384697,249.095306,211.25528
309,9.275724130399212,8.3,30.766,15.838,3.313,0.616,0.138,0.134,0.062,0.355,0.005,0.014,0.271,0.013,0.335,0.184,0.081,15,0.2379373,9.07,6.07,1.072,0.533718,4.78251754,102.515564,281.218079,200.594269
310,9.2839966563652,0.02,24.063,5.751,1.442,0.77,0.143,0.521,0.4,0.393,0.457,0.418,0.299,0.568,0.458,0.438,0.4,11,0.1203558,8.588,5.638,1.005,0.508457,5.22002158,77.524338,326.576019,234.793488
311,9.10790539730952,9.03,430.198,5.15,4.385,0.978,0.141,0.783,0.477,0.345,0.497,0.285,0.279,0.511,0.201,0.535,0.46,7,0.3316149,8.67,5.604,1.068,0.482173,8.52996053,92.268158,252.528152,177.845322
312,9.337242168318426,8.02,316.719,16.094,7.192,0.932,0.139,0.652,0.469,0.379,0.413,0.334,0.295,0.521,0.279,0.5,0.496,11,0.2921492,8.693,6.203,1.063,0.515975,4.65525531,101.55777,273.398071,212.077286
313,9.167491087293763,8.98,322.912,87.709,5.14,0.777,0.138,0.955,0.182,0.461,0.193,0.371,0.364,0.133,0.448,0.533,0.51,11,0.3176583,8.384,6.642,1.085,0.484117,7.00892891,87.119209,274.527008,234.931458
314,8.782516055786093,9.82,27.203,4.356,2.255,0.804,0.14,0.463,0.391,0.318,0.404,0.306,0.219,0.501,0.51,0.391,0.363,10,0.3850893,8.835,5.461,1.091,0.552422,6.45042563,93.227264,272.07666,229.709808
315,9.119186407719209,4.08,155.347,36.224,4.68,0.792,0.136,0.183,0.511,0.273,0.462,0.399,0.319,0.478,0.292,0.322,0.404,11,0.2183708,9.663,6.015,1.135,0.661927,13.3534193,56.896248,273.593628,213.56189
316,9.267606240177033,9.1,25.437,7.109,2.003,0.736,0.138,0.539,0.37,0.449,0.437,0.396,0.314,0.693,0.498,0.453,0.44,14,0.2004052,9.068,5.735,1.09,0.570769,9.39808328,81.839088,274.424683,222.069641
317,9.244125144327509,2.88,32.788,7.928,2.35,0.761,0.137,0.476,0.362,0.297,0.315,0.239,0.203,0.376,0.435,0.378,0.344,8,0.3436806,10.359,6.182,1.058,0.646173,3.62196136,77.359825,234.529968,233.963409
318,9.346787486224656,8.37,241.629,108.026,7.55,0.676,0.138,0.216,0.198,0.366,0.248,0.251,0.312,0.059,0.318,0.26,0.225,8,0.2831534,9.306,5.639,1.069,0.60386,11.6248342,90.771881,238.085266,221.034637
319,9.259637310505756,0.43,33.904,4.867,2.387,0.824,0.137,0.522,0.353,0.344,0.37,0.183,0.23,0.437,0.236,0.406,0.343,12,0.2294418,9.064,6.678,1.026,0.616501,4.96854742,82.412537,277.223877,260.473724
320,9.193820026016112,1.76,124.45,15.898,6.037,0.85,0.138,0.188,0.427,0.348,0.303,0.439,0.345,0.397,0.532,0.321,0.294,9,0.1876387,9.047,6.077,1.04,0.596429,6.25814289,85.607559,257.98172,183.61319
321,9.09151498112135,5.66,250.45,7.609,1.728,0.964,0.139,0.873,0.327,0.38,0.355,0.34,0.261,0.415,0.483,0.527,0.572,8,0.3137572,9.274,6.051,1.047,0.582506,5.3085544,76.979713,259.710358,188.233154
322,9.136677139879543,8.28,306.662,14.45,2.469,0.948,0.139,0.334,0.443,0.351,0.337,0.427,0.311,0.35,0.618,0.376,0.396,11,0.1980973,9.373,6.283,1.114,0.599679,9.2231694,90.639168,259.197296,237.557877
323,8.698970004336019,3.92,212.095,112.905,1.733,0.649,0.136,0.15,0.26,0.455,0.306,0.384,0.33,0.252,0.268,0.289,0.34,7,0.2351512,9.564,6.111,1.04,0.673145,6.23322286,87.290955,252.876312,243.844269
324,8.96657624451305,4.38,246.955,7.457,5.457,0.95,0.136,0.588,0.523,0.467,0.38,0.44,0.451,0.65,0.342,0.526,0.536,10,0.3665003,8.975,6.134,1.066,0.515589,5.73361385,95.837692,251.705948,204.961853
325,8.809668301829708,7.85,232.043,8.806,3.638,0.949,0.139,0.91,0.377,0.368,0.334,0.465,0.36,0.397,0.415,0.552,0.531,12,0.250997,9.243,6.132,1.06,0.63812,8.20962891,71.983559,294.108398,288.556976
326,8.847711655616944,7.34,90.069,21.771,2.29,0.789,0.138,0.106,0.497,0.357,0.567,0.345,0.28,0.538,0.599,0.32,0.311,8,0.2847143,9.337,5.875,1.082,0.59427,7.43048016,76.012558,222.924057,202.93309
327,8.806875401645538,2.25,258.18,14.128,1.769,0.942,0.139,0.934,0.373,0.354,0.256,0.509,0.308,0.38,0.479,0.554,0.588,9,0.2130042,9.551,5.705,1.091,0.597396,4.30367013,74.565407,239.536499,229.526184
328,8.8153085691824,5.23,60.683,14.47,4.902,0.758,0.139,0.098,0.293,0.322,0.061,0.424,0.356,0.065,0.509,0.238,0.188,9,0.2175156,8.89,6.04,1.102,0.593854,7.04710263,80.114777,211.578857,174.232254
329,8.87942606879415,3.06,279.593,21.647,2.981,0.919,0.143,0.941,0.491,0.336,0.366,0.458,0.313,0.368,0.411,0.589,0.598,8,0.2443506,8.743,5.293,1.08,0.523247,11.3707651,75.637024,209.64772,154.640198
330,8.67366413907125,9.86,27.852,4.996,2.214,0.794,0.138,0.471,0.492,0.327,0.37,0.4,0.322,0.391,0.46,0.43,0.391,8,0.3069814,9.249,5.908,1.091,0.55906,8.84862845,70.381325,275.236938,221.984894
331,8.6345120151091,5.66,25.936,5.887,1.882,0.769,0.138,0.532,0.516,0.382,0.464,0.437,0.283,0.469,0.601,0.476,0.463,7,0.3010359,9.633,6.179,1.048,0.56309,5.20844254,76.020363,253.337784,235.256546
332,8.51999305704285,5.81,282.628,146.52,7.088,0.648,0.142,0.552,0.169,0.261,0.094,0.11,0.141,0.05,0.14,0.327,0.213,8,0.3482318,8.936,5.533,1.068,0.523333,9.5771834,82.777092,240.765549,143.899017
333,8.910094888560602,3.64,486.141,30.741,2.147,0.937,0.137,0.966,0.541,0.35,0.63,0.475,0.285,0.546,0.557,0.619,0.688,11,0.3009509,9.502,6.424,1.083,0.666535,11.5847169,98.886925,267.162781,309.80426
334,9.229147988357855,6.08,22.927,6.641,1.797,0.731,0.141,0.507,0.403,0.336,0.41,0.437,0.276,0.461,0.553,0.415,0.423,11,0.3952294,8.966,6.185,1.053,0.539229,7.51468706,98.994667,267.129517,176.490265
335,9.161150909262744,4.4,20.598,6.083,2.5,0.706,0.138,0.527,0.489,0.27,0.415,0.385,0.23,0.429,0.623,0.429,0.415,13,0.3206715,8.684,6.22,1.075,0.516015,7.38862325,113.868744,245.624969,203.611832
336,9.356547323513812,9.83,280.554,30.365,2.165,0.896,0.137,0.966,0.57,0.332,0.392,0.314,0.235,0.432,0.559,0.622,0.563,7,0.3339426,9.838,6.288,1.081,0.62056,8.85092874,76.423866,333.41449,226.423676
337,9.42021640338319,0.39,22.329,5.86,1.301,0.757,0.144,0.478,0.389,0.412,0.441,0.272,0.252,0.565,0.403,0.426,0.371,10,0.1479922,8.195,5.91,1.04,0.521031,3.93433013,84.023453,227.310364,185.874374
338,9.040958607678906,7.53,15.06,7.118,3.739,0.581,0.134,0.496,0.382,0.448,0.504,0.284,0.304,0.463,0.402,0.442,0.416,11,0.5560695,9.079,6.018,1.075,0.491454,7.58057609,130.704315,312.702637,253.853394
339,9.275724130399212,2.17,128.217,26.75,6.421,0.794,0.136,0.187,0.487,0.442,0.437,0.48,0.406,0.418,0.45,0.372,0.403,12,0.292337,10.037,5.944,1.051,0.656188,8.37633658,125.416931,267.693573,180.800461
340,8.832682665251824,2.98,477.488,212.98,69.278,0.628,0.14,0.519,0.52,0.145,0.713,0.046,0.082,0.42,0.067,0.395,0.367,11,0.3384729,9.141,5.874,1.067,0.607651,12.4524902,77.889214,230.667709,207.005508
341,8.935542010773082,1.3,22.851,5.554,2.878,0.73,0.137,0.501,0.509,0.431,0.43,0.249,0.317,0.462,0.292,0.48,0.386,11,0.3265123,9.104,6.471,1.053,0.538756,3.38773725,92.871071,211.89003,204.417328
342,8.777283528852417,9.89,236.286,7.766,2.017,0.96,0.142,0.9,0.381,0.444,0.404,0.562,0.38,0.448,0.566,0.575,0.581,9,0.3177497,9.139,5.771,1.069,0.522236,7.185077,59.815548,233.356308,163.800079
343,9.142667503568733,5.93,16.912,6.459,1.52,0.679,0.145,0.516,0.41,0.361,0.403,0.247,0.213,0.44,0.4,0.429,0.34,9,0.3081765,7.658,4.522,1.038,0.46596,4.84329062,118.262695,250.770416,126.474152
344,9.05551732784983,1.35,110.328,11.712,5.202,0.867,0.144,0.131,0.427,0.383,0.356,0.386,0.346,0.413,0.485,0.314,0.263,10,0.2105721,7.644,4.761,1.022,0.473322,2.43819475,83.980141,256.057526,192.548294
345,9.236572006437065,6.26,441.934,168.194,2.332,0.722,0.137,0.64,0.361,0.461,0.556,0.43,0.384,0.363,0.694,0.487,0.6,7,0.2399495,9.732,6.012,1.104,0.608705,8.29046396,87.743629,305.723145,218.543182
346,9.173925197299171,2.14,154.948,15.155,5.771,0.881,0.141,0.234,0.474,0.327,0.313,0.416,0.322,0.323,0.376,0.345,0.342,7,0.2239539,8.32,4.694,1.028,0.48402,4.83891177,95.661255,228.850784,200.002411
347,9.10790539730952,3.3,28.795,5.38,2.338,0.789,0.139,0.508,0.347,0.361,0.402,0.351,0.268,0.377,0.505,0.405,0.379,12,0.1560794,9.255,5.76,1.024,0.566695,0.990666224,89.311745,254.638367,209.787628
348,9.167491087293763,2.94,39.414,20.392,2.432,0.633,0.142,0.07,0.399,0.353,0.368,0.299,0.245,0.042,0.178,0.274,0.28,7,0.0841971,8.281,5.765,1.027,0.535399,3.47002362,91.363281,224.489502,196.268158
349,9.346787486224656,9.12,323.235,5.704,1.426,0.978,0.14,0.589,0.456,0.307,0.33,0.298,0.212,0.385,0.419,0.451,0.357,8,0.3033443,9.371,5.453,1.118,0.576166,8.52928955,93.59201,253.221146,172.032944
350,8.910094888560602,3.79,149.021,16.109,1.795,0.893,0.141,0.266,0.427,0.259,0.4,0.343,0.19,0.476,0.56,0.318,0.35,6,0.3363976,8.981,4.829,1.021,0.55275,2.81750783,71.698219,222.446686,181.137955
351,8.517126416391246,3.72,78.548,47.885,4.254,0.601,0.138,0.048,0.118,0.43,0.043,0.148,0.214,0.07,0.31,0.198,0.072,7,0.2354811,9.333,4.591,1.021,0.574085,1.91716397,88.578201,248.284805,173.665558
353,8.701146923590294,2.22,327.748,17.02,5.275,0.936,0.135,0.979,0.472,0.354,0.342,0.381,0.305,0.498,0.233,0.602,0.561,9,0.4828273,9.454,5.461,1.025,0.519141,5.7261416,109.390366,268.332825,192.483795
354,9.119186407719209,10.0,48.102,9.544,3.117,0.792,0.145,0.061,0.428,0.261,0.054,0.036,0.2,0.362,0.283,0.25,0.035,5,0.1914355,7.996,4.728,1.049,0.459913,2.6600463,58.066597,227.649231,131.791946
355,8.1518108830086,2.9,53.622,11.591,2.933,0.787,0.133,0.63,0.026,0.355,0.013,0.009,0.059,0.016,0.256,0.337,0.204,6,0.2112642,10.432,6.556,1.062,0.739943,7.5715929,83.096146,276.99173,236.441681
356,8.899629454882437,5.64,208.659,5.387,3.316,0.96,0.144,0.43,0.486,0.452,0.437,0.507,0.322,0.617,0.358,0.456,0.494,6,0.1777185,8.222,4.895,1.044,0.480096,4.77505579,64.105011,273.646088,158.379135
357,8.586700235918748,5.56,220.412,13.91,6.616,0.915,0.142,0.384,0.419,0.363,0.233,0.451,0.385,0.318,0.309,0.389,0.311,11,0.284808,8.596,5.785,1.06,0.511366,3.42055557,103.597122,240.298721,182.530914
358,8.570247719997592,0.12,22.61,8.548,1.619,0.69,0.143,0.579,0.356,0.309,0.348,0.419,0.247,0.623,0.375,0.414,0.388,6,0.2235416,8.713,5.03,1.021,0.520957,6.11249766,80.415894,238.761826,151.768875
359,8.53313237964589,7.23,18.288,8.811,2.604,0.616,0.142,0.595,0.374,0.301,0.378,0.369,0.261,0.67,0.295,0.423,0.394,9,0.288613,9.117,5.209,1.062,0.504688,9.22981569,100.449493,278.124817,172.372223
360,8.301029995663981,2.83,16.214,7.182,3.103,0.612,0.139,0.451,0.517,0.384,0.385,0.417,0.353,0.409,0.452,0.451,0.383,5,0.3495589,8.665,4.745,1.069,0.479039,5.55307679,102.688339,252.418396,186.358795
361,8.65169513695184,4.07,196.844,143.385,14.855,0.554,0.14,0.445,0.319,0.363,0.175,0.26,0.296,0.304,0.207,0.376,0.356,8,0.2360923,8.767,6.131,1.079,0.543879,4.62494255,71.132187,260.805847,206.094803
362,8.642065152999546,4.94,460.851,176.577,9.253,0.713,0.144,0.782,0.358,0.317,0.503,0.271,0.251,0.408,0.285,0.486,0.529,6,0.2489987,8.242,5.003,1.08,0.518518,8.87777408,49.634327,375.632416,236.625381
363,8.866461091629782,8.87,225.39,15.178,2.046,0.929,0.144,0.566,0.497,0.325,0.416,0.405,0.245,0.495,0.619,0.463,0.532,6,0.242396,8.758,4.682,1.07,0.52357,6.55121175,103.608864,381.217163,256.830139
364,8.7594507517174,4.52,338.483,21.083,5.609,0.927,0.144,0.544,0.026,0.368,0.013,0.001,0.025,0.01,0.063,0.312,0.14,7,0.2558752,8.474,4.725,1.063,0.525555,5.42169968,64.821304,382.569305,224.384064
365,9.050609993355089,0.78,191.564,81.264,7.353,0.684,0.137,0.727,0.115,0.313,0.06,0.327,0.317,0.03,0.415,0.385,0.346,8,0.2127258,9.328,5.942,1.077,0.606106,9.00281786,64.345413,303.036072,263.378052
366,8.5654310959658,5.81,374.796,7.011,2.808,0.974,0.143,0.88,0.347,0.311,0.287,0.586,0.295,0.337,0.665,0.512,0.621,3,0.2275133,8.853,4.705,1.059,0.518807,5.04158851,87.828392,243.040253,182.36377
367,8.913640169325252,6.66,54.011,20.128,2.439,0.705,0.14,0.042,0.685,0.289,0.5,0.382,0.239,0.327,0.729,0.339,0.304,8,0.2936613,8.903,4.759,1.082,0.519775,6.80571915,79.30497,247.978775,196.694763
368,8.906578314837764,4.06,27.02,6.626,1.768,0.763,0.139,0.615,0.321,0.303,0.353,0.32,0.212,0.39,0.526,0.413,0.388,8,0.1784509,8.814,5.354,1.062,0.558138,6.31340416,142.81131,375.876373,255.340134
369,8.296708621881338,6.88,293.354,6.779,1.927,0.971,0.14,0.383,0.339,0.395,0.342,0.439,0.306,0.382,0.451,0.372,0.338,2,0.2727673,9.116,4.623,1.087,0.556448,5.81398493,127.138596,253.302307,196.524384
370,8.958607314841775,2.09,29.881,19.091,5.246,0.551,0.136,0.407,0.031,0.397,0.003,0.409,0.38,0.009,0.42,0.278,0.328,6,0.4436418,10.162,6.121,1.129,0.616326,10.8642017,101.27935,309.875427,287.384888
371,8.26121944151563,5.44,63.693,9.661,1.801,0.847,0.137,0.061,0.335,0.411,0.282,0.312,0.308,0.238,0.56,0.269,0.261,10,0.3037748,9.335,5.404,1.061,0.555618,6.63486378,85.927856,259.146942,216.841705
372,8.698970004336019,5.63,298.757,40.062,7.258,0.863,0.132,0.875,0.593,0.297,0.634,0.259,0.279,0.639,0.321,0.588,0.607,7,0.374235,10.831,6.783,1.131,0.700641,11.2783517,86.586746,337.524963,242.320618
373,9.096910013008056,4.57,140.775,6.26,2.449,0.942,0.147,0.335,0.436,0.393,0.435,0.36,0.283,0.502,0.603,0.388,0.318,6,0.2747102,8.026,4.665,1.064,0.458195,7.98930618,77.392105,225.926575,157.302597
374,7.852632892206214,0.96,32.37,6.897,1.49,0.794,0.141,0.557,0.313,0.391,0.34,0.357,0.254,0.363,0.585,0.42,0.375,6,0.1866983,9.058,4.719,1.074,0.597652,7.69638001,86.507042,235.300308,210.369827
375,8.995678626217357,0.8,139.512,19.104,1.532,0.871,0.144,0.103,0.443,0.226,0.351,0.402,0.195,0.351,0.707,0.257,0.265,6,0.3370811,8.395,4.484,1.051,0.507328,6.67655767,67.221512,1091.765015,238.623215
