mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,13,20,21,31,32,75,76,100,101,107,108,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
540,9.397940008672036,1.72,11.888,8.374,3.187,0.507,0.135,0.484,0.385,0.386,3.331,0.418,0.416,0.344,0.372,0.57,0.371,0.418,0.397,504.831,460.726,9,0.5506262,8.382,6.67,1.091,0.46484,8.02242092,107.992661,274.042755,188.28389
541,8.892790030352131,5.96,20.507,7.085,1.804,0.698,0.143,0.529,0.347,0.324,2.153,0.396,0.452,0.354,0.261,0.433,0.61,0.4,0.42,486.529,520.638,12,0.3582056,8.535,5.284,1.102,0.518756,8.16461124,75.193237,200.134674,199.455109
542,9.040958607678906,1.56,257.377,11.979,2.096,0.948,0.137,0.251,0.457,0.353,1.627,0.519,0.21,0.456,0.24,0.492,0.249,0.354,0.346,10382.669,10098.044,11,0.3055276,9.328,6.495,1.063,0.569468,9.11391014,89.92675,236.554733,243.860657
543,9.397940008672036,9.32,226.139,5.088,3.353,0.964,0.141,0.894,0.444,0.404,3.437,0.428,0.412,0.42,0.351,0.725,0.376,0.58,0.611,6018.822,6485.215,14,0.2353723,8.803,6.324,1.147,0.555785,7.28157036,82.699249,254.019821,319.956055
544,9.42021640338319,4.59,172.839,10.103,2.371,0.933,0.14,0.355,0.473,0.417,2.717,0.371,0.526,0.408,0.331,0.415,0.664,0.415,0.37,6505.922,5209.212,9,0.285492,8.878,5.995,1.063,0.543308,4.42710628,110.853943,223.622589,240.639435
545,9.060480747381382,3.08,215.874,127.604,2.568,0.624,0.144,0.331,0.314,0.39,2.097,0.692,0.253,0.462,0.276,0.196,0.414,0.345,0.452,99527.594,121033.435,6,0.1805947,7.952,5.355,1.079,0.479233,7.14184634,90.330933,173.289261,186.047714
546,8.88941028970075,5.51,26.878,6.569,1.84,0.762,0.143,0.536,0.342,0.365,1.834,0.385,0.32,0.339,0.255,0.368,0.502,0.415,0.368,598.218,542.861,9,0.2715257,8.837,5.341,1.106,0.549236,4.52030524,49.169159,206.292908,266.045746
547,8.482804102050025,3.53,466.314,59.723,4.26,0.879,0.143,0.982,0.096,0.438,4.843,0.023,0.563,0.049,0.457,0.026,0.393,0.505,0.524,149249.913,85435.276,8,0.3521866,7.616,5.714,1.044,0.43278,5.23256708,72.039024,218.108871,125.706039
548,9.55284196865778,4.52,194.654,36.805,4.57,0.825,0.14,0.845,0.051,0.43,3.735,0.005,0.221,0.015,0.317,0.021,0.326,0.442,0.323,41199.616,11853.606,11,0.263846,8.939,6.022,1.067,0.536508,5.90108158,88.533051,210.450043,217.323364
549,9.30102999566398,8.14,344.857,9.553,4.955,0.96,0.137,0.384,0.367,0.373,5.87,0.255,0.519,0.317,0.384,0.318,0.492,0.375,0.33,21735.326,16043.862,10,0.3424114,9.328,6.307,1.13,0.552163,9.60263554,103.605675,279.968689,230.302582
550,9.236572006437065,6.52,27.536,4.649,4.236,0.756,0.138,0.559,0.405,0.466,3.78,0.482,0.366,0.378,0.352,0.449,0.45,0.477,0.442,843.018,821.378,10,0.3271188,9.88,6.104,1.086,0.57683,12.7407377,83.010986,281.043976,203.847763
551,9.1249387366083,3.62,368.338,24.143,9.876,0.915,0.139,0.346,0.047,0.346,11.111,0.106,0.479,0.05,0.356,0.026,0.222,0.246,0.277,100998.125,129577.68,6,0.2710932,9.509,6.578,1.094,0.565076,8.07143505,66.779915,225.790497,213.601486
552,8.835647144215564,4.95,96.259,13.809,2.779,0.853,0.144,0.081,0.456,0.42,3.193,0.384,0.557,0.41,0.373,0.391,0.566,0.319,0.33,5441.337,4263.615,10,0.3477215,7.754,5.415,1.046,0.476142,9.85771884,71.741302,217.758209,187.157333
553,8.774690718274137,5.37,271.489,8.683,4.487,0.954,0.146,0.713,0.511,0.383,4.275,0.454,0.341,0.451,0.27,0.454,0.342,0.536,0.545,14476.708,14919.94,6,0.2778343,7.711,4.882,1.05,0.45935,5.55869107,53.929649,180.919113,128.719818
554,8.761953896871205,3.39,311.252,9.723,4.316,0.957,0.143,0.935,0.432,0.422,5.189,0.313,0.621,0.352,0.469,0.503,0.348,0.596,0.669,17798.0,18861.704,9,0.2244954,8.54,4.851,1.066,0.506294,5.25062729,81.927208,227.208405,192.907928
556,9.443697499232712,4.0,332.031,9.885,4.373,0.959,0.139,0.954,0.543,0.401,4.733,0.553,0.466,0.559,0.39,0.633,0.487,0.633,0.681,19476.532,22129.375,9,0.3187844,9.24,5.964,1.078,0.586792,5.88646857,81.680901,271.928101,289.163086
557,9.229147988357855,0.7,191.625,28.575,2.622,0.86,0.138,0.311,0.45,0.41,3.048,0.337,0.543,0.405,0.342,0.42,0.553,0.39,0.465,20632.995,25547.155,14,0.2073425,9.4,6.275,1.155,0.598019,11.0151945,85.063141,238.10051,217.892273
559,9.221848749616356,1.64,111.354,46.679,14.941,0.644,0.138,0.14,0.056,0.587,13.704,0.034,0.476,0.027,0.525,0.024,0.661,0.261,0.236,85395.141,72762.178,11,0.2961273,9.186,5.789,1.079,0.501038,9.77444498,94.135689,247.788666,294.279541
560,8.769551078621726,0.6,19.989,6.158,1.095,0.734,0.147,0.515,0.408,0.371,1.099,0.45,0.391,0.38,0.277,0.565,0.38,0.432,0.385,313.78,250.752,8,0.2425183,7.386,4.919,1.028,0.470693,6.30963556,68.810501,198.648926,119.681351
561,8.769551078621726,0.36,96.929,12.427,1.737,0.872,0.145,0.131,0.469,0.343,1.819,0.289,0.375,0.372,0.239,0.316,0.666,0.314,0.246,3598.29,2335.417,9,0.1760159,8.578,5.281,1.02,0.530893,4.05648055,48.686279,123.378235,154.583176
562,9.602059991327964,7.93,26.483,4.834,3.35,0.764,0.139,0.581,0.369,0.4,2.998,0.515,0.291,0.386,0.278,0.455,0.352,0.45,0.419,696.471,666.278,11,0.2541592,9.272,6.047,1.09,0.555862,6.87228537,89.942673,251.50621,241.348465
564,8.52432881167557,8.63,219.276,82.259,4.929,0.716,0.144,0.508,0.109,0.392,5.432,0.052,0.463,0.084,0.385,0.035,0.52,0.336,0.284,108745.178,67888.216,7,0.1808589,8.214,4.93,1.054,0.484902,3.8036366,45.810658,212.031113,159.358368
565,9.387216143280265,9.92,494.216,28.629,3.312,0.939,0.138,0.775,0.493,0.311,4.232,0.437,0.519,0.472,0.327,0.506,0.217,0.526,0.607,63265.631,74778.529,10,0.2161101,9.738,6.404,1.17,0.598566,11.4215815,88.252953,254.209686,245.565247
566,8.536107011014092,0.41,17.01,6.646,1.555,0.675,0.146,0.527,0.43,0.355,1.466,0.461,0.319,0.406,0.245,0.514,0.379,0.437,0.392,350.901,305.627,8,0.1947197,7.26,5.324,1.097,0.477408,9.30827304,78.557419,190.243164,186.115585
567,8.614393726401687,9.98,24.129,5.546,1.854,0.765,0.144,0.543,0.377,0.304,2.22,0.508,0.397,0.4,0.233,0.496,0.672,0.408,0.409,468.495,466.873,8,0.1800734,8.258,4.851,1.068,0.509592,3.84032297,67.08152,200.814484,172.611923
568,9.387216143280265,9.11,26.693,5.128,2.899,0.769,0.14,0.56,0.317,0.43,2.651,0.483,0.317,0.344,0.308,0.374,0.35,0.436,0.411,660.62,655.504,8,0.3132342,8.75,5.943,1.116,0.559693,10.3866193,109.554253,270.003601,160.01416
569,9.244125144327509,0.21,17.889,4.692,4.118,0.67,0.14,0.475,0.484,0.358,3.833,0.54,0.304,0.337,0.328,0.347,0.301,0.439,0.399,549.272,492.168,7,0.340971,8.78,5.616,1.021,0.485982,8.03192138,87.768471,222.722305,218.161255
571,9.050609993355089,9.5,181.321,125.7,2.051,0.587,0.144,0.32,0.38,0.349,2.044,0.144,0.349,0.217,0.264,0.211,0.645,0.35,0.291,70473.724,54113.278,6,0.1164087,8.147,4.792,1.063,0.486019,2.84649359,105.843666,196.734039,168.272369
573,8.950781977329818,7.34,220.33,28.135,5.141,0.869,0.136,0.165,0.202,0.156,3.474,0.172,0.032,0.179,0.061,0.185,0.073,0.174,0.142,39597.722,28093.057,10,0.2591791,9.319,6.372,1.073,0.561316,5.25135499,73.479004,282.428192,286.005066
574,9.221848749616356,7.92,457.344,16.969,3.307,0.958,0.136,0.626,0.335,0.35,2.894,0.278,0.234,0.242,0.241,0.167,0.548,0.437,0.354,35470.956,27868.378,8,0.2159324,9.541,6.374,1.094,0.605938,12.2927099,82.676315,267.003387,233.937469
575,9.275724130399212,2.15,32.937,4.533,2.646,0.821,0.137,0.603,0.353,0.368,2.431,0.464,0.319,0.36,0.253,0.403,0.464,0.441,0.424,683.693,644.924,12,0.1619867,9.277,6.003,1.13,0.597139,12.6384068,107.497482,303.642853,256.738953
576,9.3767507096021,6.96,47.942,6.864,2.165,0.842,0.134,0.576,0.299,0.271,2.35,0.306,0.313,0.306,0.209,0.439,0.5,0.382,0.401,1217.033,1345.558,10,0.2196088,10.887,6.859,1.144,0.73801,12.8073013,117.2425,276.454102,343.111969
577,9.102372908709558,0.94,15.921,11.314,4.009,0.51,0.135,0.495,0.49,0.379,4.319,0.413,0.466,0.44,0.39,0.47,0.437,0.455,0.48,1042.694,1068.544,7,0.5489486,10.032,7.262,1.064,0.55035,10.1659485,115.443573,276.603668,280.804535
578,9.318758762624412,0.69,22.549,7.181,2.301,0.704,0.139,0.582,0.307,0.387,2.247,0.377,0.354,0.325,0.29,0.381,0.446,0.425,0.406,635.067,629.046,7,0.3161776,9.108,5.961,1.054,0.541835,8.24441621,88.810013,239.184494,257.165894
579,9.292429823902063,9.55,22.219,4.857,1.826,0.769,0.142,0.525,0.398,0.393,1.58,0.436,0.295,0.371,0.254,0.478,0.462,0.439,0.371,383.282,311.815,6,0.161179,8.239,5.327,1.092,0.498485,7.11664844,85.915787,302.522064,184.084183
580,9.537602002101044,1.75,70.274,16.619,4.736,0.767,0.139,0.072,0.581,0.491,4.167,0.455,0.368,0.504,0.394,0.642,0.47,0.381,0.339,7201.83,9583.001,6,0.3621673,9.289,6.047,1.051,0.504823,6.34405392,90.062027,1139.922607,275.49115
581,9.3767507096021,1.27,259.514,13.922,3.907,0.936,0.138,0.858,0.54,0.37,3.991,0.527,0.382,0.517,0.35,0.495,0.422,0.589,0.609,19074.863,19625.189,8,0.358889,8.789,6.124,1.055,0.480749,10.2658671,89.347603,281.659698,312.830719
582,9.508638306165729,8.12,11.912,5.536,3.812,0.56,0.139,0.567,0.585,0.405,4.463,0.596,0.564,0.556,0.403,0.739,0.387,0.519,0.521,405.122,406.307,5,0.4187415,8.359,5.641,1.085,0.445349,7.85717712,57.171883,246.230225,220.13916
583,9.468521082957745,7.04,14.32,7.592,2.939,0.576,0.137,0.568,0.542,0.379,3.323,0.447,0.45,0.504,0.367,0.56,0.325,0.496,0.467,517.497,533.518,8,0.4551556,8.695,5.573,1.102,0.485359,12.6282529,87.417542,1143.190796,232.16925
585,9.42021640338319,8.33,22.299,4.938,2.834,0.742,0.141,0.544,0.408,0.407,2.642,0.437,0.335,0.378,0.329,0.515,0.368,0.453,0.404,529.434,466.024,9,0.260718,8.678,5.992,1.056,0.519283,7.28864328,71.567268,240.303421,253.904953
586,9.229147988357855,2.63,449.055,4.6,4.081,0.981,0.137,0.955,0.455,0.337,3.869,0.515,0.298,0.339,0.267,0.444,0.355,0.582,0.62,12805.135,14162.375,11,0.2655563,9.634,5.993,1.052,0.609702,5.82913302,60.234558,296.847015,247.861542
587,9.148741651280924,3.56,22.276,5.059,2.889,0.737,0.142,0.57,0.39,0.465,3.174,0.431,0.536,0.372,0.361,0.701,0.499,0.475,0.446,547.496,498.738,7,0.2237734,8.076,5.329,1.049,0.504552,5.50994913,77.837463,260.748077,194.351227
588,9.337242168318426,7.76,29.48,5.469,1.491,0.809,0.141,0.6,0.408,0.278,2.034,0.546,0.482,0.414,0.255,0.542,0.574,0.428,0.473,490.282,552.864,7,0.3352452,8.372,5.193,1.077,0.554202,4.26252797,77.754669,271.149963,212.155075
589,9.2839966563652,1.94,181.445,19.147,3.65,0.888,0.138,0.34,0.512,0.437,3.779,0.516,0.478,0.487,0.376,0.631,0.427,0.43,0.462,17091.537,18966.959,9,0.1802055,9.275,6.306,1.044,0.603264,6.34320383,77.253716,251.391144,264.147919
591,9.119186407719209,5.89,239.966,5.883,3.871,0.961,0.144,0.638,0.428,0.373,2.583,0.492,0.092,0.41,0.127,0.38,0.278,0.48,0.373,8077.732,5340.384,8,0.1942105,8.106,5.024,1.065,0.493234,2.55770987,83.31472,223.979187,197.594894
592,9.455931955649724,4.53,27.189,5.004,1.841,0.799,0.139,0.52,0.363,0.365,1.674,0.417,0.298,0.349,0.282,0.497,0.299,0.416,0.382,479.829,434.607,8,0.3021485,8.79,6.304,1.096,0.555743,3.93992574,123.832428,214.772339,268.872375
594,9.309803919971486,2.69,435.71,30.332,4.891,0.925,0.139,0.643,0.043,0.444,4.351,0.005,0.057,0.012,0.336,0.015,0.507,0.377,0.294,80608.297,27581.208,8,0.3668645,7.722,5.756,1.053,0.441646,10.0020985,99.97773,307.79657,221.130188
595,9.443697499232712,1.42,241.914,97.12,5.211,0.703,0.138,0.284,0.098,0.365,5.207,0.021,0.305,0.032,0.338,0.031,0.353,0.249,0.228,148041.427,77790.231,15,0.165958,9.088,6.339,1.061,0.59964,3.68686581,104.139603,240.297043,273.012878
596,9.431798275933003,5.01,507.287,11.342,3.634,0.971,0.14,0.978,0.483,0.433,3.707,0.454,0.423,0.448,0.382,0.497,0.345,0.631,0.622,29068.88,28417.787,8,0.352727,8.672,5.723,1.108,0.470102,9.75773064,95.187317,414.811859,259.869751
597,9.148741651280924,3.69,322.841,5.665,3.722,0.972,0.143,0.831,0.405,0.303,3.456,0.476,0.263,0.422,0.229,0.512,0.306,0.513,0.483,10190.892,9711.355,8,0.3166873,8.484,5.647,1.079,0.512902,7.15028243,80.656235,191.079422,148.726135
598,9.387216143280265,9.19,440.644,13.222,2.757,0.965,0.137,0.663,0.335,0.43,2.652,0.504,0.402,0.32,0.346,0.166,0.615,0.476,0.506,23596.305,25198.97,9,0.3068379,10.008,6.624,1.203,0.654027,15.5412365,77.754295,289.597992,199.587769
599,9.397940008672036,8.87,109.035,10.203,4.658,0.88,0.142,0.092,0.422,0.331,5.523,0.272,0.472,0.304,0.364,0.414,0.363,0.282,0.256,6973.851,3455.743,10,0.3024235,8.531,5.477,1.114,0.53238,9.88540293,104.353493,248.70903,171.788101
600,9.522878745280336,7.21,181.497,12.155,3.454,0.921,0.139,0.432,0.454,0.409,2.758,0.267,0.225,0.34,0.262,0.327,0.402,0.432,0.26,10692.536,5992.036,12,0.2899367,9.341,5.905,1.134,0.607249,10.9154445,72.666016,250.776993,239.263763
602,9.346787486224656,5.2,35.758,8.191,4.641,0.736,0.138,0.144,0.136,0.481,4.282,0.049,0.065,0.053,0.237,0.047,0.622,0.254,0.074,1904.626,967.657,7,0.2016682,9.571,6.584,1.088,0.576865,10.9475099,89.805901,273.506683,270.088745
603,9.327902142064282,6.5,21.025,6.211,4.252,0.668,0.139,0.625,0.448,0.405,4.38,0.482,0.457,0.391,0.399,0.78,0.371,0.492,0.486,833.195,807.639,9,0.253648,8.994,6.294,1.052,0.537003,8.54581459,79.015442,280.254181,224.487793
604,9.522878745280336,0.08,24.927,4.756,2.363,0.778,0.139,0.522,0.385,0.374,2.418,0.499,0.381,0.392,0.288,0.536,0.453,0.427,0.436,500.921,514.428,12,0.18855,8.73,6.162,1.037,0.542265,9.57252148,78.230263,300.826721,309.352966
605,9.4089353929735,8.16,302.077,29.95,4.026,0.899,0.138,0.246,0.537,0.329,4.606,0.478,0.452,0.503,0.36,0.461,0.323,0.371,0.363,47145.619,40856.895,8,0.3472172,9.644,6.74,1.053,0.610381,8.65998444,68.083687,252.231216,288.024109
608,9.508638306165729,9.29,378.345,5.265,3.089,0.978,0.14,0.61,0.315,0.306,2.681,0.311,0.252,0.316,0.229,0.225,0.342,0.41,0.438,9717.069,9461.056,11,0.169409,9.223,5.633,1.103,0.558607,10.4213402,74.648979,259.295288,205.627975
609,9.309803919971486,6.78,10.851,6.509,3.367,0.524,0.139,0.525,0.585,0.396,4.149,0.564,0.664,0.516,0.444,0.665,0.409,0.502,0.537,387.631,385.153,6,0.4612629,8.348,5.839,1.098,0.438374,7.75329414,85.222557,243.12056,239.388367
610,9.619788758288394,0.64,19.564,5.185,3.705,0.688,0.138,0.5,0.501,0.335,4.048,0.463,0.4,0.401,0.433,0.421,0.517,0.445,0.422,597.39,589.743,9,0.2982585,8.928,5.774,1.106,0.508227,10.9975358,86.183517,294.456604,195.56546
611,9.568636235841012,6.65,246.928,8.742,6.225,0.943,0.139,0.482,0.504,0.461,6.112,0.474,0.443,0.455,0.436,0.499,0.46,0.482,0.452,17448.429,15988.179,9,0.3749191,7.758,6.113,1.094,0.449203,6.4705921,79.050018,245.196014,198.284607
612,9.619788758288394,2.31,232.135,148.077,9.423,0.596,0.138,0.201,0.747,0.352,8.081,0.357,0.26,0.524,0.309,0.365,0.328,0.434,0.301,362250.478,370912.122,12,0.2892357,8.748,6.111,1.081,0.54784,6.29222481,101.956299,1105.690186,214.963516
614,7.619788758288394,5.15,306.716,162.482,0.803,0.653,0.16,0.511,0.278,0.323,1.011,0.413,0.534,0.333,0.271,0.284,0.337,0.371,0.541,90723.799,140243.248,6,0.0506456,6.344,4.409,1.084,0.451007,7.58026048,57.811714,55.485638,59.659615
615,6.978810700930062,4.74,16.833,5.685,3.109,0.657,0.139,0.441,0.471,0.418,2.081,0.677,0.181,0.498,0.281,0.464,0.3,0.443,0.39,488.846,357.025,9,0.3458419,8.015,5.589,1.15,0.473841,8.58782869,66.030777,166.873398,142.096283
