mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
133,5.494850021680094,2.52,334.044,123.857,4.535,0.722,0.158,0.627,0.579,0.442,0.162,0.156,0.302,0.246,0.225,0.281,0.376,9,0.1185799,5.104,3.385,1.282,0.341615,12.9612991,31.501486,89.774445,54.756123
134,5.552841968657781,2.17,154.178,5.823,1.336,0.956,0.169,0.241,0.515,0.434,0.537,0.165,0.565,0.253,0.626,0.231,0.338,6,0.0878721,4.329,2.879,1.409,0.315136,13.8763029,60.393879,80.61628,85.265198
135,5.920818753952375,4.43,9.3,2.512,0.984,0.727,0.163,0.528,0.481,0.384,0.241,0.153,0.295,0.207,0.499,0.29,0.31,9,0.1086919,4.749,2.95,1.5,0.331447,15.077086,46.629562,76.842751,77.781082
136,6.049148541111453,7.92,217.476,7.036,0.938,0.965,0.167,0.863,0.403,0.292,0.109,0.079,0.187,0.15,0.226,0.134,0.283,7,0.0595301,4.614,3.49,1.415,0.347653,13.4856385,75.361389,68.036736,61.277344
137,6.142667503568731,6.74,10.55,1.983,1.497,0.752,0.168,0.547,0.395,0.462,0.17,0.151,0.224,0.238,0.349,0.222,0.283,8,0.1490845,4.838,2.758,1.435,0.349586,14.6517464,75.05806,47.85326,34.059441
138,6.1487416512809245,0.71,267.166,10.381,1.602,0.957,0.165,0.41,0.563,0.398,0.432,0.136,0.499,0.229,0.494,0.254,0.348,6,0.1418185,4.382,2.995,1.302,0.341542,14.6624947,50.232857,73.771095,26.875019
139,6.179798540514359,0.65,11.062,2.118,0.69,0.798,0.167,0.565,0.314,0.306,0.176,0.086,0.209,0.139,0.383,0.156,0.279,9,0.0745923,4.656,3.491,1.445,0.350722,16.5823619,47.647667,102.423004,64.815475
140,6.191114132640188,2.78,11.799,2.734,0.325,0.794,0.164,0.582,0.412,0.244,0.222,0.013,0.273,0.059,0.456,0.092,0.294,6,0.1069605,5.027,2.688,1.411,0.362818,13.9987213,58.597973,97.953293,69.175262
141,6.214670164989233,3.65,10.628,2.023,0.879,0.786,0.172,0.528,0.307,0.302,0.124,0.067,0.171,0.128,0.275,0.145,0.342,8,0.049265,5.042,2.62,1.433,0.385331,14.7933673,62.381008,37.756596,33.892761
142,6.343901797987168,4.0,9.713,2.411,0.785,0.752,0.168,0.585,0.367,0.295,0.212,0.087,0.244,0.141,0.432,0.173,0.302,9,0.0678916,4.159,3.561,1.533,0.33696,16.6723331,44.088257,84.566467,68.193306
144,6.38933983691012,2.38,9.418,2.298,1.171,0.731,0.163,0.525,0.39,0.205,0.178,0.085,0.243,0.097,0.375,0.215,0.27,8,0.0577243,5.024,3.118,1.44,0.332096,12.6584084,29.145718,80.186348,83.835632
145,6.400116927926312,7.28,11.026,1.797,1.268,0.782,0.161,0.541,0.321,0.324,0.176,0.085,0.209,0.163,0.408,0.152,0.29,7,0.0429687,4.713,2.723,1.443,0.352873,14.8325716,40.166321,85.476585,80.515556
147,6.504455662453552,6.9,10.307,2.349,0.755,0.769,0.165,0.549,0.381,0.315,0.189,0.079,0.242,0.141,0.436,0.153,0.29,7,0.112604,4.456,2.689,1.432,0.344081,14.2307144,36.333321,116.287964,46.901455
148,6.552841968657781,4.15,8.626,5.733,1.382,0.548,0.155,0.544,0.413,0.36,0.3,0.255,0.352,0.244,0.452,0.333,0.318,10,0.1012791,5.732,4.006,1.318,0.356853,14.9382455,66.268425,114.264542,68.217644
149,6.628932137728263,2.71,8.685,2.522,1.002,0.711,0.164,0.564,0.4,0.314,0.206,0.081,0.259,0.15,0.442,0.147,0.308,6,0.1085664,4.59,2.622,1.433,0.325083,14.4532957,48.98732,94.534058,46.841381
150,6.82102305270683,2.36,99.753,6.953,1.375,0.923,0.158,0.177,0.423,0.314,0.338,0.158,0.407,0.207,0.392,0.283,0.313,5,0.1276084,5.578,2.928,1.401,0.408005,13.7963889,81.598526,97.591812,71.610802
151,6.920818753952375,3.77,189.659,2.248,1.276,0.982,0.172,0.531,0.38,0.457,0.204,0.238,0.236,0.279,0.404,0.234,0.258,6,0.0849225,4.257,2.791,1.435,0.31015,14.1701951,43.276363,185.246323,129.945557
152,7.008773924307505,4.15,7.973,2.481,0.704,0.715,0.169,0.554,0.4,0.246,0.213,0.034,0.267,0.092,0.433,0.1,0.264,6,0.0396716,4.224,2.758,1.473,0.299326,14.9764522,47.393101,63.866173,35.642189
153,7.1249387366083,8.22,66.935,8.735,2.225,0.859,0.168,0.076,0.545,0.35,0.578,0.162,0.533,0.229,0.442,0.38,0.247,8,0.0457781,4.527,2.723,1.445,0.33063,15.14069,68.913757,84.512833,58.065376
155,8.337242168318426,4.15,73.799,8.743,4.534,0.848,0.161,0.099,0.564,0.381,0.476,0.137,0.494,0.213,0.419,0.275,0.206,7,0.0414686,5.226,3.578,1.286,0.347039,12.0850546,46.90239,132.670776,76.923546
156,8.522878745280337,0.49,9.839,4.93,0.865,0.629,0.16,0.619,0.424,0.39,0.228,0.067,0.285,0.161,0.316,0.181,0.28,6,0.1780809,5.306,3.408,1.286,0.360046,11.1359661,53.940159,103.673477,69.440353
158,8.130768280269024,4.08,31.268,9.796,2.347,0.72,0.156,0.033,0.525,0.363,0.006,0.003,0.434,0.113,0.521,0.222,0.013,6,0.2496434,6.406,3.576,1.114,0.369968,7.2342872,49.596375,104.086304,86.132416
159,6.110698297493689,1.01,10.94,4.751,0.766,0.665,0.163,0.551,0.483,0.311,0.284,0.184,0.345,0.209,0.424,0.168,0.346,8,0.2170129,5.482,3.879,1.047,0.383649,5.85662542,32.490833,139.97847,83.698723
160,6.958607314841775,7.12,33.958,8.2,1.025,0.786,0.16,0.046,0.452,0.188,0.165,0.029,0.251,0.146,0.262,0.224,0.067,6,0.2204245,6.394,3.236,1.076,0.387824,4.05337219,51.026344,160.424561,68.89994
161,7.33161408331,0.47,20.103,4.075,1.287,0.789,0.151,0.566,0.358,0.371,0.395,0.099,0.341,0.179,0.479,0.205,0.31,6,0.080175,6.212,4.0,1.013,0.47337,2.85405831,56.124577,133.445679,193.165405
162,8.537602002101044,8.74,242.35,6.113,2.193,0.967,0.153,0.514,0.371,0.346,0.168,0.105,0.239,0.178,0.219,0.149,0.29,6,0.2190658,6.332,3.784,1.055,0.39966,9.3102232,30.705351,191.50766,84.904335
163,8.318758762624412,1.35,13.485,3.864,1.833,0.703,0.159,0.539,0.432,0.33,0.344,0.131,0.339,0.179,0.32,0.106,0.289,10,0.1556585,6.262,4.836,1.095,0.40005,10.6579043,65.301567,164.957809,54.018635
164,8.823908740944319,7.22,315.5,246.249,7.92,0.554,0.149,0.897,0.642,0.496,0.489,0.638,0.645,0.464,0.308,0.343,0.624,6,0.2671363,7.305,4.163,1.031,0.445413,3.61427773,91.845947,177.042389,76.956696
165,7.066006836168758,4.11,58.128,10.589,1.667,0.826,0.147,0.073,0.519,0.384,0.328,0.153,0.388,0.246,0.48,0.229,0.178,8,0.1845013,6.246,4.106,1.069,0.413656,5.76271082,65.422348,216.388184,104.171936
166,7.335358024443875,1.52,309.251,185.192,125.653,0.499,0.157,0.459,0.313,0.451,0.254,0.381,0.252,0.414,0.545,0.156,0.36,4,0.0895377,6.104,3.407,1.089,0.410282,7.8073036,46.856354,73.014526,92.320793
167,9.30102999566398,3.63,20.886,6.921,1.41,0.715,0.146,0.51,0.384,0.428,0.298,0.186,0.311,0.242,0.348,0.251,0.282,9,0.2368356,7.456,4.679,1.075,0.49022,4.66080277,83.637093,199.120056,114.676208
168,7.542118103266008,8.88,194.821,4.295,2.579,0.966,0.149,0.93,0.509,0.342,0.447,0.211,0.44,0.257,0.811,0.223,0.563,5,0.2149973,6.905,3.865,1.054,0.48387,5.42791809,40.922348,117.304344,173.247986
169,7.394694953858891,4.11,252.302,10.343,2.985,0.95,0.156,0.399,0.476,0.26,0.403,0.265,0.452,0.197,0.515,0.144,0.331,8,0.2194781,6.258,4.296,1.122,0.395841,8.68027035,47.363884,103.888977,95.126411
170,7.52432881167557,2.42,185.644,34.328,4.148,0.828,0.156,0.333,0.039,0.545,0.005,0.018,0.011,0.153,0.017,0.241,0.08,5,0.2688269,5.824,3.643,1.077,0.361146,7.56244351,44.552097,83.973114,93.388824
171,6.882728704344236,3.27,10.072,5.089,0.879,0.628,0.16,0.433,0.461,0.218,0.302,0.252,0.368,0.178,0.361,0.157,0.273,4,0.056799,5.622,3.2,1.142,0.345656,8.99313719,66.050995,76.198517,90.652046
172,8.67778070526608,2.99,152.98,8.396,2.6,0.933,0.152,0.251,0.513,0.233,0.416,0.077,0.423,0.112,0.558,0.096,0.206,8,0.0660248,6.697,4.92,1.127,0.396102,6.38887183,80.722221,171.263901,98.971024
173,9.154901959985745,1.42,302.923,9.467,3.064,0.96,0.157,0.953,0.405,0.343,0.455,0.133,0.365,0.192,0.382,0.227,0.522,2,0.2128321,6.243,3.894,1.104,0.401666,8.01808328,75.72905,186.930786,82.25882
174,7.920818753952375,6.53,93.856,10.407,3.823,0.868,0.148,0.097,0.398,0.262,0.295,0.097,0.326,0.148,0.303,0.141,0.15,7,0.2386561,7.45,4.953,1.118,0.450059,11.9327179,67.806786,209.59317,111.394676
175,5.920818753952375,7.95,25.653,8.033,4.177,0.678,0.163,0.035,0.502,0.498,0.082,0.001,0.263,0.078,0.475,0.194,0.039,4,0.1767888,5.658,3.54,1.07,0.375776,6.29089679,29.983187,84.458054,75.040146
176,6.815308569182402,6.05,8.041,5.495,0.661,0.566,0.161,0.461,0.503,0.181,0.406,0.105,0.399,0.097,0.501,0.216,0.307,6,0.0310684,5.335,3.372,1.097,0.354184,6.73014618,41.951405,75.27803,74.99218
177,8.638272163982407,8.01,16.487,5.344,1.763,0.699,0.146,0.514,0.405,0.35,0.388,0.19,0.363,0.231,0.556,0.286,0.316,6,0.1559033,7.382,4.832,1.055,0.453568,5.56851315,60.797508,199.580902,128.411453
178,8.795880017344075,4.55,14.828,8.319,1.738,0.596,0.15,0.481,0.457,0.243,0.479,0.108,0.407,0.135,0.419,0.15,0.297,6,0.2404814,7.317,4.926,1.09,0.459578,6.64660741,99.95752,197.022446,100.114906
179,7.546681659952962,8.24,9.273,5.476,0.314,0.616,0.162,0.551,0.524,0.184,0.346,0.166,0.37,0.135,0.421,0.154,0.41,4,0.2500565,5.729,3.872,1.072,0.392834,6.81317228,63.287895,133.370209,51.942406
180,8.356547323513812,1.95,17.197,4.131,1.413,0.756,0.157,0.489,0.458,0.255,0.497,0.172,0.368,0.175,0.451,0.203,0.327,6,0.1051297,6.761,4.237,1.055,0.43651,5.72661104,82.003128,173.417572,85.13031
181,7.75448733218585,6.82,432.766,11.54,1.996,0.97,0.161,0.989,0.545,0.218,0.451,0.507,0.45,0.271,0.581,0.114,0.664,4,0.2165239,6.158,3.578,1.062,0.387184,5.18422085,74.074577,67.070312,74.019371
182,7.07727454200674,9.97,193.651,6.024,1.189,0.964,0.163,0.253,0.424,0.239,0.191,0.219,0.28,0.173,0.284,0.2,0.214,4,0.2213493,5.482,3.302,1.13,0.333265,8.49643956,82.259346,69.759087,85.459152
183,8.42021640338319,5.63,16.839,4.884,2.357,0.699,0.145,0.512,0.351,0.335,0.507,0.173,0.366,0.219,0.417,0.216,0.328,6,0.2406313,7.689,4.299,1.028,0.451403,4.53414771,88.316162,183.563248,136.273163
184,8.55284196865778,1.56,317.261,154.029,0.91,0.672,0.161,0.39,0.268,0.172,0.212,0.662,0.24,0.225,0.176,0.391,0.39,9,0.1360278,6.206,3.68,1.105,0.411704,7.61801411,60.996883,138.217987,76.585335
185,7.443697499232712,1.48,144.041,99.388,1.97,0.587,0.156,0.291,0.188,0.43,0.092,0.242,0.118,0.3,0.053,0.281,0.246,5,0.1056348,6.643,3.642,1.02,0.522862,4.71681896,78.551132,104.407562,67.642685
186,9.154901959985745,7.18,382.806,152.825,7.725,0.705,0.145,0.73,0.207,0.436,0.321,0.508,0.258,0.438,0.216,0.324,0.536,8,0.2766802,7.337,4.543,1.056,0.480437,5.2529221,83.608139,214.335327,144.803879
187,8.3767507096021,5.08,25.486,10.819,2.739,0.653,0.149,0.048,0.483,0.39,0.479,0.233,0.504,0.259,0.056,0.142,0.263,11,0.0609342,7.396,5.853,1.12,0.452922,9.52345388,70.13121,163.070007,73.799095
188,7.454692883534176,3.68,37.856,6.883,1.458,0.819,0.16,0.043,0.527,0.451,0.049,0.074,0.388,0.13,0.476,0.231,0.043,2,0.0341007,6.031,3.098,1.117,0.372987,7.703767,33.029457,51.639469,81.739784
190,7.818156412055227,3.65,176.943,4.405,3.082,0.959,0.156,0.405,0.318,0.404,0.192,0.196,0.227,0.261,0.23,0.336,0.27,6,0.1945206,6.191,4.057,1.146,0.398637,8.79056974,78.885628,205.034973,86.538727
191,9.0,1.67,18.673,6.874,1.878,0.681,0.146,0.476,0.462,0.307,0.376,0.1,0.418,0.157,0.323,0.159,0.271,8,0.2288547,7.643,5.26,1.036,0.476703,9.77359626,75.157867,172.323761,132.688766
192,6.764471553092451,1.1,26.549,3.871,1.554,0.83,0.145,0.611,0.371,0.467,0.335,0.168,0.325,0.239,0.345,0.29,0.307,7,0.1948315,7.305,5.022,1.117,0.51025,7.12332186,72.229523,115.186707,148.298309
194,9.142667503568733,7.45,114.554,8.013,4.165,0.904,0.147,0.149,0.451,0.396,0.473,0.236,0.395,0.289,0.698,0.332,0.27,6,0.2378872,7.403,4.488,1.054,0.449494,4.43353511,95.578552,213.636429,114.795296
195,9.102372908709558,7.51,19.501,4.928,3.109,0.708,0.142,0.547,0.368,0.389,0.485,0.326,0.358,0.287,0.39,0.405,0.39,6,0.3381554,8.376,5.193,1.082,0.488971,6.8752745,72.730629,252.126175,156.356186
196,9.18045606445813,9.3,298.895,132.279,2.827,0.689,0.144,0.355,0.233,0.489,0.281,0.339,0.302,0.352,0.16,0.504,0.353,9,0.3358435,7.999,5.191,1.07,0.487751,10.3073252,72.968437,267.534088,153.068985
197,9.075720713938118,1.95,227.723,50.902,4.469,0.804,0.141,0.284,0.185,0.394,0.047,0.32,0.096,0.315,0.052,0.435,0.161,6,0.2651237,8.428,5.023,1.048,0.514945,9.02545211,73.911995,196.497833,179.929047
198,9.148741651280924,7.23,14.5,5.714,2.974,0.625,0.139,0.49,0.501,0.446,0.47,0.285,0.465,0.321,0.501,0.282,0.396,7,0.3039029,7.911,5.567,1.071,0.459678,6.6807034,58.740479,1172.275024,196.238861
199,8.958607314841775,8.06,20.517,17.421,5.926,0.468,0.142,0.02,0.577,0.438,0.489,0.001,0.004,0.423,0.006,0.601,0.307,7,0.2940885,8.174,6.076,1.06,0.481534,4.39925739,68.589325,283.423676,198.847443
200,7.016193358021584,5.08,262.093,6.623,5.496,0.956,0.141,0.818,0.316,0.379,0.335,0.374,0.286,0.305,0.282,0.443,0.49,6,0.3705197,8.545,4.955,1.069,0.50374,4.34440274,60.404648,254.895706,169.019836
201,9.148741651280924,2.16,89.095,15.153,1.981,0.839,0.142,0.075,0.457,0.269,0.024,0.134,0.128,0.204,0.202,0.589,0.058,7,0.2071846,8.576,5.302,1.044,0.542131,6.00475516,75.856445,277.403839,183.393646
202,9.187086643357144,4.43,23.16,20.814,2.578,0.497,0.143,0.582,0.03,0.385,0.006,0.031,0.01,0.111,0.013,0.415,0.14,6,0.3500018,8.352,5.435,1.057,0.520435,2.521563,83.531837,234.342682,178.064087
203,8.978810700930062,2.13,246.1,131.267,8.977,0.637,0.14,0.567,0.096,0.383,0.131,0.291,0.11,0.334,0.034,0.374,0.463,11,0.2614758,9.069,5.641,1.064,0.556344,6.34779571,85.871605,299.115112,220.811432
204,8.886056647693163,2.28,271.412,77.331,7.7,0.761,0.14,0.973,0.097,0.4,0.036,0.142,0.056,0.22,0.046,0.241,0.408,11,0.258725,9.017,5.125,1.048,0.551292,4.31192336,85.931519,315.344604,208.135559
205,9.136677139879543,4.5,170.345,7.252,5.045,0.933,0.137,0.35,0.443,0.482,0.315,0.454,0.347,0.445,0.377,0.357,0.408,9,0.4825166,8.95,5.398,1.058,0.521661,3.62063812,78.806656,267.620026,219.867584
206,8.943095148663527,4.96,76.16,9.803,5.174,0.836,0.139,0.168,0.448,0.319,0.476,0.374,0.412,0.325,0.516,0.387,0.308,9,0.2347698,9.65,6.065,1.152,0.611268,7.98129805,84.033577,269.812347,217.38237
207,9.275724130399212,8.82,34.799,4.651,2.557,0.828,0.138,0.61,0.361,0.366,0.463,0.299,0.354,0.248,0.407,0.545,0.424,11,0.4087296,9.476,6.658,1.136,0.619279,9.77036751,72.099213,258.209686,192.664764
208,9.148741651280924,9.23,287.09,192.564,5.104,0.592,0.132,0.428,0.337,0.37,0.311,0.356,0.311,0.324,0.318,0.348,0.371,9,0.7432547,9.616,6.023,1.094,0.521103,10.2658293,78.751129,312.172241,264.223633
209,9.2518119729938,7.32,45.071,4.463,1.949,0.875,0.136,0.599,0.385,0.349,0.46,0.345,0.404,0.25,0.486,0.573,0.444,8,0.2036595,10.22,6.48,1.111,0.685489,8.91094075,85.424683,315.022736,242.290741
210,9.142667503568733,8.64,210.456,15.31,2.879,0.92,0.135,0.564,0.434,0.325,0.362,0.186,0.41,0.203,0.425,0.334,0.297,11,0.3675114,10.193,6.852,1.066,0.616582,4.43017376,68.596931,275.335785,238.032761
211,9.292429823902063,2.93,252.754,74.336,6.239,0.758,0.142,0.705,0.108,0.397,0.054,0.362,0.093,0.359,0.033,0.426,0.427,10,0.2401173,8.53,5.537,1.046,0.499379,1.6763833,115.726875,221.286636,175.428177
212,9.327902142064282,3.53,20.345,4.67,2.338,0.744,0.142,0.552,0.434,0.382,0.496,0.44,0.393,0.331,0.4,0.563,0.435,7,0.2330424,8.043,5.09,1.073,0.486171,9.23434898,75.279869,247.025574,162.901413
213,9.0268721464003,8.63,200.534,8.282,3.782,0.943,0.135,0.521,0.366,0.344,0.265,0.391,0.306,0.332,0.355,0.344,0.328,12,0.3075764,9.397,6.679,1.08,0.649769,11.9123991,75.182083,301.049408,236.133942
214,9.154901959985745,6.36,33.782,6.408,4.346,0.759,0.134,0.515,0.301,0.405,0.336,0.332,0.311,0.347,0.409,0.286,0.388,11,0.374238,11.006,6.981,1.063,0.649833,9.01605885,125.099991,313.222595,233.944336
215,9.18045606445813,4.53,57.664,7.541,4.222,0.831,0.142,0.09,0.469,0.458,0.426,0.548,0.418,0.43,0.389,0.661,0.347,8,0.3666815,7.288,5.124,1.049,0.465646,5.71813151,67.386162,225.437683,185.295319
216,9.113509274827518,5.4,189.971,10.021,3.975,0.931,0.136,0.357,0.564,0.513,0.433,0.521,0.486,0.483,0.43,0.623,0.506,8,0.5103655,8.471,5.687,1.096,0.456989,9.15959613,95.787491,296.624451,228.500824
217,9.337242168318426,6.89,508.346,30.825,10.335,0.925,0.138,0.751,0.052,0.377,0.05,0.428,0.033,0.346,0.028,0.312,0.451,8,0.289439,10.378,6.739,1.136,0.599894,10.5594174,98.656708,297.027679,184.949921
218,9.086186147616283,5.66,21.143,5.361,3.518,0.704,0.139,0.476,0.392,0.492,0.412,0.264,0.338,0.363,0.327,0.375,0.342,7,0.3538694,8.822,5.026,1.056,0.504988,7.10410681,82.184776,249.010269,215.772263
219,9.431798275933003,7.82,33.84,4.288,1.769,0.848,0.139,0.481,0.388,0.321,0.387,0.437,0.349,0.258,0.567,0.519,0.423,6,0.2517856,9.606,6.543,1.117,0.620106,13.4902502,75.210754,300.907501,185.20163
220,9.337242168318426,9.97,283.665,11.928,5.368,0.943,0.137,0.874,0.502,0.503,0.405,0.39,0.438,0.418,0.602,0.384,0.581,11,0.5113621,8.37,6.575,1.114,0.465929,3.94339725,74.000648,263.092499,269.165833
221,9.18045606445813,4.79,538.513,171.884,5.945,0.752,0.136,0.865,0.384,0.472,0.379,0.38,0.424,0.382,0.267,0.558,0.57,10,0.3495891,8.379,5.192,1.057,0.539263,7.74498738,84.83326,273.382324,226.188004
223,9.292429823902063,7.56,153.553,8.374,4.135,0.925,0.132,0.097,0.368,0.416,0.492,0.354,0.399,0.347,0.448,0.525,0.303,12,0.5567585,9.403,6.939,1.069,0.512225,3.51254414,106.261253,336.570129,304.079224
224,9.075720713938118,3.73,58.449,25.617,2.74,0.673,0.134,0.181,0.198,0.381,0.023,0.3,0.064,0.29,0.032,0.483,0.192,10,0.1224595,10.153,7.125,1.073,0.69672,5.11265663,94.619545,291.231232,271.4198
225,8.958607314841775,0.38,23.679,6.138,2.965,0.722,0.139,0.508,0.361,0.481,0.38,0.271,0.367,0.294,0.397,0.513,0.369,11,0.1727702,9.653,5.626,1.073,0.538817,5.15425123,77.115692,317.402832,254.297134
226,9.05551732784983,4.73,253.914,19.234,2.343,0.922,0.138,0.915,0.322,0.325,0.204,0.479,0.23,0.324,0.249,0.4,0.508,9,0.462359,9.129,6.163,1.071,0.540072,4.88785677,85.051384,237.328842,211.436935
227,9.259637310505756,3.21,9.524,7.566,3.068,0.472,0.138,0.453,0.397,0.403,0.42,0.388,0.36,0.371,0.368,0.393,0.395,8,0.4469373,7.657,6.061,1.061,0.438142,5.55830975,102.842926,389.483887,265.342133
228,9.187086643357144,3.44,18.161,6.156,3.855,0.645,0.139,0.562,0.479,0.435,0.431,0.393,0.37,0.457,0.451,0.352,0.442,5,0.3167371,8.577,5.43,1.062,0.502428,7.39411303,109.035278,409.662018,301.696259
229,9.236572006437065,1.65,80.265,24.226,5.533,0.73,0.136,0.111,0.549,0.33,0.44,0.293,0.473,0.307,0.601,0.297,0.294,10,0.238627,9.644,5.86,1.067,0.626326,4.13350825,86.178368,301.843506,239.328522
231,9.00436480540245,2.65,164.083,131.973,4.937,0.545,0.137,0.361,0.176,0.33,0.041,0.316,0.084,0.286,0.071,0.268,0.292,11,0.2446689,9.574,5.927,1.032,0.654911,1.73719475,72.770294,264.208801,212.174805
232,8.962573502059376,7.36,14.358,5.541,3.819,0.605,0.135,0.529,0.484,0.364,0.454,0.43,0.416,0.357,0.538,0.388,0.417,8,0.6445231,8.699,6.258,1.072,0.460737,10.5399286,72.269745,295.075562,252.104904
233,9.187086643357144,9.04,22.131,7.799,3.449,0.663,0.137,0.046,0.445,0.435,0.211,0.139,0.33,0.342,0.745,0.316,0.123,10,0.4840195,8.718,5.427,1.077,0.46188,8.82027852,51.41362,279.58429,225.536011
234,9.119186407719209,4.04,583.769,185.587,8.297,0.751,0.135,0.793,0.28,0.466,0.212,0.283,0.24,0.366,0.123,0.291,0.416,10,0.5758257,9.464,6.413,1.1,0.517267,5.92840582,88.846138,263.398468,231.774887
235,9.070581074285707,9.01,12.998,8.047,3.712,0.525,0.135,0.486,0.469,0.344,0.413,0.378,0.411,0.313,0.378,0.458,0.404,9,0.4971986,9.061,6.428,1.049,0.480512,4.66240654,92.552483,432.932922,266.409058
236,9.130768280269024,1.86,196.842,46.515,3.494,0.797,0.14,0.2,0.069,0.437,0.031,0.363,0.049,0.346,0.033,0.485,0.225,7,0.4149878,7.817,5.266,1.065,0.438952,4.96682063,98.324883,238.074371,239.677414
237,9.229147988357855,8.06,10.537,8.848,2.708,0.477,0.139,0.453,0.494,0.46,0.517,0.385,0.467,0.351,0.462,0.342,0.451,6,0.3792201,7.712,5.363,1.043,0.457084,6.87561347,93.09156,1174.066162,204.61969
238,9.221848749616356,7.39,10.66,5.954,3.846,0.521,0.136,0.438,0.388,0.44,0.444,0.346,0.345,0.362,0.529,0.376,0.396,10,0.6009839,7.718,5.332,1.037,0.443632,3.00821304,99.749802,307.628418,214.259338
239,9.30102999566398,9.39,12.906,7.745,4.403,0.515,0.142,0.58,0.396,0.386,0.312,0.477,0.371,0.338,0.4,0.528,0.477,9,0.3445942,8.811,5.294,1.068,0.493035,6.91850186,92.436539,237.695038,197.236298
240,8.958607314841775,2.68,17.823,5.979,3.965,0.642,0.139,0.424,0.299,0.46,0.475,0.321,0.341,0.326,0.362,0.409,0.37,7,0.5151523,9.278,5.792,1.041,0.502508,5.77290221,94.453217,260.452026,210.591705
241,9.468521082957745,2.67,146.781,5.549,4.012,0.939,0.14,0.458,0.405,0.346,0.427,0.413,0.387,0.318,0.688,0.322,0.37,10,0.240179,9.524,6.289,1.069,0.586239,10.5254833,86.499741,225.592087,194.792465
242,9.18045606445813,8.81,318.066,25.055,3.957,0.916,0.144,0.963,0.538,0.411,0.284,0.48,0.403,0.379,0.293,0.292,0.573,8,0.1364079,8.544,5.26,1.088,0.516508,2.49461223,73.661568,329.086151,224.500336
243,9.267606240177033,4.31,24.44,5.204,2.6,0.758,0.143,0.581,0.355,0.474,0.393,0.469,0.323,0.352,0.657,0.401,0.413,7,0.2989508,8.553,5.498,1.048,0.517206,4.45250575,85.056656,235.641235,160.210068
245,9.050609993355089,2.85,26.963,5.689,2.067,0.777,0.142,0.506,0.39,0.309,0.436,0.549,0.358,0.286,0.656,0.362,0.44,9,0.2177108,9.285,5.436,1.063,0.538227,10.5431167,73.417389,222.992966,177.916275
246,9.130768280269024,2.23,29.591,4.719,2.011,0.815,0.139,0.562,0.373,0.316,0.46,0.166,0.37,0.183,0.533,0.269,0.362,10,0.1496363,8.867,5.959,1.082,0.564803,7.11875379,48.505348,239.843964,191.726868
247,9.065501548756432,7.76,435.768,218.527,35.947,0.631,0.14,0.551,0.411,0.072,0.422,0.006,0.389,0.018,0.251,0.028,0.308,7,0.3299802,8.558,5.462,1.096,0.474337,2.60271388,108.133743,285.225525,224.953339
248,9.173925197299171,6.67,79.705,12.029,4.12,0.832,0.14,0.08,0.451,0.328,0.318,0.442,0.378,0.341,0.375,0.342,0.274,8,0.3776527,8.645,5.161,1.062,0.473692,8.18427523,84.888603,234.977051,163.863373
249,9.148741651280924,1.9,260.429,19.137,2.582,0.923,0.139,0.211,0.442,0.353,0.247,0.171,0.315,0.197,0.321,0.297,0.174,7,0.2710964,8.866,6.201,1.095,0.563651,7.04137818,92.444862,241.798737,171.342255
250,9.013228265733757,7.69,330.129,7.135,4.392,0.966,0.14,0.44,0.42,0.468,0.442,0.492,0.366,0.418,0.305,0.385,0.489,9,0.286275,8.354,5.999,1.076,0.530247,8.93536125,76.509384,230.976196,150.194839
251,9.18045606445813,3.47,276.669,5.897,2.238,0.971,0.141,0.911,0.402,0.304,0.44,0.196,0.352,0.206,0.502,0.223,0.556,11,0.322046,7.887,5.5,1.063,0.496951,4.94136764,103.796288,258.774048,179.492004
252,9.366531544420411,1.42,275.519,14.162,5.311,0.934,0.137,0.674,0.464,0.549,0.358,0.212,0.382,0.336,0.393,0.302,0.414,7,0.3604494,8.247,5.671,1.084,0.467641,7.31778885,93.874237,284.752441,193.628174
253,8.271646217978772,0.61,273.126,10.018,2.423,0.956,0.144,0.78,0.341,0.314,0.233,0.435,0.273,0.25,0.36,0.497,0.412,8,0.1737182,8.751,5.164,1.053,0.514857,5.20311306,71.600899,205.416519,160.792953
254,8.931814138253838,5.56,196.26,11.316,2.327,0.935,0.139,0.402,0.436,0.392,0.366,0.322,0.394,0.3,0.423,0.367,0.314,9,0.2208785,8.034,5.33,1.051,0.484477,4.35044791,95.932938,243.468399,198.039871
255,8.97061622231479,9.87,189.77,10.886,4.381,0.926,0.143,0.254,0.366,0.38,0.284,0.396,0.337,0.343,0.34,0.375,0.265,11,0.2716974,7.957,5.363,1.069,0.467252,6.71014044,64.496704,203.815582,186.30899
256,9.040958607678906,7.87,26.208,4.921,2.78,0.773,0.14,0.562,0.337,0.411,0.53,0.372,0.378,0.319,0.44,0.434,0.434,6,0.2341021,8.717,5.26,1.083,0.540858,8.41140629,74.547554,386.646545,270.248474
257,9.065501548756432,2.68,47.004,29.394,3.955,0.585,0.137,0.362,0.05,0.386,0.002,0.031,0.007,0.354,0.01,0.471,0.165,7,0.318164,9.965,5.432,1.077,0.677386,3.54914369,84.636284,237.866089,249.825562
