mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
255,8.97061622231479,1.24,285.666,10.33,3.012,0.955,0.143,0.6,0.287,0.371,0.173,0.321,0.21,0.3,0.274,0.253,0.285,7,0.2637412,8.139,5.359,1.061,0.468371,7.48748636,68.98645,214.843674,172.30513
256,9.040958607678906,5.7,297.296,12.759,2.983,0.95,0.14,0.939,0.354,0.331,0.353,0.472,0.38,0.331,0.301,0.286,0.622,7,0.2890685,8.989,5.499,1.078,0.505015,8.42839581,55.532234,392.629578,271.946472
257,9.065501548756432,6.58,278.373,9.971,6.144,0.945,0.137,0.64,0.289,0.398,0.175,0.377,0.221,0.371,0.189,0.449,0.458,6,0.4653836,8.789,5.056,1.096,0.538122,11.0174729,124.176727,265.496216,185.574341
258,9.142667503568733,4.45,379.568,6.481,4.504,0.972,0.137,0.378,0.414,0.423,0.407,0.551,0.327,0.419,0.498,0.488,0.437,7,0.5248685,7.665,5.094,1.085,0.441268,6.08128394,93.230095,268.00705,221.949188
260,8.76447155309245,5.43,10.861,10.313,2.752,0.454,0.136,0.525,0.475,0.444,0.406,0.361,0.49,0.332,0.479,0.366,0.416,7,0.5590149,8.196,5.938,1.116,0.473969,10.9882764,75.880165,274.027649,202.995224
261,9.05551732784983,0.46,33.299,4.615,3.309,0.808,0.138,0.542,0.402,0.504,0.403,0.285,0.369,0.386,0.48,0.352,0.39,6,0.3256048,9.339,5.327,1.051,0.612978,9.88139317,95.421661,297.376343,190.443069
262,9.022276394711152,5.27,12.255,6.354,3.624,0.551,0.136,0.494,0.531,0.564,0.49,0.421,0.472,0.476,0.488,0.375,0.437,10,0.5536644,8.397,5.791,1.06,0.450996,7.38397676,73.416145,231.577286,213.816711
263,9.1249387366083,4.2,193.377,18.157,6.01,0.889,0.137,0.412,0.447,0.462,0.435,0.354,0.451,0.392,0.546,0.37,0.451,9,0.4075842,9.522,6.5,1.086,0.560416,7.18454143,136.593567,267.218719,154.351929
264,9.036212172654444,8.65,87.862,15.553,2.932,0.826,0.138,0.147,0.386,0.344,0.316,0.413,0.38,0.312,0.4,0.379,0.313,8,0.2341844,9.877,5.299,1.074,0.711833,10.7090487,77.098763,228.725159,188.598022
265,8.892790030352131,4.37,259.083,161.358,2.128,0.613,0.137,0.275,0.365,0.373,0.341,0.474,0.352,0.317,0.451,0.453,0.371,4,0.2388622,10.056,5.331,1.053,0.769696,1.60807853,104.583466,210.769775,171.731903
266,8.920818753952375,2.0,66.001,21.226,3.893,0.724,0.137,0.099,0.421,0.37,0.621,0.459,0.478,0.35,0.696,0.32,0.396,11,0.3177598,10.142,5.566,1.077,0.612465,9.66894639,88.778404,232.187469,251.273727
267,9.096910013008056,4.02,434.934,5.469,3.088,0.981,0.135,0.858,0.355,0.478,0.426,0.375,0.353,0.369,0.417,0.468,0.508,8,0.2432034,10.805,6.368,1.071,0.660225,5.80841717,114.499733,257.633026,209.301697
268,9.200659450546418,3.22,314.413,14.436,6.058,0.939,0.137,0.294,0.512,0.403,0.398,0.27,0.434,0.244,0.466,0.224,0.288,9,0.3865533,9.196,6.332,1.069,0.505148,8.49882603,102.087631,395.277161,303.349335
269,8.935542010773082,9.89,565.435,107.951,77.179,0.753,0.136,0.808,0.219,0.158,0.371,0.353,0.28,0.198,0.782,0.266,0.551,9,0.4494129,9.255,5.531,1.063,0.578179,8.99385244,96.175034,291.282257,225.9664
270,9.102372908709558,3.48,20.555,7.89,3.518,0.643,0.138,0.486,0.333,0.402,0.293,0.477,0.309,0.351,0.391,0.33,0.405,7,0.3404979,9.858,5.296,1.093,0.54995,7.62428027,102.404877,231.175674,251.043182
271,9.397940008672036,9.0,11.859,5.837,3.772,0.552,0.14,0.498,0.392,0.411,0.489,0.511,0.414,0.352,0.447,0.594,0.474,6,0.4260728,8.082,4.818,1.074,0.456337,5.106203,89.858948,240.525131,201.655151
272,9.075720713938118,7.44,21.192,10.063,5.312,0.58,0.136,0.033,0.306,0.436,0.415,0.515,0.384,0.441,0.035,0.531,0.331,7,0.5507473,7.913,6.062,1.115,0.452059,9.83218287,112.080261,294.94397,252.927704
273,9.173925197299171,8.66,11.49,5.327,3.951,0.553,0.135,0.499,0.439,0.591,0.488,0.449,0.413,0.511,0.507,0.341,0.453,10,0.5300225,7.903,5.29,1.12,0.444066,11.2463404,79.43084,275.37793,229.847717
274,9.207608310501746,5.71,231.03,113.913,77.711,0.547,0.137,0.136,0.265,0.148,0.259,0.034,0.308,0.046,0.271,0.044,0.112,11,0.2150872,9.906,5.327,1.115,0.628087,8.5052319,78.447159,236.070648,229.104675
275,8.400116927926312,3.25,144.835,11.914,3.633,0.903,0.136,0.249,0.46,0.399,0.535,0.439,0.485,0.323,0.488,0.599,0.423,11,0.2521167,10.433,5.503,1.053,0.629083,5.85353538,94.422905,246.424484,268.356842
276,9.031517051446064,5.96,20.361,12.648,4.587,0.542,0.137,0.036,0.415,0.455,0.015,0.17,0.022,0.235,0.063,0.614,0.183,7,0.5838439,9.291,5.992,1.067,0.532002,8.11865495,83.358559,275.099915,225.522476
277,8.838631997765026,5.44,31.747,6.948,3.512,0.752,0.136,0.595,0.371,0.478,0.317,0.48,0.349,0.468,0.422,0.472,0.564,9,0.2752992,10.672,6.199,1.057,0.697506,6.63304668,122.552101,268.247559,248.842422
278,8.962573502059376,1.61,216.755,7.746,4.665,0.946,0.138,0.901,0.291,0.374,0.228,0.36,0.253,0.347,0.258,0.401,0.512,10,0.2919339,9.913,6.127,1.098,0.643228,13.0944421,87.906754,238.43898,201.382874
279,9.013228265733757,5.47,131.166,88.899,10.44,0.569,0.136,0.173,0.093,0.461,0.079,0.229,0.059,0.309,0.051,0.353,0.149,9,0.5519062,8.555,5.487,1.094,0.463624,9.28854589,78.175613,233.874405,194.576813
280,8.607303046740334,9.46,14.664,8.35,5.289,0.518,0.133,0.427,0.464,0.474,0.349,0.399,0.381,0.397,0.343,0.453,0.408,10,0.4966743,9.455,6.061,1.095,0.514886,12.2131872,111.993484,282.074371,248.493713
281,8.492144128304169,6.96,14.72,5.089,4.174,0.614,0.134,0.489,0.422,0.496,0.457,0.34,0.374,0.399,0.53,0.294,0.389,7,0.6510514,8.285,5.927,1.047,0.466614,7.29123693,106.014595,274.249237,220.38858
282,8.98296666070122,5.18,281.327,248.247,9.247,0.522,0.135,0.652,0.461,0.456,0.255,0.398,0.449,0.409,0.305,0.424,0.462,4,0.5256852,8.514,5.556,1.067,0.45887,7.64396027,99.869034,263.733459,184.5121
283,8.508638306165727,4.68,252.882,10.268,4.696,0.944,0.134,0.904,0.388,0.383,0.261,0.404,0.294,0.335,0.341,0.337,0.496,7,0.3779267,9.73,5.498,1.094,0.545895,9.0023861,99.702759,284.486176,244.220459
284,9.346787486224656,6.92,36.835,12.835,6.912,0.651,0.137,0.046,0.136,0.486,0.04,0.006,0.013,0.432,0.017,0.568,0.037,8,0.2090956,9.556,6.29,1.091,0.569443,7.61854091,81.277214,248.763855,235.004761
285,8.924453038607469,7.57,17.385,5.799,5.008,0.617,0.134,0.483,0.382,0.415,0.364,0.306,0.362,0.349,0.396,0.31,0.383,11,0.4969295,8.952,6.4,1.093,0.509913,9.52295956,106.520744,255.205124,251.464325
286,9.2839966563652,6.0,328.653,181.655,7.025,0.635,0.135,0.646,0.39,0.433,0.306,0.352,0.354,0.339,0.37,0.297,0.412,10,0.253392,10.456,6.318,1.106,0.615656,6.39951563,86.257973,286.604401,228.098862
287,8.892790030352131,3.81,194.913,172.422,3.413,0.526,0.137,0.134,0.379,0.504,0.362,0.464,0.347,0.436,0.041,0.548,0.331,6,0.4769794,8.053,5.088,1.069,0.457362,11.1784621,81.852333,323.421204,257.786804
288,8.424812155072338,7.39,230.578,12.031,7.086,0.923,0.137,0.463,0.39,0.334,0.369,0.282,0.36,0.311,0.418,0.352,0.339,7,0.4546624,8.702,5.058,1.102,0.486958,11.3631862,107.012047,258.053711,251.622345
289,9.292429823902063,1.33,148.282,9.207,4.671,0.914,0.135,0.187,0.345,0.338,0.376,0.294,0.337,0.278,0.657,0.29,0.311,10,0.4062212,9.01,5.856,1.058,0.477351,10.1979232,98.800163,382.085663,357.547394
290,8.590066876668706,3.8,313.226,160.813,3.751,0.656,0.136,0.902,0.3,0.301,0.372,0.412,0.288,0.309,0.417,0.291,0.573,5,0.456746,8.832,4.818,1.085,0.483519,8.00411996,95.159569,267.421509,244.065857
291,8.91721462968355,5.95,244.51,17.142,9.772,0.901,0.138,0.156,0.019,0.453,0.047,0.4,0.021,0.461,0.01,0.281,0.284,7,0.4858949,8.622,5.599,1.093,0.491965,9.00733461,75.370911,217.279694,225.792755
292,9.522878745280336,7.68,147.337,8.231,3.754,0.925,0.134,0.263,0.381,0.375,0.418,0.349,0.34,0.346,0.675,0.396,0.339,7,0.5438948,8.742,5.189,1.088,0.473712,9.10217385,136.20993,289.73233,236.908585
293,9.619788758288394,8.39,13.619,5.458,3.564,0.602,0.138,0.483,0.379,0.438,0.39,0.348,0.345,0.367,0.463,0.296,0.37,5,0.5845898,8.288,5.463,1.102,0.448283,7.51271785,90.392624,256.672241,234.834839
294,9.568636235841012,5.57,227.655,8.016,3.68,0.951,0.138,0.424,0.525,0.537,0.38,0.421,0.463,0.437,0.68,0.387,0.481,8,0.6597375,7.86,5.157,1.083,0.423225,9.06579925,64.552673,225.35405,193.982315
295,8.65169513695184,7.47,15.722,9.32,4.308,0.536,0.137,0.403,0.414,0.39,0.375,0.459,0.372,0.365,0.412,0.472,0.423,9,0.3748264,9.238,5.123,1.106,0.530901,10.5584121,105.544678,246.760437,217.738342
297,9.214670164989233,5.93,36.369,7.133,5.248,0.746,0.135,0.571,0.451,0.383,0.361,0.45,0.365,0.376,0.561,0.339,0.439,9,0.3575321,11.559,6.504,1.083,0.662135,6.77557384,73.771004,307.363312,256.370819
298,9.200659450546418,4.65,9.568,7.652,3.204,0.468,0.138,0.479,0.382,0.383,0.346,0.354,0.306,0.356,0.418,0.373,0.421,7,0.6077948,7.985,5.052,1.072,0.447399,8.64942607,85.608978,258.377655,222.415649
299,9.10790539730952,8.49,52.024,5.11,2.361,0.874,0.134,0.474,0.319,0.385,0.451,0.34,0.345,0.284,0.395,0.456,0.39,11,0.281146,11.029,6.196,1.086,0.721108,8.90661941,99.216591,264.114044,232.601196
300,8.950781977329818,8.32,162.458,10.227,5.176,0.913,0.137,0.265,0.495,0.39,0.344,0.357,0.406,0.311,0.328,0.554,0.34,8,0.2981851,9.562,5.359,1.058,0.594416,8.06516793,84.43779,271.01059,228.722107
301,8.943095148663527,1.48,13.81,7.965,5.356,0.509,0.136,0.402,0.336,0.467,0.303,0.369,0.315,0.384,0.398,0.35,0.376,5,0.4512091,9.452,5.09,1.061,0.503521,7.58801495,74.689087,254.778152,206.558655
302,8.958607314841775,8.29,13.332,5.47,3.572,0.596,0.136,0.5,0.47,0.528,0.456,0.365,0.412,0.43,0.466,0.355,0.4,4,0.5761164,7.972,5.09,1.086,0.447193,7.14056477,84.606888,228.068283,252.24115
303,8.97061622231479,3.43,23.018,4.917,4.573,0.708,0.138,0.472,0.453,0.413,0.445,0.262,0.447,0.295,0.603,0.328,0.437,7,0.4609905,9.283,5.398,1.093,0.585831,5.523799,98.284164,244.580902,237.891449
304,9.244125144327509,7.86,16.016,8.506,3.233,0.577,0.138,0.572,0.507,0.424,0.367,0.35,0.441,0.334,0.434,0.343,0.473,8,0.3805663,9.374,5.632,1.074,0.526695,9.71291057,106.289322,218.505432,259.61734
305,8.186419011431807,8.04,11.286,10.542,2.891,0.457,0.136,0.434,0.421,0.434,0.299,0.331,0.394,0.308,0.391,0.407,0.358,11,0.4092218,8.933,5.333,1.082,0.475447,6.47311812,99.685028,235.426468,253.534561
306,9.481486060122112,1.78,529.348,229.963,4.069,0.693,0.139,0.652,0.312,0.251,0.284,0.589,0.362,0.271,0.175,0.171,0.551,8,0.3375546,9.092,5.502,1.071,0.603357,11.0269237,73.469131,265.187805,216.057144
307,9.2839966563652,2.84,595.886,10.183,3.046,0.978,0.138,0.944,0.378,0.457,0.257,0.481,0.325,0.36,0.271,0.55,0.553,8,0.4538932,8.982,4.887,1.063,0.508459,6.68166004,90.888397,200.141388,220.538727
308,9.193820026016112,1.13,217.297,7.259,4.698,0.948,0.142,0.529,0.452,0.401,0.479,0.437,0.418,0.356,0.748,0.347,0.411,6,0.0965085,8.715,5.435,1.052,0.539472,5.35457252,83.860184,256.242096,187.305206
309,9.275724130399212,3.87,19.421,7.894,3.154,0.637,0.14,0.551,0.541,0.466,0.532,0.416,0.512,0.379,0.535,0.482,0.452,9,0.3254562,9.584,6.136,1.068,0.515135,4.93486992,85.662155,281.23468,174.281052
310,9.2839966563652,0.54,318.608,12.976,4.07,0.949,0.143,0.801,0.502,0.406,0.397,0.28,0.408,0.322,0.502,0.279,0.527,11,0.2342751,7.192,5.298,1.038,0.472423,6.1008635,57.819931,360.576324,227.576416
311,9.10790539730952,6.13,337.043,10.577,2.613,0.962,0.141,0.386,0.433,0.386,0.385,0.39,0.416,0.298,0.415,0.635,0.412,7,0.3563858,8.185,5.196,1.068,0.470039,7.9441011,76.69442,235.850006,148.484238
312,9.337242168318426,9.12,54.728,9.945,4.251,0.794,0.139,0.061,0.481,0.377,0.469,0.243,0.446,0.268,0.474,0.293,0.299,11,0.3288706,8.156,6.031,1.061,0.471525,5.85657431,91.269699,286.255493,234.694
313,9.167491087293763,3.84,148.025,10.117,5.941,0.902,0.138,0.226,0.446,0.357,0.359,0.41,0.389,0.355,0.417,0.494,0.316,8,0.380968,8.349,5.965,1.071,0.446863,7.01375474,74.707306,240.4767,233.82338
314,8.782516055786093,7.91,261.043,4.899,3.243,0.97,0.14,0.851,0.454,0.415,0.477,0.223,0.44,0.273,0.481,0.3,0.468,7,0.1953413,8.755,5.288,1.091,0.52597,9.8909545,56.471024,223.132126,215.791748
315,9.119186407719209,4.37,355.844,18.136,6.457,0.935,0.136,0.979,0.383,0.314,0.303,0.302,0.261,0.326,0.433,0.36,0.516,11,0.2055076,10.23,6.081,1.134,0.661821,12.7372966,86.544296,297.579529,236.579987
316,9.267606240177033,2.79,43.086,11.637,1.738,0.763,0.14,0.073,0.109,0.469,0.006,0.04,0.017,0.208,0.03,0.455,0.038,9,0.0980393,8.885,5.43,1.063,0.570188,10.5623158,66.478004,252.569733,218.780182
317,9.244125144327509,1.36,23.019,10.175,1.218,0.669,0.137,0.601,0.55,0.286,0.442,0.304,0.485,0.188,0.507,0.624,0.447,8,0.3743747,9.476,5.807,1.062,0.573641,8.92602087,107.273689,280.239319,193.131195
318,9.346787486224656,1.22,34.82,5.068,1.634,0.839,0.138,0.559,0.311,0.292,0.402,0.379,0.309,0.226,0.391,0.579,0.414,10,0.1880857,9.234,5.944,1.075,0.614268,9.7392972,64.693817,305.130127,211.771545
319,9.259637310505756,1.27,195.294,13.052,2.629,0.926,0.137,0.411,0.413,0.252,0.358,0.434,0.371,0.256,0.332,0.365,0.347,13,0.3293078,9.822,6.308,1.043,0.682199,4.7939381,88.243622,293.326324,188.813873
320,9.193820026016112,9.19,271.692,9.222,3.466,0.955,0.138,0.894,0.439,0.324,0.378,0.327,0.397,0.267,0.489,0.281,0.505,11,0.3039383,9.886,6.15,1.068,0.590117,11.6959717,108.025566,227.897186,206.661652
321,9.09151498112135,3.16,33.333,5.313,1.26,0.835,0.139,0.504,0.304,0.254,0.421,0.31,0.309,0.186,0.375,0.554,0.366,12,0.2956393,9.186,5.88,1.043,0.590323,4.83562378,76.266907,224.075943,203.381531
322,9.136677139879543,8.61,222.467,55.074,4.707,0.788,0.139,0.513,0.07,0.414,0.037,0.368,0.032,0.331,0.021,0.445,0.249,11,0.1273638,9.042,6.116,1.117,0.595897,14.7931656,59.473412,234.657486,244.176376
323,8.698970004336019,6.43,87.553,16.137,6.646,0.794,0.136,0.131,0.466,0.429,0.511,0.268,0.502,0.348,0.386,0.359,0.309,10,0.2964917,9.203,5.976,1.039,0.567655,5.46498629,105.236893,272.883789,237.360962
324,8.96657624451305,5.52,87.999,24.192,3.484,0.761,0.137,0.095,0.425,0.253,0.344,0.373,0.411,0.264,0.42,0.269,0.245,9,0.2690834,9.396,6.642,1.078,0.559502,10.7838465,84.989967,278.109436,208.639023
325,8.809668301829708,5.46,133.723,102.111,2.94,0.56,0.138,0.204,0.197,0.347,0.077,0.301,0.056,0.26,0.025,0.365,0.278,10,0.1927069,9.635,6.34,1.04,0.657836,10.622607,96.140038,306.728333,253.940857
326,8.847711655616944,1.28,212.739,8.919,2.543,0.949,0.138,0.737,0.284,0.448,0.57,0.382,0.391,0.361,0.319,0.71,0.621,9,0.2217607,9.465,6.012,1.07,0.596793,8.20715376,86.149803,229.373505,182.982254
327,8.806875401645538,7.43,30.821,4.699,1.235,0.839,0.139,0.482,0.42,0.356,0.402,0.346,0.37,0.247,0.438,0.397,0.387,8,0.245726,9.035,6.074,1.095,0.576495,4.6348995,92.821091,250.293701,208.53653
328,8.8153085691824,4.64,36.703,6.574,3.614,0.783,0.139,0.288,0.12,0.207,0.459,0.008,0.189,0.026,0.194,0.063,0.226,8,0.2707955,9.076,5.873,1.108,0.596651,8.50454329,95.320999,256.216217,147.160339
329,8.87942606879415,8.59,24.791,4.644,1.83,0.793,0.143,0.472,0.387,0.264,0.438,0.347,0.358,0.211,0.425,0.581,0.369,10,0.2007562,8.887,5.431,1.078,0.521137,7.70813179,89.946617,209.075378,152.215286
330,8.67366413907125,2.72,214.852,143.175,6.761,0.589,0.138,0.546,0.683,0.449,0.254,0.431,0.365,0.405,0.68,0.527,0.457,7,0.2711989,9.719,5.975,1.056,0.590728,6.60406749,80.002075,241.342636,237.875702
331,8.6345120151091,3.42,416.25,146.04,5.702,0.733,0.138,0.464,0.469,0.41,0.639,0.361,0.538,0.37,0.492,0.433,0.493,4,0.2448327,9.439,6.18,1.054,0.606018,7.3025099,73.01873,246.072891,205.717789
332,8.51999305704285,5.3,134.257,13.731,4.946,0.878,0.142,0.116,0.577,0.487,0.487,0.432,0.51,0.499,0.463,0.631,0.322,5,0.200467,8.971,5.67,1.068,0.525985,9.77516933,104.498398,201.730301,181.497131
333,8.910094888560602,2.23,124.315,18.821,5.023,0.839,0.138,0.109,0.469,0.208,0.6,0.303,0.459,0.243,0.513,0.254,0.345,11,0.2123339,10.092,6.401,1.082,0.656756,9.73075159,66.945358,226.935181,249.23938
334,9.229147988357855,9.19,46.533,24.846,1.923,0.635,0.143,0.065,0.611,0.462,0.205,0.501,0.275,0.377,0.054,0.832,0.253,12,0.2776974,8.849,6.251,1.055,0.558893,9.10057217,102.435593,261.011444,154.379745
335,9.161150909262744,3.97,24.579,6.289,1.426,0.761,0.138,0.565,0.495,0.326,0.434,0.49,0.414,0.275,0.455,0.518,0.467,10,0.296295,8.934,6.355,1.073,0.541608,8.58664798,94.671021,269.62384,235.554047
336,9.356547323513812,1.45,33.043,6.597,2.287,0.788,0.137,0.54,0.457,0.354,0.509,0.286,0.45,0.238,0.758,0.404,0.415,16,0.1988502,9.868,6.389,1.063,0.615662,2.51252622,93.72052,278.603302,232.394516
337,9.42021640338319,0.75,64.753,13.717,1.299,0.812,0.142,0.103,0.49,0.231,0.339,0.292,0.345,0.17,0.205,0.617,0.241,10,0.1904528,7.923,6.012,1.043,0.521302,4.29979358,82.528145,321.303619,188.824066
338,9.040958607678906,4.9,278.039,18.339,7.556,0.915,0.134,0.826,0.025,0.535,0.024,0.01,0.011,0.237,0.014,0.43,0.349,7,0.5096854,9.372,6.085,1.078,0.514607,9.83866575,110.395599,282.341614,195.383362
339,9.275724130399212,2.68,233.414,14.379,3.768,0.928,0.136,0.92,0.41,0.347,0.381,0.361,0.333,0.31,0.681,0.336,0.541,6,0.2044882,10.471,6.247,1.052,0.686956,3.68290682,96.364128,220.699051,189.862488
340,8.832682665251824,4.58,173.41,8.77,2.79,0.938,0.14,0.177,0.445,0.377,0.53,0.437,0.438,0.323,0.48,0.563,0.389,10,0.2892338,9.329,5.909,1.072,0.606704,3.71972774,58.14328,212.209641,188.913071
341,8.935542010773082,9.23,207.844,44.647,4.684,0.808,0.137,0.543,0.07,0.428,0.046,0.275,0.037,0.264,0.026,0.381,0.248,12,0.2692217,9.282,6.37,1.071,0.629625,9.27384411,118.531784,279.669403,225.837585
342,8.777283528852417,0.43,170.773,57.915,10.633,0.714,0.142,0.313,0.089,0.387,0.328,0.362,0.151,0.322,0.075,0.518,0.378,10,0.1978274,8.353,6.109,1.049,0.533393,8.01439474,71.205719,239.544586,145.232422
343,9.142667503568733,0.0,16.302,7.081,1.684,0.65,0.146,0.509,0.386,0.339,0.457,0.35,0.358,0.236,0.599,0.465,0.381,9,0.000482,7.483,4.965,1.0,0.46794,4.57664235,64.470924,227.827362,131.325134
344,9.05551732784983,4.99,350.741,8.389,1.603,0.972,0.144,0.8,0.385,0.36,0.446,0.217,0.35,0.217,0.32,0.239,0.558,6,0.1469923,7.318,4.863,1.022,0.472894,4.56145849,72.448227,251.389603,146.129883
345,9.236572006437065,1.19,39.823,9.601,4.075,0.744,0.137,0.127,0.178,0.293,0.219,0.005,0.027,0.274,0.046,0.347,0.111,9,0.2806302,8.808,5.873,1.093,0.570876,12.7345049,78.286697,253.417694,258.638977
346,9.173925197299171,4.69,171.532,16.648,1.95,0.902,0.141,0.36,0.576,0.367,0.4,0.291,0.426,0.255,0.457,0.373,0.346,11,0.2849723,8.264,4.63,1.034,0.486882,7.0286626,100.930237,234.340744,175.37352
347,9.10790539730952,1.87,60.147,30.065,2.229,0.651,0.143,0.034,0.46,0.309,0.338,0.232,0.402,0.2,0.373,0.333,0.24,6,0.1480277,9.174,5.792,1.027,0.580467,5.11025584,78.696075,261.151367,185.747269
348,9.167491087293763,9.64,22.25,6.324,1.287,0.745,0.142,0.576,0.34,0.289,0.463,0.382,0.349,0.222,0.394,0.597,0.403,6,0.2598381,8.148,4.817,1.067,0.504097,4.66914219,96.786766,235.455338,213.917389
349,9.346787486224656,9.92,543.33,124.511,9.326,0.802,0.14,0.855,0.339,0.476,0.337,0.432,0.294,0.446,0.521,0.376,0.56,7,0.2007942,8.44,6.178,1.114,0.562484,6.53709298,101.542564,236.232742,173.032623
350,8.910094888560602,0.6,274.814,9.61,2.928,0.956,0.141,0.701,0.528,0.363,0.465,0.163,0.435,0.243,0.658,0.172,0.383,10,0.1553887,8.36,5.1,1.02,0.530002,3.53713253,76.307831,211.711609,147.980347
351,8.517126416391246,3.61,126.188,25.0,2.811,0.819,0.137,0.089,0.493,0.292,0.404,0.332,0.481,0.244,0.553,0.567,0.304,6,0.1430883,9.187,4.556,1.022,0.6238,1.69752928,90.118202,249.382797,168.407745
353,8.701146923590294,7.38,26.936,4.794,3.624,0.762,0.135,0.552,0.42,0.346,0.426,0.303,0.333,0.317,0.39,0.366,0.401,6,0.3312565,10.217,5.531,1.037,0.566508,3.5247223,130.580246,277.596802,169.334076
354,9.119186407719209,8.01,256.358,157.796,2.106,0.616,0.145,0.511,0.514,0.38,0.109,0.364,0.203,0.291,0.166,0.451,0.382,7,0.2516784,7.939,4.626,1.044,0.465077,6.18994756,70.890915,216.85231,158.865402
355,8.1518108830086,7.75,685.793,231.655,80.458,0.687,0.133,0.892,0.527,0.143,0.403,0.042,0.474,0.053,0.426,0.056,0.504,11,0.3784226,11.503,6.829,1.099,0.732074,14.5175617,119.569778,321.769897,262.552399
356,8.899629454882437,1.03,229.495,64.887,12.739,0.747,0.144,0.235,0.063,0.496,0.119,0.181,0.043,0.304,0.021,0.462,0.188,5,0.2208284,7.505,5.02,1.033,0.480092,6.45171169,55.04657,242.018677,136.648483
357,8.586700235918748,3.93,371.898,8.575,5.454,0.964,0.142,0.679,0.346,0.406,0.384,0.41,0.305,0.379,0.342,0.24,0.44,5,0.2863085,9.26,5.648,1.057,0.518076,4.52431908,64.124352,250.310318,175.509537
358,8.570247719997592,9.98,350.95,64.773,6.386,0.831,0.143,0.476,0.086,0.516,0.023,0.523,0.045,0.498,0.033,0.884,0.414,5,0.2345824,9.2,5.061,1.064,0.488779,6.48296193,73.200424,278.320221,148.402191
359,8.53313237964589,6.01,483.343,17.584,2.761,0.96,0.142,0.972,0.541,0.374,0.425,0.253,0.466,0.265,0.437,0.269,0.552,6,0.3102896,8.69,5.31,1.063,0.498171,6.54356887,58.932732,222.081146,165.555786
360,8.301029995663981,2.5,176.46,11.079,4.234,0.92,0.139,0.316,0.418,0.366,0.329,0.234,0.371,0.277,0.51,0.307,0.347,5,0.4396396,8.467,4.805,1.068,0.458288,6.69220858,95.418823,241.345184,204.930557
361,8.65169513695184,5.24,20.292,6.736,2.777,0.681,0.14,0.484,0.347,0.411,0.375,0.358,0.342,0.312,0.43,0.55,0.385,12,0.2378267,8.688,6.065,1.077,0.525108,5.31937146,93.874832,309.519806,173.95369
362,8.642065152999546,3.91,264.135,210.451,54.164,0.5,0.144,0.433,0.382,0.047,0.529,0.263,0.481,0.041,0.252,0.019,0.448,8,0.235576,8.441,4.582,1.079,0.51188,6.58412332,84.898933,426.186768,254.154465
363,8.866461091629782,4.69,25.749,13.54,3.264,0.605,0.144,0.098,0.23,0.352,0.024,0.033,0.052,0.113,0.064,0.324,0.073,6,0.2404769,8.708,4.65,1.067,0.49796,5.98418708,68.708939,350.714905,238.654175
364,8.7594507517174,6.57,21.285,6.94,1.401,0.718,0.144,0.579,0.348,0.396,0.355,0.324,0.342,0.269,0.343,0.545,0.393,5,0.1987066,8.28,4.732,1.063,0.526505,5.3395351,98.95118,397.319275,254.476898
365,9.050609993355089,6.3,25.601,14.797,4.332,0.572,0.137,0.046,0.455,0.345,0.534,0.331,0.619,0.305,0.127,0.102,0.382,8,0.3329045,9.366,5.976,1.083,0.529332,7.57607585,78.16703,318.431946,216.746567
366,8.5654310959658,9.24,428.283,205.589,2.765,0.673,0.143,0.946,0.533,0.491,0.572,0.356,0.502,0.357,0.283,0.535,0.61,4,0.2670094,8.155,4.683,1.062,0.498244,10.0532777,94.751167,209.448807,196.259659
367,8.913640169325252,2.08,23.458,7.887,2.644,0.69,0.14,0.6,0.343,0.337,0.338,0.394,0.341,0.26,0.518,0.399,0.389,5,0.2873895,8.871,4.975,1.071,0.530017,8.70838024,84.158218,247.039505,208.4729
368,8.906578314837764,1.77,422.966,249.604,4.548,0.625,0.139,0.901,0.503,0.484,0.537,0.426,0.559,0.391,0.33,0.651,0.568,5,0.1815933,8.676,5.837,1.07,0.534387,6.50501161,89.114426,355.026184,253.667603
369,8.296708621881338,6.7,22.292,8.044,1.95,0.69,0.14,0.601,0.368,0.382,0.304,0.341,0.334,0.249,0.391,0.618,0.391,7,0.3029204,9.037,4.758,1.087,0.543584,9.25752709,79.877632,275.962769,194.05513
370,8.958607314841775,0.69,32.644,7.1,3.635,0.753,0.136,0.653,0.35,0.406,0.285,0.547,0.332,0.363,0.364,0.436,0.507,5,0.407142,10.708,5.949,1.069,0.662701,8.55023548,132.793015,317.581482,275.489258
371,8.26121944151563,5.72,187.989,14.389,3.707,0.912,0.137,0.305,0.379,0.367,0.26,0.315,0.327,0.278,0.361,0.547,0.254,7,0.2849115,9.523,5.921,1.061,0.57041,6.36051233,82.640739,296.114288,232.323471
372,8.698970004336019,9.74,47.283,6.238,3.096,0.835,0.132,0.648,0.321,0.392,0.299,0.311,0.304,0.303,0.446,0.387,0.425,10,0.3660178,11.321,6.765,1.162,0.730322,6.77981807,109.94928,440.733856,238.567703
