mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
137,6.142667503568731,11.108,2.054,1.183,0.774,0.168,0.541,0.378,0.434,0.159,0.117,0.207,0.318,0.197,0.451,0.269,5,0.1312905,4.899,2.723,1.413,0.35587,14.5809068,48.693485,50.216755,38.782745
138,6.1487416512809245,10.536,2.414,0.67,0.774,0.165,0.574,0.364,0.233,0.206,0.032,0.086,0.424,0.101,0.391,0.29,6,0.0599925,4.683,2.929,1.401,0.340347,14.2771238,53.096634,66.014816,38.963295
139,6.179798540514359,10.412,2.16,0.656,0.787,0.167,0.553,0.375,0.319,0.178,0.081,0.144,0.396,0.15,0.416,0.281,9,0.0208205,4.307,3.32,1.553,0.344399,15.1347758,37.803448,81.212929,57.586243
140,6.191114132640188,11.917,2.253,0.669,0.803,0.164,0.584,0.341,0.278,0.195,0.044,0.11,0.432,0.112,0.401,0.294,6,0.1084832,4.913,2.724,1.419,0.361507,14.7993291,60.515152,113.912865,75.204819
141,6.214670164989233,11.212,1.91,0.8,0.805,0.172,0.534,0.332,0.272,0.136,0.04,0.1,0.271,0.114,0.379,0.332,5,0.0560129,4.998,2.827,1.426,0.390195,15.1038493,49.284431,35.656586,48.694248
142,6.343901797987168,10.417,2.115,0.862,0.778,0.168,0.579,0.329,0.282,0.178,0.132,0.151,0.383,0.269,0.397,0.3,9,0.0447325,4.645,3.39,1.53,0.343536,15.3078669,71.864998,72.284599,90.885284
144,6.38933983691012,196.532,3.27,0.999,0.979,0.163,0.613,0.44,0.334,0.381,0.108,0.169,0.468,0.196,0.462,0.331,8,0.0497945,4.658,3.256,1.47,0.32953,16.4068365,38.591137,103.532852,72.897163
145,6.400116927926312,11.649,1.849,1.21,0.792,0.167,0.537,0.352,0.32,0.178,0.071,0.149,0.405,0.134,0.403,0.284,7,0.0505193,4.781,2.791,1.428,0.360133,14.9413053,64.85305,97.772247,64.322472
147,6.504455662453552,244.71,2.218,1.546,0.985,0.163,0.839,0.38,0.446,0.331,0.201,0.293,0.576,0.332,0.555,0.518,5,0.0651253,4.657,2.894,1.42,0.352575,14.7480514,74.036171,181.616287,54.528908
148,6.552841968657781,57.625,16.185,7.653,0.707,0.155,0.041,0.048,0.511,0.004,0.03,0.424,0.021,0.346,0.2,0.038,9,0.1623594,6.092,4.448,1.312,0.386134,11.3933254,70.370117,115.698112,79.201103
149,6.628932137728263,301.903,8.629,1.403,0.968,0.164,0.634,0.516,0.428,0.435,0.081,0.183,0.421,0.186,0.526,0.447,4,0.0157375,4.793,2.961,1.438,0.329909,14.8799149,52.578693,88.118622,52.735237
150,6.82102305270683,216.942,136.461,2.568,0.609,0.158,0.216,0.241,0.334,0.116,0.197,0.237,0.124,0.367,0.263,0.147,7,0.2021251,5.078,2.825,1.406,0.381628,14.8345333,43.656734,87.139481,75.397644
151,6.920818753952375,250.465,2.233,1.03,0.987,0.172,0.527,0.433,0.356,0.222,0.165,0.239,0.505,0.229,0.439,0.39,7,0.0992286,4.234,2.758,1.436,0.310628,14.0743928,44.19772,236.855789,96.173378
152,7.008773924307505,7.939,2.539,0.68,0.712,0.169,0.56,0.402,0.231,0.214,0.034,0.088,0.445,0.097,0.398,0.269,7,0.0422692,3.937,2.927,1.48,0.300027,15.75338,55.420837,72.764664,44.227043
153,7.1249387366083,193.902,7.934,0.938,0.956,0.168,0.37,0.414,0.406,0.549,0.101,0.188,0.372,0.214,0.397,0.31,8,0.0318894,4.3,2.894,1.422,0.326752,14.8553053,43.405365,89.362968,56.848278
155,8.337242168318426,33.412,6.079,4.959,0.752,0.161,0.036,0.491,0.373,0.091,0.002,0.248,0.306,0.261,0.3,0.035,7,0.098241,5.166,3.68,1.286,0.35549,8.88049026,52.967888,104.835617,105.400047
156,8.522878745280337,199.8,5.383,0.914,0.969,0.16,0.753,0.403,0.269,0.176,0.158,0.202,0.268,0.115,0.475,0.407,8,0.2042459,5.396,3.372,1.353,0.360684,12.7739863,64.96022,89.16745,63.194351
158,8.130768280269024,219.615,7.902,1.317,0.96,0.157,0.934,0.538,0.34,0.456,0.183,0.19,0.518,0.194,0.604,0.535,6,0.2441426,6.221,3.785,1.123,0.384724,3.58044988,55.124695,115.257187,119.906059
159,6.110698297493689,248.176,5.078,3.774,0.966,0.163,0.687,0.324,0.411,0.492,0.209,0.262,0.489,0.282,0.474,0.466,8,0.0729338,5.481,4.046,1.046,0.421557,2.18650366,60.320633,159.331253,77.153564
160,6.958607314841775,183.124,124.412,75.436,0.478,0.16,0.28,0.39,0.125,0.193,0.191,0.138,0.139,0.16,0.265,0.261,7,0.2234766,6.471,3.576,1.069,0.40328,3.72640587,105.33358,134.809174,83.96376
161,7.33161408331,192.15,38.45,1.859,0.827,0.15,0.444,0.067,0.453,0.007,0.227,0.341,0.027,0.371,0.321,0.216,5,0.162246,6.314,3.558,1.015,0.470502,2.61698573,32.690613,139.507355,201.902893
162,8.537602002101044,10.202,6.752,1.094,0.565,0.153,0.534,0.539,0.233,0.28,0.048,0.102,0.361,0.098,0.435,0.261,4,0.2513164,6.103,3.849,1.044,0.383796,2.92865925,80.924759,169.68541,71.624557
163,8.318758762624412,8.603,4.985,2.182,0.546,0.159,0.553,0.466,0.268,0.283,0.103,0.14,0.325,0.14,0.429,0.309,7,0.174677,6.046,4.867,1.067,0.376447,1.96750116,85.969032,173.743347,70.400703
164,8.823908740944319,14.653,5.39,1.444,0.682,0.149,0.504,0.357,0.392,0.473,0.138,0.213,0.322,0.191,0.418,0.364,3,0.1335372,7.454,4.298,1.019,0.458221,3.68336236,84.571404,205.942337,93.731407
165,7.066006836168758,13.226,6.453,1.473,0.625,0.147,0.463,0.466,0.376,0.302,0.093,0.188,0.325,0.196,0.435,0.271,5,0.1669471,6.304,4.379,1.063,0.425459,5.98075998,50.771843,217.761627,110.350052
166,7.335358024443875,226.265,33.402,2.834,0.862,0.157,0.303,0.043,0.335,0.003,0.045,0.324,0.012,0.377,0.227,0.116,6,0.1825084,5.896,3.169,1.09,0.392811,4.67975567,77.994781,116.023079,78.992065
167,9.30102999566398,14.555,6.853,1.816,0.627,0.146,0.523,0.378,0.396,0.602,0.237,0.265,0.484,0.267,0.432,0.393,9,0.2157663,7.605,4.61,1.074,0.462737,10.3898471,83.034592,204.219299,136.376633
168,7.542118103266008,19.728,4.183,1.793,0.768,0.148,0.663,0.405,0.416,0.382,0.185,0.248,0.564,0.233,0.494,0.349,7,0.2737673,6.383,3.865,1.055,0.468332,7.90277501,82.597076,144.264008,182.328262
169,7.394694953858891,251.675,6.61,1.216,0.97,0.156,0.666,0.549,0.179,0.326,0.072,0.093,0.379,0.083,0.465,0.331,6,0.1264814,5.971,4.121,1.133,0.365101,9.58597918,39.244972,65.455162,98.945572
170,7.52432881167557,173.582,39.823,9.202,0.78,0.156,0.227,0.064,0.443,0.081,0.281,0.344,0.019,0.401,0.245,0.166,7,0.2274315,5.749,3.644,1.085,0.35816,8.45227135,63.900543,112.905922,110.519135
171,6.882728704344236,10.312,5.499,0.469,0.633,0.16,0.462,0.451,0.19,0.195,0.338,0.168,0.354,0.141,0.368,0.407,3,0.1318755,5.612,3.132,1.141,0.377407,9.309158,56.555321,105.864273,62.600784
172,8.67778070526608,48.595,8.134,3.3,0.81,0.152,0.061,0.457,0.439,0.032,0.029,0.205,0.375,0.24,0.319,0.023,13,0.0760886,6.487,4.748,1.127,0.397214,9.36254868,53.644085,217.759537,96.954605
173,9.154901959985745,287.389,9.134,3.831,0.957,0.157,0.756,0.362,0.403,0.424,0.156,0.229,0.396,0.231,0.507,0.444,4,0.207999,6.453,3.86,1.114,0.397564,7.92203815,72.500069,172.979874,131.542725
174,7.920818753952375,13.028,6.566,2.388,0.593,0.149,0.466,0.421,0.267,0.568,0.107,0.15,0.848,0.148,0.385,0.335,6,0.1771048,7.219,4.542,1.03,0.442528,3.44972831,66.822838,208.777466,105.935066
175,5.920818753952375,11.713,3.579,1.383,0.702,0.163,0.549,0.361,0.392,0.302,0.158,0.24,0.357,0.276,0.434,0.34,6,0.1854716,5.789,3.167,1.067,0.397724,6.98129876,44.964088,97.105453,70.943909
176,6.815308569182402,7.989,5.449,0.557,0.571,0.161,0.47,0.477,0.261,0.408,0.117,0.14,0.513,0.176,0.403,0.327,5,0.0663376,5.219,3.269,1.093,0.35439,7.28477909,48.270016,50.080654,50.168865
177,8.638272163982407,266.975,6.906,1.328,0.97,0.146,0.894,0.371,0.353,0.373,0.218,0.21,0.518,0.325,0.539,0.507,8,0.1192939,6.8,5.002,1.05,0.472104,3.88749823,229.081055,291.366882,171.349533
178,8.795880017344075,388.705,8.388,2.341,0.973,0.15,0.902,0.504,0.429,0.36,0.291,0.3,0.372,0.288,0.611,0.513,6,0.2410572,7.767,4.96,1.057,0.447349,7.6364737,72.147606,206.328217,94.387077
179,7.546681659952962,34.68,5.853,2.272,0.81,0.162,0.065,0.401,0.464,0.02,0.004,0.12,0.069,0.151,0.31,0.019,7,0.1196362,6.213,3.84,1.078,0.438053,6.01051144,66.385178,129.328918,66.958542
180,8.356547323513812,14.893,4.142,1.535,0.724,0.153,0.47,0.533,0.272,0.414,0.177,0.202,0.49,0.248,0.425,0.333,9,0.1375897,6.565,4.233,1.068,0.430818,7.27122932,37.656441,171.72641,85.10714
181,7.75448733218585,11.589,3.481,1.831,0.686,0.161,0.554,0.375,0.379,0.276,0.157,0.203,0.32,0.304,0.436,0.313,8,0.2594208,6.483,3.442,1.074,0.389786,5.1786059,53.367363,82.999786,66.521034
182,7.07727454200674,264.702,169.513,2.396,0.606,0.163,0.426,0.302,0.467,0.172,0.228,0.33,0.211,0.334,0.398,0.336,3,0.2275176,5.395,3.303,1.098,0.347224,8.82283609,34.124229,55.696953,104.174423
183,8.42021640338319,105.895,23.647,4.154,0.792,0.145,0.188,0.021,0.333,0.078,0.284,0.316,0.102,0.353,0.181,0.243,7,0.2243392,7.049,4.197,1.026,0.451862,2.92527614,73.576385,173.794556,112.732178
184,8.55284196865778,13.015,3.902,1.088,0.723,0.161,0.554,0.434,0.341,0.392,0.393,0.369,0.405,0.425,0.443,0.418,6,0.2202034,6.246,3.816,1.1,0.402795,7.62944533,56.425331,145.544617,79.676544
185,7.443697499232712,25.921,3.657,0.751,0.855,0.156,0.562,0.461,0.282,0.209,0.223,0.181,0.286,0.394,0.435,0.333,8,0.1378642,6.558,3.402,1.02,0.535808,4.38274815,52.587891,103.09893,53.56678
186,9.154901959985745,88.42,20.147,4.723,0.78,0.145,0.107,0.479,0.316,0.331,0.457,0.323,0.433,0.395,0.301,0.27,7,0.2827978,7.797,4.617,1.055,0.491685,8.56447726,65.248268,222.488754,162.425598
187,8.3767507096021,14.337,6.211,1.479,0.651,0.149,0.498,0.334,0.406,0.401,0.156,0.214,0.285,0.209,0.413,0.312,9,0.0598034,7.24,5.922,1.118,0.4485,10.5026166,64.572922,180.838409,68.668625
188,7.454692883534176,220.782,124.294,4.083,0.632,0.16,0.348,0.596,0.48,0.791,0.217,0.343,0.627,0.342,0.474,0.478,5,0.0528521,5.96,3.371,1.113,0.368619,7.9342129,65.099113,84.310112,93.003677
190,7.818156412055227,323.044,4.539,2.252,0.979,0.156,0.951,0.354,0.473,0.238,0.219,0.291,0.233,0.296,0.592,0.498,5,0.2037429,6.324,3.75,1.147,0.39503,9.67053149,63.485947,177.440979,76.823593
191,9.0,16.852,4.705,2.731,0.694,0.146,0.538,0.379,0.419,0.341,0.216,0.275,0.337,0.297,0.445,0.296,7,0.1448908,7.093,5.125,1.06,0.446832,5.96911545,60.909134,196.042587,171.574661
192,6.764471553092451,22.152,4.349,1.454,0.792,0.146,0.615,0.385,0.323,0.371,0.112,0.171,0.349,0.218,0.441,0.301,9,0.2181721,7.193,4.581,1.128,0.480085,10.928868,65.893417,104.142807,144.895737
194,9.142667503568733,13.377,8.322,1.839,0.568,0.148,0.502,0.429,0.253,0.419,0.354,0.208,0.411,0.513,0.394,0.366,8,0.2689483,7.646,4.762,1.04,0.450698,7.6402669,74.469978,182.248398,174.249466
195,9.102372908709558,107.995,11.117,2.846,0.886,0.142,0.148,0.522,0.395,0.509,0.272,0.281,0.59,0.37,0.355,0.299,9,0.3143878,8.375,5.128,1.056,0.484682,7.14239362,97.639214,249.093292,158.953949
196,9.18045606445813,291.36,9.148,2.258,0.962,0.144,0.8,0.376,0.314,0.355,0.483,0.279,0.525,0.37,0.497,0.51,7,0.2540915,7.968,5.469,1.061,0.527136,1.2480492,97.477219,243.323135,164.932175
197,9.075720713938118,297.941,6.782,4.081,0.965,0.141,0.636,0.391,0.449,0.292,0.486,0.408,0.308,0.518,0.492,0.42,10,0.2267766,8.582,5.429,1.051,0.508699,7.04462815,72.44735,217.401321,210.546173
198,9.148741651280924,242.544,8.983,6.395,0.94,0.139,0.432,0.41,0.377,0.429,0.237,0.286,0.516,0.274,0.406,0.456,7,0.2739818,9.305,5.161,1.061,0.5151,14.2310077,108.212738,1128.525269,208.846085
199,8.958607314841775,65.627,44.381,5.063,0.57,0.142,0.09,0.134,0.395,0.026,0.1,0.19,0.047,0.489,0.206,0.102,12,0.2202542,9.225,5.508,1.06,0.54818,10.3169397,55.283947,225.86821,186.708466
200,7.016193358021584,184.192,12.138,4.186,0.919,0.141,0.296,0.454,0.423,0.367,0.414,0.378,0.42,0.375,0.391,0.31,7,0.3485862,8.469,5.327,1.064,0.473953,9.2057724,98.306801,270.143066,175.996826
201,9.148741651280924,200.071,10.67,1.631,0.942,0.142,0.376,0.443,0.337,0.423,0.269,0.216,0.43,0.458,0.385,0.299,5,0.320891,8.729,5.438,1.045,0.531195,3.70685862,116.926178,256.226715,178.207489
202,9.187086643357144,299.583,12.435,2.002,0.954,0.143,0.396,0.359,0.397,0.244,0.301,0.262,0.323,0.422,0.384,0.326,6,0.3915842,7.842,5.196,1.053,0.477436,4.26082104,82.612869,230.317474,175.915222
203,8.978810700930062,203.633,17.081,3.914,0.907,0.14,0.149,0.41,0.383,0.298,0.379,0.338,0.372,0.297,0.314,0.275,6,0.3511231,8.484,5.299,1.064,0.475988,4.708586,103.539513,284.13208,204.572693
204,8.886056647693163,325.808,93.811,7.948,0.762,0.14,0.945,0.08,0.475,0.003,0.32,0.405,0.022,0.472,0.5,0.426,6,0.3111676,8.481,5.302,1.054,0.574956,7.52450362,91.188889,234.024353,215.044159
205,9.136677139879543,18.009,8.136,1.924,0.642,0.138,0.391,0.502,0.309,0.324,0.412,0.274,0.414,0.324,0.401,0.352,3,0.484141,8.643,4.992,1.065,0.498732,5.14804207,77.852768,277.247162,183.340836
206,8.943095148663527,35.209,7.682,2.783,0.771,0.139,0.064,0.404,0.442,0.415,0.339,0.32,0.461,0.362,0.303,0.269,9,0.3618185,8.1,5.254,1.141,0.468905,6.685951,88.703522,238.5495,214.325653
207,9.275724130399212,31.594,4.651,2.177,0.822,0.138,0.539,0.442,0.375,0.469,0.336,0.25,0.419,0.545,0.452,0.414,9,0.4132052,9.335,6.386,1.117,0.589334,9.13278922,80.560036,239.144287,175.00206
208,9.148741651280924,23.875,12.489,4.355,0.586,0.132,0.65,0.467,0.309,0.324,0.44,0.327,0.399,0.368,0.476,0.475,7,0.5563046,11.902,6.847,1.086,0.62008,10.4483303,114.665436,348.391663,238.406708
209,9.2518119729938,186.856,94.892,5.89,0.65,0.136,0.603,0.261,0.32,0.542,0.346,0.266,0.731,0.518,0.395,0.523,9,0.1693942,10.107,6.203,1.09,0.647197,11.3133385,91.394875,286.772491,240.416031
210,9.142667503568733,499.569,46.733,1.967,0.911,0.135,0.434,0.064,0.388,0.019,0.43,0.294,0.032,0.578,0.295,0.237,10,0.1890434,11.293,6.851,1.081,0.724853,6.34248707,91.914734,279.388519,279.680054
211,9.292429823902063,205.631,101.655,3.808,0.661,0.142,0.462,0.133,0.421,0.083,0.372,0.372,0.133,0.479,0.339,0.249,6,0.2724985,8.284,5.401,1.046,0.507095,2.99835974,84.772095,228.181259,191.372742
212,9.327902142064282,150.438,105.117,4.46,0.579,0.142,0.102,0.162,0.435,0.005,0.366,0.365,0.047,0.431,0.233,0.15,8,0.2804089,7.447,4.957,1.068,0.429404,6.24269771,76.888,274.117218,198.241638
213,9.0268721464003,39.223,5.607,3.117,0.818,0.135,0.61,0.504,0.368,0.564,0.316,0.324,0.561,0.326,0.494,0.471,5,0.2885205,9.764,6.208,1.073,0.660631,11.8172296,96.56559,237.908463,231.20665
214,9.154901959985745,52.877,7.308,1.407,0.859,0.134,0.556,0.315,0.381,0.323,0.258,0.253,0.527,0.307,0.417,0.375,8,0.1466177,11.366,7.455,1.053,0.763228,3.86715105,70.252808,276.892731,278.406799
215,9.18045606445813,22.713,5.798,1.902,0.747,0.141,0.579,0.374,0.406,0.477,0.264,0.268,0.418,0.515,0.453,0.378,6,0.3180162,9.054,5.16,1.047,0.511575,5.90084993,102.763039,243.763031,174.309357
216,9.113509274827518,10.67,6.585,3.565,0.512,0.136,0.432,0.33,0.45,0.485,0.395,0.366,0.339,0.471,0.404,0.407,7,0.4488945,7.814,5.321,1.091,0.446542,10.9426565,95.902115,275.840393,228.647079
217,9.337242168318426,515.732,13.861,1.918,0.97,0.138,0.944,0.34,0.501,0.261,0.369,0.377,0.318,0.268,0.595,0.514,13,0.3509153,8.967,6.51,1.162,0.559248,12.7319766,67.768883,293.728577,192.492081
218,9.086186147616283,19.833,5.632,1.578,0.733,0.139,0.47,0.523,0.323,0.434,0.412,0.25,0.4,0.601,0.439,0.413,3,0.3914168,7.709,4.954,1.053,0.49225,6.15097969,89.100876,288.090424,214.146179
219,9.431798275933003,18.788,6.149,2.831,0.677,0.139,0.441,0.51,0.39,0.457,0.558,0.421,0.368,0.436,0.447,0.469,7,0.4288612,8.975,6.305,1.104,0.511336,13.7829661,64.834442,281.924591,204.386734
220,9.337242168318426,86.001,10.752,4.451,0.85,0.137,0.097,0.462,0.506,0.249,0.472,0.436,0.337,0.358,0.355,0.289,7,0.5343407,8.058,5.826,1.103,0.442285,13.0936121,81.854202,281.022095,233.163803
221,9.18045606445813,21.221,6.814,3.749,0.668,0.136,0.554,0.472,0.394,0.34,0.424,0.355,0.416,0.416,0.473,0.446,7,0.3113393,9.621,4.951,1.061,0.556633,7.95041449,86.036736,278.367828,237.101624
223,9.292429823902063,66.128,28.22,4.239,0.671,0.132,0.118,0.39,0.387,0.212,0.483,0.387,0.381,0.428,0.298,0.266,15,0.3075673,11.142,7.589,1.056,0.711834,11.8705726,118.810783,357.441406,281.070435
224,9.075720713938118,170.063,8.533,3.809,0.932,0.134,0.847,0.41,0.32,0.258,0.419,0.329,0.311,0.387,0.526,0.555,10,0.2096564,10.769,6.926,1.07,0.745012,1.7274723,96.504593,314.14975,296.584198
225,8.958607314841775,422.038,233.877,60.234,0.589,0.137,0.788,0.378,0.082,0.377,0.005,0.019,0.53,0.025,0.416,0.354,8,0.3365423,9.292,5.562,1.074,0.523905,3.07564106,89.367889,325.880066,252.322464
226,9.05551732784983,209.091,7.088,2.83,0.955,0.138,0.834,0.491,0.321,0.424,0.377,0.296,0.463,0.366,0.549,0.511,11,0.3942297,9.444,6.028,1.073,0.559668,3.87769309,87.34314,264.756805,194.154266
227,9.259637310505756,80.795,8.767,3.094,0.872,0.138,0.105,0.461,0.418,0.372,0.337,0.35,0.381,0.319,0.328,0.292,7,0.4459777,7.287,5.385,1.058,0.444685,9.90881857,84.019135,389.691772,246.796356
228,9.187086643357144,145.339,14.197,3.221,0.893,0.138,0.347,0.461,0.328,0.391,0.37,0.271,0.386,0.62,0.379,0.314,7,0.269743,9.207,5.599,1.06,0.540152,8.46021206,93.5952,463.215668,270.308105
229,9.236572006437065,489.327,82.986,5.813,0.846,0.136,0.964,0.097,0.376,0.116,0.365,0.338,0.16,0.354,0.479,0.498,2,0.4381433,9.772,5.521,1.08,0.530439,8.97280675,65.777924,267.023895,205.828629
231,9.00436480540245,308.456,160.611,5.878,0.649,0.137,0.434,0.284,0.511,0.151,0.297,0.376,0.225,0.389,0.41,0.276,10,0.3928741,9.142,5.994,1.035,0.517916,5.30853391,80.653992,261.315399,200.248932
232,8.962573502059376,18.751,10.645,5.443,0.538,0.134,0.027,0.452,0.486,0.321,0.444,0.443,0.448,0.366,0.322,0.337,8,0.5846038,8.246,6.501,1.066,0.461732,7.18455858,86.114868,299.664001,231.424072
233,9.187086643357144,515.788,9.869,1.906,0.978,0.136,0.909,0.44,0.353,0.307,0.297,0.252,0.277,0.538,0.568,0.478,5,0.505014,8.28,5.058,1.076,0.479552,3.89384447,83.570282,272.389343,209.387848
234,9.119186407719209,219.997,8.165,3.444,0.95,0.135,0.392,0.478,0.477,0.523,0.551,0.427,0.539,0.804,0.449,0.441,9,0.6099539,8.435,5.967,1.111,0.469856,9.23346845,100.410057,245.105743,231.009171
235,9.070581074285707,38.612,6.326,1.805,0.826,0.136,0.526,0.523,0.496,0.405,0.328,0.322,0.354,0.504,0.515,0.392,11,0.4355414,10.371,6.13,1.066,0.640334,6.347023,92.961777,417.634644,275.307007
236,9.130768280269024,10.289,9.156,2.098,0.478,0.14,0.411,0.49,0.327,0.544,0.168,0.209,0.42,0.173,0.41,0.383,4,0.3290723,7.996,5.092,1.063,0.454994,5.84567215,81.518944,241.755615,216.486435
237,9.229147988357855,343.476,26.323,4.294,0.918,0.139,0.98,0.61,0.351,0.419,0.207,0.227,0.563,0.25,0.647,0.536,7,0.2295754,9.66,5.438,1.042,0.55835,5.43514446,106.259544,1152.094116,194.167984
238,9.221848749616356,278.068,11.348,3.609,0.949,0.136,0.909,0.422,0.368,0.533,0.292,0.278,0.867,0.272,0.566,0.559,7,0.5974756,8.385,5.297,1.04,0.481128,5.92357992,121.328796,287.176117,225.712128
239,9.30102999566398,186.564,5.579,4.049,0.951,0.141,0.458,0.443,0.473,0.483,0.461,0.433,0.565,0.282,0.458,0.493,5,0.2196849,9.102,5.435,1.061,0.56641,9.57175444,74.909164,246.917969,205.784637
240,8.958607314841775,14.413,8.175,5.018,0.522,0.136,0.372,0.488,0.347,0.537,0.454,0.361,0.392,0.381,0.402,0.435,10,0.6027349,9.567,5.93,1.042,0.511519,5.81396235,69.322533,256.808289,208.754776
241,9.468521082957745,171.21,24.729,4.899,0.852,0.14,0.4,0.037,0.262,0.101,0.427,0.252,0.295,0.348,0.233,0.274,14,0.1975668,9.449,6.561,1.076,0.581485,9.36923455,93.010666,242.678299,255.46553
242,9.18045606445813,13.921,9.718,2.235,0.538,0.144,0.526,0.431,0.34,0.395,0.468,0.3,0.483,0.368,0.432,0.419,8,0.2782432,8.575,5.124,1.103,0.48171,13.2866664,73.237419,394.555542,224.21817
243,9.267606240177033,22.528,4.236,1.407,0.8,0.143,0.512,0.429,0.394,0.437,0.482,0.319,0.441,0.501,0.445,0.426,5,0.1853089,7.806,5.021,1.051,0.488673,7.36624186,64.333084,247.233582,164.877823
245,9.050609993355089,29.322,4.188,1.449,0.839,0.142,0.537,0.382,0.421,0.413,0.511,0.323,0.475,0.597,0.447,0.427,6,0.2542164,8.406,5.266,1.063,0.532969,8.73482649,53.469383,232.73053,173.212936
246,9.130768280269024,281.181,6.252,3.913,0.965,0.139,0.261,0.34,0.427,0.341,0.459,0.404,0.604,0.343,0.343,0.371,7,0.4110554,8.141,5.521,1.08,0.446524,5.65278228,91.562386,269.034302,216.837677
247,9.065501548756432,9.718,6.897,2.459,0.509,0.14,0.49,0.471,0.502,0.475,0.432,0.413,0.475,0.483,0.488,0.465,6,0.3882965,7.337,5.057,1.112,0.424295,11.2257937,57.93404,227.052948,195.875229
248,9.173925197299171,21.012,5.174,1.406,0.762,0.14,0.496,0.488,0.469,0.445,0.356,0.339,0.403,0.551,0.484,0.396,8,0.2388606,7.863,5.397,1.054,0.487794,7.45736047,92.792976,269.250885,194.819153
249,9.148741651280924,323.532,17.03,2.432,0.943,0.139,0.966,0.257,0.422,0.124,0.298,0.308,0.149,0.449,0.549,0.449,6,0.2752094,9.19,6.207,1.089,0.562746,5.12489047,99.337158,203.115097,170.141754
250,9.013228265733757,537.495,262.515,126.472,0.58,0.141,0.668,0.478,0.468,0.483,0.322,0.383,0.593,0.282,0.538,0.524,6,0.1972488,8.716,5.794,1.075,0.514861,5.06285394,109.386398,263.134338,188.338837
251,9.18045606445813,27.354,6.425,1.311,0.78,0.141,0.561,0.36,0.372,0.393,0.239,0.223,0.577,0.371,0.431,0.339,8,0.2690621,8.529,5.301,1.064,0.537873,5.12449115,49.762672,258.353485,202.538651
252,9.366531544420411,216.82,12.076,1.81,0.94,0.137,0.569,0.402,0.361,0.272,0.298,0.232,0.329,0.591,0.444,0.319,8,0.3226899,9.274,5.433,1.086,0.582873,7.10311922,122.916534,290.810089,184.289078
253,8.271646217978772,19.78,5.829,2.198,0.711,0.144,0.465,0.412,0.305,0.386,0.549,0.289,0.574,0.33,0.394,0.408,16,0.188905,8.593,5.468,1.06,0.485685,3.96085215,52.163254,204.400955,177.81131
254,8.931814138253838,14.546,5.995,2.414,0.634,0.139,0.522,0.454,0.413,0.464,0.415,0.339,0.373,0.495,0.463,0.42,2,0.407103,7.94,5.329,1.046,0.453118,7.11939861,92.530777,240.551285,199.348221
255,8.97061622231479,215.492,15.412,2.793,0.922,0.143,0.194,0.434,0.387,0.312,0.264,0.271,0.399,0.347,0.338,0.287,12,0.2814755,7.695,5.462,1.084,0.465595,5.85315821,60.399483,197.608719,173.919693
256,9.040958607678906,255.238,33.883,4.125,0.87,0.14,0.192,0.571,0.379,0.382,0.492,0.39,0.469,0.379,0.381,0.354,7,0.2384811,9.249,5.332,1.077,0.582149,7.13619012,51.462341,357.700989,313.29834
257,9.065501548756432,30.476,5.71,1.791,0.802,0.137,0.483,0.478,0.45,0.417,0.278,0.285,0.375,0.418,0.47,0.381,9,0.4595918,9.804,5.531,1.076,0.59127,5.25970926,127.514992,263.289825,233.723297
258,9.142667503568733,12.084,5.034,4.068,0.57,0.137,0.482,0.414,0.447,0.428,0.308,0.356,0.431,0.315,0.448,0.376,7,0.5276372,7.806,5.841,1.08,0.441019,9.20665008,67.697968,241.541733,185.694183
260,8.76447155309245,318.573,131.578,7.784,0.696,0.136,0.855,0.537,0.324,0.272,0.491,0.308,0.244,0.482,0.572,0.578,8,0.3723409,10.259,6.411,1.136,0.641235,19.5570901,96.086868,269.498138,253.060516
261,9.05551732784983,10.849,9.639,2.266,0.477,0.138,0.483,0.396,0.448,0.322,0.385,0.347,0.36,0.397,0.442,0.391,8,0.4739645,7.789,5.228,1.079,0.462379,9.66204649,96.346481,257.113678,159.309265
262,9.022276394711152,397.252,17.532,5.075,0.946,0.136,0.361,0.451,0.389,0.418,0.272,0.318,0.46,0.338,0.4,0.372,7,0.5205422,8.781,6.196,1.056,0.510083,5.11853583,99.412994,227.701065,240.703583
263,9.1249387366083,101.667,25.659,4.396,0.772,0.137,0.142,0.079,0.37,0.458,0.315,0.35,0.167,0.346,0.197,0.313,9,0.3486446,9.227,6.432,1.07,0.547555,7.6090738,103.060318,249.019699,199.709717
264,9.036212172654444,56.634,11.603,5.679,0.766,0.138,0.069,0.45,0.382,0.289,0.409,0.393,0.492,0.432,0.3,0.248,7,0.3069684,10.21,5.601,1.065,0.582952,8.61676044,89.753647,236.021545,213.631287
265,8.892790030352131,19.639,7.374,5.785,0.599,0.137,0.431,0.384,0.438,0.27,0.439,0.387,0.373,0.328,0.418,0.44,11,0.3818643,9.986,5.229,1.057,0.598995,2.28374781,86.18718,245.603302,198.544617
266,8.920818753952375,429.011,80.488,4.772,0.834,0.137,0.464,0.132,0.349,0.162,0.252,0.313,0.148,0.332,0.315,0.254,8,0.4391562,9.648,5.463,1.076,0.570074,8.144836,63.267231,293.4133,279.215637
