mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
258,9.142667503568733,12.078,5.084,3.896,0.574,0.137,0.467,0.39,0.42,0.457,0.298,0.338,0.426,0.284,0.426,0.383,10,0.5061678,7.758,5.636,1.091,0.442539,10.960437,87.939728,288.847168,222.597778
260,8.76447155309245,35.021,8.697,4.198,0.731,0.136,0.024,0.501,0.434,0.471,0.337,0.37,0.478,0.305,0.32,0.299,7,0.5538292,8.147,5.529,1.112,0.465903,9.80629352,78.300133,287.09848,202.099396
261,9.05551732784983,319.919,10.988,2.522,0.959,0.138,0.396,0.438,0.359,0.272,0.516,0.345,0.279,0.504,0.397,0.355,9,0.3320702,9.585,5.265,1.077,0.643043,6.66699225,68.864456,217.95639,199.130463
262,9.022276394711152,64.899,13.168,5.329,0.778,0.137,0.062,0.559,0.492,0.395,0.486,0.487,0.444,0.637,0.371,0.341,7,0.5045489,8.499,5.519,1.061,0.471421,6.69799479,81.943954,269.30603,217.83284
263,9.1249387366083,55.643,30.361,2.951,0.626,0.138,0.038,0.475,0.449,0.466,0.318,0.326,0.492,0.355,0.321,0.273,12,0.274426,9.217,6.569,1.084,0.645344,8.70127843,92.985565,244.206055,164.455093
264,9.036212172654444,13.716,7.585,6.445,0.494,0.138,0.496,0.367,0.472,0.37,0.371,0.427,0.445,0.374,0.445,0.45,11,0.3767104,9.672,5.43,1.053,0.537112,7.40767536,85.823555,241.20668,208.656158
265,8.892790030352131,140.447,31.084,2.398,0.807,0.137,0.241,0.436,0.363,0.65,0.567,0.326,0.866,0.486,0.346,0.494,6,0.2168478,10.387,5.599,1.06,0.745618,3.41357094,85.303474,273.519104,224.25705
266,8.920818753952375,33.71,6.152,1.835,0.808,0.137,0.529,0.346,0.277,0.409,0.237,0.195,0.659,0.201,0.384,0.425,4,0.2706134,10.116,4.956,1.081,0.668202,2.86107469,110.350891,240.462555,215.864365
267,9.096910013008056,30.475,5.265,2.385,0.799,0.135,0.397,0.414,0.326,0.383,0.487,0.273,0.463,0.466,0.379,0.401,6,0.3521069,9.611,6.366,1.063,0.590275,6.97518507,84.229462,312.108887,225.846558
268,9.200659450546418,11.143,9.361,2.466,0.485,0.138,0.524,0.535,0.489,0.294,0.4,0.374,0.425,0.471,0.516,0.393,8,0.4704771,8.017,5.451,1.072,0.468107,6.26381581,76.046951,356.121429,269.348511
269,8.935542010773082,36.175,6.351,3.217,0.791,0.136,0.502,0.372,0.389,0.365,0.443,0.342,0.467,0.297,0.421,0.494,7,0.2421634,11.251,5.634,1.061,0.717306,7.97330223,137.154816,229.85408,222.458862
270,9.102372908709558,25.228,7.836,2.195,0.716,0.138,0.613,0.478,0.339,0.444,0.536,0.327,0.48,0.402,0.477,0.5,10,0.3442287,10.186,5.397,1.096,0.571495,7.45322931,113.391212,238.128815,225.424652
271,9.397940008672036,72.22,24.244,4.388,0.716,0.14,0.088,0.543,0.333,0.445,0.438,0.343,0.544,0.286,0.321,0.313,10,0.366222,8.782,5.328,1.079,0.558893,6.88234505,97.80658,241.208862,235.327728
272,9.075720713938118,193.193,12.13,3.365,0.926,0.136,0.126,0.496,0.45,0.381,0.341,0.37,0.478,0.31,0.357,0.318,7,0.5482695,8.355,5.454,1.11,0.44579,9.93939286,95.8936,271.871521,237.294708
273,9.173925197299171,11.834,8.167,3.579,0.502,0.135,0.459,0.397,0.439,0.552,0.434,0.389,0.436,0.392,0.432,0.459,9,0.5101084,8.894,5.393,1.115,0.474721,10.5283966,130.867477,289.164551,246.368378
274,9.207608310501746,124.401,89.872,20.121,0.531,0.137,0.251,0.172,0.564,0.028,0.524,0.523,0.257,0.615,0.329,0.259,4,0.2685654,9.043,5.701,1.115,0.574855,10.2201025,113.199539,314.195465,246.24617
275,8.400116927926312,139.443,9.951,5.603,0.9,0.136,0.253,0.328,0.46,0.231,0.435,0.403,0.274,0.509,0.347,0.3,7,0.4607028,8.961,5.094,1.052,0.474437,4.93707877,175.142471,292.363678,251.218292
276,9.031517051446064,89.486,7.853,3.98,0.883,0.136,0.139,0.456,0.408,0.823,0.368,0.337,0.379,0.604,0.334,0.441,6,0.634225,9.276,6.231,1.067,0.486465,11.541024,80.378723,263.347198,221.99379
277,8.838631997765026,45.672,6.765,1.921,0.84,0.136,0.53,0.303,0.331,0.359,0.299,0.241,0.363,0.632,0.388,0.451,10,0.320644,11.192,6.066,1.06,0.782215,9.71528792,106.580032,244.15741,218.564148
278,8.962573502059376,32.524,5.623,3.091,0.789,0.137,0.475,0.4,0.409,0.426,0.34,0.327,0.606,0.32,0.428,0.422,11,0.2752008,10.117,5.721,1.101,0.64697,8.79272301,103.038956,294.528076,207.441177
279,9.013228265733757,116.687,11.839,5.074,0.873,0.136,0.129,0.494,0.515,0.304,0.47,0.426,0.344,0.702,0.379,0.291,8,0.5707415,8.362,5.32,1.094,0.454974,9.82715933,98.713142,284.699493,211.798553
280,8.607303046740334,10.631,7.979,5.693,0.437,0.133,0.354,0.459,0.453,0.378,0.434,0.391,0.361,0.492,0.422,0.36,7,0.5841696,9.526,5.959,1.074,0.473878,11.1904663,111.266098,313.894989,255.763275
281,8.492144128304169,31.309,8.213,3.071,0.735,0.134,0.508,0.469,0.363,0.3,0.419,0.363,0.394,0.425,0.447,0.399,10,0.3949464,10.752,5.965,1.044,0.619347,4.80589717,97.122925,308.930725,222.935486
282,8.98296666070122,250.247,73.6,11.777,0.746,0.136,0.861,0.081,0.511,0.016,0.357,0.426,0.034,0.417,0.485,0.446,7,0.4786278,9.251,5.419,1.068,0.48451,7.72322255,77.908569,287.501648,194.776169
283,8.508638306165727,93.624,5.597,3.087,0.915,0.134,0.193,0.403,0.432,0.468,0.381,0.352,0.475,0.448,0.343,0.368,6,0.3269459,10.929,5.64,1.084,0.687439,1.33912912,131.533493,287.472321,223.591064
284,9.346787486224656,516.1,23.667,3.944,0.949,0.137,0.949,0.516,0.445,0.441,0.379,0.361,0.534,0.423,0.637,0.576,6,0.2150024,9.934,6.19,1.091,0.564376,9.01975912,83.019203,274.1185,252.751877
285,8.924453038607469,41.735,18.862,7.453,0.613,0.134,0.046,0.593,0.529,0.005,0.034,0.513,0.367,0.548,0.389,0.202,6,0.4699103,10.248,6.299,1.084,0.551201,9.2205128,105.552933,224.437256,245.675827
286,9.2839966563652,328.653,181.655,7.025,0.635,0.135,0.646,0.39,0.433,0.306,0.352,0.339,0.353,0.282,0.49,0.412,10,0.253392,10.456,6.318,1.106,0.615656,6.39951563,86.257973,286.604401,228.098862
287,8.892790030352131,13.153,5.831,5.076,0.547,0.137,0.509,0.507,0.55,0.494,0.303,0.333,0.459,0.28,0.522,0.472,5,0.4832789,8.679,5.23,1.095,0.494413,12.4211098,115.981232,275.500336,279.227844
288,8.424812155072338,15.252,6.826,4.711,0.569,0.137,0.387,0.38,0.401,0.461,0.391,0.353,0.718,0.3,0.389,0.379,8,0.4381508,9.129,5.599,1.102,0.495764,9.35151395,86.871269,308.755157,250.629822
289,9.292429823902063,20.073,7.159,2.506,0.675,0.136,0.539,0.443,0.409,0.435,0.403,0.322,0.608,0.467,0.464,0.459,7,0.408961,9.171,5.825,1.068,0.540259,9.84468122,75.218872,389.772675,312.502441
290,8.590066876668706,194.697,135.495,52.093,0.509,0.136,0.228,0.227,0.04,0.272,0.049,0.022,0.229,0.153,0.165,0.182,8,0.4270575,9.069,5.497,1.098,0.515119,10.5107022,106.987991,245.990158,235.719727
291,8.91721462968355,245.408,165.329,4.495,0.591,0.138,0.154,0.235,0.448,0.127,0.323,0.399,0.147,0.394,0.279,0.398,5,0.447172,9.099,4.75,1.094,0.518826,7.40503736,81.774117,219.865631,232.754669
292,9.522878745280336,175.395,11.403,4.409,0.917,0.134,0.39,0.506,0.321,0.306,0.296,0.298,0.281,0.332,0.406,0.399,3,0.5598797,8.242,5.258,1.087,0.479325,9.59039507,111.871414,293.244049,250.720703
293,9.619788758288394,155.902,11.333,5.209,0.904,0.138,0.248,0.414,0.405,0.393,0.367,0.358,0.495,0.5,0.356,0.364,7,0.5486764,8.454,5.359,1.103,0.468341,11.3590268,95.664879,241.321686,254.010147
294,9.568636235841012,10.028,6.08,3.485,0.512,0.138,0.489,0.451,0.521,0.452,0.506,0.512,0.422,0.418,0.487,0.457,3,0.653026,7.912,5.021,1.082,0.431285,6.46094189,86.4422,232.123123,234.602417
295,8.65169513695184,9.006,8.015,5.533,0.399,0.136,0.481,0.547,0.377,0.367,0.396,0.399,0.447,0.457,0.469,0.427,10,0.415147,9.026,5.194,1.099,0.465671,12.0606237,99.420982,241.846695,195.819809
297,9.214670164989233,38.588,6.979,3.632,0.784,0.134,0.505,0.302,0.362,0.295,0.412,0.326,0.466,0.26,0.39,0.386,11,0.3283709,11.11,6.673,1.084,0.671183,6.45157977,118.031288,260.230438,204.125061
298,9.200659450546418,9.695,7.09,3.845,0.47,0.138,0.473,0.365,0.41,0.328,0.408,0.395,0.47,0.397,0.416,0.411,4,0.6153275,7.653,5.122,1.078,0.445748,9.01916161,87.710464,285.335541,208.992401
299,9.10790539730952,372.223,132.613,8.384,0.725,0.133,0.657,0.348,0.396,0.416,0.488,0.385,0.367,0.69,0.467,0.516,9,0.6431097,8.249,5.992,1.083,0.48019,8.70844624,90.722153,233.954727,251.591476
300,8.950781977329818,173.496,24.34,2.338,0.867,0.137,0.367,0.464,0.363,0.719,0.536,0.312,0.908,0.411,0.398,0.542,4,0.2118617,10.039,5.23,1.051,0.700633,3.27226502,94.051086,249.621185,248.007141
301,8.943095148663527,12.605,7.903,4.301,0.508,0.136,0.382,0.438,0.437,0.361,0.46,0.411,0.382,0.464,0.419,0.412,5,0.4921943,9.304,5.228,1.075,0.484659,8.15413871,78.4086,220.965347,213.305557
302,8.958607314841775,137.118,13.606,4.303,0.884,0.136,0.161,0.463,0.452,0.369,0.335,0.389,0.488,0.32,0.359,0.295,8,0.5426526,7.837,5.124,1.081,0.455594,9.02217877,118.227386,286.606598,190.203171
303,8.97061622231479,197.255,12.284,3.383,0.926,0.138,0.373,0.527,0.456,0.303,0.268,0.36,0.358,0.534,0.452,0.364,8,0.3582117,10.282,5.058,1.094,0.61148,8.82719999,97.99704,239.883545,199.546402
304,9.244125144327509,454.144,23.594,3.395,0.944,0.138,0.85,0.675,0.411,0.689,0.365,0.363,0.843,0.329,0.645,0.66,8,0.3928799,10.12,5.467,1.076,0.597168,7.61179843,102.556557,240.356079,238.135696
305,8.186419011431807,277.16,9.909,5.318,0.948,0.136,0.503,0.468,0.358,0.326,0.426,0.359,0.403,0.358,0.443,0.378,6,0.4266523,8.138,5.433,1.08,0.458843,11.1209961,108.692017,256.602631,251.796463
306,9.481486060122112,405.657,235.341,10.898,0.622,0.139,0.881,0.658,0.28,0.502,0.201,0.242,0.523,0.293,0.607,0.548,9,0.3246806,9.315,5.535,1.08,0.49775,9.2115927,67.916214,236.047043,209.400818
307,9.2839966563652,20.996,7.195,2.934,0.675,0.138,0.573,0.527,0.419,0.443,0.345,0.314,0.563,0.458,0.506,0.487,11,0.3247974,9.799,5.157,1.062,0.572105,6.3271186,71.651596,220.705536,201.494354
308,9.193820026016112,211.294,8.551,2.307,0.951,0.142,0.688,0.381,0.338,0.399,0.293,0.236,0.375,0.582,0.469,0.537,7,0.2622524,8.418,5.573,1.064,0.531381,9.68639777,80.575928,243.008911,187.100281
309,9.275724130399212,20.55,8.71,3.656,0.624,0.138,0.59,0.525,0.381,0.54,0.466,0.358,0.712,0.371,0.498,0.476,11,0.3095863,9.512,6.203,1.07,0.535565,5.8891696,83.71051,296.331909,209.467484
310,9.2839966563652,151.116,14.552,3.069,0.896,0.143,0.234,0.401,0.295,0.288,0.278,0.218,0.279,0.48,0.31,0.217,10,0.2394706,8.488,5.438,1.088,0.52037,7.9262486,96.146935,365.871124,263.503937
311,9.10790539730952,130.611,11.689,2.982,0.899,0.141,0.137,0.504,0.408,0.45,0.432,0.372,0.401,0.402,0.35,0.31,10,0.3322712,8.208,4.994,1.067,0.455074,2.96621862,75.11554,214.693634,184.744476
312,9.337242168318426,452.306,165.726,5.527,0.725,0.139,0.468,0.252,0.427,0.367,0.491,0.416,0.365,0.518,0.383,0.478,10,0.3575195,7.933,5.758,1.063,0.446827,9.16769436,65.111649,282.148224,220.050003
313,9.167491087293763,11.635,7.346,2.848,0.533,0.14,0.538,0.535,0.418,0.482,0.366,0.312,0.589,0.568,0.497,0.435,10,0.4049023,8.401,5.359,1.079,0.45129,9.21071266,93.853973,253.375214,239.230164
314,8.782516055786093,192.321,26.002,4.774,0.862,0.14,0.125,0.477,0.286,0.361,0.379,0.307,0.379,0.31,0.296,0.301,8,0.3036131,8.88,5.802,1.088,0.552758,9.21276743,87.297745,215.902161,231.006027
315,9.119186407719209,81.399,36.087,1.727,0.683,0.136,0.098,0.5,0.319,0.395,0.253,0.215,0.437,0.56,0.306,0.289,13,0.2672884,10.063,5.98,1.137,0.649439,5.24043045,94.33831,279.67865,244.721848
316,9.267606240177033,539.838,26.991,4.364,0.945,0.138,0.929,0.546,0.389,0.436,0.358,0.308,0.519,0.517,0.621,0.554,14,0.1999271,9.134,5.804,1.089,0.562461,8.59354097,101.405823,274.018311,192.116425
317,9.244125144327509,39.722,32.554,5.437,0.511,0.137,0.23,0.016,0.467,0.013,0.001,0.383,0.004,0.445,0.237,0.064,9,0.3090682,9.008,6.213,1.06,0.627346,3.44678657,80.671318,283.180237,175.551971
318,9.346787486224656,138.419,18.889,3.635,0.86,0.138,0.208,0.412,0.262,0.353,0.348,0.234,0.291,0.657,0.294,0.282,12,0.1059801,9.24,6.249,1.066,0.61825,6.78362656,96.01712,281.102234,250.81781
319,9.259637310505756,275.93,12.275,2.098,0.95,0.137,0.818,0.265,0.408,0.243,0.369,0.296,0.257,0.598,0.497,0.541,9,0.2935846,9.791,6.814,1.039,0.657385,4.37450053,89.19165,282.243927,232.174149
320,9.193820026016112,254.904,62.316,1.73,0.799,0.138,0.298,0.137,0.375,0.057,0.507,0.306,0.054,0.626,0.27,0.247,9,0.2976129,9.019,5.844,1.05,0.58424,8.6057187,96.451218,280.252625,199.164612
321,9.09151498112135,29.676,6.113,1.654,0.793,0.14,0.514,0.346,0.367,0.43,0.402,0.277,0.534,0.474,0.409,0.415,14,0.2425951,8.972,5.908,1.049,0.581918,7.96985392,80.899422,220.164139,208.978821
322,9.136677139879543,235.158,149.155,7.745,0.6,0.139,0.642,0.108,0.364,0.173,0.375,0.333,0.145,0.438,0.371,0.376,13,0.2073271,8.963,6.521,1.112,0.606788,4.43737591,114.731995,254.191132,215.293579
323,8.698970004336019,171.275,11.666,7.295,0.9,0.136,0.338,0.475,0.533,0.39,0.405,0.442,0.541,0.43,0.449,0.346,9,0.3445417,9.401,5.91,1.04,0.555715,4.50983453,113.998505,270.775391,220.467651
324,8.96657624451305,543.381,242.944,1.422,0.69,0.136,0.95,0.624,0.402,0.395,0.315,0.268,0.372,0.492,0.658,0.541,11,0.3216514,8.685,6.538,1.082,0.539178,12.2820838,83.503265,240.377869,208.640808
325,8.809668301829708,34.916,6.127,2.092,0.809,0.138,0.555,0.39,0.325,0.427,0.49,0.296,0.563,0.474,0.423,0.477,11,0.2129761,9.784,6.475,1.049,0.638165,13.7144221,117.747124,336.221741,280.698242
326,8.847711655616944,34.633,32.753,4.718,0.48,0.138,0.039,0.484,0.337,0.41,0.416,0.337,0.009,0.405,0.287,0.286,6,0.2249652,9.317,6.047,1.08,0.610988,8.05566367,90.325104,255.206635,187.861176
327,8.806875401645538,306.69,17.659,3.56,0.935,0.139,0.876,0.285,0.372,0.251,0.471,0.359,0.265,0.396,0.511,0.562,5,0.2563611,9.058,5.835,1.102,0.565779,5.24749175,79.018814,210.281509,206.08078
328,8.8153085691824,30.892,4.99,1.926,0.817,0.14,0.473,0.296,0.318,0.364,0.31,0.227,0.318,0.634,0.362,0.35,11,0.2434141,9.508,5.838,1.102,0.578711,5.62103221,96.29438,259.553375,197.987671
329,8.87942606879415,169.057,7.951,3.855,0.935,0.143,0.157,0.394,0.325,0.386,0.297,0.254,0.548,0.443,0.292,0.272,8,0.2699654,8.013,5.701,1.079,0.532759,10.2956651,81.407379,251.401367,156.633698
330,8.67366413907125,114.223,5.715,3.503,0.925,0.138,0.271,0.49,0.439,0.406,0.33,0.359,0.421,0.449,0.4,0.368,8,0.3481686,8.638,5.465,1.086,0.506277,9.45315879,81.63459,245.711945,221.139465
331,8.6345120151091,44.294,20.09,5.866,0.631,0.138,0.072,0.025,0.102,0.004,0.007,0.018,0.01,0.036,0.066,0.017,8,0.2592858,9.781,6.068,1.049,0.586236,6.81556618,81.602234,236.394455,262.99292
332,8.51999305704285,360.705,9.376,2.139,0.969,0.142,0.798,0.452,0.406,0.496,0.238,0.265,0.545,0.293,0.552,0.567,9,0.1812031,8.72,6.005,1.067,0.534739,6.12733477,64.329971,234.812027,166.304474
333,8.910094888560602,249.197,69.372,3.682,0.773,0.137,0.616,0.049,0.411,0.039,0.363,0.371,0.157,0.371,0.359,0.402,11,0.2922994,9.804,6.314,1.101,0.662654,8.8782175,93.68161,259.149628,257.520508
334,9.229147988357855,19.38,9.03,1.833,0.641,0.141,0.536,0.416,0.287,0.344,0.457,0.235,0.421,0.67,0.413,0.434,12,0.353453,8.802,6.013,1.053,0.538866,10.8109927,78.426056,269.733856,202.398956
335,9.161150909262744,267.221,133.281,5.831,0.658,0.138,0.499,0.223,0.401,0.05,0.381,0.36,0.058,0.4,0.374,0.33,10,0.1811379,9.507,6.455,1.07,0.593062,6.49973692,126.288513,252.969589,211.851547
336,9.356547323513812,208.51,4.52,3.755,0.962,0.137,0.832,0.398,0.313,0.393,0.133,0.196,0.392,0.179,0.514,0.425,10,0.2832769,9.451,6.185,1.084,0.564177,4.55235254,105.407562,238.347656,206.809601
337,9.42021640338319,299.67,7.39,2.281,0.969,0.142,0.456,0.498,0.478,0.525,0.29,0.308,0.509,0.482,0.477,0.465,13,0.1166231,8.05,5.841,1.048,0.513867,5.26590575,82.045135,252.365585,185.475967
338,9.040958607678906,63.164,12.2,4.296,0.793,0.134,0.083,0.421,0.462,0.34,0.446,0.382,0.369,0.398,0.322,0.292,8,0.5028336,9.158,5.469,1.08,0.509807,5.08115679,90.26767,310.293152,273.767151
339,9.275724130399212,161.65,37.991,12.769,0.761,0.136,0.369,0.04,0.12,0.473,0.37,0.358,0.105,0.464,0.176,0.524,13,0.2279592,10.168,6.42,1.053,0.675822,9.26746564,88.041611,257.553345,228.793381
340,8.832682665251824,262.547,6.364,1.916,0.969,0.141,0.929,0.379,0.355,0.471,0.326,0.255,0.49,0.422,0.554,0.566,12,0.3352545,8.959,5.47,1.071,0.565617,5.7759742,79.543884,230.168427,181.723846
341,8.935542010773082,303.94,113.643,5.757,0.718,0.137,0.651,0.376,0.413,0.57,0.326,0.313,0.633,0.331,0.48,0.514,8,0.2944475,9.579,6.272,1.068,0.620875,8.13625461,77.19397,279.178467,215.459564
342,8.777283528852417,22.343,5.382,3.072,0.725,0.142,0.453,0.354,0.381,0.423,0.317,0.298,0.42,0.341,0.396,0.371,9,0.2552164,8.742,5.942,1.066,0.5302,4.13851012,73.058022,207.374481,153.051483
343,9.142667503568733,15.268,6.291,1.422,0.664,0.146,0.479,0.419,0.393,0.417,0.327,0.267,0.49,0.422,0.43,0.363,7,0.3141094,7.246,4.489,1.038,0.450879,4.23710483,74.182487,235.32579,114.61924
344,9.05551732784983,17.383,6.583,2.043,0.668,0.144,0.533,0.38,0.451,0.521,0.408,0.308,0.469,0.597,0.455,0.412,6,0.2518262,7.461,4.423,1.023,0.472226,3.82513855,79.614677,229.368729,163.728699
345,9.236572006437065,400.043,206.625,10.111,0.649,0.137,0.677,0.46,0.334,0.528,0.212,0.26,0.553,0.336,0.49,0.459,9,0.3017788,9.285,6.215,1.104,0.579143,6.16381352,103.97905,309.674561,295.58252
346,9.173925197299171,41.532,19.237,4.782,0.634,0.141,0.048,0.358,0.42,0.261,0.235,0.33,0.269,0.493,0.275,0.225,5,0.2904411,8.799,4.695,1.04,0.501441,6.56411553,82.522438,276.439636,224.276779
347,9.10790539730952,24.709,6.589,2.527,0.73,0.139,0.551,0.326,0.435,0.315,0.439,0.314,0.399,0.609,0.437,0.412,8,0.3178442,9.19,5.657,1.035,0.557369,4.79980838,75.717117,256.474579,234.819397
348,9.167491087293763,290.56,30.38,7.111,0.886,0.142,0.705,0.076,0.397,0.031,0.076,0.195,0.045,0.223,0.393,0.279,10,0.3233753,8.013,5.398,1.062,0.497748,5.75707338,76.34491,246.377426,227.189636
349,9.346787486224656,58.953,7.241,3.224,0.849,0.14,0.064,0.385,0.4,0.613,0.27,0.269,0.497,0.414,0.283,0.313,11,0.2027771,9.059,6.009,1.116,0.560609,6.28267782,92.54866,235.588654,213.138123
350,8.910094888560602,24.301,6.351,1.413,0.758,0.141,0.479,0.419,0.33,0.398,0.37,0.236,0.425,0.512,0.409,0.386,7,0.2979612,8.505,5.103,1.034,0.537931,6.56289276,109.129852,210.980988,153.889145
351,8.517126416391246,29.66,14.284,3.543,0.625,0.137,0.352,0.096,0.188,0.071,0.006,0.025,0.131,0.025,0.212,0.163,12,0.3199077,10.035,4.863,1.032,0.605632,5.55899455,107.37204,271.183594,235.637985
353,8.701146923590294,91.915,8.099,3.798,0.885,0.135,0.06,0.417,0.462,0.417,0.414,0.384,0.533,0.455,0.313,0.285,7,0.3444521,9.607,5.391,1.038,0.542865,3.48149663,106.038612,248.772156,206.111649
354,9.119186407719209,296.675,8.426,4.406,0.959,0.145,0.931,0.525,0.288,0.595,0.456,0.34,0.74,0.343,0.581,0.641,7,0.1302671,7.505,4.725,1.035,0.46031,5.52593047,68.822624,254.198746,130.906494
355,8.1518108830086,43.371,5.43,4.767,0.81,0.133,0.638,0.304,0.521,0.301,0.404,0.426,0.351,0.432,0.488,0.43,8,0.3731954,10.904,6.59,1.096,0.694892,10.8113018,79.604095,269.749817,302.77887
356,8.899629454882437,390.507,56.559,3.319,0.867,0.144,0.779,0.072,0.39,0.024,0.489,0.383,0.052,0.487,0.414,0.362,6,0.1731118,7.731,4.754,1.046,0.469226,7.44235987,74.987968,250.018951,133.866257
357,8.586700235918748,170.615,36.368,17.33,0.761,0.142,0.248,0.047,0.518,0.095,0.395,0.476,0.056,0.42,0.271,0.263,8,0.2832025,8.663,5.852,1.062,0.530707,8.06687071,62.234306,266.36087,203.286758
358,8.570247719997592,21.243,7.606,2.254,0.683,0.143,0.566,0.384,0.312,0.345,0.431,0.242,0.529,0.532,0.421,0.382,9,0.2405967,8.491,5.183,1.063,0.503266,6.46277558,75.439728,243.194656,160.00798
359,8.53313237964589,479.137,17.276,2.533,0.96,0.142,0.976,0.654,0.406,0.492,0.545,0.35,0.55,0.588,0.679,0.676,5,0.3134698,8.731,5.174,1.063,0.504983,5.68358418,90.641495,241.269806,164.883453
360,8.301029995663981,17.493,6.104,5.704,0.597,0.139,0.506,0.348,0.36,0.423,0.197,0.301,0.479,0.285,0.405,0.362,9,0.3916317,9.314,5.042,1.067,0.511409,5.15003216,102.987823,264.629242,158.433533
361,8.65169513695184,61.12,12.132,3.916,0.792,0.14,0.086,0.405,0.488,0.386,0.375,0.383,0.395,0.509,0.326,0.274,7,0.2453435,8.77,6.221,1.073,0.507419,8.12016564,77.406296,277.368683,207.080551
362,8.642065152999546,328.796,11.131,6.257,0.95,0.144,0.414,0.469,0.38,0.377,0.388,0.329,0.515,0.674,0.421,0.413,4,0.2022751,8.266,4.634,1.083,0.510616,9.77139119,55.567707,366.166992,273.094391
363,8.866461091629782,254.288,8.63,1.382,0.962,0.144,0.912,0.317,0.43,0.443,0.358,0.289,0.361,0.481,0.553,0.637,8,0.2558833,8.079,4.587,1.069,0.5088,7.39828686,89.132553,370.819031,254.434845
364,8.7594507517174,60.287,16.196,2.725,0.761,0.144,0.072,0.582,0.316,0.329,0.466,0.318,0.377,0.294,0.323,0.324,3,0.195654,8.56,4.909,1.063,0.53376,7.47812985,76.550598,418.904755,257.152344
365,9.050609993355089,150.53,10.58,5.765,0.902,0.137,0.183,0.397,0.472,0.307,0.287,0.332,0.387,0.429,0.351,0.285,8,0.3495295,8.726,5.834,1.083,0.484097,4.88322045,99.591454,341.505066,214.25209
366,8.5654310959658,208.635,9.85,5.185,0.933,0.143,0.473,0.377,0.395,0.302,0.212,0.282,0.326,0.212,0.415,0.299,7,0.2413887,8.73,4.657,1.059,0.496001,7.72037516,103.769531,282.959106,188.64769
367,8.913640169325252,253.739,7.728,2.719,0.96,0.14,0.934,0.321,0.308,0.34,0.229,0.194,0.387,0.449,0.521,0.498,7,0.2983041,8.852,4.703,1.084,0.529952,7.24088604,79.344109,280.151733,199.755173
368,8.906578314837764,116.989,5.823,2.981,0.93,0.139,0.16,0.329,0.417,0.547,0.258,0.288,0.673,0.32,0.302,0.375,6,0.2409272,9.1,5.776,1.062,0.533262,9.33955763,75.032867,365.675537,261.156921
369,8.296708621881338,230.858,21.317,4.911,0.898,0.14,0.554,0.051,0.459,0.012,0.191,0.304,0.023,0.416,0.354,0.337,4,0.2499095,8.185,4.77,1.085,0.521361,7.17742456,80.375313,241.85376,242.848358
370,8.958607314841775,21.159,9.582,2.041,0.645,0.136,0.53,0.423,0.321,0.335,0.435,0.286,0.397,0.317,0.425,0.439,8,0.4573082,9.804,6.408,1.117,0.566315,10.4890004,108.882599,297.316956,277.016815
371,8.26121944151563,342.115,315.901,28.854,0.498,0.137,0.585,0.295,0.596,0.209,0.437,0.541,0.457,0.499,0.492,0.424,6,0.233638,9.249,5.546,1.061,0.582689,7.02350475,75.887093,272.668762,197.196609
372,8.698970004336019,46.618,6.604,4.317,0.81,0.132,0.17,0.323,0.441,0.222,0.313,0.371,0.316,0.529,0.311,0.209,7,0.2917044,11.042,6.82,1.129,0.635053,11.6244312,121.866158,342.897217,252.713196
373,9.096910013008056,245.029,8.098,1.483,0.962,0.147,0.643,0.355,0.295,0.265,0.471,0.243,0.325,0.756,0.431,0.381,6,0.3052386,7.561,4.411,1.066,0.443034,6.70476987,54.986031,231.306366,140.637482
374,7.852632892206214,27.395,7.82,1.914,0.738,0.141,0.517,0.37,0.339,0.357,0.437,0.261,0.594,0.462,0.408,0.4,6,0.1757359,9.409,4.727,1.067,0.573547,6.90966179,89.820038,270.884827,158.714722
375,8.995678626217357,114.857,14.881,4.692,0.854,0.144,0.179,0.475,0.296,0.331,0.342,0.289,0.374,0.385,0.317,0.282,3,0.3639576,8.486,4.588,1.066,0.500608,5.96167844,125.264503,1096.283813,169.274918
376,8.860120913598763,216.577,8.993,1.901,0.952,0.146,0.728,0.386,0.293,0.289,0.433,0.242,0.357,0.469,0.469,0.437,3,0.1812165,8.091,4.548,1.061,0.515718,4.46076243,100.972328,265.046631,214.360321
379,8.958607314841775,21.312,5.05,3.256,0.72,0.145,0.54,0.383,0.451,0.485,0.365,0.339,0.703,0.431,0.458,0.401,6,0.2947894,8.834,5.327,1.068,0.502865,8.73361563,81.331543,487.863403,245.526474
380,9.040958607678906,136.273,19.285,2.965,0.86,0.141,0.161,0.603,0.388,0.5,0.177,0.263,0.66,0.297,0.384,0.291,6,0.3966413,8.55,5.401,1.042,0.519341,5.03937055,81.349243,237.516937,169.887711
381,8.826813731587725,238.882,14.918,2.863,0.931,0.139,0.547,0.585,0.428,0.437,0.316,0.3,0.391,0.484,0.52,0.399,7,0.349835,8.673,5.594,1.088,0.502042,2.24959694,67.189484,288.693512,223.057068
382,8.931814138253838,187.669,5.579,1.051,0.966,0.144,0.585,0.406,0.316,0.418,0.338,0.214,0.516,0.457,0.436,0.388,11,0.2186276,8.08,5.533,1.078,0.529853,4.05876234,74.893585,530.470886,328.295227
