mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
256,9.040958607678906,9.3,33.129,5.217,1.656,0.828,0.14,0.555,0.343,0.462,0.408,0.442,0.335,0.617,0.401,0.453,0.418,6,0.276454,8.595,5.567,1.083,0.579735,4.05099116,60.119587,342.042755,281.620605
257,9.065501548756432,0.92,172.922,9.44,7.924,0.909,0.137,0.262,0.426,0.376,0.53,0.344,0.445,0.432,0.323,0.355,0.409,6,0.4853417,8.239,5.501,1.041,0.476256,8.00576192,110.014725,254.565521,245.276932
258,9.142667503568733,8.36,126.526,11.427,5.78,0.88,0.137,0.171,0.479,0.483,0.417,0.496,0.473,0.368,0.496,0.377,0.38,8,0.5015188,7.881,5.841,1.105,0.443815,11.3007276,81.744293,273.845764,197.324539
260,8.76447155309245,7.8,116.231,8.776,5.429,0.891,0.136,0.15,0.509,0.361,0.482,0.362,0.342,0.643,0.412,0.34,0.317,10,0.5610917,8.322,5.6,1.102,0.459802,5.93629042,94.248055,303.40741,205.94278
261,9.05551732784983,0.59,34.265,4.627,2.443,0.829,0.138,0.509,0.367,0.436,0.431,0.32,0.336,0.46,0.382,0.437,0.398,6,0.2833704,9.775,5.664,1.048,0.614453,8.57144108,74.296036,184.49765,174.21637
262,9.022276394711152,6.44,16.855,7.42,1.818,0.646,0.137,0.451,0.459,0.416,0.372,0.542,0.361,0.408,0.444,0.442,0.429,7,0.5498135,8.466,6.097,1.063,0.483915,8.48585545,104.604256,311.707489,195.616196
263,9.1249387366083,3.17,324.134,117.365,13.042,0.713,0.137,0.734,0.28,0.41,0.186,0.443,0.336,0.198,0.671,0.475,0.508,8,0.2892808,9.644,6.4,1.072,0.597593,8.64510711,110.475952,230.333313,176.255325
264,9.036212172654444,2.65,230.771,35.795,3.63,0.854,0.138,0.3,0.413,0.257,0.497,0.398,0.279,0.395,0.313,0.323,0.354,10,0.278363,9.737,5.367,1.066,0.711232,4.76504412,127.513542,269.39444,174.236603
265,8.892790030352131,5.22,399.569,30.33,4.041,0.921,0.137,0.342,0.382,0.404,0.368,0.39,0.347,0.63,0.387,0.376,0.333,8,0.2737114,10.557,5.635,1.058,0.716348,8.31427764,82.907867,239.338196,182.337646
266,8.920818753952375,4.29,187.494,6.913,3.388,0.948,0.137,0.827,0.386,0.385,0.607,0.511,0.365,0.586,0.4,0.533,0.706,4,0.3281072,10.251,5.328,1.077,0.656653,6.02839561,114.541412,223.960327,226.772354
267,9.096910013008056,3.53,356.903,15.236,2.327,0.953,0.135,0.375,0.371,0.428,0.267,0.311,0.28,0.335,0.394,0.391,0.278,10,0.2127787,10.595,6.402,1.071,0.666901,5.09666178,128.131393,247.899719,216.71846
268,9.200659450546418,3.91,13.353,7.034,3.477,0.56,0.137,0.516,0.459,0.514,0.604,0.498,0.439,0.474,0.512,0.496,0.51,5,0.4676771,8.518,5.993,1.071,0.47239,6.14330125,109.888824,405.397858,300.31427
269,8.935542010773082,6.24,47.337,4.105,2.004,0.886,0.136,0.534,0.408,0.35,0.45,0.434,0.274,0.495,0.416,0.431,0.517,8,0.1775425,10.312,5.366,1.062,0.770857,5.95954948,108.213234,227.188004,244.258438
270,9.102372908709558,5.26,38.584,4.566,2.038,0.854,0.138,0.602,0.314,0.443,0.453,0.372,0.332,0.369,0.555,0.453,0.44,6,0.3455975,9.873,5.299,1.098,0.637108,5.40619597,91.997414,269.180878,201.431702
271,9.397940008672036,1.95,254.502,6.69,3.462,0.962,0.14,0.787,0.31,0.425,0.346,0.353,0.33,0.318,0.38,0.507,0.448,8,0.3658915,8.899,5.329,1.062,0.535426,9.93939736,86.756073,261.993927,213.937759
272,9.075720713938118,3.03,12.165,5.913,3.315,0.569,0.136,0.511,0.521,0.478,0.613,0.497,0.417,0.561,0.504,0.503,0.502,8,0.5491847,8.177,5.556,1.095,0.445378,12.253022,135.006287,261.902679,227.119034
273,9.173925197299171,1.18,82.168,6.601,4.295,0.883,0.135,0.132,0.522,0.517,0.508,0.38,0.453,0.739,0.373,0.391,0.372,5,0.5201277,7.889,5.226,1.089,0.435364,10.8363085,87.927078,295.319427,238.467041
274,9.207608310501746,6.21,202.64,131.463,4.382,0.599,0.137,0.524,0.087,0.42,0.565,0.251,0.29,0.047,0.326,0.344,0.364,5,0.3254408,9.772,5.224,1.116,0.609924,9.07552343,92.125175,275.248749,227.869843
275,8.400116927926312,0.48,32.584,7.288,1.596,0.786,0.136,0.466,0.431,0.346,0.473,0.342,0.248,0.47,0.526,0.414,0.433,10,0.1919372,10.639,5.5,1.04,0.642012,6.05269296,91.612038,276.560577,286.551025
276,9.031517051446064,3.23,149.223,13.082,6.843,0.882,0.136,0.208,0.571,0.447,0.376,0.308,0.404,0.522,0.425,0.409,0.339,9,0.4811821,10.67,6.063,1.061,0.671108,6.57387903,73.396042,257.140411,229.112534
277,8.838631997765026,7.98,366.485,6.306,1.698,0.979,0.136,0.91,0.436,0.295,0.782,0.349,0.227,0.492,0.542,0.547,0.683,7,0.2824771,10.567,6.304,1.066,0.72708,6.45207927,131.158051,256.950745,249.207565
278,8.962573502059376,7.38,110.545,12.364,3.772,0.873,0.136,0.216,0.325,0.413,0.406,0.362,0.344,0.382,0.334,0.318,0.373,9,0.3380357,9.508,5.957,1.105,0.598877,12.5086331,105.961288,286.023529,211.433426
279,9.013228265733757,2.07,63.761,9.59,4.712,0.817,0.136,0.072,0.497,0.453,0.408,0.12,0.298,0.656,0.419,0.34,0.178,8,0.5255151,8.455,5.486,1.072,0.474955,7.36454367,94.914917,261.251801,194.391663
280,8.607303046740334,7.88,14.733,7.11,4.862,0.552,0.133,0.367,0.427,0.398,0.359,0.367,0.314,0.322,0.594,0.397,0.35,7,0.4803285,9.22,5.858,1.089,0.496007,8.87825752,103.46283,246.536926,270.998444
281,8.492144128304169,7.07,15.781,5.666,3.957,0.621,0.134,0.493,0.457,0.49,0.485,0.377,0.403,0.491,0.324,0.48,0.411,9,0.6195365,8.773,5.993,1.049,0.479744,10.0648577,102.839302,313.247192,235.49263
282,8.98296666070122,4.39,12.951,6.756,3.709,0.553,0.135,0.553,0.443,0.449,0.419,0.451,0.384,0.506,0.351,0.482,0.422,8,0.5214498,8.247,5.521,1.067,0.458431,7.38427393,101.511383,262.273743,200.116623
283,8.508638306165727,0.12,37.711,6.226,1.977,0.821,0.135,0.637,0.457,0.436,0.484,0.418,0.309,0.679,0.446,0.51,0.523,12,0.073917,9.912,5.467,1.023,0.676466,6.07482261,107.683868,308.036346,244.810455
284,9.346787486224656,6.93,20.186,7.264,4.235,0.637,0.137,0.647,0.427,0.303,0.316,0.378,0.304,0.402,0.305,0.459,0.427,10,0.2551503,9.828,5.985,1.091,0.544911,11.4322095,122.943214,289.452545,282.360657
285,8.924453038607469,3.15,139.182,11.394,2.358,0.91,0.134,0.415,0.371,0.319,0.336,0.183,0.219,0.345,0.245,0.368,0.274,6,0.297617,10.461,6.264,1.093,0.693833,11.6839157,107.347267,234.340698,229.178162
286,9.2839966563652,9.67,48.927,15.503,5.106,0.704,0.135,0.067,0.446,0.359,0.439,0.429,0.354,0.451,0.491,0.291,0.296,7,0.4313552,8.93,6.011,1.138,0.518859,11.468995,77.928192,292.509277,209.704407
287,8.892790030352131,7.12,206.89,13.728,5.577,0.915,0.137,0.581,0.565,0.463,0.683,0.328,0.377,0.74,0.369,0.537,0.55,7,0.3722155,9.126,5.263,1.101,0.525622,5.62548519,85.035339,236.414017,269.688995
288,8.424812155072338,9.37,27.219,6.062,3.379,0.742,0.137,0.542,0.398,0.42,0.33,0.325,0.362,0.33,0.428,0.453,0.403,6,0.329511,9.912,5.467,1.1,0.600962,6.4617412,97.741394,260.154358,260.876648
289,9.292429823902063,0.64,11.559,7.211,4.033,0.507,0.137,0.544,0.516,0.403,0.484,0.501,0.407,0.421,0.607,0.488,0.484,7,0.5091218,8.725,5.958,1.046,0.462843,8.17624749,112.491455,364.512817,331.664795
290,8.590066876668706,3.59,120.6,10.024,4.234,0.894,0.136,0.171,0.51,0.431,0.621,0.456,0.389,0.798,0.384,0.371,0.41,2,0.3982931,8.305,4.884,1.084,0.487337,7.18463466,92.167137,288.362457,263.22644
291,8.91721462968355,1.87,10.411,7.176,2.94,0.507,0.138,0.496,0.407,0.477,0.368,0.412,0.395,0.378,0.405,0.46,0.561,6,0.548205,8.634,5.358,1.072,0.477315,6.1305306,98.604416,225.47998,220.206467
292,9.522878745280336,7.68,147.337,8.231,3.754,0.925,0.134,0.263,0.381,0.375,0.418,0.349,0.346,0.675,0.396,0.34,0.339,7,0.5438948,8.742,5.189,1.088,0.473712,9.10217385,136.20993,289.73233,236.908585
293,9.619788758288394,9.88,291.768,7.189,4.061,0.963,0.138,0.957,0.477,0.475,0.534,0.401,0.391,0.656,0.389,0.636,0.637,6,0.5457737,8.443,5.429,1.099,0.462756,9.29526029,77.315491,213.358459,250.354111
294,9.568636235841012,6.88,219.084,8.448,3.136,0.95,0.138,0.395,0.508,0.418,0.491,0.511,0.396,0.459,0.456,0.44,0.416,9,0.5980896,8.064,5.193,1.08,0.458925,7.95720459,91.258865,230.877151,193.32988
295,8.65169513695184,6.45,373.7,127.227,7.263,0.735,0.136,0.368,0.244,0.376,0.171,0.434,0.365,0.148,0.389,0.329,0.326,8,0.4168866,9.176,5.055,1.101,0.485381,8.19284005,69.84465,251.928513,249.747604
297,9.214670164989233,2.61,50.385,5.162,1.979,0.876,0.134,0.549,0.403,0.311,0.439,0.402,0.246,0.497,0.451,0.421,0.441,10,0.2312654,10.822,6.301,1.074,0.722413,6.73186836,95.203415,242.710342,243.42482
298,9.200659450546418,3.68,471.048,8.739,3.015,0.976,0.138,0.457,0.533,0.445,0.597,0.406,0.415,0.546,0.406,0.478,0.546,5,0.6169646,7.654,5.359,1.069,0.440109,8.44630088,74.539185,226.680374,218.321152
299,9.10790539730952,8.49,52.024,5.11,2.361,0.874,0.134,0.474,0.319,0.385,0.451,0.34,0.284,0.395,0.456,0.393,0.39,11,0.281146,11.029,6.196,1.086,0.721108,8.90661941,99.216591,264.114044,232.601196
300,8.950781977329818,6.92,18.332,8.759,2.971,0.61,0.137,0.459,0.421,0.319,0.264,0.498,0.328,0.282,0.301,0.4,0.453,5,0.4222458,9.55,5.359,1.053,0.570505,10.404372,87.973114,272.732239,216.308624
301,8.943095148663527,7.55,233.131,7.261,5.535,0.948,0.136,0.698,0.274,0.45,0.267,0.321,0.342,0.361,0.264,0.474,0.366,8,0.3335492,10.597,5.67,1.076,0.58286,5.8605124,74.578407,230.716537,233.017532
302,8.958607314841775,8.47,13.482,5.711,4.174,0.577,0.136,0.495,0.398,0.476,0.435,0.358,0.41,0.498,0.331,0.456,0.392,4,0.5424855,8.23,5.597,1.087,0.459169,8.59770668,103.622093,247.661087,222.962845
303,8.97061622231479,1.11,29.131,5.088,2.662,0.79,0.138,0.52,0.39,0.338,0.34,0.433,0.304,0.54,0.309,0.416,0.539,8,0.2917688,10.274,5.328,1.076,0.668105,8.7572428,84.629807,236.873474,213.874069
304,9.244125144327509,7.86,16.016,8.506,3.233,0.577,0.138,0.572,0.507,0.424,0.367,0.35,0.334,0.434,0.343,0.501,0.473,8,0.3805663,9.374,5.632,1.074,0.526695,9.71291057,106.289322,218.505432,259.61734
305,8.186419011431807,8.72,320.452,11.865,2.732,0.956,0.136,0.907,0.422,0.418,0.438,0.343,0.319,0.418,0.375,0.583,0.558,11,0.4030208,9.034,5.434,1.086,0.485562,10.1625935,101.42823,253.960907,233.923981
306,9.481486060122112,9.39,13.228,9.416,4.165,0.493,0.139,0.625,0.419,0.453,0.323,0.389,0.383,0.338,0.312,0.499,0.442,7,0.3388967,9.708,5.397,1.081,0.517832,5.03892839,60.341312,245.847672,218.320114
307,9.2839966563652,4.09,16.819,8.702,2.776,0.594,0.138,0.561,0.521,0.438,0.44,0.37,0.343,0.657,0.354,0.507,0.489,5,0.430242,8.905,5.495,1.067,0.545451,6.5788152,91.676514,262.007233,200.193771
308,9.193820026016112,5.89,19.842,7.277,1.852,0.685,0.142,0.526,0.332,0.408,0.341,0.349,0.29,0.378,0.585,0.422,0.347,8,0.2734552,8.354,5.435,1.063,0.493965,3.06602973,83.759796,250.585907,223.098267
309,9.275724130399212,5.65,15.404,6.53,5.034,0.571,0.138,0.521,0.477,0.272,0.434,0.319,0.29,0.348,0.323,0.423,0.374,10,0.3252481,8.62,5.765,1.071,0.48801,7.5115992,80.739151,265.4758,157.421509
310,9.2839966563652,8.6,265.738,159.873,13.735,0.605,0.143,0.459,0.233,0.507,0.18,0.351,0.452,0.149,0.403,0.4,0.394,5,0.2798047,8.012,4.994,1.079,0.463018,2.05960647,100.064445,382.277588,241.682648
311,9.10790539730952,0.82,49.179,6.922,3.436,0.826,0.141,0.084,0.455,0.422,0.326,0.055,0.208,0.484,0.377,0.32,0.132,5,0.3262921,8.151,5.503,1.038,0.514061,5.26405295,67.310745,222.123749,207.306335
312,9.337242168318426,5.85,324.102,100.407,35.803,0.704,0.139,0.94,0.107,0.032,0.1,0.005,0.011,0.047,0.017,0.36,0.349,12,0.2884617,8.608,5.964,1.063,0.472829,3.03712216,83.446457,256.976654,207.448547
313,9.167491087293763,3.24,38.181,7.377,3.122,0.784,0.138,0.065,0.555,0.372,0.431,0.271,0.413,0.437,0.472,0.331,0.238,10,0.3327336,8.231,5.695,1.068,0.47169,7.40024306,105.320862,263.465668,206.436127
314,8.782516055786093,7.59,304.215,183.743,5.593,0.616,0.14,0.447,0.556,0.33,0.963,0.374,0.272,0.293,0.625,0.444,0.55,4,0.2081388,8.29,5.083,1.089,0.54133,9.22075532,95.876785,250.401169,187.281357
315,9.119186407719209,5.51,161.673,126.722,1.654,0.557,0.136,0.565,0.177,0.355,0.35,0.358,0.28,0.262,0.674,0.365,0.343,10,0.2487518,10.082,6.049,1.136,0.672287,9.60836458,93.112602,278.932465,240.783249
316,9.267606240177033,1.93,174.836,59.379,2.97,0.737,0.138,0.452,0.04,0.415,0.003,0.516,0.351,0.014,0.524,0.302,0.36,8,0.1893152,9.187,5.738,1.066,0.558871,8.2288556,88.484299,272.5159,201.466003
317,9.244125144327509,5.15,217.96,24.138,1.804,0.894,0.137,0.511,0.478,0.3,0.394,0.271,0.207,0.335,0.486,0.43,0.34,11,0.451986,9.594,5.941,1.061,0.558634,8.12093666,64.349846,233.617065,227.278381
318,9.346787486224656,0.2,32.403,5.582,1.354,0.824,0.138,0.544,0.328,0.315,0.424,0.379,0.229,0.409,0.585,0.396,0.416,13,0.2311603,9.235,5.773,1.084,0.598161,6.32666633,72.07531,283.678345,231.741013
319,9.259637310505756,4.33,43.642,4.936,1.321,0.875,0.137,0.551,0.285,0.318,0.403,0.331,0.223,0.361,0.682,0.384,0.404,12,0.3405061,10.11,6.542,1.04,0.679026,4.55293155,95.242859,262.599976,220.316238
320,9.193820026016112,6.44,189.199,7.354,2.658,0.95,0.138,0.449,0.318,0.37,0.316,0.5,0.323,0.416,0.479,0.379,0.356,9,0.3145781,9.32,5.948,1.053,0.57557,12.4170021,109.331734,228.155869,203.805801
321,9.09151498112135,6.2,273.013,7.879,2.537,0.963,0.139,0.92,0.379,0.325,0.566,0.163,0.19,0.73,0.197,0.542,0.574,8,0.2335014,9.042,6.148,1.05,0.586311,7.64949773,88.528564,264.737335,171.395142
322,9.136677139879543,1.41,184.383,31.276,4.802,0.836,0.139,0.117,0.486,0.308,0.389,0.299,0.276,0.381,0.258,0.304,0.263,12,0.1835812,9.266,6.519,1.101,0.591805,4.70363414,90.948654,236.712296,250.512054
323,8.698970004336019,5.39,219.044,14.208,2.269,0.93,0.136,0.683,0.385,0.426,0.326,0.336,0.327,0.37,0.334,0.498,0.397,9,0.2762947,9.254,5.977,1.041,0.581366,3.26949981,125.946991,242.3255,227.19899
324,8.96657624451305,7.56,63.514,9.715,5.152,0.81,0.136,0.148,0.334,0.331,0.085,0.363,0.321,0.172,0.384,0.271,0.176,11,0.1981204,9.681,6.504,1.094,0.63112,11.075963,103.216232,264.281647,226.192657
325,8.809668301829708,3.19,33.421,8.556,1.36,0.771,0.139,0.613,0.371,0.338,0.396,0.27,0.21,0.426,0.466,0.441,0.413,10,0.3216489,10.051,6.439,1.028,0.643236,5.86034398,65.619743,307.97525,258.208221
326,8.847711655616944,6.45,32.349,4.781,2.091,0.825,0.138,0.502,0.358,0.439,0.424,0.25,0.276,0.525,0.394,0.433,0.378,11,0.2074651,9.365,5.771,1.08,0.603208,8.85637152,67.583969,224.56192,228.420319
327,8.806875401645538,4.84,39.461,22.859,2.596,0.608,0.139,0.062,0.418,0.364,0.006,0.126,0.227,0.09,0.465,0.281,0.19,8,0.2544613,10.038,5.873,1.106,0.582103,8.86906131,63.118118,217.979645,210.158508
328,8.8153085691824,4.83,332.48,14.077,1.757,0.955,0.141,0.944,0.314,0.303,0.419,0.272,0.213,0.176,0.317,0.52,0.558,7,0.2113985,8.999,5.772,1.107,0.595316,7.22851317,83.016487,246.270752,184.599655
329,8.87942606879415,8.83,22.726,7.405,1.226,0.725,0.143,0.503,0.42,0.33,0.49,0.405,0.244,0.728,0.429,0.418,0.421,11,0.1297726,8.468,5.733,1.078,0.528815,8.81520541,94.066498,204.525925,153.613373
330,8.67366413907125,2.18,211.149,20.686,2.149,0.902,0.138,0.54,0.359,0.378,0.221,0.437,0.332,0.231,0.401,0.426,0.343,9,0.1938506,9.06,5.971,1.052,0.602155,7.57665525,134.215805,269.591431,250.459015
331,8.6345120151091,6.62,29.143,7.98,1.181,0.761,0.138,0.576,0.455,0.352,0.471,0.287,0.223,0.727,0.432,0.461,0.451,8,0.2400688,9.352,6.111,1.05,0.616176,8.08941126,93.860573,301.278625,208.438873
332,8.51999305704285,1.9,23.48,8.085,1.133,0.718,0.142,0.494,0.416,0.339,0.471,0.284,0.232,0.734,0.319,0.416,0.381,8,0.1537883,8.8,5.803,1.067,0.543623,5.5324342,89.599556,223.012177,191.165192
333,8.910094888560602,6.39,249.525,127.915,2.781,0.656,0.137,0.348,0.225,0.262,0.294,0.311,0.21,0.292,0.671,0.278,0.37,10,0.1589516,9.883,6.896,1.106,0.638257,9.93313307,105.359886,226.134201,261.926422
334,9.229147988357855,3.47,36.612,8.67,2.419,0.768,0.141,0.083,0.39,0.236,0.266,0.015,0.039,0.454,0.16,0.236,0.108,12,0.1328506,8.438,6.249,1.054,0.543745,5.72165452,90.082413,258.354279,172.228302
335,9.161150909262744,2.12,146.722,8.073,3.671,0.926,0.138,0.367,0.493,0.307,0.271,0.316,0.274,0.333,0.336,0.389,0.284,13,0.161253,9.289,6.149,1.069,0.592996,4.64960675,101.343796,280.729034,249.109055
336,9.356547323513812,5.83,25.053,6.788,1.653,0.748,0.137,0.521,0.514,0.264,0.391,0.289,0.184,0.427,0.552,0.433,0.373,9,0.2919973,9.408,6.387,1.085,0.545237,8.99135491,66.58416,277.371857,204.654282
337,9.42021640338319,6.98,145.772,7.691,2.911,0.932,0.142,0.274,0.431,0.37,0.46,0.3,0.308,0.424,0.264,0.358,0.371,12,0.096555,8.127,5.975,1.049,0.528432,6.33143324,80.728439,248.809113,190.457581
338,9.040958607678906,8.54,37.69,13.349,5.709,0.664,0.134,0.058,0.431,0.439,0.165,0.298,0.347,0.121,0.446,0.309,0.169,14,0.5222272,9.673,5.95,1.079,0.512158,7.3018589,115.625366,272.076447,238.095184
339,9.275724130399212,4.86,29.167,5.499,3.899,0.756,0.136,0.603,0.458,0.365,0.456,0.372,0.316,0.573,0.48,0.475,0.464,10,0.2885122,9.733,5.806,1.052,0.604536,7.55034165,84.441444,265.7771,187.252243
340,8.832682665251824,8.5,118.876,9.484,4.516,0.895,0.14,0.21,0.403,0.411,0.405,0.28,0.298,0.508,0.337,0.341,0.326,12,0.400532,9.783,6.014,1.079,0.529976,7.75619062,57.691177,237.644699,154.721802
341,8.935542010773082,5.71,246.543,57.229,4.725,0.799,0.137,0.815,0.109,0.409,0.103,0.312,0.315,0.051,0.299,0.444,0.426,13,0.3040223,9.721,6.372,1.069,0.602711,3.01704215,89.262085,249.006134,231.404968
342,8.777283528852417,6.01,25.868,5.656,1.57,0.782,0.142,0.441,0.386,0.378,0.407,0.359,0.291,0.402,0.495,0.402,0.382,8,0.224971,8.534,5.975,1.066,0.553879,5.62333553,81.682541,230.599976,161.687897
343,9.142667503568733,6.77,17.337,7.561,1.871,0.648,0.145,0.496,0.422,0.317,0.433,0.457,0.276,0.491,0.486,0.412,0.4,8,0.2698363,7.886,4.628,1.038,0.480733,1.66014446,76.073509,219.065918,142.116165
344,9.05551732784983,1.99,121.054,14.743,6.755,0.849,0.144,0.121,0.44,0.377,0.305,0.463,0.357,0.391,0.561,0.313,0.271,6,0.1537738,7.763,4.658,1.023,0.472972,2.75084443,72.960281,256.376984,162.823135
345,9.236572006437065,4.59,37.849,23.202,3.858,0.583,0.137,0.105,0.04,0.305,0.001,0.01,0.225,0.008,0.303,0.15,0.134,10,0.2452468,10.188,5.911,1.102,0.612023,6.74753451,97.536087,308.630951,263.164612
346,9.173925197299171,5.16,261.542,12.4,2.172,0.947,0.141,0.629,0.368,0.283,0.303,0.301,0.211,0.441,0.242,0.427,0.508,7,0.2646867,8.614,4.766,1.036,0.491009,5.12906649,70.729362,263.555237,178.661301
347,9.10790539730952,5.34,176.781,8.042,2.005,0.946,0.139,0.696,0.34,0.348,0.319,0.485,0.278,0.451,0.592,0.462,0.451,8,0.2689241,9.709,6.202,1.032,0.612419,7.74080717,104.474243,298.251953,186.849976
348,9.167491087293763,7.98,169.968,22.961,4.775,0.86,0.142,0.212,0.573,0.401,0.363,0.465,0.436,0.454,0.415,0.396,0.31,9,0.2331007,8.222,5.122,1.073,0.511552,6.23814663,81.04744,230.607437,203.58316
349,9.346787486224656,2.08,246.752,207.805,7.838,0.534,0.14,0.356,0.372,0.333,0.276,0.139,0.228,0.203,0.199,0.353,0.219,15,0.3063444,9.278,5.898,1.098,0.572738,8.63549162,81.498047,239.714844,199.730072
350,8.910094888560602,9.74,26.55,5.791,1.469,0.785,0.141,0.541,0.377,0.294,0.467,0.357,0.21,0.406,0.644,0.404,0.414,8,0.3155858,8.815,4.898,1.036,0.551842,2.99644281,115.045097,287.359314,160.601059
351,8.517126416391246,0.3,31.895,6.391,1.898,0.794,0.137,0.521,0.375,0.349,0.433,0.31,0.248,0.548,0.423,0.415,0.402,7,0.1166141,9.143,4.793,1.015,0.610607,4.56211818,96.644249,233.429626,218.277313
353,8.701146923590294,7.58,29.615,4.93,4.383,0.761,0.137,0.557,0.509,0.365,0.407,0.278,0.296,0.4,0.351,0.477,0.394,7,0.2663698,10.513,5.459,1.036,0.594845,1.65917951,93.762222,279.334808,217.111099
354,9.119186407719209,9.62,423.049,7.194,5.842,0.97,0.145,0.937,0.342,0.463,0.337,0.344,0.322,0.472,0.618,0.581,0.554,10,0.2494866,7.715,4.525,1.049,0.465904,6.20783725,75.333618,208.673798,136.93158
355,8.1518108830086,2.38,110.004,9.277,1.925,0.908,0.133,0.323,0.32,0.353,0.359,0.299,0.254,0.183,0.432,0.332,0.402,7,0.1718249,10.952,6.997,1.062,0.734224,5.16684826,78.968971,263.60434,284.370056
356,8.899629454882437,0.81,20.07,6.561,2.135,0.698,0.144,0.57,0.487,0.34,0.524,0.449,0.269,0.684,0.583,0.466,0.431,5,0.2086234,7.843,4.667,1.027,0.483863,6.29099782,70.260109,268.796295,162.347855
357,8.586700235918748,4.51,270.214,12.49,2.712,0.947,0.142,0.384,0.48,0.451,0.438,0.645,0.42,0.512,0.484,0.439,0.516,7,0.24862,9.093,5.528,1.061,0.518346,6.90577756,56.379719,233.512299,197.262054
358,8.570247719997592,5.66,19.416,8.872,1.858,0.644,0.143,0.572,0.402,0.256,0.367,0.51,0.247,0.578,0.422,0.41,0.42,4,0.2534048,8.614,5.102,1.063,0.502572,6.24480253,90.326447,256.488037,153.839203
359,8.53313237964589,5.01,18.444,9.56,2.212,0.61,0.142,0.584,0.382,0.303,0.338,0.445,0.267,0.499,0.404,0.423,0.403,6,0.308881,8.673,5.059,1.064,0.508854,5.90058279,80.490555,236.884109,138.848923
360,8.301029995663981,8.66,15.968,10.084,2.592,0.557,0.139,0.543,0.451,0.341,0.287,0.281,0.242,0.38,0.441,0.445,0.371,4,0.4264826,9.487,4.61,1.069,0.511342,7.54218014,92.778511,238.405075,210.45285
361,8.65169513695184,3.57,347.455,45.535,19.404,0.843,0.14,0.401,0.057,0.452,0.04,0.391,0.428,0.024,0.515,0.303,0.33,9,0.2373368,9.323,6.281,1.075,0.532555,9.27862552,82.416016,225.498398,183.776962
362,8.642065152999546,4.01,309.983,121.612,1.819,0.715,0.144,0.618,0.431,0.319,0.574,0.515,0.292,0.471,0.452,0.456,0.523,5,0.2128052,8.856,4.925,1.078,0.514725,9.33187027,140.227478,363.485291,257.303772
363,8.866461091629782,6.63,397.905,8.752,2.631,0.972,0.144,0.951,0.417,0.477,0.376,0.443,0.362,0.485,0.538,0.615,0.593,5,0.2649269,8.414,4.766,1.07,0.521203,5.97641743,76.102051,393.034119,225.569061
364,8.7594507517174,2.41,106.762,8.903,8.175,0.862,0.144,0.088,0.584,0.42,0.474,0.289,0.332,0.541,0.346,0.364,0.284,5,0.2124057,8.562,4.656,1.065,0.527906,6.2298765,87.19178,413.283081,247.984894
365,9.050609993355089,5.4,490.106,26.527,2.985,0.943,0.137,0.939,0.11,0.323,0.069,0.105,0.133,0.084,0.37,0.457,0.367,11,0.3370968,9.531,5.982,1.088,0.536337,9.27746839,78.265907,318.665985,238.838699
366,8.5654310959658,1.63,18.512,8.04,1.842,0.652,0.144,0.553,0.386,0.291,0.321,0.39,0.232,0.388,0.498,0.41,0.433,5,0.1752133,8.486,4.76,1.054,0.534195,7.20187324,77.71833,253.804169,198.311066
367,8.913640169325252,4.22,24.983,7.545,2.602,0.711,0.141,0.588,0.374,0.337,0.391,0.377,0.25,0.655,0.45,0.433,0.395,10,0.2697683,8.874,4.758,1.081,0.538048,9.0204651,76.275116,316.625793,208.594131
368,8.906578314837764,8.84,222.799,8.994,2.014,0.953,0.14,0.891,0.393,0.327,0.327,0.404,0.259,0.493,0.43,0.537,0.5,6,0.1841196,8.988,5.808,1.062,0.548458,3.45289706,100.136909,352.567322,265.119141
369,8.296708621881338,7.67,189.391,15.524,1.902,0.916,0.14,0.622,0.381,0.309,0.34,0.406,0.222,0.36,0.656,0.437,0.525,5,0.2953992,8.992,4.683,1.086,0.550808,7.55303391,81.617661,298.321686,163.474442
370,8.958607314841775,2.59,234.595,10.03,2.941,0.948,0.136,0.83,0.587,0.368,0.533,0.418,0.298,0.794,0.374,0.595,0.656,9,0.423393,10.132,6.087,1.141,0.63863,10.6047509,79.066429,294.181305,303.304596
371,8.26121944151563,4.5,289.042,117.579,4.127,0.704,0.138,0.655,0.421,0.353,0.159,0.315,0.299,0.141,0.575,0.476,0.335,6,0.2454165,9.6,4.955,1.064,0.573736,3.51353334,85.212257,313.382294,224.306
372,8.698970004336019,1.4,47.214,5.822,3.086,0.841,0.132,0.602,0.313,0.441,0.374,0.372,0.33,0.452,0.44,0.452,0.443,10,0.2765536,10.858,6.669,1.101,0.722304,9.33708544,64.03392,342.101501,288.79538
373,9.096910013008056,7.13,101.929,75.744,6.931,0.552,0.147,0.145,0.124,0.328,0.026,0.311,0.34,0.035,0.308,0.199,0.174,5,0.2498954,7.899,4.54,1.068,0.451274,5.44371286,71.370544,224.541107,169.014969
374,7.852632892206214,2.11,25.843,8.162,2.096,0.716,0.141,0.592,0.365,0.301,0.308,0.312,0.206,0.379,0.592,0.419,0.366,4,0.1843804,8.973,4.73,1.072,0.565348,8.59995405,99.565376,238.166779,202.22966
