mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
137,6.142667503568731,218.648,8.037,1.475,0.958,0.168,0.817,0.598,0.371,0.659,0.092,0.171,0.63,0.186,0.595,0.531,5,0.1396598,4.805,2.792,1.435,0.354756,14.3012154,79.087257,57.239666,60.606403
138,6.1487416512809245,10.127,2.5,0.69,0.76,0.165,0.574,0.373,0.246,0.222,0.034,0.092,0.446,0.106,0.397,0.3,5,0.0729532,4.598,2.792,1.454,0.337484,14.707367,60.668091,55.30545,29.277153
139,6.179798540514359,10.548,2.266,0.66,0.783,0.167,0.559,0.349,0.339,0.196,0.091,0.148,0.408,0.166,0.416,0.288,8,0.0876499,4.644,3.252,1.549,0.346268,16.6563678,54.578392,69.948174,76.496231
140,6.191114132640188,143.488,10.37,2.216,0.919,0.164,0.26,0.576,0.475,0.381,0.264,0.321,0.442,0.508,0.437,0.225,8,0.1090374,4.845,2.689,1.423,0.348755,14.5673144,60.826859,84.745728,68.88549
141,6.214670164989233,314.532,5.224,0.5,0.982,0.172,0.629,0.439,0.309,0.252,0.071,0.137,0.328,0.173,0.459,0.326,6,0.1161967,4.892,2.996,1.436,0.393621,14.7796133,51.3494,45.123337,32.124714
142,6.343901797987168,9.74,2.432,0.771,0.753,0.168,0.59,0.36,0.297,0.202,0.105,0.148,0.421,0.211,0.416,0.31,9,0.0652019,4.317,3.423,1.537,0.339403,16.3999556,41.234901,89.859291,72.872894
144,6.38933983691012,233.596,2.942,1.049,0.983,0.163,0.939,0.411,0.277,0.233,0.109,0.135,0.416,0.258,0.542,0.393,9,0.0383459,4.572,3.29,1.464,0.335568,16.4258865,67.974068,140.549835,91.313828
145,6.400116927926312,151.807,9.699,1.189,0.933,0.161,0.285,0.399,0.361,0.32,0.098,0.174,0.376,0.182,0.348,0.362,6,0.0579789,4.717,2.859,1.443,0.359241,14.0820819,49.346817,103.967232,59.760342
147,6.504455662453552,10.971,2.272,0.744,0.784,0.163,0.562,0.364,0.276,0.189,0.049,0.109,0.431,0.117,0.401,0.286,7,0.0983481,4.69,2.689,1.431,0.352315,14.0738653,53.125481,146.954605,43.282471
148,6.552841968657781,57.209,6.918,2.012,0.865,0.155,0.063,0.409,0.279,0.271,0.065,0.202,0.46,0.151,0.251,0.114,9,0.0837942,5.778,4.107,1.34,0.368742,13.8540399,48.909088,91.982887,92.045982
149,6.628932137728263,8.323,2.621,0.867,0.705,0.164,0.558,0.401,0.298,0.234,0.065,0.135,0.459,0.131,0.419,0.318,8,0.0523706,4.713,2.723,1.451,0.322104,15.6354883,56.629929,69.994064,65.248764
150,6.82102305270683,198.013,12.188,1.947,0.933,0.158,0.495,0.477,0.33,0.411,0.171,0.212,0.349,0.401,0.434,0.29,8,0.0780636,5.489,2.688,1.412,0.428223,14.6333743,47.300438,89.175674,47.317226
151,6.920818753952375,8.188,2.534,0.524,0.728,0.172,0.58,0.344,0.196,0.194,0.029,0.073,0.419,0.071,0.373,0.26,6,0.0848048,4.411,2.963,1.437,0.304702,14.3188175,42.025139,200.278381,115.467796
152,7.008773924307505,8.228,2.459,0.681,0.724,0.169,0.559,0.405,0.218,0.208,0.033,0.085,0.424,0.091,0.394,0.264,5,0.0456337,4.13,2.757,1.485,0.302594,14.9108205,47.421505,121.889503,32.644424
153,7.1249387366083,129.958,2.86,0.905,0.972,0.168,0.311,0.397,0.341,0.231,0.096,0.164,0.383,0.157,0.35,0.159,6,0.069818,4.44,2.893,1.446,0.330218,14.7344908,83.037437,101.192047,56.964817
155,8.337242168318426,8.709,4.399,0.8,0.626,0.161,0.519,0.393,0.252,0.154,0.218,0.203,0.31,0.131,0.388,0.282,7,0.0792521,4.99,3.406,1.283,0.336789,13.4752136,41.224735,85.209518,104.206955
156,8.522878745280337,251.752,55.84,1.21,0.815,0.16,0.539,0.07,0.257,0.005,0.126,0.2,0.033,0.125,0.288,0.27,10,0.2022212,5.605,3.27,1.36,0.350784,15.635063,64.17276,141.67157,55.853741
158,8.130768280269024,9.187,5.057,1.302,0.591,0.156,0.412,0.449,0.202,0.452,0.158,0.139,0.433,0.147,0.354,0.32,7,0.2373082,5.995,3.473,1.103,0.36596,8.0342602,43.11166,84.252304,96.636192
159,6.110698297493689,213.236,3.891,1.328,0.976,0.163,0.885,0.488,0.394,0.335,0.215,0.258,0.41,0.266,0.589,0.459,7,0.1689289,5.768,3.777,1.042,0.399264,7.90201604,68.775963,167.492584,106.160698
160,6.958607314841775,277.039,4.985,0.985,0.979,0.16,0.946,0.473,0.229,0.272,0.355,0.221,0.341,0.26,0.549,0.533,6,0.2276164,6.243,3.201,1.07,0.405104,9.028613,58.28231,127.395432,70.8508
161,7.33161408331,120.108,15.032,2.717,0.871,0.151,0.101,0.621,0.404,0.434,0.286,0.322,0.495,0.354,0.375,0.308,6,0.1566878,6.572,3.659,1.028,0.476029,3.45201548,53.691856,125.204483,199.385452
162,8.537602002101044,111.797,11.561,3.348,0.882,0.153,0.112,0.43,0.348,0.295,0.165,0.237,0.409,0.236,0.297,0.165,8,0.1733931,6.65,3.579,1.057,0.415206,9.77770834,63.161938,181.728867,88.405602
163,8.318758762624412,102.375,5.382,1.948,0.933,0.159,0.185,0.442,0.417,0.279,0.229,0.268,0.417,0.239,0.348,0.242,9,0.1416085,5.698,4.766,1.11,0.385617,10.1601603,49.374256,137.833679,72.430061
164,8.823908740944319,15.356,4.93,1.787,0.696,0.149,0.504,0.36,0.41,0.437,0.256,0.254,0.306,0.351,0.425,0.419,4,0.2027449,7.261,4.163,1.031,0.472888,5.48972473,52.768005,184.601471,121.588791
165,7.066006836168758,14.318,6.028,1.22,0.664,0.147,0.451,0.438,0.312,0.294,0.068,0.145,0.316,0.142,0.4,0.252,7,0.1570883,6.552,4.345,1.074,0.427256,5.9398409,51.102448,221.306992,138.317017
166,7.335358024443875,190.811,9.361,2.901,0.94,0.157,0.201,0.415,0.408,0.249,0.17,0.257,0.375,0.27,0.342,0.247,3,0.2007367,5.792,3.2,1.087,0.374268,8.06744336,52.823452,77.923759,109.321533
167,9.30102999566398,17.916,7.228,2.578,0.646,0.146,0.531,0.487,0.425,0.507,0.188,0.28,0.464,0.323,0.481,0.339,9,0.1855946,7.913,4.511,1.069,0.48468,7.56220545,86.069931,222.924759,156.640198
168,7.542118103266008,20.632,3.142,2.224,0.794,0.148,0.67,0.383,0.386,0.301,0.169,0.248,0.454,0.276,0.48,0.312,5,0.2096808,6.336,3.969,1.054,0.462034,3.4081556,69.242607,133.612808,174.188217
169,7.394694953858891,9.408,5.432,1.557,0.574,0.156,0.414,0.419,0.261,0.392,0.104,0.15,0.317,0.106,0.365,0.288,6,0.0762998,5.669,4.635,1.107,0.373087,6.49726007,57.431057,75.526299,95.478928
170,7.52432881167557,55.074,6.25,3.837,0.845,0.156,0.061,0.406,0.426,0.198,0.31,0.336,0.296,0.344,0.298,0.183,7,0.2501296,5.748,3.644,1.11,0.360678,7.5904905,40.683132,68.814461,94.354462
171,6.882728704344236,9.821,5.564,0.767,0.608,0.16,0.464,0.461,0.271,0.188,0.248,0.212,0.344,0.194,0.399,0.362,3,0.1210943,5.786,3.097,1.152,0.370078,9.58015286,38.066364,105.763947,90.225082
172,8.67778070526608,12.959,4.625,1.755,0.67,0.152,0.56,0.539,0.219,0.435,0.162,0.148,0.465,0.164,0.439,0.361,10,0.1183839,6.876,4.614,1.143,0.419511,9.6354799,54.564362,199.702698,140.576294
173,9.154901959985745,269.012,69.526,6.126,0.781,0.159,0.822,0.132,0.324,0.028,0.168,0.21,0.049,0.213,0.426,0.35,6,0.2177159,6.297,3.635,1.12,0.397204,7.9415591,61.617374,179.213638,65.399002
174,7.920818753952375,50.603,9.314,3.74,0.795,0.148,0.057,0.503,0.451,0.367,0.014,0.187,0.677,0.266,0.337,0.13,9,0.2202881,7.103,4.648,1.112,0.44531,12.8473351,49.618752,173.216339,98.355843
175,5.920818753952375,150.491,7.206,2.187,0.941,0.163,0.311,0.496,0.499,0.574,0.307,0.397,0.477,0.34,0.435,0.405,3,0.2038948,5.739,3.233,1.07,0.365441,6.12748007,38.541718,54.590862,81.456474
176,6.815308569182402,8.502,5.683,0.785,0.568,0.162,0.501,0.501,0.202,0.349,0.188,0.125,0.46,0.306,0.401,0.322,5,0.0543735,5.619,3.132,1.099,0.359661,7.60778399,43.716026,39.477211,82.078842
177,8.638272163982407,84.589,8.315,4.985,0.864,0.146,0.074,0.479,0.413,0.344,0.301,0.332,0.452,0.328,0.322,0.229,5,0.241702,7.01,4.934,1.053,0.46038,4.68121046,77.504089,189.575439,143.266281
178,8.795880017344075,10.206,8.996,1.722,0.488,0.15,0.455,0.466,0.393,0.39,0.2,0.233,0.38,0.263,0.438,0.362,10,0.2881898,7.246,4.654,1.081,0.44281,9.0417001,109.090111,200.018265,102.482361
179,7.546681659952962,9.366,5.419,0.565,0.61,0.162,0.587,0.515,0.185,0.34,0.176,0.143,0.402,0.168,0.429,0.413,5,0.2834908,5.798,3.804,1.072,0.391723,6.43841335,42.431725,130.527756,65.932869
180,8.356547323513812,14.486,4.395,1.589,0.708,0.153,0.454,0.51,0.341,0.375,0.165,0.193,0.413,0.302,0.435,0.273,9,0.1356648,6.334,4.535,1.072,0.403619,7.14667752,56.573105,152.1418,117.32003
181,7.75448733218585,280.836,107.056,5.229,0.714,0.161,0.826,0.229,0.417,0.142,0.444,0.409,0.274,0.363,0.491,0.474,5,0.2626888,6.094,3.745,1.061,0.37494,6.69712914,55.973835,82.774445,100.167099
182,7.07727454200674,8.042,5.396,0.71,0.568,0.165,0.523,0.526,0.205,0.266,0.274,0.158,0.345,0.185,0.418,0.324,4,0.2164697,5.272,3.2,1.128,0.338591,8.72640049,49.547672,68.654739,94.962334
183,8.42021640338319,227.995,10.707,3.783,0.94,0.145,0.249,0.391,0.325,0.403,0.478,0.345,0.414,0.46,0.322,0.329,6,0.2098372,7.865,4.196,1.043,0.459206,2.65821585,75.620209,207.136444,133.941132
184,8.55284196865778,12.94,3.812,1.479,0.71,0.161,0.594,0.451,0.38,0.412,0.214,0.281,0.443,0.293,0.475,0.382,8,0.1236466,6.074,3.782,1.08,0.403783,6.91709462,28.793186,147.267365,90.703789
185,7.443697499232712,396.453,22.161,2.093,0.942,0.156,0.592,0.47,0.372,0.147,0.211,0.256,0.173,0.278,0.478,0.307,6,0.1886187,6.86,3.572,1.021,0.511372,2.49789244,57.126133,86.406563,57.127892
186,9.154901959985745,55.124,11.288,3.091,0.793,0.145,0.053,0.555,0.48,0.028,0.029,0.279,0.36,0.298,0.363,0.022,6,0.2573985,7.908,4.409,1.054,0.459982,4.40427358,137.422333,191.927994,150.066574
187,8.3767507096021,127.762,6.614,3.34,0.928,0.149,0.235,0.479,0.439,0.364,0.163,0.259,0.291,0.25,0.384,0.254,6,0.0969259,7.149,5.716,1.104,0.442579,2.10568306,43.474213,157.258209,90.794586
188,7.454692883534176,9.927,5.413,0.845,0.613,0.16,0.433,0.449,0.185,0.326,0.545,0.222,0.394,0.281,0.356,0.42,3,0.0968778,6.099,3.233,1.118,0.370192,8.48919984,33.606018,62.778988,83.904564
190,7.818156412055227,188.994,5.366,1.35,0.966,0.156,0.465,0.326,0.276,0.21,0.066,0.126,0.287,0.124,0.356,0.262,5,0.124492,5.981,3.735,1.131,0.389013,7.58555442,64.100014,203.481323,63.078625
191,9.0,368.081,281.987,3.401,0.563,0.146,0.562,0.446,0.434,0.38,0.346,0.37,0.405,0.296,0.481,0.46,12,0.1890102,7.702,5.394,1.081,0.46828,7.38335674,60.810539,200.475098,147.228485
192,6.764471553092451,223.752,4.532,2.333,0.97,0.145,0.926,0.412,0.404,0.322,0.189,0.244,0.385,0.29,0.581,0.506,6,0.2058817,6.787,4.885,1.134,0.511139,10.1204433,61.659649,126.847771,139.498154
194,9.142667503568733,68.053,6.206,3.16,0.879,0.147,0.086,0.372,0.335,0.184,0.2,0.214,0.337,0.315,0.264,0.131,9,0.2453154,7.26,4.621,1.049,0.443307,5.3145539,69.567688,265.724396,115.608154
195,9.102372908709558,24.031,4.412,2.001,0.789,0.143,0.548,0.347,0.4,0.473,0.278,0.294,0.397,0.407,0.432,0.37,5,0.3391727,8.288,5.328,1.081,0.504776,9.27553824,123.012947,252.337769,195.241516
196,9.18045606445813,191.209,4.798,4.036,0.956,0.144,0.342,0.411,0.508,0.426,0.342,0.35,0.497,0.345,0.42,0.384,8,0.2625546,8.088,5.462,1.07,0.475065,7.72971569,60.26812,227.955505,192.958252
197,9.075720713938118,27.039,5.573,2.119,0.779,0.141,0.621,0.431,0.459,0.44,0.583,0.37,0.721,0.528,0.504,0.483,8,0.2463233,8.533,5.396,1.063,0.537017,2.57543574,67.87484,221.283813,180.383636
198,9.148741651280924,155.402,8.997,5.759,0.913,0.139,0.249,0.45,0.325,0.354,0.466,0.346,0.415,0.353,0.341,0.319,5,0.3188105,7.934,5.297,1.07,0.464864,6.47356902,88.765205,1146.518311,147.022583
199,8.958607314841775,316.646,175.051,39.135,0.597,0.142,0.596,0.387,0.048,0.093,0.006,0.015,0.107,0.019,0.344,0.277,10,0.2685914,8.311,6.11,1.058,0.518839,7.1476374,51.944782,263.023499,192.443237
200,7.016193358021584,500.379,201.387,2.733,0.71,0.141,0.648,0.482,0.272,0.462,0.303,0.194,0.466,0.549,0.467,0.449,6,0.2626616,8.294,5.427,1.09,0.508641,7.38753703,53.65773,245.775406,155.468384
201,9.148741651280924,58.992,12.998,4.085,0.775,0.142,0.057,0.457,0.356,0.038,0.05,0.196,0.397,0.264,0.29,0.035,10,0.182744,8.85,5.638,1.042,0.5342,6.4949767,79.140823,324.409698,162.412949
202,9.187086643357144,285.451,5.748,1.933,0.974,0.143,0.477,0.515,0.282,0.413,0.362,0.219,0.527,0.47,0.425,0.445,10,0.1887835,8.018,5.332,1.054,0.480916,3.49147985,80.980125,253.913605,177.510391
203,8.978810700930062,140.073,75.727,3.916,0.638,0.14,0.159,0.14,0.406,0.045,0.391,0.327,0.047,0.624,0.235,0.168,7,0.4266197,8.579,4.956,1.061,0.466295,11.6252153,85.016266,248.876053,234.546341
204,8.886056647693163,19.636,8.854,1.589,0.653,0.14,0.657,0.449,0.339,0.397,0.56,0.306,0.483,0.446,0.482,0.495,6,0.2236244,8.993,5.537,1.054,0.518132,10.5427712,123.275139,262.516266,216.045151
205,9.136677139879543,29.232,6.087,4.926,0.726,0.139,0.604,0.516,0.405,0.449,0.307,0.331,0.599,0.391,0.508,0.433,6,0.2331065,10.094,5.704,1.048,0.606374,2.31152231,84.141205,277.429108,200.081604
206,8.943095148663527,347.49,120.047,7.221,0.732,0.139,0.478,0.224,0.377,0.166,0.428,0.372,0.147,0.325,0.36,0.369,9,0.4220394,7.838,5.251,1.116,0.434636,10.025696,61.24577,272.00824,155.371414
207,9.275724130399212,30.775,6.582,2.522,0.772,0.139,0.608,0.448,0.34,0.445,0.254,0.233,0.666,0.303,0.465,0.41,10,0.3426744,9.93,6.995,1.136,0.607501,9.73580633,78.638664,233.53949,201.946747
208,9.148741651280924,143.765,82.439,4.324,0.624,0.132,0.197,0.127,0.424,0.061,0.484,0.405,0.057,0.429,0.249,0.28,11,0.7409748,9.357,6.639,1.094,0.49573,6.09874063,113.392204,324.234802,283.36792
209,9.2518119729938,29.746,9.12,2.294,0.723,0.136,0.696,0.552,0.372,0.486,0.495,0.353,0.499,0.421,0.54,0.535,8,0.3678529,10.172,6.48,1.113,0.614544,6.02286605,81.10939,299.005127,189.530701
210,9.142667503568733,253.33,34.425,3.826,0.869,0.135,0.463,0.527,0.518,0.45,0.357,0.392,0.515,0.45,0.503,0.398,9,0.2718072,10.08,6.715,1.066,0.612997,7.5188488,89.369041,261.468018,259.70932
211,9.292429823902063,327.944,65.156,18.511,0.797,0.142,0.634,0.094,0.492,0.197,0.355,0.374,0.136,0.481,0.406,0.39,8,0.3867442,8.453,5.536,1.059,0.524288,4.91528421,74.87178,229.179947,181.082779
212,9.327902142064282,530.156,150.789,5.377,0.772,0.142,0.768,0.227,0.498,0.209,0.567,0.471,0.222,0.511,0.498,0.552,6,0.2059489,7.693,5.326,1.072,0.483386,7.62719856,61.579651,224.528412,194.800293
213,9.0268721464003,222.684,6.589,1.815,0.964,0.135,0.647,0.472,0.403,0.371,0.24,0.3,0.355,0.355,0.507,0.359,9,0.2683282,9.572,6.374,1.086,0.658613,14.9478128,100.439285,292.35907,233.485352
214,9.154901959985745,121.307,28.483,3.523,0.791,0.134,0.259,0.53,0.325,0.712,0.197,0.208,0.685,0.253,0.372,0.408,10,0.2622086,11.281,7.149,1.07,0.7291,10.3024494,79.96225,287.627045,281.437195
215,9.18045606445813,25.843,5.473,1.483,0.788,0.141,0.597,0.412,0.412,0.432,0.417,0.284,0.595,0.592,0.474,0.428,6,0.1875601,8.743,5.602,1.059,0.526679,3.18527467,65.213875,249.71637,184.790909
216,9.113509274827518,298.696,89.872,4.51,0.76,0.136,0.25,0.14,0.456,0.158,0.387,0.385,0.215,0.493,0.282,0.28,5,0.5144668,8.171,5.52,1.102,0.436832,7.72356279,94.724503,272.529602,243.478333
217,9.337242168318426,233.081,91.128,20.256,0.677,0.138,0.174,0.191,0.024,0.3,0.003,0.007,0.559,0.01,0.129,0.169,12,0.4265796,9.634,6.576,1.138,0.540648,11.9559508,71.248268,376.67099,194.431778
218,9.086186147616283,21.457,6.834,2.807,0.69,0.139,0.632,0.537,0.495,0.582,0.402,0.416,0.5,0.521,0.554,0.487,7,0.3048804,9.063,5.025,1.058,0.520863,5.91757568,141.478287,311.226013,205.239746
219,9.431798275933003,34.472,7.421,2.446,0.777,0.139,0.586,0.324,0.335,0.289,0.341,0.251,0.463,0.666,0.415,0.399,10,0.2251401,10.074,6.396,1.121,0.657172,7.5550787,57.529922,316.035553,223.263
220,9.337242168318426,12.707,11.579,1.736,0.488,0.137,0.556,0.551,0.493,0.445,0.239,0.309,0.42,0.316,0.534,0.388,7,0.5762317,8.786,5.964,1.115,0.49656,6.3322294,87.522453,299.302734,232.161774
221,9.18045606445813,124.174,41.162,1.822,0.743,0.136,0.19,0.206,0.413,0.152,0.339,0.274,0.208,0.573,0.27,0.271,7,0.3133888,10.274,5.368,1.057,0.692791,11.442564,59.298294,295.533142,237.967834
223,9.292429823902063,490.647,12.147,8.477,0.96,0.132,0.483,0.46,0.316,0.578,0.445,0.39,0.351,0.467,0.42,0.504,9,0.5961,9.152,6.902,1.065,0.492348,6.44077163,112.313019,351.258881,279.637695
224,9.075720713938118,20.404,9.913,3.952,0.595,0.133,0.59,0.468,0.352,0.289,0.462,0.356,0.302,0.456,0.47,0.442,10,0.4858915,9.958,6.72,1.079,0.559996,9.9729725,123.154892,317.753296,274.884155
225,8.958607314841775,26.903,5.908,2.641,0.759,0.137,0.526,0.434,0.293,0.407,0.232,0.25,0.577,0.298,0.418,0.361,8,0.2608575,9.128,6.001,1.09,0.561476,6.12496087,89.97757,332.000885,231.184845
226,9.05551732784983,199.076,15.114,2.308,0.92,0.138,0.447,0.462,0.396,0.333,0.384,0.299,0.382,0.397,0.435,0.354,8,0.2903199,9.145,5.419,1.076,0.509594,7.28805127,78.498764,260.447174,188.970764
227,9.259637310505756,239.845,5.626,4.522,0.959,0.138,0.261,0.507,0.351,0.415,0.308,0.289,0.595,0.322,0.373,0.349,8,0.3134986,8.985,6.063,1.063,0.545355,7.06414918,102.13765,392.055695,259.947388
228,9.187086643357144,25.563,8.951,2.132,0.698,0.138,0.676,0.398,0.328,0.38,0.425,0.26,0.446,0.586,0.467,0.467,5,0.3596045,9.779,5.368,1.073,0.576734,8.59631681,75.935074,392.066437,314.865784
229,9.236572006437065,140.887,20.403,2.106,0.862,0.136,0.287,0.48,0.378,0.404,0.621,0.347,0.508,0.563,0.382,0.467,12,0.2593272,9.832,5.929,1.076,0.655246,4.84201991,79.296928,278.869263,196.445175
231,9.00436480540245,275.479,8.706,4.33,0.955,0.137,0.733,0.421,0.357,0.231,0.391,0.337,0.305,0.273,0.504,0.392,8,0.373953,9.879,5.86,1.046,0.574248,4.83275609,100.597504,312.331543,197.499756
232,8.962573502059376,15.516,7.009,3.551,0.595,0.135,0.518,0.469,0.395,0.389,0.479,0.383,0.344,0.501,0.46,0.413,8,0.6076952,8.863,6.395,1.083,0.480699,11.5996289,89.809517,387.965088,259.990845
233,9.187086643357144,90.38,10.498,4.96,0.854,0.136,0.116,0.449,0.345,0.359,0.427,0.33,0.445,0.461,0.303,0.276,6,0.5023904,8.306,5.224,1.077,0.463269,7.29880507,87.173439,301.300385,221.175507
234,9.119186407719209,31.825,6.647,1.935,0.788,0.135,0.482,0.554,0.379,0.431,0.344,0.318,0.39,0.374,0.472,0.408,12,0.4443219,9.94,6.172,1.1,0.611995,6.5279673,89.959587,278.621582,217.850418
235,9.070581074285707,11.81,8.603,3.206,0.5,0.136,0.539,0.524,0.411,0.422,0.498,0.397,0.301,0.625,0.491,0.454,10,0.5268919,7.98,6.531,1.049,0.467826,8.81599399,59.095058,448.780121,269.575989
236,9.130768280269024,21.061,6.175,2.554,0.707,0.14,0.557,0.35,0.419,0.357,0.349,0.295,0.461,0.472,0.442,0.376,11,0.2842826,8.908,5.366,1.064,0.507415,6.88045561,88.722542,232.006409,207.050003
237,9.229147988357855,15.535,7.341,4.958,0.558,0.139,0.656,0.504,0.441,0.551,0.335,0.374,0.484,0.36,0.534,0.468,8,0.3205778,9.482,5.332,1.044,0.501525,6.66448099,105.902893,1141.25061,194.967255
238,9.221848749616356,281.449,8.431,5.642,0.952,0.136,0.807,0.504,0.37,0.499,0.421,0.34,0.624,0.401,0.56,0.549,8,0.6110139,7.9,5.298,1.035,0.440138,6.28290712,90.388252,305.278564,223.28363
239,9.30102999566398,24.134,5.491,1.068,0.786,0.141,0.518,0.536,0.389,0.462,0.194,0.212,0.369,0.357,0.481,0.399,6,0.2872286,7.895,5.088,1.068,0.552945,7.64104878,127.397255,274.348541,176.056213
240,8.958607314841775,46.479,6.722,1.814,0.845,0.136,0.541,0.335,0.348,0.351,0.205,0.231,0.482,0.293,0.408,0.39,12,0.3329878,10.624,5.726,1.038,0.755568,3.21781607,139.154114,286.683716,227.695679
241,9.468521082957745,25.277,5.304,3.109,0.75,0.14,0.571,0.384,0.425,0.456,0.434,0.323,0.648,0.383,0.46,0.439,6,0.3294599,8.994,6.18,1.067,0.547419,8.54270412,74.870514,253.604156,193.623932
242,9.18045606445813,23.838,4.849,1.654,0.786,0.145,0.513,0.337,0.303,0.452,0.271,0.209,0.336,0.537,0.384,0.337,6,0.1940678,8.071,4.921,1.088,0.496024,5.68380318,76.159569,369.587036,231.956406
243,9.267606240177033,156.196,8.94,4.902,0.919,0.143,0.266,0.363,0.291,0.252,0.321,0.269,0.363,0.239,0.307,0.232,7,0.3316001,8.239,5.126,1.063,0.495199,8.11182713,60.04158,233.603836,200.373611
245,9.050609993355089,266.542,11.437,3.618,0.947,0.142,0.705,0.527,0.46,0.473,0.508,0.365,0.588,0.437,0.564,0.587,9,0.2661559,8.736,5.062,1.068,0.506726,3.43765677,86.839317,215.931168,175.086731
246,9.130768280269024,293.936,149.948,3.642,0.657,0.139,0.674,0.292,0.392,0.388,0.234,0.292,0.297,0.234,0.452,0.427,6,0.4322954,7.59,5.149,1.093,0.431719,8.32102311,92.825348,214.248947,199.357712
247,9.065501548756432,187.326,5.762,5.196,0.945,0.14,0.462,0.494,0.445,0.517,0.271,0.316,0.445,0.317,0.467,0.453,4,0.3952022,8.042,5.228,1.093,0.457222,3.0599337,56.102997,276.928741,212.612366
248,9.173925197299171,30.712,4.67,2.021,0.821,0.14,0.607,0.372,0.282,0.494,0.345,0.219,0.476,0.539,0.421,0.421,7,0.350563,8.826,5.263,1.066,0.559177,4.43971367,78.6464,231.675125,154.615295
249,9.148741651280924,77.666,26.483,4.825,0.713,0.139,0.086,0.551,0.369,0.448,0.455,0.371,0.511,0.394,0.335,0.307,10,0.2775776,9.839,6.173,1.081,0.599261,13.9363233,76.490158,245.231125,185.509369
250,9.013228265733757,26.28,4.665,2.446,0.787,0.14,0.56,0.379,0.391,0.487,0.332,0.299,0.501,0.514,0.443,0.406,6,0.2697138,9.122,5.627,1.078,0.533578,8.88466458,102.257324,246.626877,195.701141
251,9.18045606445813,275.514,37.942,3.421,0.869,0.141,0.886,0.043,0.415,0.003,0.158,0.302,0.013,0.317,0.448,0.395,9,0.3740631,8.239,5.263,1.068,0.478156,10.8024506,61.292759,254.013855,182.171738
252,9.366531544420411,147.681,4.957,2.414,0.952,0.137,0.257,0.458,0.399,0.411,0.39,0.305,0.414,0.568,0.371,0.377,6,0.3888678,8.917,5.096,1.087,0.50794,3.95173673,91.682106,257.545502,197.946777
253,8.271646217978772,103.738,7.134,3.409,0.908,0.144,0.155,0.393,0.385,0.345,0.402,0.333,0.583,0.353,0.311,0.259,8,0.1854962,8.491,5.23,1.06,0.484708,5.5486948,63.368073,215.887711,148.235809
254,8.931814138253838,20.43,8.089,3.202,0.644,0.14,0.667,0.356,0.417,0.377,0.333,0.304,0.585,0.356,0.48,0.416,8,0.2267504,9.265,5.572,1.052,0.528497,10.0706474,81.857185,216.174988,187.204773
255,8.97061622231479,177.783,6.443,3.423,0.947,0.143,0.298,0.524,0.4,0.408,0.302,0.319,0.545,0.288,0.407,0.351,13,0.2888485,8.544,4.992,1.068,0.501637,3.12364186,65.621658,246.491104,202.702332
256,9.040958607678906,26.284,5.407,1.485,0.792,0.14,0.525,0.412,0.352,0.494,0.177,0.227,0.565,0.189,0.43,0.362,7,0.3154849,8.26,5.527,1.083,0.538572,7.63325262,75.283615,376.18396,294.019287
257,9.065501548756432,181.214,9.685,4.701,0.926,0.137,0.131,0.543,0.441,0.541,0.467,0.419,0.509,0.53,0.372,0.365,4,0.374577,9.052,5.195,1.094,0.489427,13.8601899,82.931396,235.894241,197.444809
258,9.142667503568733,521.978,8.552,3.301,0.978,0.137,0.858,0.483,0.396,0.441,0.357,0.354,0.486,0.326,0.579,0.618,9,0.4486779,8.1,5.741,1.109,0.455869,11.4168534,66.767174,260.981049,180.138504
260,8.76447155309245,11.629,7.39,3.593,0.514,0.136,0.526,0.504,0.421,0.469,0.44,0.349,0.543,0.382,0.484,0.452,8,0.5764786,8.408,5.596,1.099,0.459998,6.54679853,103.572662,304.882843,224.692276
261,9.05551732784983,68.196,18.421,11.979,0.692,0.138,0.107,0.027,0.444,0.114,0.333,0.439,0.075,0.469,0.193,0.248,9,0.3037055,9.778,5.296,1.081,0.607827,6.08069175,64.344528,254.266388,217.030045
262,9.022276394711152,288.373,69.387,9.39,0.785,0.136,0.937,0.077,0.472,0.005,0.298,0.4,0.024,0.418,0.495,0.437,8,0.4741282,9.135,6.097,1.068,0.476497,7.71691346,72.182816,237.891983,214.065979
263,9.1249387366083,27.111,6.496,5.076,0.701,0.137,0.558,0.495,0.375,0.397,0.403,0.374,0.471,0.425,0.476,0.451,9,0.3592786,10.44,6.439,1.078,0.609808,3.56061686,104.134949,250.948761,192.949463
264,9.036212172654444,90.951,32.925,3.451,0.714,0.138,0.101,0.577,0.292,0.607,0.407,0.261,0.654,0.552,0.324,0.399,8,0.2331472,10.561,5.332,1.077,0.687433,9.43787448,67.032959,203.503586,235.637909
265,8.892790030352131,529.216,263.588,6.636,0.662,0.137,0.826,0.724,0.382,0.854,0.25,0.309,0.751,0.302,0.644,0.646,9,0.4043061,9.844,5.024,1.065,0.569643,6.89708864,118.865631,238.962158,239.713272
266,8.920818753952375,31.511,18.988,3.871,0.58,0.137,0.622,0.027,0.317,0.527,0.376,0.301,0.254,0.32,0.322,0.385,9,0.3621631,10.434,5.264,1.08,0.666447,7.92943921,95.992073,253.388367,241.600586
