mol_id,PKI,0,1,2,3,5,8,9,10,20,21,31,32,75,76,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
267,9.096910013008056,172.787,38.944,4.565,0.799,0.135,0.224,0.451,0.399,0.291,0.43,0.356,0.315,0.432,0.65,0.356,9,0.1992116,10.126,6.537,1.048,0.701778,2.9234011,119.345612,266.608521,237.716141
268,9.200659450546418,252.329,127.787,6.094,0.653,0.137,0.886,0.175,0.5,0.308,0.386,0.225,0.423,0.207,0.527,0.579,8,0.4558541,8.747,5.422,1.052,0.490643,2.90921077,63.344879,393.320801,275.940277
269,8.935542010773082,42.603,5.048,3.55,0.832,0.136,0.602,0.442,0.442,0.506,0.376,0.412,0.346,0.655,0.401,0.526,11,0.23984,10.727,5.398,1.044,0.740041,3.35311585,116.931747,281.580048,228.509216
270,9.102372908709558,10.896,7.984,3.968,0.477,0.138,0.465,0.454,0.307,0.341,0.47,0.373,0.323,0.38,0.336,0.433,9,0.4530587,8.778,5.328,1.083,0.467936,11.6882353,63.489567,205.640823,223.473145
271,9.397940008672036,23.113,5.172,2.19,0.758,0.14,0.555,0.427,0.376,0.47,0.272,0.401,0.28,0.479,0.27,0.427,4,0.2814968,8.655,5.463,1.052,0.546794,6.47144972,63.066681,263.577667,213.457718
272,9.075720713938118,12.161,6.026,3.115,0.571,0.136,0.499,0.509,0.54,0.549,0.382,0.458,0.451,0.56,0.336,0.442,6,0.5575465,7.697,5.557,1.058,0.444375,7.8451784,94.603043,255.10437,257.237274
273,9.173925197299171,239.148,225.728,4.138,0.51,0.135,0.527,0.424,0.45,0.466,0.371,0.537,0.383,0.413,0.332,0.491,6,0.5039052,8.195,5.325,1.083,0.460978,7.49270774,65.293365,260.789764,270.384552
274,9.207608310501746,177.348,11.944,3.659,0.919,0.137,0.434,0.422,0.439,0.28,0.359,0.35,0.355,0.317,0.34,0.375,9,0.4473749,8.096,5.295,1.084,0.465565,11.2222085,108.536865,251.214645,249.490738
275,8.400116927926312,28.184,7.717,1.578,0.752,0.136,0.439,0.458,0.336,0.497,0.387,0.428,0.276,0.546,0.481,0.446,5,0.2481881,9.762,5.598,1.053,0.611203,7.55639829,86.350121,283.237122,288.639832
276,9.031517051446064,42.839,4.172,1.809,0.877,0.136,0.492,0.321,0.359,0.343,0.267,0.302,0.243,0.296,0.635,0.47,11,0.2875143,11.321,6.025,1.044,0.779382,7.97793457,77.591339,269.418915,245.569901
277,8.838631997765026,68.383,33.141,7.729,0.626,0.136,0.074,0.584,0.455,0.912,0.379,0.657,0.478,0.622,0.501,0.46,7,0.2776519,11.257,5.934,1.034,0.720648,5.3392225,139.656525,267.496552,243.271225
278,8.962573502059376,48.421,6.233,1.872,0.857,0.136,0.169,0.376,0.361,0.119,0.257,0.177,0.272,0.3,0.27,0.167,7,0.2649017,9.51,6.058,1.083,0.649998,7.20472918,115.886162,255.525284,215.498718
279,9.013228265733757,114.387,11.137,2.698,0.892,0.136,0.168,0.492,0.422,0.305,0.41,0.372,0.35,0.365,0.636,0.3,7,0.4399909,9.136,5.86,1.031,0.533593,6.31969433,115.874779,267.289154,219.674484
280,8.607303046740334,232.4,11.928,6.412,0.927,0.133,0.83,0.42,0.417,0.319,0.475,0.368,0.394,0.393,0.413,0.613,9,0.367303,11.192,6.534,1.09,0.668475,8.80577008,91.268799,289.829102,259.355133
281,8.492144128304169,24.347,5.435,3.686,0.727,0.134,0.48,0.492,0.387,0.442,0.454,0.436,0.364,0.585,0.337,0.449,9,0.3576526,9.928,6.065,1.036,0.561209,1.74083859,110.380661,256.795929,284.949646
282,8.98296666070122,200.453,10.9,4.788,0.927,0.135,0.298,0.46,0.373,0.248,0.417,0.332,0.332,0.294,0.337,0.265,9,0.4909344,9.131,5.586,1.053,0.469545,8.31504496,139.434021,273.125854,218.463806
283,8.508638306165727,404.613,182.989,6.686,0.681,0.134,0.562,0.499,0.338,0.628,0.278,0.523,0.27,0.585,0.311,0.518,8,0.2848764,10.85,5.502,1.055,0.606476,7.08625178,64.757767,232.487213,237.352875
284,9.346787486224656,129.739,10.891,2.258,0.908,0.137,0.13,0.403,0.379,0.365,0.364,0.383,0.296,0.44,0.435,0.294,9,0.2235784,9.847,6.089,1.033,0.7077,7.20670045,106.606094,271.176453,269.575226
285,8.924453038607469,29.132,9.907,4.149,0.675,0.134,0.045,0.543,0.517,0.385,0.404,0.47,0.427,0.464,0.382,0.309,7,0.6830794,8.403,5.856,1.07,0.448124,9.43641853,106.612854,260.787842,270.089844
286,9.2839966563652,37.447,6.82,1.538,0.818,0.135,0.6,0.342,0.388,0.337,0.383,0.325,0.278,0.505,0.491,0.426,6,0.2654278,10.107,6.151,1.149,0.645944,9.49854325,83.861649,245.654892,225.57547
287,8.892790030352131,46.719,7.628,3.993,0.801,0.137,0.077,0.451,0.401,0.417,0.565,0.43,0.383,0.403,0.711,0.347,8,0.4799125,8.476,5.228,1.05,0.447997,6.80775192,115.260689,278.19162,262.328003
288,8.424812155072338,22.745,4.688,3.84,0.727,0.137,0.535,0.519,0.42,0.376,0.394,0.436,0.4,0.512,0.315,0.4,3,0.3556778,9.687,5.193,1.053,0.536696,7.29641461,114.167023,253.808945,240.392731
289,9.292429823902063,182.099,5.054,4.121,0.952,0.135,0.42,0.485,0.436,0.542,0.281,0.419,0.391,0.555,0.399,0.354,14,0.4743584,8.516,6.094,1.056,0.490286,8.05528279,78.415863,396.450684,339.094482
290,8.590066876668706,22.145,7.238,3.36,0.676,0.136,0.58,0.475,0.436,0.409,0.373,0.443,0.365,0.499,0.345,0.495,9,0.2561982,9.637,5.53,1.063,0.58084,7.79948271,95.449249,246.619537,273.513519
291,8.91721462968355,11.498,9.383,2.595,0.49,0.138,0.466,0.458,0.456,0.37,0.631,0.408,0.452,0.392,0.513,0.672,4,0.5243713,9.541,5.058,1.067,0.513748,4.31713111,81.483818,298.296997,231.019684
292,9.522878745280336,13.722,5.764,3.5,0.597,0.134,0.526,0.511,0.41,0.368,0.458,0.426,0.358,0.408,0.431,0.403,4,0.58865,8.109,5.092,1.069,0.45002,10.8425159,84.264778,260.246887,237.045776
293,9.619788758288394,22.723,9.288,3.396,0.642,0.138,0.637,0.39,0.336,0.249,0.412,0.334,0.317,0.354,0.289,0.475,8,0.3679948,10.624,5.534,1.095,0.618293,11.5507726,429.405243,472.294067,302.35318
294,9.568636235841012,33.746,7.453,1.875,0.783,0.138,0.563,0.331,0.301,0.245,0.583,0.304,0.275,0.43,0.475,0.526,5,0.225863,10.05,5.401,1.076,0.694074,11.8079972,55.886238,219.421249,267.123413
295,8.65169513695184,15.262,9.078,3.881,0.541,0.136,0.408,0.452,0.306,0.339,0.501,0.38,0.337,0.373,0.376,0.408,8,0.341397,9.428,5.26,1.042,0.515724,9.59050855,84.096115,239.794052,212.311813
297,9.214670164989233,20.034,6.198,4.967,0.642,0.134,0.392,0.405,0.325,0.496,0.376,0.41,0.364,0.48,0.352,0.397,8,0.4219467,9.752,6.162,1.066,0.534215,11.2386236,108.910812,305.701569,212.806519
298,9.200659450546418,10.756,9.147,4.307,0.444,0.138,0.52,0.469,0.428,0.329,0.374,0.371,0.356,0.388,0.444,0.437,6,0.4606926,9.367,5.393,1.088,0.506634,10.8980141,48.995773,253.958481,214.579681
299,9.10790539730952,51.032,8.051,2.313,0.831,0.133,0.576,0.493,0.431,0.544,0.191,0.478,0.249,0.515,0.361,0.414,10,0.2413556,10.942,6.233,1.06,0.738656,7.51022456,94.010925,271.712921,237.20108
300,8.950781977329818,45.681,3.957,2.354,0.879,0.137,0.582,0.294,0.339,0.509,0.34,0.316,0.265,0.54,0.429,0.489,7,0.274034,10.411,5.466,1.036,0.735023,2.37023053,81.048019,233.280701,230.538284
301,8.943095148663527,229.426,30.003,2.154,0.877,0.136,0.471,0.372,0.423,0.284,0.236,0.311,0.238,0.409,0.404,0.284,6,0.2426298,10.423,5.332,1.065,0.686686,3.02359231,72.467087,262.988098,213.46019
302,8.958607314841775,13.6,8.073,3.092,0.549,0.136,0.438,0.463,0.427,0.361,0.358,0.389,0.319,0.367,0.416,0.387,8,0.4787984,8.67,5.224,1.064,0.486904,8.68540326,112.296227,238.903397,258.501221
303,8.97061622231479,134.693,32.382,3.975,0.787,0.138,0.154,0.503,0.325,0.635,0.392,0.539,0.279,0.625,0.611,0.368,8,0.3006749,10.309,5.532,1.064,0.677601,3.36113367,76.713242,244.943314,244.958252
304,9.244125144327509,28.489,5.086,2.017,0.8,0.138,0.52,0.465,0.389,0.394,0.219,0.388,0.256,0.447,0.27,0.386,7,0.2754962,8.92,5.465,1.121,0.594078,3.06842627,100.954124,281.741943,206.513351
305,8.186419011431807,260.202,7.191,2.443,0.964,0.136,0.782,0.318,0.45,0.384,0.429,0.337,0.367,0.318,0.54,0.581,7,0.2896922,10.022,5.16,1.024,0.604648,7.54885661,118.613731,297.505463,230.365601
306,9.481486060122112,23.444,7.855,2.782,0.688,0.14,0.641,0.381,0.453,0.372,0.542,0.39,0.398,0.397,0.479,0.485,12,0.2358929,9.756,5.396,1.061,0.565536,8.60172224,89.116486,244.384613,213.946457
307,9.2839966563652,285.987,22.194,4.666,0.914,0.138,0.585,0.417,0.359,0.52,0.431,0.463,0.346,0.436,0.409,0.457,8,0.2594042,9.557,5.162,1.043,0.596879,7.98452838,113.109596,269.642151,210.406998
308,9.193820026016112,204.767,10.877,3.606,0.934,0.142,0.276,0.456,0.419,0.355,0.235,0.377,0.277,0.33,0.301,0.327,6,0.2801774,8.058,5.161,1.056,0.455602,3.03777991,70.187393,253.06221,200.779434
309,9.275724130399212,99.133,21.676,2.535,0.804,0.138,0.145,0.55,0.431,0.375,0.251,0.472,0.294,0.48,0.272,0.218,9,0.249785,8.594,6.273,1.052,0.52615,8.69707578,65.600754,252.457581,208.078506
310,9.2839966563652,167.283,13.207,5.396,0.9,0.143,0.156,0.471,0.308,0.282,0.341,0.361,0.262,0.396,0.568,0.283,11,0.2272694,8.57,5.537,1.054,0.509077,8.29606792,74.768913,347.277222,229.475037
311,9.10790539730952,249.546,7.912,3.224,0.957,0.141,0.658,0.449,0.347,0.483,0.374,0.434,0.342,0.514,0.29,0.439,8,0.3358752,8.49,5.471,1.038,0.494945,4.43450053,85.824707,224.212662,225.648285
312,9.337242168318426,11.206,5.566,4.514,0.526,0.139,0.48,0.385,0.445,0.433,0.404,0.362,0.346,0.643,0.404,0.398,11,0.4132113,8.14,5.965,1.053,0.441567,5.18661706,85.81739,229.718903,252.230042
313,9.167491087293763,129.849,13.83,4.421,0.877,0.138,0.209,0.44,0.292,0.31,0.424,0.385,0.303,0.364,0.315,0.278,15,0.2004162,8.567,6.136,1.047,0.546662,7.41037299,92.035965,242.237762,256.312042
314,8.782516055786093,24.556,6.698,2.33,0.731,0.14,0.539,0.448,0.294,0.484,0.45,0.444,0.278,0.676,0.322,0.462,10,0.1957135,9.625,5.801,1.048,0.55831,10.0411836,74.48175,203.771057,197.608398
315,9.119186407719209,187.618,31.694,3.607,0.842,0.136,0.45,0.658,0.446,0.57,0.239,0.593,0.321,0.693,0.367,0.395,11,0.3002056,9.716,5.944,1.071,0.620195,10.5112626,94.556351,312.574829,244.822357
316,9.267606240177033,27.981,4.388,1.932,0.816,0.138,0.506,0.28,0.376,0.379,0.284,0.273,0.247,0.321,0.563,0.359,11,0.1739328,9.004,5.635,1.049,0.558158,6.95449897,102.666145,296.010254,244.910522
317,9.244125144327509,33.468,7.985,2.705,0.758,0.137,0.504,0.448,0.357,0.395,0.443,0.397,0.305,0.513,0.384,0.441,12,0.2245523,10.592,6.079,1.054,0.65469,7.53204025,111.775345,261.390686,178.199402
318,9.346787486224656,33.75,5.448,1.977,0.82,0.138,0.602,0.35,0.359,0.433,0.312,0.346,0.247,0.418,0.62,0.416,11,0.1973754,9.902,5.739,1.075,0.613683,8.60145853,65.454338,222.349045,202.720947
319,9.259637310505756,178.533,15.338,1.473,0.914,0.137,0.301,0.397,0.292,0.308,0.181,0.335,0.205,0.411,0.327,0.243,11,0.2663047,9.384,6.576,1.043,0.654762,7.12744396,92.635246,277.967499,260.083984
320,9.193820026016112,80.523,42.991,5.284,0.625,0.138,0.112,0.095,0.198,0.028,0.424,0.043,0.312,0.062,0.342,0.239,10,0.2506305,9.554,5.606,1.033,0.569793,6.36877519,83.324432,263.62326,194.83017
321,9.09151498112135,31.274,5.408,1.417,0.821,0.139,0.525,0.349,0.292,0.432,0.409,0.334,0.243,0.401,0.517,0.41,11,0.3046617,9.269,5.946,1.042,0.577485,3.04166413,98.474716,246.67923,204.731018
322,9.136677139879543,33.803,5.514,1.718,0.824,0.139,0.491,0.335,0.31,0.377,0.361,0.31,0.237,0.358,0.565,0.373,11,0.1348043,9.481,6.047,1.081,0.603938,10.0648018,85.134178,292.257538,234.36734
323,8.698970004336019,75.122,25.35,1.838,0.734,0.136,0.084,0.487,0.339,0.173,0.452,0.445,0.277,0.458,0.535,0.22,9,0.3081416,10.224,5.772,1.031,0.57931,2.71380053,101.906311,251.393097,231.548523
324,8.96657624451305,130.566,50.353,4.46,0.704,0.136,0.176,0.092,0.349,0.3,0.319,0.154,0.276,0.153,0.523,0.29,7,0.3959424,9.234,6.236,1.049,0.530901,4.45547905,64.886703,245.54483,238.92041
325,8.809668301829708,35.056,6.346,1.873,0.81,0.138,0.546,0.351,0.376,0.375,0.434,0.366,0.283,0.498,0.681,0.443,8,0.2118068,9.97,6.404,1.03,0.644293,4.80791011,94.992943,331.231415,306.346252
326,8.847711655616944,174.687,9.31,4.195,0.928,0.138,0.362,0.503,0.445,0.544,0.442,0.497,0.374,0.649,0.579,0.513,6,0.2063738,9.33,5.808,1.06,0.590549,4.24160112,71.601768,226.575333,224.083862
327,8.806875401645538,281.022,19.434,7.122,0.914,0.139,0.813,0.031,0.453,0.03,0.006,0.017,0.06,0.022,0.078,0.234,6,0.2062937,9.301,5.869,1.058,0.586815,5.97090059,94.878342,260.749847,189.316772
328,8.8153085691824,33.03,5.325,1.91,0.82,0.139,0.463,0.339,0.391,0.406,0.386,0.333,0.304,0.45,0.454,0.389,9,0.1380816,9.793,5.94,1.059,0.598351,2.59539773,82.94722,232.805099,213.593689
329,8.87942606879415,24.744,5.469,1.052,0.791,0.143,0.485,0.388,0.358,0.441,0.491,0.364,0.276,0.569,0.504,0.437,10,0.1228031,7.931,5.461,1.065,0.530672,8.38711417,92.420929,215.457947,174.305588
330,8.67366413907125,30.466,4.181,2.263,0.825,0.138,0.525,0.447,0.348,0.442,0.348,0.376,0.295,0.445,0.462,0.413,6,0.2672207,8.82,5.6,1.056,0.579203,2.42692819,77.286652,250.913101,214.724655
331,8.6345120151091,102.74,29.504,2.633,0.762,0.138,0.137,0.498,0.316,0.36,0.318,0.41,0.275,0.347,0.337,0.242,7,0.2985502,8.958,6.111,1.044,0.607299,4.07971382,82.642609,234.358704,211.680237
332,8.51999305704285,21.122,8.416,1.26,0.686,0.142,0.515,0.473,0.4,0.481,0.288,0.455,0.26,0.745,0.388,0.398,7,0.1540969,8.781,5.769,1.067,0.529987,5.01004226,75.822556,239.347733,202.095749
333,8.910094888560602,27.252,8.976,1.977,0.713,0.139,0.628,0.334,0.324,0.336,0.334,0.342,0.243,0.432,0.269,0.446,9,0.2426531,9.644,6.456,1.091,0.624431,10.6801047,131.198944,319.895233,238.953186
334,9.229147988357855,26.572,5.031,1.991,0.791,0.141,0.494,0.368,0.274,0.357,0.506,0.315,0.25,0.514,0.386,0.419,11,0.2010453,9.031,6.115,1.054,0.553568,8.24707772,97.916122,240.964523,160.879807
335,9.161150909262744,32.121,4.371,2.779,0.818,0.138,0.591,0.276,0.415,0.399,0.268,0.291,0.29,0.368,0.49,0.39,8,0.2429897,9.333,6.254,1.071,0.602276,12.8868775,51.493031,255.617981,238.462311
336,9.356547323513812,233.668,13.112,3.388,0.934,0.137,0.699,0.404,0.378,0.321,0.242,0.323,0.277,0.275,0.298,0.358,10,0.3483339,9.639,6.254,1.061,0.575628,3.36035239,92.36908,271.653564,199.381363
337,9.42021640338319,21.122,5.567,2.025,0.736,0.143,0.49,0.334,0.334,0.43,0.334,0.341,0.24,0.406,0.582,0.383,6,0.1754196,8.935,5.979,1.046,0.513924,5.17849364,108.020599,256.171265,171.724411
338,9.040958607678906,203.641,26.064,2.617,0.877,0.134,0.405,0.419,0.211,0.356,0.39,0.366,0.227,0.403,0.258,0.411,11,0.2898447,10.776,6.254,1.058,0.634641,5.94895086,72.002213,265.157074,208.082123
339,9.275724130399212,34.206,8.27,1.563,0.777,0.136,0.553,0.468,0.338,0.435,0.247,0.417,0.217,0.584,0.36,0.41,12,0.2243638,9.918,6.178,1.042,0.649815,4.28755501,104.908798,239.603409,186.891876
340,8.832682665251824,34.658,6.053,1.52,0.821,0.14,0.512,0.307,0.366,0.399,0.347,0.333,0.253,0.402,0.479,0.38,9,0.320907,9.566,6.046,1.043,0.609502,6.43942811,94.74157,235.27597,174.866028
341,8.935542010773082,233.002,9.24,2.755,0.951,0.137,0.922,0.43,0.377,0.298,0.379,0.339,0.311,0.305,0.47,0.519,10,0.3797077,9.522,6.506,1.052,0.533356,5.28883176,86.750458,249.584885,222.314819
342,8.777283528852417,19.795,5.22,1.468,0.747,0.142,0.482,0.462,0.413,0.446,0.316,0.41,0.274,0.401,0.611,0.388,7,0.2788025,7.609,5.395,1.046,0.490433,8.80951841,86.275558,257.625702,164.145142
343,9.142667503568733,245.618,6.566,4.333,0.958,0.145,0.678,0.469,0.315,0.531,0.32,0.461,0.213,0.609,0.458,0.462,10,0.171289,7.944,4.66,1.024,0.450609,2.56236799,48.915596,226.045914,169.400696
344,9.05551732784983,17.581,5.678,1.843,0.7,0.144,0.498,0.368,0.312,0.443,0.422,0.348,0.247,0.511,0.457,0.396,5,0.1925379,7.919,4.66,1.022,0.463784,1.3884065,73.375427,235.018265,156.563187
345,9.236572006437065,39.218,7.544,1.748,0.808,0.137,0.154,0.377,0.153,0.449,0.016,0.364,0.039,0.69,0.086,0.191,14,0.2838227,9.364,6.112,1.088,0.606904,10.5948603,82.010864,258.154297,229.169174
346,9.173925197299171,377.542,5.031,4.76,0.975,0.142,0.886,0.332,0.381,0.442,0.293,0.322,0.281,0.57,0.469,0.515,9,0.2246024,8.149,4.591,1.023,0.475626,3.15451194,78.265778,236.098053,218.320892
347,9.10790539730952,32.536,4.451,2.106,0.832,0.139,0.498,0.315,0.4,0.385,0.362,0.299,0.287,0.365,0.716,0.38,9,0.1924812,9.604,5.893,1.034,0.590083,5.21790279,128.056519,239.751938,203.955887
348,9.167491087293763,22.666,5.684,2.528,0.734,0.142,0.537,0.37,0.426,0.419,0.485,0.335,0.324,0.57,0.531,0.433,10,0.1286797,8.252,5.527,1.027,0.521205,4.03023685,74.164841,239.295975,191.016922
349,9.346787486224656,22.382,7.451,2.66,0.689,0.14,0.578,0.443,0.455,0.472,0.339,0.443,0.34,0.569,0.505,0.458,11,0.2380691,9.027,5.838,1.079,0.569309,9.03647571,114.071304,288.22345,178.097534
350,8.910094888560602,293.09,23.613,2.116,0.919,0.141,0.656,0.522,0.338,0.403,0.451,0.489,0.269,0.463,0.361,0.501,9,0.2268086,8.6,4.93,1.021,0.53719,3.45482762,75.067657,260.605042,163.975021
351,8.517126416391246,188.604,14.578,4.385,0.909,0.137,0.256,0.537,0.304,0.499,0.386,0.461,0.269,0.628,0.33,0.451,8,0.2440968,9.424,4.557,1.016,0.584693,3.25078791,89.793625,294.326874,179.781174
353,8.701146923590294,26.78,9.825,3.675,0.665,0.135,0.522,0.483,0.249,0.315,0.374,0.392,0.264,0.392,0.295,0.391,9,0.3389495,11.124,5.765,1.022,0.60666,3.42362222,106.147781,250.323792,220.048615
354,9.119186407719209,72.379,46.307,4.7,0.587,0.145,0.112,0.049,0.425,0.003,0.488,0.011,0.392,0.015,0.34,0.174,9,0.2396899,7.409,4.66,1.026,0.473814,6.85711027,66.603134,244.468155,152.738205
355,8.1518108830086,216.161,21.028,4.398,0.895,0.133,0.617,0.38,0.396,0.243,0.396,0.292,0.331,0.294,0.348,0.361,9,0.1511497,10.904,6.863,1.087,0.738097,7.21254018,96.043144,320.287781,278.921967
356,8.899629454882437,324.415,11.16,2.657,0.959,0.144,0.497,0.421,0.417,0.326,0.544,0.345,0.352,0.405,0.548,0.481,8,0.2149616,8.136,4.898,1.033,0.471289,6.41042068,106.569199,241.572968,173.813858
357,8.586700235918748,18.096,8.418,2.046,0.634,0.142,0.543,0.376,0.384,0.339,0.382,0.363,0.279,0.463,0.636,0.395,7,0.2816551,8.967,5.715,1.053,0.51672,5.37543487,95.499542,236.007431,197.744781
358,8.570247719997592,22.269,7.381,1.722,0.71,0.143,0.554,0.36,0.29,0.394,0.347,0.357,0.222,0.409,0.631,0.363,4,0.256201,8.429,5.0,1.061,0.506826,5.2403432,120.575325,256.955444,141.889008
359,8.53313237964589,23.432,6.274,2.623,0.725,0.142,0.541,0.338,0.338,0.396,0.313,0.336,0.247,0.434,0.396,0.356,5,0.240479,8.609,5.069,1.033,0.516554,6.80887695,92.305809,271.694611,144.659851
360,8.301029995663981,22.356,7.514,3.254,0.675,0.139,0.521,0.397,0.393,0.427,0.222,0.362,0.289,0.489,0.28,0.378,2,0.2859837,9.475,4.86,1.075,0.546533,9.90284915,82.581688,265.364868,233.926575
361,8.65169513695184,355.672,23.246,6.608,0.923,0.14,0.929,0.448,0.465,0.282,0.371,0.338,0.449,0.404,0.544,0.515,9,0.1946179,9.2,6.284,1.065,0.576545,1.98309568,93.276886,288.060486,211.168076
362,8.642065152999546,20.051,7.043,1.729,0.696,0.144,0.543,0.377,0.284,0.317,0.471,0.345,0.247,0.445,0.493,0.408,3,0.2144609,7.919,4.894,1.048,0.510023,7.20249118,119.709869,346.132019,272.574585
363,8.866461091629782,19.211,8.319,2.099,0.648,0.144,0.659,0.382,0.429,0.369,0.471,0.374,0.338,0.456,0.547,0.419,5,0.2663092,8.432,4.574,1.044,0.494248,6.13955645,105.333015,399.15506,258.157135
364,8.7594507517174,17.878,8.698,1.566,0.635,0.144,0.555,0.374,0.259,0.29,0.38,0.347,0.207,0.375,0.461,0.403,4,0.2533141,8.15,4.758,1.059,0.518956,7.23877604,66.265755,397.614746,270.651062
365,9.050609993355089,353.901,34.682,11.807,0.884,0.138,0.972,0.538,0.023,0.454,0.002,0.491,0.005,0.503,0.009,0.473,11,0.205599,9.515,5.903,1.087,0.610295,8.29483007,86.508904,385.105713,234.62764
366,8.5654310959658,136.459,54.436,5.58,0.695,0.143,0.175,0.079,0.351,0.172,0.237,0.068,0.257,0.319,0.28,0.2,6,0.1259584,8.362,4.555,1.047,0.533928,4.45076327,88.873627,240.881485,195.882004
367,8.913640169325252,35.504,7.47,4.7,0.745,0.14,0.192,0.14,0.202,0.496,0.323,0.261,0.366,0.364,0.569,0.416,5,0.2573946,8.767,4.935,1.077,0.541645,6.8708418,84.409927,231.15715,190.834106
368,8.906578314837764,43.27,9.016,2.703,0.787,0.14,0.056,0.298,0.368,0.088,0.203,0.14,0.278,0.407,0.302,0.105,7,0.2003507,8.815,5.81,1.075,0.542319,9.50290583,82.826233,395.270721,250.066544
369,8.296708621881338,141.088,99.096,7.515,0.57,0.14,0.314,0.176,0.407,0.246,0.284,0.187,0.357,0.262,0.377,0.258,5,0.2628725,8.989,4.628,1.082,0.545977,7.05858288,73.950356,239.039886,202.671814
370,8.958607314841775,29.539,9.407,1.915,0.723,0.137,0.633,0.422,0.34,0.307,0.298,0.393,0.235,0.341,0.587,0.442,7,0.284697,10.469,6.127,1.064,0.649134,7.53717764,99.160278,314.963257,308.495911
371,8.26121944151563,93.536,26.147,3.463,0.76,0.137,0.101,0.608,0.436,0.537,0.355,0.577,0.335,0.631,0.689,0.361,6,0.2358947,9.821,5.578,1.057,0.587917,8.69048088,150.622391,309.66983,250.138428
372,8.698970004336019,51.676,4.562,2.613,0.878,0.132,0.569,0.295,0.393,0.391,0.359,0.3,0.311,0.401,0.521,0.426,9,0.2428194,11.483,6.826,1.089,0.733134,11.4964887,83.741394,313.080719,253.076431
373,9.096910013008056,14.923,7.804,1.753,0.61,0.147,0.511,0.434,0.336,0.447,0.489,0.41,0.279,0.508,0.512,0.409,6,0.2839329,7.554,4.419,1.057,0.452271,5.50320354,54.906788,233.904068,181.30397
374,7.852632892206214,29.637,8.095,1.523,0.755,0.141,0.542,0.359,0.253,0.312,0.422,0.333,0.209,0.384,0.552,0.389,6,0.1591403,9.626,4.691,1.073,0.588936,9.2106869,105.267677,287.062134,232.131149
375,8.995678626217357,270.795,9.452,5.801,0.947,0.144,0.679,0.232,0.423,0.426,0.328,0.223,0.376,0.268,0.537,0.433,5,0.3631009,8.486,4.559,1.05,0.512359,5.99165136,104.854118,1125.771973,241.782501
376,8.860120913598763,19.912,7.295,1.714,0.689,0.146,0.539,0.383,0.295,0.311,0.535,0.352,0.267,0.342,0.387,0.435,2,0.18364,8.223,4.52,1.045,0.519304,6.94133969,103.691986,243.793365,220.507523
379,8.958607314841775,16.159,5.141,3.052,0.664,0.142,0.481,0.366,0.401,0.424,0.354,0.344,0.31,0.41,0.4,0.381,8,0.2297455,8.115,5.36,1.041,0.470654,6.39152755,58.684032,495.33429,246.761902
380,9.040958607678906,380.726,7.337,2.041,0.976,0.141,0.673,0.381,0.409,0.448,0.408,0.396,0.292,0.66,0.528,0.589,7,0.2917499,8.512,5.802,1.032,0.55586,1.72450793,71.847397,250.067276,200.921158
381,8.826813731587725,264.144,15.841,5.275,0.926,0.139,0.428,0.411,0.315,0.322,0.477,0.352,0.356,0.301,0.412,0.355,6,0.2306612,8.577,5.73,1.071,0.581261,11.9978862,68.116714,245.985916,226.828995
382,8.931814138253838,160.387,6.24,3.66,0.942,0.144,0.35,0.374,0.417,0.269,0.536,0.268,0.411,0.462,0.349,0.403,6,0.327841,8.111,5.024,1.051,0.491615,5.99599487,59.178902,556.132874,315.988129
383,8.876148359032914,240.462,8.436,1.368,0.961,0.14,0.919,0.396,0.347,0.445,0.254,0.339,0.236,0.633,0.211,0.527,11,0.1933887,8.01,5.897,1.057,0.50364,5.6733418,67.683907,243.318054,249.484161
384,8.94692155651658,255.412,6.321,4.254,0.96,0.141,0.443,0.329,0.376,0.429,0.186,0.351,0.243,0.394,0.241,0.281,8,0.2840707,9.041,5.401,1.094,0.556243,10.8636868,121.450844,470.28653,280.011902
385,8.97061622231479,23.411,6.873,1.903,0.727,0.142,0.55,0.351,0.386,0.451,0.387,0.363,0.274,0.422,0.718,0.399,6,0.1526885,8.846,5.063,1.044,0.525219,3.13740661,87.847504,443.34549,272.78714
386,8.995678626217357,153.366,8.265,4.599,0.923,0.141,0.279,0.418,0.484,0.321,0.523,0.349,0.4,0.37,0.383,0.325,4,0.2763713,8.264,5.461,1.094,0.468042,11.4913811,99.392136,369.318207,275.48877
387,9.2518119729938,20.68,5.202,1.652,0.751,0.144,0.47,0.366,0.435,0.421,0.4,0.339,0.332,0.38,0.514,0.384,8,0.2449577,7.868,5.366,1.056,0.490067,7.03926797,79.548431,402.868835,230.683899
388,8.913640169325252,13.019,4.499,2.977,0.635,0.144,0.495,0.356,0.488,0.468,0.34,0.344,0.355,0.318,0.419,0.383,9,0.3105826,7.173,5.023,1.037,0.432469,8.25756099,82.390991,484.286133,269.382294
389,9.036212172654444,18.763,4.955,2.986,0.703,0.142,0.497,0.356,0.468,0.439,0.324,0.333,0.361,0.302,0.41,0.361,7,0.2971299,8.309,4.925,1.064,0.479077,7.7835801,64.307922,427.758789,265.91333
390,9.267606240177033,69.193,4.346,2.378,0.911,0.14,0.115,0.297,0.451,0.357,0.274,0.295,0.303,0.332,0.449,0.241,8,0.3453306,8.69,5.265,1.057,0.507639,6.43432806,110.774605,266.534058,232.926117
