mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
258,9.142667503568733,6.59,11.751,7.081,3.329,0.53,0.137,0.502,0.401,0.412,0.447,0.294,0.311,0.415,0.285,0.438,0.394,8,0.4851496,8.038,6.074,1.098,0.457566,6.60340927,106.713196,298.263733,192.87442
260,8.76447155309245,3.3,11.104,8.669,2.932,0.489,0.136,0.489,0.385,0.387,0.447,0.26,0.268,0.478,0.318,0.42,0.383,10,0.5410683,8.674,5.536,1.14,0.459558,7.86755292,60.281696,266.745056,218.213593
261,9.05551732784983,0.67,27.867,4.949,4.664,0.744,0.138,0.537,0.404,0.37,0.456,0.275,0.42,0.548,0.359,0.437,0.411,5,0.3612244,9.442,5.463,1.045,0.590098,9.12289628,85.077614,240.508804,199.017914
262,9.022276394711152,6.28,166.018,13.308,5.085,0.9,0.136,0.192,0.466,0.416,0.332,0.482,0.424,0.454,0.358,0.358,0.373,12,0.5322564,9.089,6.231,1.062,0.476658,6.31527225,100.029457,275.577271,203.613068
263,9.1249387366083,1.59,29.679,8.805,1.115,0.749,0.137,0.481,0.374,0.388,0.357,0.225,0.217,0.422,0.265,0.414,0.357,8,0.2483804,9.339,6.266,1.069,0.622709,4.94401812,92.825966,299.20462,161.658295
264,9.036212172654444,6.84,144.761,13.366,1.559,0.907,0.138,0.272,0.468,0.345,0.685,0.333,0.264,0.562,0.378,0.362,0.442,6,0.2505186,10.151,5.401,1.063,0.693363,7.58273039,79.65847,255.627472,212.179382
265,8.892790030352131,9.36,219.72,11.049,6.084,0.928,0.137,0.429,0.495,0.621,0.481,0.654,0.637,0.628,0.447,0.515,0.558,9,0.4664017,9.745,5.328,1.064,0.525746,1.16542501,87.102211,250.052658,230.922058
266,8.920818753952375,9.71,592.46,7.568,5.127,0.979,0.137,0.975,0.39,0.424,0.391,0.38,0.355,0.654,0.425,0.596,0.566,7,0.5807077,8.939,5.264,1.079,0.486779,8.80538605,105.556152,265.051392,267.238831
267,9.096910013008056,0.26,35.225,4.635,3.419,0.814,0.135,0.477,0.427,0.428,0.48,0.298,0.332,0.543,0.301,0.444,0.409,10,0.2902488,10.136,6.57,1.024,0.63844,2.90082253,71.222191,283.338745,266.914581
268,9.200659450546418,4.35,14.586,9.481,2.028,0.559,0.137,0.58,0.542,0.388,0.498,0.288,0.273,0.536,0.293,0.503,0.442,8,0.4043814,8.678,5.653,1.07,0.495907,7.40720048,73.652283,389.601959,261.97348
269,8.935542010773082,5.58,146.088,21.533,1.823,0.862,0.136,0.098,0.386,0.283,0.547,0.448,0.237,0.697,0.576,0.256,0.355,8,0.2762204,10.111,5.328,1.062,0.677952,6.57367977,105.134178,269.584045,239.771118
270,9.102372908709558,6.12,36.234,7.389,1.994,0.794,0.138,0.157,0.476,0.283,0.391,0.417,0.215,0.504,0.605,0.305,0.298,5,0.3189653,9.922,5.294,1.097,0.586968,7.09120153,99.26963,258.842346,202.93718
271,9.397940008672036,6.08,220.617,6.855,4.612,0.951,0.14,0.944,0.6,0.325,0.654,0.382,0.358,0.812,0.243,0.623,0.683,7,0.3666744,9.333,5.537,1.078,0.556868,7.01774087,63.963257,247.136124,247.118408
272,9.075720713938118,1.8,110.231,10.966,4.113,0.88,0.136,0.132,0.436,0.483,0.35,0.462,0.436,0.388,0.468,0.35,0.291,8,0.5285628,8.645,6.299,1.087,0.462246,8.90569473,99.516167,281.838013,240.218567
273,9.173925197299171,8.42,12.244,5.563,3.963,0.562,0.135,0.518,0.448,0.327,0.443,0.507,0.366,0.655,0.395,0.431,0.445,7,0.5570622,8.434,5.088,1.119,0.450754,12.0435818,74.683426,319.867584,215.073685
274,9.207608310501746,4.87,32.193,14.808,3.545,0.637,0.137,0.429,0.054,0.391,0.012,0.073,0.288,0.029,0.152,0.292,0.213,5,0.2109913,9.747,5.224,1.115,0.634569,7.36161116,122.990845,245.097046,217.092743
275,8.400116927926312,4.11,23.133,8.836,3.069,0.66,0.137,0.461,0.308,0.37,0.219,0.658,0.337,0.261,0.65,0.38,0.463,7,0.4801646,9.909,5.567,1.054,0.591866,4.75349925,101.0252,292.496521,249.46019
276,9.031517051446064,0.33,45.479,4.339,2.01,0.877,0.137,0.482,0.303,0.388,0.303,0.356,0.297,0.544,0.352,0.391,0.492,11,0.1288887,10.211,5.994,1.036,0.808815,5.30012597,111.44426,252.494095,237.169144
277,8.838631997765026,4.89,202.597,13.411,2.597,0.927,0.136,0.539,0.407,0.277,0.27,0.463,0.289,0.321,0.331,0.408,0.429,8,0.3939751,10.401,6.067,1.056,0.645323,2.99375751,85.103798,232.158325,214.68364
278,8.962573502059376,4.07,36.056,4.72,3.129,0.821,0.136,0.522,0.445,0.455,0.476,0.318,0.372,0.51,0.37,0.474,0.441,6,0.3059851,10.207,5.825,1.105,0.663151,11.5013001,68.05629,247.993835,215.059265
279,9.013228265733757,6.98,32.538,13.777,3.998,0.647,0.136,0.034,0.521,0.474,0.397,0.445,0.394,0.521,0.67,0.343,0.322,6,0.5770362,8.169,5.656,1.096,0.450508,10.6384497,78.349037,212.225937,239.542572
280,8.607303046740334,2.09,28.768,10.639,2.658,0.684,0.133,0.623,0.414,0.39,0.295,0.384,0.313,0.36,0.509,0.476,0.446,10,0.3611809,11.424,6.164,1.086,0.624618,5.00272794,77.409515,300.647919,244.507629
281,8.492144128304169,4.11,29.707,6.301,3.732,0.748,0.134,0.471,0.447,0.393,0.414,0.346,0.328,0.47,0.313,0.437,0.401,10,0.3336672,10.854,5.862,1.042,0.605668,3.07968563,83.978409,292.86264,256.807709
282,8.98296666070122,1.86,11.4,7.08,4.138,0.504,0.136,0.517,0.39,0.464,0.431,0.44,0.387,0.531,0.349,0.457,0.42,12,0.5221236,8.442,5.588,1.049,0.451341,7.8132437,78.51516,257.693237,219.436768
283,8.508638306165727,1.86,317.609,13.1,3.248,0.951,0.134,0.357,0.463,0.381,0.588,0.503,0.352,0.77,0.136,0.4,0.546,7,0.3180222,10.123,5.807,1.062,0.560177,9.18690711,91.951408,270.262054,263.376831
284,9.346787486224656,2.79,62.864,30.114,2.796,0.656,0.137,0.066,0.561,0.403,0.536,0.312,0.304,0.567,0.462,0.343,0.297,7,0.2105681,10.475,6.462,1.056,0.650519,6.48694339,87.383377,257.463715,287.045776
285,8.924453038607469,3.85,71.782,35.905,18.232,0.57,0.134,0.179,0.078,0.424,0.033,0.144,0.271,0.044,0.073,0.227,0.121,9,0.3252228,10.777,6.294,1.09,0.702113,6.22301531,86.893875,231.095032,246.819794
286,9.2839966563652,4.3,334.778,27.972,11.259,0.895,0.135,0.323,0.05,0.431,0.086,0.006,0.036,0.051,0.077,0.268,0.206,7,0.3355086,9.119,5.843,1.091,0.553018,16.1399362,97.876923,292.084595,208.757629
287,8.892790030352131,6.17,10.818,7.541,4.007,0.484,0.137,0.543,0.563,0.421,0.428,0.413,0.384,0.392,0.329,0.509,0.506,7,0.4993275,8.868,5.431,1.1,0.477538,16.2585898,58.746399,266.315582,283.902222
288,8.424812155072338,1.11,26.855,4.906,4.105,0.749,0.137,0.503,0.481,0.38,0.529,0.355,0.342,0.603,0.27,0.455,0.433,5,0.3153974,10.351,5.297,1.055,0.574792,8.05993923,72.217957,213.254913,248.353638
289,9.292429823902063,2.16,151.996,26.216,3.461,0.837,0.135,0.202,0.565,0.446,0.413,0.306,0.331,0.302,0.352,0.404,0.311,6,0.2626797,9.6,6.061,1.067,0.595378,7.63774444,100.992371,323.906677,326.610291
290,8.590066876668706,6.21,55.036,10.564,5.042,0.779,0.136,0.075,0.423,0.288,0.358,0.292,0.247,0.364,0.391,0.262,0.253,5,0.4094405,9.338,5.394,1.099,0.517782,8.52539416,106.726105,244.798065,213.105408
291,8.91721462968355,9.23,523.993,311.63,170.815,0.521,0.138,0.52,0.5,0.384,0.538,0.393,0.471,0.819,0.291,0.468,0.505,4,0.4212309,9.264,5.192,1.095,0.511685,9.04483794,93.99826,223.035019,214.002563
292,9.522878745280336,2.52,225.602,58.652,5.66,0.778,0.134,0.551,0.077,0.406,0.016,0.471,0.348,0.025,0.478,0.345,0.332,8,0.5882421,8.147,5.088,1.089,0.452619,7.24701327,113.077377,274.790588,228.61702
293,9.619788758288394,5.25,10.868,9.289,2.956,0.47,0.138,0.488,0.521,0.48,0.364,0.673,0.477,0.505,0.415,0.496,0.617,7,0.5719803,9.012,5.126,1.105,0.493759,9.43890135,110.928658,235.353989,228.050842
294,9.568636235841012,1.81,58.777,6.672,4.739,0.837,0.138,0.154,0.281,0.299,0.329,0.206,0.184,0.365,0.136,0.244,0.219,6,0.3280661,10.239,5.365,1.088,0.689454,12.27492,98.410995,275.521881,258.926971
295,8.65169513695184,5.13,128.514,77.051,18.761,0.573,0.136,0.096,0.122,0.535,0.024,0.335,0.418,0.034,0.533,0.251,0.166,9,0.1671429,10.592,5.362,1.096,0.663275,6.92592419,88.563553,228.717316,211.732468
297,9.214670164989233,7.22,78.024,22.823,4.739,0.739,0.136,0.101,0.49,0.446,0.384,0.461,0.405,0.377,0.496,0.346,0.308,5,0.4103311,10.641,5.89,1.088,0.571869,8.23864061,68.831596,251.148041,188.790543
298,9.200659450546418,2.21,415.692,172.23,8.132,0.697,0.138,0.295,0.651,0.394,0.77,0.432,0.377,0.985,0.305,0.446,0.505,6,0.548896,8.407,4.917,1.078,0.456746,7.06084601,65.948334,245.16214,218.119873
299,9.10790539730952,6.93,26.339,8.088,2.072,0.722,0.133,0.423,0.465,0.392,0.372,0.37,0.278,0.435,0.43,0.427,0.378,9,0.4571642,9.828,6.031,1.087,0.574868,5.81929336,94.852478,292.441437,230.605713
300,8.950781977329818,6.84,20.484,8.726,2.725,0.641,0.137,0.491,0.436,0.339,0.305,0.412,0.314,0.346,0.278,0.422,0.455,7,0.4207527,9.914,5.126,1.052,0.590334,8.53971046,92.781052,255.470581,228.111816
301,8.943095148663527,0.84,282.19,35.445,2.627,0.881,0.136,0.866,0.503,0.381,0.52,0.478,0.321,0.65,0.361,0.583,0.619,5,0.2060785,10.729,5.469,1.061,0.682863,7.60682436,84.797699,265.285248,194.876022
302,8.958607314841775,1.63,30.763,14.255,6.275,0.6,0.136,0.016,0.424,0.464,0.002,0.003,0.193,0.111,0.376,0.302,0.167,6,0.5134747,9.125,5.021,1.059,0.490712,9.06444213,94.051453,254.817947,227.680099
303,8.97061622231479,1.65,27.791,5.257,3.207,0.767,0.138,0.532,0.411,0.434,0.351,0.231,0.318,0.525,0.325,0.459,0.518,5,0.2265111,9.567,5.361,1.077,0.669021,9.2214877,115.990662,224.375656,241.69986
304,9.244125144327509,8.72,224.595,29.154,3.468,0.873,0.138,0.333,0.427,0.409,0.225,0.328,0.31,0.163,0.499,0.39,0.294,6,0.2916544,10.193,5.129,1.077,0.644521,11.6275934,65.337761,266.716278,237.154572
305,8.186419011431807,0.18,31.029,6.761,4.102,0.741,0.136,0.608,0.352,0.465,0.387,0.297,0.342,0.339,0.403,0.475,0.412,9,0.3004096,10.434,5.265,1.017,0.627534,5.22936884,120.980179,272.498932,290.324707
306,9.481486060122112,0.74,31.211,9.036,1.764,0.743,0.139,0.616,0.335,0.284,0.304,0.383,0.225,0.337,0.489,0.412,0.4,11,0.1425511,9.826,5.572,1.048,0.622748,7.02218615,94.515533,273.147644,247.551361
307,9.2839966563652,6.03,30.721,6.53,1.661,0.789,0.138,0.641,0.486,0.256,0.422,0.428,0.212,0.492,0.462,0.461,0.506,8,0.2740552,10.21,5.365,1.062,0.630479,4.87247512,115.341125,263.350525,200.050293
308,9.193820026016112,8.73,270.567,9.102,3.587,0.955,0.142,0.781,0.391,0.424,0.387,0.486,0.38,0.34,0.424,0.532,0.619,10,0.2418626,8.828,5.298,1.07,0.513863,7.59328884,79.909546,243.551865,200.35202
309,9.275724130399212,3.61,19.992,7.736,2.313,0.665,0.138,0.509,0.435,0.296,0.369,0.301,0.215,0.419,0.364,0.414,0.357,10,0.3761245,9.055,6.137,1.069,0.509423,3.31137953,73.333466,251.61734,196.639191
310,9.2839966563652,0.02,24.063,5.751,1.442,0.77,0.143,0.521,0.4,0.393,0.457,0.418,0.299,0.568,0.458,0.438,0.4,11,0.1203558,8.588,5.638,1.005,0.508457,5.22002158,77.524338,326.576019,234.793488
311,9.10790539730952,3.87,29.642,5.797,1.803,0.796,0.141,0.588,0.345,0.309,0.477,0.378,0.233,0.437,0.706,0.414,0.407,10,0.295208,8.662,5.537,1.058,0.553385,8.99249019,112.187325,216.442047,172.455505
312,9.337242168318426,0.16,31.105,6.237,1.242,0.806,0.139,0.577,0.414,0.333,0.463,0.354,0.23,0.613,0.517,0.441,0.417,11,0.0941846,8.578,5.862,1.034,0.577678,8.96426306,77.943001,254.49115,207.288376
313,9.167491087293763,9.63,120.589,11.657,4.477,0.882,0.138,0.161,0.473,0.399,0.464,0.271,0.281,0.424,0.313,0.344,0.309,10,0.3352094,8.895,6.202,1.086,0.482587,7.38968342,135.348801,259.344879,238.710587
314,8.782516055786093,9.82,27.203,4.356,2.255,0.804,0.14,0.463,0.391,0.318,0.404,0.306,0.219,0.501,0.51,0.391,0.363,10,0.3850893,8.835,5.461,1.091,0.552422,6.45042563,93.227264,272.07666,229.709808
315,9.119186407719209,3.69,236.534,10.123,1.75,0.952,0.136,0.909,0.468,0.39,0.398,0.39,0.29,0.555,0.389,0.589,0.574,7,0.2314788,10.435,6.013,1.127,0.654471,12.7936555,112.581375,282.420197,223.700256
316,9.267606240177033,6.27,424.097,32.881,6.223,0.916,0.138,0.5,0.177,0.107,0.141,0.02,0.032,0.178,0.049,0.261,0.241,13,0.1990475,9.124,5.672,1.093,0.567426,8.66207624,84.421692,269.037628,214.337387
317,9.244125144327509,0.65,31.052,6.193,1.639,0.799,0.137,0.57,0.429,0.252,0.465,0.287,0.185,0.513,0.427,0.417,0.437,9,0.2367913,10.299,5.636,1.051,0.615213,5.3682452,105.556282,263.103577,168.976196
318,9.346787486224656,1.64,126.288,6.009,1.955,0.941,0.138,0.335,0.322,0.303,0.342,0.525,0.313,0.38,0.424,0.32,0.361,8,0.1811937,9.395,5.844,1.073,0.614836,7.45557982,111.426865,279.216278,247.285843
319,9.259637310505756,0.45,151.733,18.759,2.401,0.878,0.137,0.222,0.485,0.386,0.428,0.408,0.334,0.388,0.376,0.364,0.326,13,0.2528892,9.348,6.508,1.025,0.619302,2.42677695,101.821434,283.137329,244.426849
320,9.193820026016112,7.34,27.087,17.374,4.12,0.558,0.138,0.479,0.035,0.247,0.016,0.005,0.033,0.025,0.051,0.254,0.163,10,0.2085342,9.058,6.015,1.062,0.577556,6.61930753,93.911133,248.745621,196.543121
321,9.09151498112135,1.02,26.448,6.214,2.177,0.759,0.14,0.593,0.378,0.41,0.425,0.392,0.342,0.44,0.566,0.461,0.43,7,0.3217856,8.744,5.975,1.042,0.560089,2.49194,80.507469,270.473938,204.567276
322,9.136677139879543,1.83,133.907,27.448,4.853,0.806,0.139,0.081,0.521,0.305,0.428,0.439,0.327,0.479,0.371,0.302,0.318,15,0.2232308,9.412,6.013,1.101,0.593292,13.4819977,82.880096,253.003036,240.273575
323,8.698970004336019,0.51,11.606,7.511,2.781,0.53,0.136,0.477,0.423,0.526,0.435,0.36,0.434,0.422,0.395,0.475,0.392,9,0.4745202,7.926,5.636,1.033,0.446583,3.972274,113.240768,277.529846,266.432861
324,8.96657624451305,9.97,204.314,180.895,4.783,0.524,0.136,0.528,0.255,0.303,0.426,0.253,0.269,0.405,0.296,0.362,0.283,9,0.301416,10.374,6.405,1.104,0.616827,7.4545712,107.615219,254.184021,213.107956
325,8.809668301829708,2.86,32.289,7.394,1.881,0.777,0.138,0.565,0.362,0.388,0.377,0.49,0.304,0.537,0.561,0.438,0.463,9,0.1975615,10.013,6.472,1.028,0.627095,2.88349917,75.991829,305.827271,257.61731
326,8.847711655616944,8.86,28.654,5.897,2.101,0.782,0.138,0.543,0.373,0.405,0.476,0.374,0.301,0.705,0.376,0.44,0.443,9,0.1902375,9.127,6.009,1.084,0.586007,7.81358657,65.509987,212.667908,202.651215
327,8.806875401645538,7.4,31.047,4.134,1.981,0.835,0.139,0.526,0.386,0.357,0.498,0.204,0.229,0.607,0.255,0.423,0.393,6,0.2065558,8.804,6.006,1.095,0.587503,5.09139928,86.447479,232.337769,221.662079
328,8.8153085691824,0.11,26.906,5.701,2.442,0.768,0.139,0.546,0.334,0.453,0.442,0.286,0.29,0.413,0.475,0.444,0.394,7,0.2436765,9.141,5.84,1.024,0.565133,7.06879436,94.993195,232.836426,172.268723
329,8.87942606879415,2.66,193.957,8.138,2.788,0.947,0.143,0.596,0.387,0.437,0.357,0.491,0.352,0.423,0.518,0.473,0.422,9,0.256712,8.452,5.5,1.075,0.520282,6.26253819,70.665062,216.174026,173.165695
330,8.67366413907125,8.31,47.829,6.265,2.799,0.841,0.138,0.066,0.312,0.37,0.313,0.223,0.208,0.376,0.485,0.249,0.189,9,0.2498792,9.466,5.906,1.091,0.585817,11.8501634,75.873695,244.720154,228.076691
331,8.6345120151091,2.71,521.233,22.026,3.842,0.953,0.138,0.928,0.484,0.361,0.426,0.502,0.379,0.475,0.354,0.591,0.632,5,0.2936531,8.467,6.194,1.049,0.527916,5.88346026,66.103859,269.801056,216.651321
332,8.51999305704285,3.63,22.667,7.72,1.08,0.72,0.142,0.471,0.429,0.301,0.493,0.149,0.177,0.775,0.198,0.4,0.336,8,0.168925,8.316,5.532,1.063,0.5311,4.57724659,77.895981,203.632721,209.873001
333,8.910094888560602,4.87,325.897,22.162,1.714,0.932,0.137,0.768,0.571,0.341,0.63,0.528,0.302,0.553,0.42,0.56,0.669,12,0.1772408,9.859,6.227,1.09,0.614711,4.52595221,62.098412,238.477493,259.098328
334,9.229147988357855,5.7,309.272,11.32,3.443,0.954,0.141,0.784,0.402,0.379,0.415,0.341,0.284,0.504,0.283,0.522,0.457,13,0.2710863,8.197,5.738,1.052,0.523162,2.17019328,80.897552,239.820251,172.789246
335,9.161150909262744,8.11,100.711,20.649,14.135,0.743,0.138,0.067,0.117,0.061,0.549,0.002,0.007,0.257,0.014,0.082,0.199,14,0.3580343,9.107,6.257,1.07,0.538419,13.0809875,89.518593,268.322784,217.968872
336,9.356547323513812,0.82,153.527,6.608,5.131,0.929,0.137,0.43,0.391,0.451,0.459,0.248,0.312,0.429,0.228,0.424,0.423,9,0.2274266,8.826,6.491,1.06,0.547438,8.53801857,102.959396,323.039581,215.243134
337,9.42021640338319,7.74,86.767,9.284,1.848,0.886,0.143,0.144,0.533,0.393,0.352,0.581,0.367,0.384,0.548,0.356,0.347,8,0.2295559,7.818,5.771,1.049,0.515242,4.88758585,54.017448,211.756638,161.815369
338,9.040958607678906,2.35,169.259,28.79,2.488,0.844,0.134,0.102,0.418,0.392,0.405,0.336,0.289,0.471,0.705,0.304,0.292,11,0.3278867,10.493,6.388,1.067,0.652684,5.12300867,81.068298,263.365356,230.127518
339,9.275724130399212,3.47,67.189,35.283,7.008,0.614,0.136,0.103,0.21,0.045,0.203,0.002,0.008,0.19,0.018,0.12,0.092,11,0.2500362,10.403,5.774,1.052,0.660351,5.96783855,98.788483,280.143951,217.804657
340,8.832682665251824,3.18,33.355,18.673,4.558,0.589,0.14,0.496,0.021,0.341,0.005,0.006,0.302,0.007,0.435,0.286,0.137,9,0.3388506,9.604,5.842,1.075,0.600424,11.8129028,76.544403,211.304688,198.039276
341,8.935542010773082,5.81,188.396,30.891,20.009,0.787,0.137,0.419,0.039,0.411,0.029,0.317,0.401,0.08,0.032,0.29,0.362,10,0.3508462,9.899,6.642,1.069,0.596861,6.5278101,80.254791,238.261169,232.460358
342,8.777283528852417,1.11,22.642,5.462,1.458,0.766,0.142,0.511,0.483,0.288,0.454,0.362,0.202,0.543,0.606,0.427,0.408,10,0.2727788,8.306,6.142,1.046,0.514417,6.59319461,51.526241,232.772827,162.524963
343,9.142667503568733,6.14,16.356,6.072,1.529,0.683,0.145,0.499,0.416,0.389,0.414,0.266,0.238,0.451,0.389,0.434,0.351,8,0.3199289,7.889,4.252,1.038,0.459278,2.45407353,59.085854,229.079071,142.603271
344,9.05551732784983,2.93,298.916,6.643,3.399,0.967,0.144,0.5,0.402,0.33,0.429,0.224,0.245,0.544,0.157,0.411,0.319,9,0.0828808,7.631,4.93,1.023,0.471416,0.63522965,83.566467,238.033615,159.016205
345,9.236572006437065,6.66,191.043,9.65,4.283,0.932,0.137,0.563,0.392,0.385,0.404,0.397,0.343,0.583,0.369,0.446,0.389,10,0.1682116,9.118,6.043,1.105,0.585285,9.20727498,91.049797,250.76265,234.146957
346,9.173925197299171,8.65,17.732,5.682,3.74,0.653,0.141,0.525,0.413,0.407,0.378,0.431,0.308,0.517,0.474,0.448,0.391,5,0.251963,8.681,4.623,1.044,0.48086,5.80628406,88.132278,261.633728,189.31778
347,9.10790539730952,5.14,32.174,5.968,1.75,0.807,0.139,0.479,0.341,0.294,0.367,0.386,0.222,0.493,0.578,0.372,0.374,11,0.2199085,9.482,5.999,1.032,0.593479,11.0803815,65.089417,243.877975,200.193634
348,9.167491087293763,4.42,152.03,10.003,3.192,0.92,0.142,0.285,0.407,0.366,0.374,0.369,0.304,0.405,0.344,0.353,0.289,8,0.2830388,8.567,5.362,1.058,0.511186,11.7483421,68.752083,227.352524,206.554611
349,9.346787486224656,3.08,30.289,24.88,1.978,0.53,0.14,0.064,0.112,0.436,0.003,0.194,0.288,0.012,0.289,0.204,0.219,9,0.2849602,8.843,5.828,1.113,0.580299,13.553334,67.593567,248.140457,211.858643
350,8.910094888560602,1.08,244.24,21.321,2.021,0.913,0.141,0.46,0.58,0.462,0.439,0.414,0.367,0.434,0.402,0.501,0.447,8,0.1922113,8.62,4.76,1.022,0.532372,4.3118269,79.346756,234.490448,153.466751
351,8.517126416391246,9.95,215.995,91.279,8.805,0.683,0.137,0.347,0.186,0.433,0.254,0.199,0.28,0.211,0.27,0.322,0.242,8,0.2421927,9.811,4.458,1.034,0.628158,10.3095583,88.848907,250.749512,210.941742
353,8.701146923590294,3.53,142.476,17.427,5.027,0.864,0.135,0.236,0.481,0.384,0.389,0.267,0.284,0.389,0.344,0.367,0.28,6,0.3263168,10.222,5.834,1.027,0.659088,5.39855141,80.099022,235.147858,211.429413
354,9.119186407719209,6.51,177.057,17.822,3.964,0.89,0.145,0.28,0.478,0.242,0.303,0.422,0.246,0.378,0.248,0.333,0.35,8,0.241829,7.931,4.661,1.037,0.469621,3.48988509,108.444946,209.000519,194.541016
355,8.1518108830086,0.1,41.18,8.93,1.42,0.799,0.133,0.661,0.509,0.324,0.496,0.374,0.237,0.651,0.357,0.498,0.509,7,0.1330567,10.775,6.895,1.035,0.698856,5.98216552,74.955345,266.281708,306.819977
356,8.899629454882437,8.46,383.321,8.578,2.337,0.972,0.144,0.829,0.395,0.345,0.385,0.384,0.249,0.461,0.633,0.523,0.466,6,0.1868761,7.753,4.997,1.051,0.469745,7.90029833,68.071404,265.95343,168.964462
357,8.586700235918748,4.54,335.718,9.224,2.492,0.966,0.142,0.665,0.482,0.375,0.428,0.518,0.37,0.578,0.371,0.507,0.599,7,0.238357,8.53,5.781,1.062,0.500054,9.27044671,73.033638,284.017365,218.014038
358,8.570247719997592,4.96,19.073,6.776,1.905,0.687,0.143,0.513,0.355,0.372,0.409,0.431,0.297,0.384,0.65,0.413,0.389,5,0.2355909,8.537,5.074,1.063,0.481627,6.8550332,90.837341,244.463669,146.812622
359,8.53313237964589,9.66,151.63,39.76,1.943,0.784,0.142,0.303,0.044,0.386,0.008,0.326,0.273,0.02,0.604,0.244,0.232,8,0.2860874,8.551,5.061,1.06,0.509983,6.66751778,102.615158,279.400574,170.066528
360,8.301029995663981,3.8,138.169,13.907,6.475,0.871,0.139,0.237,0.502,0.397,0.331,0.401,0.362,0.378,0.505,0.379,0.294,5,0.344548,9.426,4.766,1.069,0.521005,6.52076707,84.870209,209.914886,220.266037
361,8.65169513695184,3.3,50.514,8.035,3.785,0.81,0.14,0.08,0.415,0.501,0.168,0.02,0.09,0.382,0.295,0.332,0.074,9,0.2467877,8.633,6.288,1.074,0.547663,9.88351925,119.622574,261.848846,196.093307
362,8.642065152999546,4.42,116.545,33.66,8.405,0.735,0.144,0.188,0.035,0.359,0.125,0.284,0.327,0.009,0.402,0.194,0.185,5,0.2461094,7.974,4.896,1.078,0.499304,3.29480061,103.686638,374.928192,281.177155
363,8.866461091629782,5.84,131.685,20.587,1.961,0.854,0.144,0.106,0.523,0.235,0.34,0.446,0.273,0.518,0.277,0.288,0.302,5,0.2066744,8.248,4.694,1.069,0.514767,8.17570214,83.396339,347.716431,263.111145
364,8.7594507517174,3.07,465.333,18.759,5.763,0.95,0.144,0.82,0.569,0.335,0.527,0.322,0.251,0.864,0.16,0.575,0.541,9,0.2883721,8.026,4.607,1.065,0.522561,5.82329674,81.809502,391.589478,255.630035
365,9.050609993355089,8.01,307.802,17.885,3.07,0.936,0.137,0.735,0.412,0.454,0.247,0.427,0.4,0.283,0.655,0.534,0.418,12,0.3361864,9.718,6.14,1.081,0.554427,9.43557721,81.493629,297.890686,255.531448
366,8.5654310959658,5.16,302.082,9.395,1.907,0.964,0.143,0.95,0.365,0.296,0.289,0.556,0.309,0.318,0.436,0.537,0.583,5,0.2466806,8.846,4.78,1.058,0.512689,7.37860122,81.892746,286.662567,217.2323
367,8.913640169325252,9.53,284.533,27.703,8.492,0.887,0.14,0.797,0.025,0.444,0.103,0.369,0.425,0.013,0.453,0.422,0.489,8,0.242625,9.018,4.856,1.083,0.5399,5.01481651,80.444977,273.914032,224.862061
368,8.906578314837764,8.31,58.831,34.78,18.681,0.524,0.139,0.049,0.057,0.54,0.173,0.012,0.057,0.037,0.454,0.215,0.07,7,0.2298734,8.695,5.626,1.062,0.541488,7.2231716,82.743118,342.972565,264.605927
369,8.296708621881338,7.71,186.206,28.716,17.476,0.801,0.14,0.132,0.041,0.4,0.053,0.409,0.217,0.103,0.036,0.191,0.167,3,0.2965571,9.308,5.035,1.086,0.557284,7.15030576,87.89537,298.483673,188.226135
370,8.958607314841775,6.23,21.043,9.471,2.113,0.645,0.136,0.546,0.409,0.357,0.318,0.456,0.3,0.371,0.397,0.437,0.446,8,0.4270256,10.016,5.908,1.117,0.566004,8.99442533,92.476608,292.720795,244.231247
371,8.26121944151563,1.71,27.835,6.47,2.035,0.766,0.137,0.578,0.382,0.387,0.396,0.354,0.283,0.411,0.557,0.449,0.416,7,0.2727924,9.072,5.376,1.057,0.567936,4.10011083,73.057434,310.195923,210.534363
372,8.698970004336019,7.31,50.596,6.063,2.344,0.858,0.132,0.611,0.353,0.344,0.364,0.391,0.275,0.46,0.573,0.436,0.456,11,0.3034159,11.48,6.717,1.126,0.744292,7.49165564,121.530495,342.625,243.949585
373,9.096910013008056,5.66,45.738,16.233,1.448,0.721,0.147,0.051,0.539,0.342,0.005,0.436,0.298,0.443,0.667,0.311,0.163,6,0.3014414,7.473,4.622,1.067,0.450198,5.28927395,68.720116,253.551941,152.540222
374,7.852632892206214,7.34,364.08,151.07,3.285,0.702,0.141,0.503,0.362,0.384,0.443,0.53,0.367,0.287,0.419,0.416,0.562,7,0.1751245,9.113,4.912,1.068,0.576857,5.4336951,109.534462,262.917145,175.247864
375,8.995678626217357,3.62,37.603,14.511,2.018,0.695,0.144,0.079,0.471,0.276,0.021,0.288,0.253,0.16,0.436,0.275,0.122,5,0.3703758,8.1,4.865,1.061,0.50004,8.6971322,66.94838,1131.360229,200.057678
