mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,54,74,75,76,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
414,9.207608310501746,32.666,5.469,1.547,0.823,0.14,0.545,0.331,0.316,0.37,0.364,0.462,0.459,0.3,0.24,0.187,0.406,0.576,0.57,0.397,0.398,0.333,0.517,11,0.0004825,8.715,5.261,1.0,0.571739,6.15730658,87.581306,1126.192993,256.161987
415,9.136677139879543,20.979,7.9,1.152,0.699,0.145,0.526,0.402,0.29,0.336,0.389,0.441,0.416,0.344,0.237,0.209,0.388,0.55,0.436,0.406,0.388,0.332,0.458,9,0.0004717,7.965,5.366,1.0,0.502799,4.6114307,64.31601,239.268433,180.433167
416,9.080921907623926,24.983,6.854,1.727,0.744,0.142,0.569,0.388,0.363,0.368,0.431,0.376,0.464,0.354,0.267,0.273,0.421,0.62,0.424,0.44,0.392,0.361,0.489,9,0.0004889,8.839,5.436,1.0,0.528896,5.76165681,98.66127,236.947433,219.563538
417,9.2518119729938,41.121,5.709,1.163,0.857,0.14,0.633,0.438,0.347,0.441,0.448,0.399,0.512,0.403,0.235,0.21,0.497,0.625,0.545,0.473,0.43,0.383,0.556,8,0.0004747,9.303,6.119,1.0,0.624223,7.67020053,73.910881,282.376465,198.759613
418,8.787812395596042,13.32,8.281,1.44,0.578,0.153,0.477,0.453,0.208,0.313,0.364,0.355,0.389,0.377,0.173,0.123,0.442,0.395,0.563,0.379,0.344,0.313,0.467,6,0.0004281,7.151,4.506,1.0,0.447452,6.33325957,64.72049,199.629333,97.195518
419,9.2518119729938,28.906,5.265,1.592,0.808,0.145,0.551,0.41,0.264,0.292,0.445,0.378,0.395,0.364,0.2,0.163,0.359,0.641,0.408,0.408,0.372,0.32,0.47,8,0.0005058,8.249,4.947,1.0,0.523688,8.68103749,95.607735,254.966599,105.575485
420,8.882728704344236,28.793,5.301,1.459,0.81,0.145,0.551,0.401,0.331,0.37,0.38,0.574,0.434,0.338,0.281,0.213,0.455,0.554,0.437,0.428,0.441,0.351,0.482,6,0.0004966,8.312,5.083,1.0,0.550067,8.91463587,107.20211,372.440063,220.785645
421,8.53313237964589,29.065,5.881,2.208,0.782,0.145,0.544,0.447,0.316,0.409,0.42,0.426,0.437,0.394,0.287,0.244,0.574,0.445,0.344,0.435,0.419,0.373,0.455,6,0.0004996,8.997,4.842,1.0,0.578159,8.08123549,80.735214,376.877625,240.97728
422,8.931814138253838,30.21,8.079,1.51,0.759,0.142,0.591,0.391,0.205,0.369,0.344,0.345,0.452,0.348,0.168,0.128,0.413,0.463,0.522,0.396,0.352,0.323,0.466,4,0.0004953,9.134,5.296,1.0,0.564708,6.16162024,93.994247,209.943375,213.695679
423,9.031517051446064,33.432,4.531,2.116,0.834,0.142,0.608,0.387,0.404,0.41,0.409,0.38,0.49,0.345,0.302,0.306,0.438,0.54,0.351,0.467,0.399,0.379,0.443,9,0.000485,8.95,5.929,1.0,0.57462,11.5453691,67.99173,246.248932,266.639069
424,8.111259039317108,22.775,4.289,2.927,0.759,0.143,0.583,0.397,0.414,0.34,0.455,0.414,0.45,0.389,0.31,0.262,0.472,0.651,0.445,0.465,0.403,0.383,0.523,7,0.0004897,8.674,5.067,1.0,0.490947,7.13923462,61.33783,278.932129,202.656723
425,7.747146969020107,25.188,7.072,1.675,0.742,0.144,0.501,0.363,0.345,0.359,0.384,0.383,0.455,0.344,0.248,0.219,0.44,0.473,0.534,0.403,0.375,0.349,0.482,3,0.0004853,8.37,4.32,1.0,0.542247,8.84314965,72.682907,230.370682,151.410416
426,8.233587152887601,20.182,8.047,1.973,0.668,0.144,0.577,0.418,0.418,0.361,0.485,0.4,0.459,0.418,0.307,0.271,0.422,0.499,0.685,0.471,0.415,0.395,0.535,7,0.0004594,8.521,5.075,1.0,0.503624,0.604979314,83.870956,258.193817,238.03035
427,8.823908740944319,18.895,6.711,1.939,0.686,0.148,0.5,0.394,0.505,0.288,0.435,0.448,0.387,0.378,0.363,0.343,0.395,0.401,0.677,0.466,0.39,0.376,0.491,7,0.0004963,7.478,4.547,1.0,0.474975,5.38693552,85.293945,227.909912,229.321426
428,8.570247719997592,21.541,6.595,2.137,0.712,0.144,0.609,0.474,0.394,0.372,0.446,0.403,0.471,0.466,0.289,0.249,0.435,0.551,0.777,0.493,0.407,0.409,0.588,5,0.0004593,8.306,5.266,1.0,0.494644,7.4129191,94.732948,272.389435,208.261627
429,8.440093374963887,25.937,4.524,1.893,0.802,0.143,0.527,0.391,0.302,0.289,0.492,0.507,0.403,0.385,0.277,0.221,0.394,0.583,0.412,0.407,0.429,0.355,0.463,4,0.000463,8.324,5.076,1.0,0.50664,8.59379455,84.184082,241.735001,236.537689
430,9.619788758288394,19.325,7.872,1.75,0.668,0.142,0.563,0.451,0.332,0.41,0.467,0.475,0.462,0.417,0.262,0.203,0.481,0.678,0.568,0.449,0.45,0.38,0.576,9,0.0004703,8.267,5.821,1.0,0.508482,6.05814241,91.386505,255.236526,182.138565
431,9.18045606445813,22.596,6.572,1.396,0.739,0.143,0.568,0.428,0.319,0.415,0.452,0.423,0.474,0.401,0.25,0.214,0.497,0.586,0.389,0.438,0.43,0.375,0.491,7,0.0004497,8.239,5.572,1.0,0.519812,3.18923158,87.653671,254.085083,169.782318
432,9.309803919971486,22.719,5.135,1.728,0.768,0.145,0.563,0.423,0.302,0.363,0.401,0.425,0.446,0.379,0.238,0.211,0.436,0.542,0.436,0.429,0.396,0.355,0.471,7,0.0004904,8.044,5.412,1.0,0.495963,2.5867982,82.523102,222.216217,161.702682
433,9.481486060122112,18.32,7.976,0.877,0.674,0.145,0.564,0.429,0.35,0.412,0.487,0.341,0.463,0.404,0.24,0.243,0.465,0.757,0.259,0.448,0.413,0.369,0.494,4,0.0004677,7.245,5.342,1.0,0.493087,4.33034115,59.352768,229.675873,160.036102
434,9.481486060122112,22.579,8.663,1.544,0.689,0.143,0.587,0.408,0.379,0.458,0.414,0.489,0.497,0.394,0.312,0.304,0.542,0.599,0.486,0.458,0.453,0.401,0.542,13,0.0004612,8.625,5.985,1.0,0.543999,4.51812182,73.106216,198.351196,208.663895
435,9.309803919971486,19.641,6.961,1.636,0.696,0.144,0.534,0.444,0.268,0.384,0.441,0.505,0.437,0.408,0.245,0.217,0.445,0.621,0.399,0.415,0.443,0.363,0.489,11,0.0004744,8.164,5.851,1.0,0.503938,5.45670172,116.395554,232.697906,222.642242
436,9.468521082957745,20.396,5.978,1.827,0.723,0.143,0.576,0.445,0.289,0.401,0.485,0.438,0.458,0.46,0.243,0.207,0.523,0.501,0.535,0.437,0.441,0.387,0.52,8,0.0004852,7.987,5.24,1.0,0.500532,4.38575365,93.645813,239.10788,185.317322
437,9.508638306165729,29.77,7.419,1.452,0.77,0.142,0.522,0.371,0.378,0.4,0.415,0.449,0.447,0.372,0.299,0.317,0.474,0.546,0.382,0.424,0.421,0.373,0.467,10,0.0005147,9.129,5.986,1.0,0.584263,5.0751754,49.727463,202.638596,208.587372
438,9.638272163982409,32.004,5.0,1.543,0.83,0.141,0.563,0.365,0.247,0.467,0.46,0.32,0.528,0.365,0.185,0.155,0.61,0.427,0.488,0.391,0.416,0.359,0.508,9,0.0005011,9.138,6.033,1.0,0.599013,5.53748911,68.303719,219.804092,199.462494
439,9.292429823902063,20.338,7.104,1.63,0.7,0.144,0.565,0.414,0.415,0.4,0.48,0.439,0.449,0.4,0.297,0.283,0.471,0.725,0.442,0.464,0.44,0.382,0.546,8,0.0004719,7.91,5.879,1.0,0.508452,4.19078571,73.308548,264.690521,164.222687
440,9.619788758288394,23.707,4.82,1.533,0.789,0.145,0.54,0.341,0.289,0.333,0.488,0.366,0.422,0.37,0.215,0.171,0.427,0.411,0.627,0.39,0.396,0.336,0.488,10,0.0005129,8.157,5.177,1.0,0.504533,6.49148233,86.976547,224.677597,195.088928
441,9.4089353929735,28.806,5.749,2.45,0.778,0.138,0.491,0.333,0.398,0.383,0.378,0.509,0.466,0.292,0.329,0.303,0.471,0.559,0.421,0.408,0.423,0.362,0.484,8,0.0005375,9.415,5.316,1.0,0.579349,8.41128885,65.465897,229.391708,247.921509
442,9.4089353929735,21.119,8.977,1.575,0.667,0.143,0.619,0.367,0.304,0.412,0.41,0.339,0.489,0.392,0.213,0.176,0.539,0.424,0.58,0.43,0.387,0.365,0.514,13,0.000463,8.1,5.415,1.0,0.526109,4.89360986,64.142708,200.024536,180.552856
444,9.769551078621726,16.59,8.494,0.875,0.639,0.146,0.524,0.436,0.366,0.409,0.431,0.399,0.438,0.379,0.262,0.242,0.459,0.624,0.329,0.442,0.413,0.36,0.471,9,0.0004975,8.236,4.815,1.0,0.490441,4.80393985,81.508362,226.60408,163.886703
446,9.82390874094432,20.999,5.619,1.717,0.741,0.146,0.522,0.407,0.298,0.32,0.439,0.392,0.416,0.398,0.219,0.182,0.367,0.571,0.572,0.409,0.384,0.344,0.503,6,0.0004907,7.754,4.541,1.0,0.48637,3.6549861,71.654625,207.555359,170.35173
447,9.214670164989233,31.174,7.196,1.544,0.781,0.139,0.572,0.437,0.313,0.466,0.419,0.361,0.541,0.378,0.232,0.212,0.535,0.61,0.382,0.441,0.415,0.384,0.509,9,0.0005052,9.336,5.382,1.0,0.600266,5.63667775,72.885689,237.15686,211.757233
448,9.267606240177033,34.256,6.01,1.285,0.824,0.139,0.542,0.344,0.333,0.43,0.366,0.369,0.511,0.291,0.227,0.216,0.504,0.541,0.407,0.406,0.388,0.343,0.484,9,0.0004945,9.265,5.348,1.0,0.609315,3.24187634,88.486794,261.182434,159.077896
449,9.455931955649724,14.767,5.626,2.703,0.639,0.15,0.503,0.42,0.458,0.374,0.39,0.638,0.421,0.36,0.396,0.283,0.474,0.604,0.358,0.46,0.467,0.392,0.479,7,0.000468,7.891,4.506,1.0,0.462699,8.08514062,71.774078,225.555267,146.770706
450,9.236572006437065,21.186,6.259,1.657,0.728,0.146,0.493,0.364,0.359,0.324,0.413,0.315,0.396,0.354,0.242,0.224,0.398,0.398,0.459,0.405,0.35,0.33,0.418,6,0.0004728,7.998,5.145,1.0,0.500995,3.44812947,76.362022,197.121292,169.997528
451,9.522878745280336,31.905,4.451,1.499,0.843,0.14,0.547,0.412,0.341,0.421,0.433,0.426,0.5,0.36,0.249,0.202,0.564,0.397,0.692,0.434,0.427,0.37,0.551,7,0.000494,9.207,4.971,1.0,0.579655,8.05424268,69.834015,240.208572,191.835938
452,9.619788758288394,20.613,8.045,0.833,0.699,0.145,0.517,0.413,0.307,0.353,0.422,0.475,0.419,0.362,0.255,0.232,0.403,0.578,0.436,0.412,0.417,0.345,0.472,7,0.0004606,8.371,5.62,1.0,0.507419,2.36578927,89.211456,230.552155,185.021423
453,9.267606240177033,9.971,9.002,2.583,0.463,0.145,0.563,0.419,0.376,0.486,0.412,0.51,0.349,0.403,0.377,0.4,0.487,0.367,0.347,0.453,0.469,0.377,0.4,5,0.0004765,7.4,4.504,1.0,0.444628,3.37362409,93.254456,1095.045776,152.554459
454,9.4089353929735,16.297,5.211,1.692,0.702,0.147,0.479,0.352,0.328,0.259,0.49,0.365,0.367,0.362,0.248,0.22,0.318,0.388,0.624,0.386,0.371,0.326,0.443,7,0.0004798,7.261,4.232,1.0,0.444149,6.07753858,68.786781,179.055923,153.143448
455,9.537602002101044,21.48,5.52,1.949,0.742,0.145,0.561,0.425,0.339,0.37,0.469,0.471,0.446,0.396,0.266,0.232,0.452,0.707,0.495,0.442,0.437,0.37,0.551,10,0.0004966,7.821,5.312,1.0,0.498867,4.59385799,64.428925,1067.956299,159.082916
456,9.050609993355089,15.856,5.02,2.562,0.677,0.147,0.54,0.423,0.281,0.451,0.434,0.127,0.471,0.389,0.167,0.197,0.543,0.395,0.158,0.415,0.337,0.342,0.365,10,0.0004492,6.864,4.946,1.0,0.455513,4.78008506,71.29631,179.872711,121.326225
457,9.309803919971486,13.476,7.26,1.016,0.62,0.151,0.538,0.519,0.317,0.488,0.343,0.371,0.449,0.401,0.264,0.237,0.7,0.378,0.459,0.458,0.4,0.371,0.512,7,0.0005052,7.034,4.998,1.0,0.436078,3.65232074,82.734589,173.959473,98.58931
458,9.585026652029182,15.849,7.979,1.511,0.625,0.144,0.535,0.394,0.34,0.387,0.478,0.165,0.443,0.368,0.189,0.221,0.47,0.6,0.259,0.423,0.344,0.333,0.443,7,0.0004898,7.446,4.827,1.0,0.472537,4.53281764,72.728561,241.605072,138.276825
459,9.494850021680094,15.295,7.099,0.903,0.657,0.149,0.522,0.467,0.284,0.375,0.453,0.332,0.406,0.4,0.217,0.217,0.53,0.441,0.403,0.424,0.387,0.341,0.458,9,0.0004731,6.975,4.793,1.0,0.447785,4.20453144,75.948051,378.379181,203.87178
460,9.2839966563652,16.191,6.288,1.624,0.672,0.147,0.473,0.393,0.257,0.286,0.416,0.394,0.36,0.355,0.205,0.153,0.351,0.546,0.616,0.375,0.365,0.307,0.505,5,0.0004541,7.716,4.69,1.0,0.449143,4.07039746,93.454163,361.662323,204.985397
461,9.42021640338319,20.809,6.825,1.773,0.708,0.142,0.503,0.467,0.321,0.392,0.526,0.25,0.446,0.44,0.209,0.24,0.442,0.702,0.263,0.43,0.389,0.365,0.469,9,0.0004979,8.466,5.805,1.0,0.513939,3.71507596,87.722839,209.40744,170.819138
462,9.55284196865778,24.579,5.888,1.717,0.764,0.143,0.545,0.409,0.315,0.603,0.421,0.233,0.548,0.372,0.2,0.195,0.558,0.646,0.283,0.423,0.419,0.373,0.496,11,0.0004695,8.929,5.535,1.0,0.57775,3.85202946,94.863487,176.753754,168.674927
463,9.481486060122112,22.061,6.853,1.681,0.721,0.143,0.586,0.416,0.306,0.451,0.426,0.275,0.523,0.371,0.215,0.251,0.527,0.595,0.216,0.436,0.384,0.37,0.446,7,0.0004367,8.361,5.67,1.0,0.522301,3.96247831,68.296181,197.919662,150.269272
464,9.221848749616356,33.442,8.303,2.056,0.763,0.139,0.628,0.413,0.422,0.469,0.44,0.438,0.526,0.408,0.33,0.299,0.481,0.514,0.56,0.487,0.449,0.421,0.518,11,0.0004728,9.777,5.974,1.0,0.613201,5.67399393,111.787796,203.822311,253.335281
465,8.721246399047171,42.103,4.933,2.189,0.855,0.138,0.616,0.374,0.315,0.613,0.393,0.342,0.556,0.37,0.228,0.196,0.747,0.478,0.385,0.435,0.45,0.385,0.537,6,0.0004866,10.265,6.178,1.0,0.699564,7.21491671,105.288712,251.896698,254.677139
466,9.10790539730952,15.847,7.183,1.783,0.639,0.151,0.445,0.471,0.268,0.301,0.385,0.521,0.353,0.387,0.259,0.22,0.349,0.467,0.447,0.395,0.402,0.333,0.421,10,0.0004725,7.486,4.965,1.0,0.466766,5.72503025,75.630692,157.676025,135.988861
467,9.214670164989233,18.422,5.954,1.282,0.718,0.149,0.488,0.43,0.33,0.348,0.42,0.384,0.388,0.381,0.247,0.218,0.412,0.513,0.472,0.416,0.384,0.339,0.466,11,0.0004612,7.361,5.267,1.0,0.471099,3.75330204,82.93029,196.978638,142.049957
468,8.939302159646388,26.412,6.787,1.098,0.77,0.145,0.491,0.431,0.297,0.339,0.438,0.533,0.398,0.4,0.256,0.224,0.338,0.642,0.448,0.406,0.437,0.351,0.476,8,0.0004569,8.366,5.347,1.0,0.541734,3.55923169,78.159119,191.55661,140.033264
469,8.838631997765026,30.805,5.506,2.038,0.803,0.142,0.548,0.381,0.376,0.405,0.439,0.189,0.478,0.373,0.241,0.273,0.407,0.521,0.252,0.435,0.344,0.364,0.393,9,0.0004776,8.884,5.654,1.0,0.571193,4.29145936,90.644882,230.134735,158.001312
471,8.872895201635192,16.596,5.699,2.578,0.667,0.145,0.544,0.454,0.349,0.448,0.48,0.115,0.471,0.418,0.189,0.24,0.491,0.501,0.15,0.449,0.348,0.359,0.381,10,0.0004996,7.584,5.416,1.0,0.470122,1.91427998,99.45166,224.407837,86.225136
472,9.2839966563652,27.608,4.897,0.828,0.828,0.143,0.487,0.4,0.356,0.419,0.407,0.176,0.435,0.366,0.191,0.227,0.472,0.422,0.241,0.414,0.334,0.331,0.378,12,0.0004605,8.439,6.191,1.0,0.555019,11.8246985,114.844666,204.51503,227.173386
473,8.903089986991944,30.16,5.148,1.794,0.813,0.141,0.539,0.391,0.302,0.467,0.431,0.464,0.491,0.367,0.236,0.188,0.497,0.591,0.502,0.411,0.454,0.365,0.53,6,0.0004682,9.216,6.132,1.0,0.59137,6.33214998,83.999313,235.726044,214.036545
474,9.397940008672036,23.563,6.043,1.831,0.75,0.147,0.477,0.386,0.38,0.36,0.428,0.456,0.396,0.371,0.295,0.286,0.341,0.549,0.416,0.414,0.414,0.354,0.435,9,0.0004485,7.912,5.296,1.0,0.533765,6.388646,77.167587,183.213226,122.403175
475,9.67778070526608,27.152,5.037,1.814,0.799,0.145,0.483,0.381,0.256,0.326,0.501,0.418,0.428,0.392,0.209,0.16,0.412,0.497,0.543,0.374,0.415,0.343,0.484,6,0.0004612,8.587,4.179,1.0,0.546311,4.46208759,87.564034,169.631363,128.737366
476,9.207608310501746,19.606,5.322,1.846,0.732,0.145,0.503,0.468,0.336,0.412,0.427,0.164,0.464,0.375,0.232,0.273,0.5,0.388,0.233,0.436,0.335,0.357,0.374,6,0.0004883,7.722,5.032,1.0,0.48962,5.28436479,106.582062,175.275803,130.778702
477,9.142667503568733,21.722,6.888,1.511,0.721,0.145,0.499,0.397,0.352,0.38,0.417,0.582,0.455,0.352,0.312,0.302,0.47,0.562,0.37,0.416,0.46,0.373,0.467,8,0.0004592,7.972,5.371,1.0,0.524864,4.53483647,87.561096,169.76062,129.825211
478,9.318758762624412,33.343,5.051,1.81,0.829,0.139,0.482,0.377,0.288,0.377,0.388,0.359,0.457,0.342,0.208,0.174,0.492,0.412,0.606,0.383,0.375,0.336,0.503,7,0.0004964,9.528,5.327,1.0,0.598272,9.89145372,95.129997,200.983521,287.677856
479,9.193820026016112,32.644,7.072,1.788,0.787,0.14,0.574,0.371,0.355,0.404,0.42,0.431,0.48,0.387,0.264,0.214,0.46,0.607,0.648,0.433,0.418,0.377,0.572,10,0.0004945,9.056,5.465,1.0,0.585218,4.36347238,87.601402,264.270691,217.717163
480,9.2518119729938,26.204,6.456,1.455,0.768,0.139,0.579,0.407,0.454,0.476,0.51,0.262,0.517,0.413,0.283,0.312,0.492,0.765,0.326,0.48,0.416,0.404,0.528,7,0.0005009,8.713,5.992,1.0,0.555371,2.38961798,110.033569,350.310608,320.128235
481,9.30102999566398,22.768,7.212,1.384,0.726,0.142,0.601,0.45,0.3,0.421,0.507,0.435,0.494,0.442,0.232,0.201,0.477,0.703,0.472,0.45,0.455,0.389,0.551,9,0.0004993,8.44,5.054,1.0,0.518128,8.12026245,90.065048,212.706009,186.210297
482,9.508638306165729,31.543,5.574,1.611,0.814,0.14,0.603,0.413,0.369,0.497,0.409,0.341,0.57,0.389,0.23,0.209,0.566,0.545,0.575,0.462,0.416,0.396,0.562,8,0.0004969,8.66,5.295,1.0,0.587464,5.50049808,60.674248,231.205383,215.904114
483,9.397940008672036,36.799,4.655,1.998,0.847,0.138,0.551,0.382,0.369,0.447,0.415,0.471,0.503,0.357,0.299,0.277,0.493,0.568,0.413,0.434,0.444,0.387,0.491,10,0.0004762,9.082,6.471,1.0,0.621884,10.9960191,77.467468,243.464066,356.490692
484,9.508638306165729,31.84,5.24,1.894,0.817,0.142,0.528,0.411,0.312,0.378,0.485,0.482,0.444,0.408,0.267,0.238,0.43,0.642,0.479,0.417,0.449,0.373,0.517,13,0.0005049,8.966,6.294,1.0,0.586033,6.2096466,96.075798,247.0327,258.31012
485,9.167491087293763,15.277,5.365,1.141,0.701,0.149,0.504,0.45,0.376,0.459,0.453,0.326,0.454,0.398,0.283,0.31,0.495,0.414,0.383,0.443,0.413,0.378,0.431,6,0.0004691,7.005,5.072,1.0,0.4568,10.7793411,47.267036,208.728836,175.313049
486,9.022276394711152,17.406,7.529,1.433,0.66,0.146,0.552,0.442,0.301,0.357,0.466,0.503,0.432,0.417,0.248,0.203,0.376,0.681,0.504,0.432,0.442,0.366,0.52,10,0.0004742,7.657,5.429,1.0,0.479898,4.45845154,67.177544,208.790543,168.840942
487,9.387216143280265,36.663,5.692,0.9,0.848,0.14,0.549,0.376,0.373,0.407,0.442,0.23,0.47,0.368,0.219,0.244,0.442,0.656,0.301,0.433,0.36,0.352,0.467,11,0.0004765,8.656,6.173,1.0,0.60612,7.72352217,90.809647,241.042984,240.403625
488,9.67778070526608,27.994,6.041,1.74,0.782,0.144,0.492,0.338,0.384,0.368,0.409,0.505,0.449,0.311,0.301,0.284,0.439,0.597,0.417,0.405,0.427,0.354,0.484,11,0.0004931,8.363,5.59,1.0,0.568688,4.54514138,74.250008,215.350922,103.946671
489,9.602059991327964,23.997,5.997,1.561,0.76,0.144,0.511,0.4,0.342,0.397,0.43,0.527,0.463,0.353,0.29,0.272,0.487,0.596,0.402,0.418,0.451,0.368,0.495,8,0.00046,7.993,5.623,1.0,0.537475,4.21446015,68.045334,191.944885,149.61319
490,9.67778070526608,27.592,8.557,1.468,0.733,0.144,0.493,0.402,0.231,0.391,0.434,0.434,0.448,0.393,0.208,0.17,0.51,0.433,0.488,0.375,0.42,0.35,0.477,10,0.000494,8.657,5.695,1.0,0.592219,4.01787779,71.404228,188.652344,151.914139
491,9.522878745280336,30.265,4.213,2.232,0.824,0.14,0.543,0.389,0.397,0.438,0.44,0.339,0.474,0.364,0.264,0.244,0.523,0.471,0.518,0.443,0.405,0.367,0.504,10,0.0004753,8.913,6.263,1.0,0.576329,6.41235074,81.658073,255.701599,210.492218
492,9.4089353929735,38.092,5.064,1.374,0.855,0.139,0.584,0.349,0.366,0.478,0.425,0.366,0.525,0.345,0.239,0.214,0.535,0.636,0.57,0.433,0.423,0.37,0.58,10,0.0004746,9.577,6.325,1.0,0.632723,9.17945169,88.887238,257.903168,232.230377
493,9.4089353929735,33.174,4.145,2.12,0.841,0.14,0.536,0.383,0.316,0.417,0.439,0.435,0.468,0.365,0.246,0.206,0.469,0.625,0.439,0.412,0.43,0.36,0.511,11,0.0004933,9.188,6.022,1.0,0.593727,6.82475995,69.070389,211.737885,263.848755
494,9.309803919971486,35.418,4.752,1.764,0.845,0.14,0.588,0.353,0.324,0.49,0.391,0.355,0.53,0.351,0.224,0.195,0.518,0.59,0.47,0.422,0.412,0.368,0.526,11,0.000499,9.38,6.089,1.0,0.61356,3.45130476,113.180405,195.736237,264.154968
495,9.161150909262744,49.497,5.967,1.114,0.875,0.138,0.55,0.375,0.33,0.52,0.424,0.451,0.527,0.376,0.251,0.256,0.545,0.684,0.413,0.418,0.465,0.385,0.547,11,0.0005055,10.397,6.943,1.0,0.731775,3.87462736,85.596466,264.693146,349.06546
496,9.161150909262744,59.153,6.762,1.444,0.878,0.134,0.546,0.283,0.389,0.504,0.338,0.386,0.525,0.296,0.272,0.281,0.528,0.53,0.452,0.406,0.409,0.364,0.503,11,0.0005038,11.389,7.25,1.0,0.790989,4.68180408,102.736397,268.350952,305.864716
497,9.075720713938118,48.68,4.47,2.362,0.877,0.134,0.598,0.333,0.344,0.565,0.395,0.234,0.588,0.308,0.218,0.232,0.602,0.599,0.294,0.425,0.398,0.372,0.498,13,0.0004781,10.666,6.771,1.0,0.719623,7.37281993,87.813866,257.074585,284.592987
498,9.309803919971486,32.645,5.769,3.348,0.782,0.136,0.603,0.371,0.348,0.551,0.413,0.287,0.561,0.374,0.263,0.25,0.601,0.671,0.283,0.44,0.417,0.399,0.518,12,0.0004986,9.932,6.928,1.0,0.623909,8.17817203,95.690109,271.946533,223.085281
499,9.080921907623926,51.377,4.949,1.808,0.884,0.134,0.598,0.353,0.367,0.598,0.428,0.313,0.598,0.361,0.249,0.252,0.628,0.663,0.346,0.439,0.446,0.403,0.546,9,0.0004834,10.888,6.976,1.0,0.745983,2.37939763,90.926254,321.893555,346.210327
500,9.443697499232712,38.992,6.282,2.549,0.815,0.138,0.551,0.334,0.408,0.428,0.365,0.429,0.48,0.34,0.314,0.305,0.481,0.567,0.425,0.431,0.407,0.378,0.491,9,0.0004808,9.94,6.637,1.0,0.64322,1.86045715,85.253159,241.968445,209.514999
501,9.387216143280265,45.324,5.219,1.532,0.87,0.135,0.588,0.358,0.339,0.531,0.416,0.411,0.553,0.35,0.256,0.249,0.582,0.664,0.41,0.429,0.453,0.386,0.552,8,0.0005158,10.17,6.695,1.0,0.694421,4.46118048,98.560135,281.714691,266.893188
502,9.356547323513812,30.512,5.833,1.202,0.813,0.137,0.526,0.475,0.454,0.435,0.428,0.261,0.479,0.405,0.274,0.317,0.487,0.595,0.379,0.485,0.375,0.386,0.487,10,0.0005348,8.863,6.163,1.0,0.57187,10.1994573,79.037292,228.479431,157.406891
503,9.275724130399212,39.585,6.213,1.269,0.841,0.137,0.606,0.463,0.42,0.515,0.495,0.373,0.565,0.441,0.275,0.28,0.552,0.698,0.444,0.496,0.461,0.427,0.564,12,0.0004837,9.565,6.704,1.0,0.648584,9.10569379,75.68589,208.458542,241.299423
504,9.721246399047171,24.462,6.925,2.04,0.732,0.144,0.516,0.396,0.28,0.396,0.387,0.51,0.448,0.359,0.264,0.247,0.421,0.542,0.347,0.397,0.431,0.357,0.437,8,0.0004824,9.258,5.951,1.0,0.552491,2.76304055,82.581223,221.044846,168.602234
505,9.154901959985745,36.579,4.649,1.885,0.848,0.138,0.583,0.364,0.425,0.546,0.401,0.248,0.565,0.336,0.283,0.306,0.529,0.539,0.301,0.457,0.398,0.394,0.457,12,0.0004822,9.926,6.534,1.0,0.636765,4.90627459,113.772263,224.710541,304.804749
506,9.229147988357855,38.51,6.375,1.338,0.833,0.138,0.6,0.384,0.366,0.504,0.432,0.409,0.547,0.355,0.272,0.277,0.545,0.7,0.391,0.45,0.448,0.391,0.545,8,0.000509,9.862,6.736,1.0,0.646689,4.53555351,92.124252,246.191956,241.755081
507,9.431798275933003,26.705,5.243,1.648,0.795,0.143,0.488,0.404,0.293,0.431,0.41,0.467,0.459,0.354,0.236,0.187,0.397,0.562,0.431,0.395,0.436,0.35,0.463,7,0.0004886,8.555,5.497,1.0,0.567314,2.61275498,70.823555,178.156509,138.726303
508,9.4089353929735,32.933,7.727,1.35,0.784,0.14,0.586,0.335,0.25,0.509,0.372,0.299,0.543,0.34,0.181,0.154,0.512,0.401,0.528,0.39,0.393,0.355,0.48,6,0.0005116,8.996,6.229,1.0,0.628086,2.77015547,95.416626,240.119736,346.337463
509,9.397940008672036,36.132,6.757,1.861,0.807,0.138,0.593,0.347,0.366,0.49,0.414,0.448,0.536,0.367,0.288,0.264,0.544,0.473,0.601,0.435,0.451,0.397,0.54,10,0.0004635,9.345,6.169,1.0,0.63432,5.22458828,71.446465,228.070007,294.102234
510,9.259637310505756,37.159,5.071,1.406,0.852,0.138,0.596,0.378,0.338,0.471,0.46,0.44,0.537,0.374,0.261,0.259,0.519,0.642,0.45,0.437,0.457,0.39,0.537,8,0.0004572,9.56,6.046,1.0,0.615659,3.45280207,68.59726,221.546753,320.529419
511,9.366531544420411,42.385,4.649,1.602,0.871,0.137,0.589,0.346,0.362,0.481,0.446,0.407,0.531,0.362,0.25,0.214,0.538,0.654,0.56,0.432,0.445,0.381,0.584,8,0.0004664,9.665,6.217,1.0,0.649235,8.27285672,81.748039,241.956161,317.812958
512,9.337242168318426,33.074,4.496,1.725,0.842,0.141,0.526,0.304,0.379,0.478,0.435,0.345,0.509,0.317,0.26,0.239,0.479,0.382,0.675,0.403,0.419,0.362,0.512,8,0.0005038,8.98,6.499,1.0,0.618501,10.9187528,79.321831,181.961868,278.264099
